Phase fields,     scores,     Norm. scores,
Ag Br I Te      ,   3.69,    0.225,
Cu Nb S Se      ,  3.692,    0.225,
As Br Cd O      ,  3.711,    0.228,
As Cl Cu O      ,  3.731,    0.231,
Cl Cu O Se      ,  3.739,    0.233,
Ag I In Te      ,  3.745,    0.233,
Cd Mn Se Te     ,  3.754,    0.235,
Cd Cr S Se      ,  3.762,    0.236,
Br Co O Se      ,  3.764,    0.236,
Cl O Se Zn      ,  3.766,    0.237,
As F I S        ,  3.773,    0.238,
Al I Sb Te      ,  3.784,    0.239,
Fe Mn S Se      ,  3.788,     0.24,
Al Cd O S       ,  3.795,    0.241,
Cr Cu Se Te     ,  3.797,    0.241,
Br Cu O Sb      ,  3.797,    0.241,
I In In Te      ,    3.8,    0.242,
B I P S         ,  3.801,    0.242,
Co Cr S Se      ,  3.807,    0.243,
Ga Mo S Se      ,  3.818,    0.244,
Cr Se Te Zn     ,  3.823,    0.245,
Cl Ni O Se      ,  3.825,    0.245,
Se Te Ti Ti     ,  3.831,    0.246,
Ag S Te V       ,  3.833,    0.247,
Br Cd O P       ,  3.836,    0.247,
Br La S Si      ,  3.841,    0.248,
Br Cu O Te      ,  3.849,    0.249,
Ag O S Te       ,  3.854,     0.25,
Br Ce S Si      ,  3.862,    0.251,
As Cl F Te      ,  3.862,    0.251,
Br Cl I Sb      ,  3.866,    0.252,
As Cl In O      ,   3.87,    0.252,
As Br Li S      ,  3.872,    0.253,
Br O Te Zn      ,  3.875,    0.253,
Ag O P Te       ,  3.875,    0.253,
B Br I P        ,  3.878,    0.253,
Cl In O Se      ,  3.878,    0.253,
Br Pr S Si      ,   3.88,    0.254,
Cu Mo S Se      ,  3.889,    0.255,
Cl O Se Sn      ,  3.897,    0.256,
Al Cl O S       ,  3.899,    0.257,
Cl Mn S Sb      ,  3.901,    0.257,
Br Nd S Si      ,  3.914,    0.259,
Cu Nb Se Te     ,  3.931,    0.261,
Br Ni O Te      ,  3.932,    0.261,
Cl F P Sb       ,  3.932,    0.262,
Cl O Sb Se      ,  3.933,    0.262,
As Cd Cl O      ,  3.935,    0.262,
B O Se Zn       ,  3.942,    0.263,
Cd Cl O Se      ,  3.943,    0.263,
Cu La S Te      ,  3.944,    0.263,
As Cl Pr S      ,  3.951,    0.264,
I Mn Sb Se      ,  3.954,    0.265,
Ag As I O       ,  3.962,    0.266,
Cl Cu In O      ,  3.963,    0.266,
Ag Cl O Si      ,  3.964,    0.266,
F I Sb Se       ,  3.965,    0.266,
Ag I O Se       ,  3.969,    0.267,
Ag Mo S Se      ,   3.97,    0.267,
Mo Ni S Se      ,  3.972,    0.267,
Ag Al Cl O      ,  3.972,    0.268,
Br La S Sb      ,  3.975,    0.268,
As Cl Co O      ,  3.978,    0.268,
Br In O Te      ,  3.983,    0.269,
Cl Co O Se      ,  3.986,     0.27,
Br S Si Sm      ,  3.988,     0.27,
Cl O S Sn       ,  3.989,     0.27,
Br Li P S       ,  3.992,    0.271,
As Ni P Sr      ,  3.993,    0.271,
As Cu Ho P      ,  3.994,    0.271,
Br Ce S Sb      ,  3.996,    0.271,
Cd Cr Se Te     ,  3.997,    0.271,
Cl F P Rh       ,  4.005,    0.272,
As F I Te       ,  4.007,    0.273,
As F O S        ,  4.008,    0.273,
Cl O P Sn       ,  4.009,    0.273,
Ag Au S Se      ,  4.014,    0.274,
F O S Se        ,  4.015,    0.274,
Cl Cu O Sb      ,  4.016,    0.274,
Cl Nb P Se      ,  4.019,    0.275,
Fe Fe S Te      ,  4.021,    0.275,
In Mo S Se      ,  4.023,    0.275,
Al Cd O Te      ,  4.028,    0.276,
Cr Fe S Se      ,  4.029,    0.276,
Ga S Se Tl      ,   4.03,    0.276,
Br O S Ti       ,   4.03,    0.276,
Cl Mg O P       ,  4.032,    0.277,
Br Cl Cr S      ,  4.033,    0.277,
As Cu Er P      ,  4.038,    0.278,
Br Co O Sb      ,  4.039,    0.278,
Cl O Sb Zn      ,  4.041,    0.278,
Cl O P Sb       ,  4.043,    0.278,
Al Cl O Sn      ,  4.044,    0.278,
Ge Pb S Se      ,  4.048,    0.279,
O S Se Zr       ,  4.049,    0.279,
Ga Mo Se Te     ,  4.049,    0.279,
Cd Cl O P       ,  4.053,     0.28,
Al Cl Nb Se     ,  4.054,     0.28,
F I S Sb        ,  4.055,     0.28,
Al F Ge O       ,  4.057,     0.28,
Cl La S Si      ,  4.058,     0.28,
Br Gd S Si      ,  4.064,    0.281,
Cl Cu O Te      ,  4.065,    0.282,
Ce Cl S Si      ,  4.078,    0.283,
Ag I O P        ,  4.079,    0.284,
B Br Cu O       ,   4.08,    0.284,
As Br F O       ,  4.081,    0.284,
Cu S Sm Te      ,  4.088,    0.285,
Br Co O Te      ,  4.088,    0.285,
Cl F Sb Sb      ,   4.09,    0.285,
Cl O Te Zn      ,   4.09,    0.285,
Cl Co O P       ,  4.095,    0.286,
Cl Pr S Si      ,  4.095,    0.286,
Ag Nb S Te      ,    4.1,    0.287,
B Br O Zn       ,  4.105,    0.287,
Cl Nb P S       ,  4.108,    0.288,
Cu F O P        ,  4.117,    0.289,
Cr Mn S Se      ,  4.118,    0.289,
Cl Nd S Si      ,  4.127,    0.291,
As Cr Mn P      ,   4.13,    0.291,
As As Br Hg     ,  4.131,    0.291,
Cl F Sb Te      ,  4.138,    0.292,
As I Li Se      ,  4.138,    0.293,
As Br Hg Se     ,  4.139,    0.293,
Fe O Se Te      ,   4.14,    0.293,
F O P Zn        ,  4.142,    0.293,
Ag Cl O Te      ,  4.143,    0.293,
F O P P         ,  4.143,    0.293,
Cl Ni O Te      ,  4.144,    0.293,
B Br Ni O       ,  4.159,    0.296,
F Ge Mg O       ,  4.166,    0.297,
Ag F O S        ,  4.174,    0.298,
Al F O P        ,  4.177,    0.298,
B Mg O S        ,  4.178,    0.298,
Cl Mo S Se      ,  4.182,    0.299,
As Cd F O       ,  4.192,      0.3,
F Ga Mg O       ,  4.192,    0.301,
Cl In O Te      ,  4.193,    0.301,
Ag F O P        ,  4.193,    0.301,
I La S Si       ,  4.196,    0.301,
La O Se Se      ,  4.197,    0.301,
Cl S Si Sm      ,  4.198,    0.301,
Cl Li P S       ,  4.201,    0.302,
Al F O Si       ,  4.202,    0.302,
Cd Cl O Sb      ,  4.206,    0.303,
Ga La O Se      ,  4.211,    0.303,
As O Y Zn       ,  4.212,    0.304,
Ce I S Si       ,  4.215,    0.304,
Ce O Se Se      ,  4.217,    0.304,
As Br Cu Hg     ,  4.218,    0.305,
As I Li S       ,  4.225,    0.305,
As Br Hg S      ,  4.225,    0.306,
Br Cu Hg Se     ,  4.226,    0.306,
I Pr S Si       ,  4.232,    0.307,
O Pr Se Se      ,  4.233,    0.307,
Cl O S Ti       ,  4.238,    0.307,
Br Fe La S      ,  4.238,    0.307,
F O S Sn        ,  4.242,    0.308,
Cl O Sb Te      ,  4.244,    0.308,
Br Fe O Sb      ,  4.249,    0.309,
Br Hg Se Zn     ,   4.25,    0.309,
F Ga O Te       ,   4.25,    0.309,
Ag Cl Mo Se     ,   4.25,    0.309,
Cd Cl O Te      ,  4.253,     0.31,
Cl O P Ti       ,  4.257,     0.31,
Br Ce Fe S      ,  4.257,     0.31,
F O P Sn        ,  4.261,    0.311,
I Nd S Si       ,  4.263,    0.311,
F O Sc Se       ,  4.264,    0.311,
Nd O Se Se      ,  4.264,    0.311,
Ge Pb Se Te     ,  4.267,    0.312,
Cl Mo S S       ,  4.267,    0.312,
Cl Cl O Sn      ,  4.268,    0.312,
F I Sb Te       ,  4.274,    0.313,
F O S Sb        ,  4.275,    0.313,
S Sb Se Tl      ,  4.275,    0.313,
As La O S       ,  4.275,    0.313,
Cu La O Se      ,  4.276,    0.313,
Ag I O Te       ,  4.278,    0.313,
Cl F Ge O       ,  4.281,    0.314,
F Mg O P        ,  4.283,    0.314,
Pb S Se Sn      ,  4.285,    0.315,
As Cl F O       ,  4.286,    0.315,
Br C Se Se      ,  4.286,    0.315,
As La O Zn      ,  4.292,    0.316,
Cl Co O Te      ,  4.293,    0.316,
F O P Sb        ,  4.293,    0.316,
Ca O P Se       ,  4.294,    0.316,
Br Fe O Te      ,  4.295,    0.316,
Ga La O S       ,  4.296,    0.316,
As Bi Ni S      ,  4.299,    0.317,
Bi Br Cu Se     ,  4.299,    0.317,
La O Se Zn      ,    4.3,    0.317,
Cl Fe O P       ,  4.302,    0.317,
Cd F O P        ,  4.303,    0.317,
Ag Bi S Se      ,  4.304,    0.317,
B Br Co O       ,  4.307,    0.318,
Cu F Se Sm      ,  4.307,    0.318,
F Mg O Si       ,  4.308,    0.318,
B Cl O Zn       ,  4.309,    0.318,
Br Cu Hg S      ,   4.31,    0.318,
Cu F O Te       ,  4.314,    0.319,
Ce Ga O S       ,  4.315,    0.319,
Ce O Se Zn      ,  4.318,     0.32,
F O S Te        ,  4.321,     0.32,
As Hg S Sb      ,  4.323,     0.32,
O P Y Zn        ,  4.323,     0.32,
La O Se Si      ,  4.326,    0.321,
Cd Pb S Se      ,  4.327,    0.321,
Au Cl P S       ,  4.327,    0.321,
N P Se Zn       ,  4.328,    0.321,
Cl F I Sb       ,   4.33,    0.321,
O S Si Y        ,  4.331,    0.321,
I S Si Sm       ,  4.331,    0.322,
O Se Se Sm      ,  4.333,    0.322,
Br Mn O Sb      ,  4.333,    0.322,
I Li P S        ,  4.335,    0.322,
As Br Hg In     ,  4.342,    0.323,
Co F O P        ,  4.342,    0.323,
F Ni O Sb       ,  4.343,    0.323,
Br F O Sb       ,  4.343,    0.323,
As La Ni O      ,  4.344,    0.323,
As Br La O      ,  4.344,    0.323,
Ce O Se Si      ,  4.345,    0.323,
Ge Pb S Te      ,  4.351,    0.324,
As Fe P Sr      ,  4.352,    0.325,
I Nb Se Te      ,  4.354,    0.325,
As Cl Ga Hg     ,  4.354,    0.325,
As Nd O Zn      ,  4.358,    0.325,
As Br Hg Sn     ,  4.359,    0.326,
Cu La O S       ,   4.36,    0.326,
B Cl Ni O       ,   4.36,    0.326,
O Pr Se Si      ,  4.361,    0.326,
Ga Nd O S       ,  4.361,    0.326,
As Ce Ni O      ,  4.362,    0.326,
Pb S Se Te      ,  4.363,    0.326,
Ag Bi Br Se     ,  4.372,    0.328,
Ca O S Zn       ,  4.376,    0.328,
Cl F O S        ,  4.376,    0.328,
Ca O P S        ,  4.377,    0.328,
Cu La O P       ,  4.378,    0.328,
Ce Cu O S       ,  4.378,    0.328,
As Br O Pr      ,  4.379,    0.329,
Bi Br Cu S      ,  4.382,    0.329,
Ag Br Hg S      ,  4.383,    0.329,
Cl Mn O P       ,  4.385,     0.33,
Br F O Te       ,  4.388,     0.33,
Nd O Se Si      ,  4.391,     0.33,
Cu O Pr S       ,  4.394,    0.331,
Cl F O P        ,  4.395,    0.331,
As Br Cd Hg     ,    4.4,    0.332,
La O P Zn       ,  4.401,    0.332,
Bi S Sb Se      ,  4.402,    0.332,
Ca O S Si       ,  4.402,    0.332,
As Cu O Sm      ,  4.402,    0.332,
Br Cr O P       ,  4.404,    0.332,
Cl O S Zr       ,  4.407,    0.333,
La O S Si       ,  4.409,    0.333,
Cu O Se Sm      ,  4.409,    0.333,
Al Ca O S       ,  4.409,    0.333,
N P S Zn        ,  4.411,    0.333,
Al Br N Se      ,  4.411,    0.333,
Mn Mo S Se      ,  4.415,    0.334,
B Cu I O        ,  4.416,    0.334,
Ce O P Zn       ,  4.419,    0.335,
Br O Te Zr      ,  4.419,    0.335,
Br Ca Cu O      ,   4.42,    0.335,
Bi Br In Se     ,   4.42,    0.335,
As Cl Hg S      ,  4.423,    0.335,
Cu Nd O S       ,  4.424,    0.335,
Cl Cu Hg Se     ,  4.424,    0.335,
Cu F Se Sr      ,  4.426,    0.336,
Ce O S Si       ,  4.427,    0.336,
Br Cr O Si      ,  4.428,    0.336,
Ag La O S       ,  4.432,    0.337,
As F Fe O       ,  4.432,    0.337,
Bi Cl Ga Se     ,  4.432,    0.337,
I S Si Tb       ,  4.434,    0.337,
F In O Te       ,  4.434,    0.337,
Br Cd O V       ,  4.435,    0.337,
O P Pr Zn       ,  4.435,    0.337,
Cl Fe La S      ,  4.436,    0.337,
F Fe O Se       ,  4.439,    0.338,
Cd Cl I O       ,   4.44,    0.338,
As F Sr Zn      ,  4.442,    0.338,
O Pr S Si       ,  4.443,    0.338,
Br Ca O P       ,  4.444,    0.338,
B Cl Mg O       ,  4.445,    0.339,
Cl Fe O Sb      ,  4.446,    0.339,
Bi S Se Te      ,  4.446,    0.339,
Cd F O Sb       ,  4.447,    0.339,
Br Hg S Sn      ,  4.448,    0.339,
Ag Ce O S       ,   4.45,    0.339,
La Ni O P       ,  4.451,    0.339,
Cl Cu O V       ,  4.452,     0.34,
Ce Cl Fe S      ,  4.454,     0.34,
Ag Bi Br S      ,  4.454,     0.34,
Dy S Te Te      ,  4.455,     0.34,
O Se Si Sm      ,  4.457,     0.34,
Bi Ga S Te      ,  4.459,    0.341,
Nd O P Zn       ,  4.465,    0.341,
Br Hg P Sn      ,  4.466,    0.342,
As Cd Ce O      ,  4.466,    0.342,
Cl O Se Y       ,  4.468,    0.342,
Br Ca O Si      ,  4.468,    0.342,
As Hg I Se      ,   4.47,    0.342,
Nd O S Si       ,  4.472,    0.343,
Cd Ce O Se      ,  4.473,    0.343,
Cu Gd O Se      ,  4.477,    0.343,
Bi Br Cd Se     ,  4.477,    0.343,
I Li S Sb       ,  4.479,    0.344,
In La O S       ,  4.479,    0.344,
As Br Na O      ,  4.483,    0.344,
Co F O Sb       ,  4.485,    0.345,
As Co La O      ,  4.486,    0.345,
Cl Ga N Se      ,  4.486,    0.345,
Br Mo Te Te     ,  4.488,    0.345,
Br Cd Hg S      ,  4.488,    0.345,
Ba Br Ga S      ,  4.488,    0.345,
Ag As Cl Hg     ,  4.488,    0.345,
B I Ni O        ,  4.489,    0.345,
Cl Fe O Te      ,  4.491,    0.345,
Co La O Se      ,  4.493,    0.346,
Pb Se Sn Te     ,  4.493,    0.346,
Bi Cl Cu Se     ,  4.494,    0.346,
La O S Sn       ,  4.496,    0.346,
Ag F Se Sr      ,  4.497,    0.346,
Cu Na O S       ,  4.498,    0.347,
B Cl Co O       ,  4.502,    0.347,
Ho S Te Te      ,  4.503,    0.347,
B Br Fe O       ,  4.504,    0.347,
Na O S S        ,  4.504,    0.347,
Cl Cu Hg S      ,  4.505,    0.348,
Cu F S Sr       ,  4.507,    0.348,
Ag Bi Se Te     ,  4.511,    0.348,
Ca O S Sb       ,   4.52,     0.35,
F Fe O S        ,   4.52,     0.35,
Fe S Se Tl      ,   4.52,     0.35,
Ba Ge Se Te     ,   4.52,     0.35,
Na O P S        ,  4.522,     0.35,
Be Cl I Zr      ,  4.524,     0.35,
Gd O Se Si      ,  4.525,    0.351,
Ca Cl Ge O      ,  4.526,    0.351,
La O S Sb       ,  4.526,    0.351,
Cl Hg S Zn      ,  4.527,    0.351,
O P Sm Zn       ,   4.53,    0.351,
As Ca Cl O      ,   4.53,    0.351,
Cd Pb Se Te     ,  4.532,    0.352,
Cl F O Sb       ,  4.536,    0.352,
As Cl La O      ,  4.537,    0.352,
F Fe O P        ,  4.537,    0.352,
O S Si Sm       ,  4.538,    0.352,
Li Mn Se Te     ,  4.538,    0.352,
Cl Cu O Y       ,  4.542,    0.353,
As Gd Ni O      ,  4.542,    0.353,
Mg N P S        ,  4.544,    0.353,
Cd Hg Se Te     ,  4.544,    0.353,
Cr Cr Se Te     ,  4.545,    0.354,
As Co Nd O      ,  4.548,    0.354,
Br Gd O Se      ,  4.549,    0.354,
Al Bi Cl Se     ,  4.549,    0.354,
Cu Dy O Se      ,   4.55,    0.354,
As Hg I S       ,   4.55,    0.354,
As Cl Hg Sn     ,  4.551,    0.355,
F O Sc Te       ,  4.552,    0.355,
Cl N S Se       ,  4.553,    0.355,
As Ce Cl O      ,  4.555,    0.355,
Bi Br Cd S      ,  4.557,    0.355,
Bi In Se Te     ,  4.557,    0.355,
O Se Si Tb      ,  4.557,    0.355,
F Se Sn Sr      ,   4.56,    0.356,
Fe I La S       ,  4.562,    0.356,
Cd N P S        ,  4.562,    0.356,
Cu La O Te      ,  4.564,    0.356,
Ag Bi Cl Se     ,  4.564,    0.356,
Cu Eu F Se      ,  4.565,    0.357,
Ca Co O S       ,  4.566,    0.357,
Cl Ga N S       ,  4.566,    0.357,
Na Ni O S       ,  4.569,    0.357,
As Cl O Pr      ,   4.57,    0.357,
Pb S Sn Te      ,  4.572,    0.358,
Fe I O Sb       ,  4.573,    0.358,
As Ca F Fe      ,  4.573,    0.358,
Mo Ru Se Te     ,  4.573,    0.358,
Bi Cl Cu S      ,  4.574,    0.358,
Br Cl Hg S      ,  4.576,    0.358,
Al B F O        ,  4.577,    0.358,
Ag F S Sr       ,  4.577,    0.358,
Ce Fe I S       ,   4.58,    0.359,
Ce Cu O Te      ,  4.581,    0.359,
Cl Ga N P       ,  4.583,    0.359,
B Br Mn O       ,  4.584,    0.359,
As Br Hg Ti     ,  4.588,     0.36,
Cl O Si Y       ,  4.589,     0.36,
Eu O Se Se      ,  4.589,     0.36,
Co La O P       ,   4.59,     0.36,
F Sb Se Sr      ,  4.591,     0.36,
Bi Ni S Te      ,  4.592,    0.361,
Cu Mo O S       ,  4.596,    0.361,
Pr S Se Sm      ,  4.597,    0.361,
Gd O P Zn       ,  4.597,    0.361,
Dy O Se Si      ,  4.597,    0.361,
Ba Cl Ga Se     ,  4.597,    0.361,
F Ge O V        ,  4.597,    0.361,
As Cl Nd O      ,  4.599,    0.362,
Bi Sb Se Te     ,  4.604,    0.362,
Gd O S Si       ,  4.604,    0.362,
Ba Cu Se Te     ,  4.605,    0.363,
Cl Nd O Se      ,  4.605,    0.363,
Br Li O P       ,  4.606,    0.363,
Cl O Te Zr      ,  4.609,    0.363,
Ca Cl Cu O      ,   4.61,    0.363,
B Cl I Zr       ,   4.61,    0.363,
Al Ca O Te      ,  4.611,    0.364,
N P Te Zn       ,  4.613,    0.364,
As Co O Sm      ,  4.613,    0.364,
Ca Cl O S       ,  4.616,    0.364,
F Mn O P        ,  4.617,    0.364,
Cl Cr O Si      ,  4.618,    0.364,
Bi Cu I Se      ,  4.619,    0.365,
Cl Hg In S      ,   4.62,    0.365,
Cl La O S       ,  4.623,    0.365,
Cr Mo S Se      ,  4.623,    0.365,
F Mg O Ti       ,  4.624,    0.365,
Cd Cl O V       ,  4.624,    0.365,
Cu Nd O Te      ,  4.625,    0.366,
Cl Cu N S       ,  4.626,    0.366,
B Co I O        ,  4.626,    0.366,
O P S Sr        ,  4.628,    0.366,
Al Bi Cl S      ,  4.628,    0.366,
Ce O Si Te      ,  4.628,    0.366,
Cu Hg I S       ,   4.63,    0.366,
Cl N S S        ,  4.632,    0.367,
Ca Cl O P       ,  4.633,    0.367,
Bi In S Te      ,  4.636,    0.367,
I Nb Te Te      ,  4.637,    0.367,
Br Nb Nb Se     ,  4.637,    0.367,
Cl Hg In P      ,  4.638,    0.367,
F S Sn Sr       ,  4.639,    0.368,
F Mn O Si       ,   4.64,    0.368,
Ag Cl Cr O      ,   4.64,    0.368,
Cl La O P       ,   4.64,    0.368,
Ce Cl O S       ,   4.64,    0.368,
La O Se Ti      ,  4.641,    0.368,
Ag Bi Cl S      ,  4.643,    0.368,
Ho O Se Si      ,  4.643,    0.368,
O Pr Si Te      ,  4.643,    0.368,
Cu Eu F S       ,  4.644,    0.368,
Bi Br Cl S      ,  4.644,    0.368,
Ag I O V        ,  4.647,    0.369,
I Mn O Sb       ,  4.651,     0.37,
Hg I S Zn       ,  4.651,     0.37,
Br Ce O Te      ,  4.651,     0.37,
Cl Hg P Sn      ,  4.654,     0.37,
Cl Pb S Sb      ,  4.655,     0.37,
Cl O Pr S       ,  4.655,     0.37,
Ca Cl O Si      ,  4.656,     0.37,
Ce Cl O P       ,  4.657,     0.37,
Al O S Sr       ,  4.658,    0.371,
Cl O Te V       ,  4.658,    0.371,
Ce O Se Ti      ,  4.658,    0.371,
Br Cu Mo O      ,   4.66,    0.371,
F I O Sb        ,   4.66,    0.371,
Cu Eu O Se      ,  4.661,    0.371,
As Cl O Sm      ,  4.663,    0.371,
Cl La O Si      ,  4.663,    0.371,
F Mn Ni O       ,  4.663,    0.371,
Al Ca Cl O      ,  4.663,    0.371,
Cl N P Zn       ,  4.665,    0.372,
Dy O P Zn       ,  4.668,    0.372,
