Phase fields,     scores,     Norm. scores,
Cl Cu P Se      ,  4.125,    0.129,
Cl O Se Zn      ,  4.133,     0.13,
As Br F Se      ,  4.134,     0.13,
Ag Br Cl Te     ,  4.138,     0.13,
As Br In O      ,  4.144,     0.13,
Cl Ga Sb Te     ,   4.16,    0.132,
As Cd Cr Se     ,  4.163,    0.132,
Ag Br In Te     ,  4.163,    0.132,
In S Se Zn      ,  4.165,    0.132,
Ag I In Se      ,  4.168,    0.133,
Cl Ni O Se      ,  4.168,    0.133,
Ag S Sb Se      ,  4.177,    0.133,
Br Cr Cu Se     ,  4.184,    0.134,
Cu I Se Si      ,   4.19,    0.134,
Ag In S Se      ,  4.194,    0.135,
In Ni S Se      ,    4.2,    0.135,
As P Si Zn      ,  4.221,    0.137,
In Sb Se Te     ,  4.226,    0.138,
As Cd Cl O      ,  4.228,    0.138,
Se Sn Te Zn     ,  4.248,    0.139,
Br Cu O Sb      ,  4.257,     0.14,
As Cd In S      ,  4.259,     0.14,
Ag Br Te Te     ,  4.264,    0.141,
Cu Se Te V      ,  4.278,    0.142,
Cl Cu In Te     ,  4.283,    0.143,
Cu Cu S Te      ,  4.289,    0.143,
Cd Cl O Se      ,  4.292,    0.143,
Cu Ge I S       ,  4.294,    0.143,
Ag S Se Te      ,  4.294,    0.143,
As Cu I S       ,  4.321,    0.146,
Cd In S Se      ,  4.322,    0.146,
As Cl F Se      ,  4.324,    0.146,
Al Cl P Se      ,  4.329,    0.147,
As Cl In O      ,  4.334,    0.147,
Cu Ge P S       ,  4.346,    0.148,
Cl Ga S Sb      ,  4.347,    0.148,
As As Br Hg     ,  4.349,    0.148,
Ag Br In S      ,   4.35,    0.148,
Ag Cl In Te     ,  4.352,    0.149,
Ga S Se V       ,  4.358,    0.149,
Ag Ge I S       ,  4.364,    0.149,
Cu Rh S Se      ,  4.367,     0.15,
Br Cu S Si      ,   4.37,     0.15,
Br Cu O Te      ,  4.372,     0.15,
Br Cu S Te      ,  4.378,    0.151,
Cl O Sb Se      ,   4.38,    0.151,
Ag As I O       ,  4.384,    0.151,
Cl In O Se      ,  4.396,    0.152,
Cd Se Sn Te     ,  4.402,    0.153,
Cu I P Se       ,  4.409,    0.153,
As Br Hg Se     ,  4.411,    0.154,
Cd S Se Si      ,  4.412,    0.154,
Br O Te Zn      ,  4.412,    0.154,
Ag Br I Te      ,  4.421,    0.154,
Ag Al Cl O      ,  4.428,    0.155,
Cu P S Se       ,  4.434,    0.156,
Ga P S Zn       ,  4.436,    0.156,
Cl Cu O Sb      ,  4.442,    0.156,
Ag I O Se       ,  4.445,    0.157,
Br Ni O Te      ,  4.445,    0.157,
Br Cd S Sb      ,  4.457,    0.158,
Cl Cu In O      ,  4.459,    0.158,
Cu S Se V       ,   4.46,    0.158,
As Br Cu Hg     ,  4.473,    0.159,
Se Te Ti Ti     ,  4.476,    0.159,
Cu Nb Se Te     ,  4.481,     0.16,
Cl O Sb Zn      ,  4.482,     0.16,
Cr Cu Se Te     ,  4.492,    0.161,
Ag O P Se       ,  4.495,    0.161,
Ni P S Se       ,  4.506,    0.162,
Br Cl I Sb      ,   4.51,    0.162,
As O Y Zn       ,   4.52,    0.163,
Ag Cl In S      ,  4.531,    0.164,
Cr Se Te Zn     ,  4.531,    0.164,
Ce O Se Se      ,  4.532,    0.164,
Br Cu Hg Se     ,  4.533,    0.164,
Br Cl S Sb      ,  4.534,    0.164,
As Cd I P       ,  4.538,    0.165,
Br F Sb Se      ,  4.542,    0.165,
Cl Cu O Te      ,  4.553,    0.166,
As Cl Ga Hg     ,  4.553,    0.166,
Al Cl Nb Se     ,  4.555,    0.166,
Br In S Sb      ,  4.557,    0.166,
Cu I In Te      ,  4.558,    0.166,
Cl Cu S Te      ,  4.558,    0.166,
Br Hg Se Zn     ,  4.572,    0.168,
O Pr Se Se      ,   4.58,    0.168,
Br Cu P S       ,  4.581,    0.168,
Cl O Te Zn      ,  4.591,    0.169,
As Br F Te      ,  4.592,    0.169,
As F I Se       ,  4.597,     0.17,
Ag Br I S       ,  4.597,     0.17,
As Ce Ni O      ,  4.604,     0.17,
Ag Br S Sn      ,  4.604,     0.17,
Nd O Se Se      ,   4.61,    0.171,
B O Se Zn       ,   4.61,    0.171,
Ag Cl O Si      ,  4.611,    0.171,
Ag Cl O Te      ,  4.618,    0.172,
Ag I In Te      ,  4.623,    0.172,
Cl Ni O Te      ,  4.623,    0.172,
Ag Cl S Te      ,  4.624,    0.172,
Cd Cl O Sb      ,  4.629,    0.172,
Ga La O Se      ,   4.63,    0.173,
Ce O Se Zn      ,  4.631,    0.173,
Cd Cl S Sb      ,  4.634,    0.173,
I Sb Se Sn      ,  4.638,    0.173,
Cl O Se Sn      ,  4.648,    0.174,
As Nd O Zn      ,  4.649,    0.174,
Al Al I Te      ,  4.651,    0.174,
I S Sb Se       ,  4.654,    0.175,
Cu Nb S Se      ,  4.655,    0.175,
As Br Cd Hg     ,  4.658,    0.175,
Br In O Te      ,  4.659,    0.175,
Al Cd O Te      ,  4.665,    0.176,
As Br O Pr      ,  4.665,    0.176,
Cr Cu S Se      ,  4.665,    0.176,
La O Se Se      ,  4.666,    0.176,
Cd Cr Se Te     ,  4.676,    0.177,
In S Se Sn      ,  4.677,    0.177,
O Se Se Sm      ,  4.689,    0.178,
As Cu O Sm      ,   4.69,    0.178,
Cr S Se Zn      ,  4.703,    0.179,
As La O Zn      ,  4.705,    0.179,
Cl Cu Hg Se     ,  4.708,    0.179,
Br Ca Cu O      ,  4.711,     0.18,
Cu I S Sb       ,  4.713,     0.18,
Ag As Cl Hg     ,  4.714,     0.18,
B Br Cu O       ,  4.714,     0.18,
As Cd Ce O      ,  4.716,     0.18,
Cu La O Se      ,  4.725,    0.181,
Ga Mo Se Te     ,  4.726,    0.181,
Al I Sb Te      ,  4.728,    0.181,
Cl In S Sb      ,  4.731,    0.181,
Cd Cl O Te      ,  4.735,    0.182,
As La Ni O      ,  4.736,    0.182,
Ag S Te Te      ,  4.737,    0.182,
Ca Cl Ge O      ,  4.742,    0.182,
Bi Br Cu Se     ,  4.742,    0.182,
Cl In In S      ,  4.746,    0.183,
Cu O Se Sm      ,  4.748,    0.183,
As Br La O      ,   4.75,    0.183,
B Br O Zn       ,  4.751,    0.183,
Cl Cu P S       ,  4.754,    0.183,
As Br Hg In     ,  4.754,    0.183,
As Br F O       ,  4.756,    0.183,
Br Cd O P       ,  4.756,    0.183,
As Br F S       ,  4.762,    0.184,
La O Se Zn      ,  4.762,    0.184,
As Cl F Te      ,  4.764,    0.184,
As Ca Cl O      ,  4.766,    0.184,
Ag Cl Mo Se     ,  4.772,    0.185,
Cl Cu O V       ,  4.772,    0.185,
Cd Ce O Se      ,  4.773,    0.185,
Ag I S Sb       ,  4.776,    0.185,
Br Cd O V       ,   4.78,    0.186,
B Br Ni O       ,  4.782,    0.186,
Br Cd P P       ,  4.786,    0.186,
As Ce Cl O      ,  4.789,    0.186,
Cl O Se Y       ,  4.796,    0.187,
F Ge Mg O       ,  4.799,    0.187,
Ag Bi Br Se     ,  4.805,    0.188,
Cu I S Si       ,   4.81,    0.188,
As I Li Se      ,  4.812,    0.188,
Cl O Sb Te      ,  4.814,    0.188,
Ag Cl P S       ,  4.816,    0.189,
Bi Cl Ga Se     ,  4.817,    0.189,
Cu I S Te       ,  4.818,    0.189,
Cu Gd O Se      ,  4.822,    0.189,
Cl In O Te      ,  4.829,     0.19,
Al F Ge O       ,  4.832,     0.19,
Al Cd O S       ,  4.832,     0.19,
As Gd Ni O      ,  4.832,     0.19,
I In In Te      ,  4.834,     0.19,
As Cl O Pr      ,  4.835,     0.19,
As Cl Pr S      ,   4.84,    0.191,
In S Sb Te      ,  4.841,    0.191,
Cd Cr S Se      ,  4.843,    0.191,
F Ga Mg O       ,  4.844,    0.191,
As Hg I Se      ,  4.847,    0.191,
As Cd F O       ,  4.852,    0.192,
Cl Cu O Y       ,  4.853,    0.192,
Cu Dy O Se      ,  4.856,    0.192,
Ge Pb Se Te     ,  4.857,    0.192,
As Br Na O      ,  4.859,    0.192,
As Br Hg Ti     ,   4.86,    0.192,
S Sn Te Zn      ,  4.861,    0.192,
Br O Te Zr      ,  4.862,    0.193,
As Cl Nd O      ,  4.863,    0.193,
Ag I O Te       ,  4.874,    0.194,
Cd Cl I O       ,  4.877,    0.194,
Ca Cl Cu O      ,  4.879,    0.194,
Ag S Sn Te      ,  4.886,    0.195,
Al Cl O Sn      ,  4.888,    0.195,
O S Se Zr       ,  4.888,    0.195,
Ag O S Si       ,  4.889,    0.195,
Cd I S Sb       ,  4.889,    0.195,
Br C Se Se      ,  4.891,    0.195,
Ga Mo S Se      ,  4.891,    0.195,
Cl Mg O P       ,  4.895,    0.195,
Ag O S Te       ,  4.896,    0.196,
As Ni P Sr      ,  4.898,    0.196,
Cl F Ge O       ,  4.899,    0.196,
Br Gd O Se      ,  4.901,    0.196,
Al Cl O S       ,  4.903,    0.196,
Bi Cl Cu Se     ,  4.909,    0.197,
S Se Sn Sn      ,  4.914,    0.197,
As Cu Ho P      ,  4.915,    0.197,
As Cl La O      ,  4.916,    0.197,
Bi Br Cd Se     ,  4.917,    0.197,
Cl Nd O Se      ,  4.918,    0.197,
B Cl O Zn       ,  4.918,    0.197,
Hg O Se Se      ,   4.92,    0.198,
Ag O P Te       ,   4.92,    0.198,
As Cu Er P      ,  4.922,    0.198,
As Cl F O       ,  4.923,    0.198,
Cd Cl O P       ,  4.923,    0.198,
As Cl F S       ,  4.928,    0.198,
Cl Nb P Se      ,  4.928,    0.198,
Br O S Ti       ,  4.931,    0.199,
Ag Au S Se      ,  4.932,    0.199,
As Cl O Sm      ,  4.938,    0.199,
Eu O Se Se      ,  4.941,    0.199,
Cd Cl O V       ,  4.946,      0.2,
Ce O Se Si      ,  4.947,      0.2,
F O Sc Se       ,  4.947,      0.2,
B Cl Ni O       ,  4.948,      0.2,
Ag S Te V       ,  4.948,      0.2,
Cl Cl O Sn      ,  4.954,    0.201,
Ga S Se Tl      ,  4.957,    0.201,
Cl Ga N Se      ,  4.957,    0.201,
F I Sb Se       ,  4.967,    0.202,
Br Nb Nb Se     ,  4.968,    0.202,
As Br Li S      ,   4.97,    0.202,
Ag Bi Cl Se     ,   4.97,    0.202,
Ce O Se Ti      ,  4.971,    0.202,
Cu Mo S Se      ,  4.982,    0.203,
Ba Cl Ga Se     ,  4.987,    0.203,
As Br Hg Sn     ,  4.989,    0.204,
I Nb Se Te      ,   4.99,    0.204,
O Pr Se Si      ,  4.991,    0.204,
Cd Hg Se Te     ,  4.991,    0.204,
Br Ce S Sb      ,  4.992,    0.204,
Cl O Se Sm      ,  4.993,    0.204,
Br Cu O Sr      ,  4.993,    0.204,
Cd S Sn Te      ,  4.996,    0.204,
Cu Eu O Se      ,  4.997,    0.204,
As Br Hg O      ,  4.999,    0.204,
Cl O P Sb       ,    5.0,    0.205,
Cu I P S        ,  5.003,    0.205,
As Br Hg S      ,  5.004,    0.205,
Br Hg Se Zr     ,  5.007,    0.205,
Bi Br In Se     ,  5.008,    0.205,
As Cl Gd O      ,  5.009,    0.205,
Ce Cu O Te      ,  5.009,    0.205,
As F I Te       ,  5.013,    0.206,
Nd O Se Si      ,  5.018,    0.206,
Ge Pb S Se      ,  5.018,    0.206,
As Cl Hg Ti     ,  5.024,    0.207,
Cl O Te Zr      ,  5.025,    0.207,
B Cl Mg O       ,  5.025,    0.207,
Cl F Sb Sb      ,  5.025,    0.207,
Ag Cl Cr O      ,  5.025,    0.207,
Nd O Se Ti      ,  5.041,    0.208,
Ag Mo S Se      ,  5.041,    0.208,
As Cl O Sr      ,  5.044,    0.208,
Mo Ni S Se      ,  5.046,    0.209,
Br Cl Cr S      ,  5.047,    0.209,
F Ga O Te       ,  5.049,    0.209,
Ba Ge Se Te     ,   5.05,    0.209,
Al Ca Cl O      ,  5.053,    0.209,
Br Ca O Si      ,  5.057,    0.209,
Ag I O P        ,  5.057,    0.209,
Al Br N Se      ,  5.058,     0.21,
Cu F Se Sm      ,   5.06,     0.21,
Cl Gd O Se      ,  5.063,     0.21,
La O Se Si      ,   5.07,    0.211,
Be Cl I Zr      ,  5.073,    0.211,
As Cd Hg I      ,  5.074,    0.211,
Ag Bi Se Te     ,  5.075,    0.211,
Ce Ga O S       ,  5.078,    0.211,
Cu Nd O Te      ,  5.079,    0.211,
Ag I O V        ,  5.079,    0.211,
Cl O Se Tb      ,  5.081,    0.212,
Al Bi Cl Se     ,  5.082,    0.212,
Br Ce S Si      ,  5.084,    0.212,
Br Ce O Te      ,  5.086,    0.212,
O Se Si Sm      ,  5.091,    0.212,
Cl O S Ti       ,  5.092,    0.213,
La O Se Ti      ,  5.093,    0.213,
Cl Dy O Se      ,  5.096,    0.213,
Cl O Se Sr      ,  5.098,    0.213,
Br P S S        ,  5.101,    0.213,
Br Cl La O      ,  5.103,    0.213,
F Ni O Sb       ,  5.103,    0.213,
O Sb Se Sr      ,  5.104,    0.214,
Au Cl O Se      ,  5.105,    0.214,
Br Cu Mo O      ,  5.108,    0.214,
Ca O P Se       ,  5.112,    0.214,
Br Cu Hg S      ,  5.112,    0.214,
As Cl Hg Zr     ,  5.113,    0.214,
Br La S Sb      ,  5.114,    0.214,
O Se Sm Ti      ,  5.114,    0.214,
Cl O P Ti       ,  5.115,    0.214,
Br F O Sb       ,  5.115,    0.215,
Cl P S Ti       ,   5.12,    0.215,
Cl O Te V       ,   5.12,    0.215,
Br F S Sb       ,   5.12,    0.215,
Cl F Sb Te      ,  5.123,    0.215,
Br S S V        ,  5.123,    0.215,
B Cu I O        ,  5.125,    0.215,
Ag Nb S Te      ,  5.125,    0.215,
Br Pr S Si      ,  5.127,    0.216,
Cl Nb Nb Se     ,  5.128,    0.216,
Cu La O Te      ,  5.131,    0.216,
Cu La S Te      ,  5.136,    0.216,
Cu F O Te       ,  5.137,    0.216,
Br Nb O Te      ,  5.137,    0.216,
Br Cr O Si      ,  5.139,    0.217,
As Ce O Ru      ,  5.146,    0.217,
As F Sr Zn      ,  5.146,    0.217,
Ga Nd O S       ,  5.147,    0.217,
As Cl Hg Sn     ,  5.148,    0.217,
Bi Cu I Se      ,  5.151,    0.218,
Cl Cu O Sr      ,  5.152,    0.218,
Br Nd S Si      ,  5.153,    0.218,
Br Nd O Te      ,  5.155,    0.218,
Cu S Sm Te      ,  5.157,    0.218,
Al Ca O Te      ,  5.157,    0.218,
As Cl Hg O      ,  5.158,    0.218,
Cd Pb Se Te     ,  5.158,    0.218,
Gd O Se Si      ,   5.16,    0.218,
Cl Nb O Sc      ,  5.161,    0.219,
As Cl Hg S      ,  5.163,    0.219,
Cu F Se Sr      ,  5.164,    0.219,
Ce Cu O S       ,  5.165,    0.219,
As Br O Pb      ,  5.165,    0.219,
Cl Hg Se Zr     ,  5.166,    0.219,
Bi Cu O Se      ,  5.167,    0.219,
As F I S        ,  5.169,    0.219,
Cd I P S        ,  5.169,    0.219,
As Hg S Sb      ,  5.169,    0.219,
Ag Br Hg S      ,  5.171,    0.219,
O P Y Zn        ,  5.175,     0.22,
Cl Ho O Se      ,  5.177,     0.22,
Ca O S Zn       ,  5.178,     0.22,
O Se Si Tb      ,  5.178,     0.22,
As Cl Eu O      ,  5.178,     0.22,
As La O S       ,  5.178,     0.22,
Ba Cu Se Te     ,  5.179,     0.22,
Cl O S Zr       ,   5.18,     0.22,
As Bi Ni S      ,  5.182,     0.22,
Gd O Se Ti      ,  5.183,     0.22,
Cl Er O Se      ,  5.184,     0.22,
As F O S        ,  5.184,    0.221,
Cd I O V        ,  5.186,    0.221,
B I Ni O        ,  5.187,    0.221,
Cl O Si Y       ,  5.189,    0.221,
As F S S        ,   5.19,    0.221,
Dy O Se Si      ,  5.192,    0.221,
Ga La O S       ,  5.198,    0.222,
Br La S Si      ,  5.204,    0.222,
Cd F O Sb       ,  5.204,    0.222,
I S Sb Sn       ,  5.205,    0.222,
F Ge O V        ,  5.206,    0.222,
Cu O Pr S       ,  5.207,    0.222,
Cl Mo O Se      ,   5.21,    0.223,
Cl In Nb O      ,  5.211,    0.223,
Br F O Te       ,  5.211,    0.223,
Ca Cl O Si      ,  5.214,    0.223,
As Nd O Ru      ,  5.214,    0.223,
Cl Ni O Sr      ,  5.214,    0.223,
Cl O S Sn       ,  5.214,    0.223,
Cl Mo S Se      ,  5.215,    0.223,
Bi Cl Ga Te     ,  5.216,    0.223,
Br O Pb Se      ,  5.217,    0.223,
Ce O P Zn       ,  5.222,    0.224,
Ag F Se Sr      ,  5.222,    0.224,
Ag Ce O S       ,  5.223,    0.224,
Nd O Se V       ,  5.224,    0.224,
Br S Si Sm      ,  5.224,    0.224,
Br Mn Sb Se     ,  5.226,    0.224,
Br Cl O Sr      ,  5.226,    0.224,
B Br I P        ,  5.227,    0.224,
Ag Bi S Se      ,  5.229,    0.224,
Cl Eu O Se      ,   5.23,    0.224,
Cl O Se Tm      ,   5.23,    0.224,
As Br Cr Hg     ,  5.232,    0.225,
Cu Nd O S       ,  5.233,    0.225,
Ce Cl O Si      ,  5.235,    0.225,
La S S Se       ,  5.235,    0.225,
In Mo S Se      ,  5.236,    0.225,
F O S Se        ,  5.236,    0.225,
Cl O P Sn       ,  5.237,    0.225,
Br Ca O P       ,   5.24,    0.225,
Ce Cl S Si      ,   5.24,    0.225,
Bi Br O Se      ,  5.241,    0.225,
Ce Cl O Te      ,  5.242,    0.225,
B Br P S        ,  5.248,    0.226,
Cr Cr Se Te     ,  5.248,    0.226,
Bi Sb Se Te     ,  5.254,    0.227,
Cl F I Sb       ,  5.255,    0.227,
Ge N O Zn       ,  5.257,    0.227,
Ag Cr I O       ,  5.261,    0.227,
O P Pr Zn       ,  5.263,    0.227,
As La O Ru      ,  5.264,    0.227,
F Mg O Si       ,  5.266,    0.228,
Cl Cu Hg S      ,  5.268,    0.228,
Bi In Se Te     ,  5.268,    0.228,
Cl F O Sb       ,   5.27,    0.228,
Ho O Se Si      ,  5.271,    0.228,
Br Cd Hg S      ,  5.275,    0.228,
Cl O Pr Si      ,  5.277,    0.229,
Er O Se Si      ,  5.278,    0.229,
B Mg O S        ,  5.281,    0.229,
Cl Pr S Si      ,  5.282,    0.229,
Cu La O S       ,  5.283,    0.229,
S Sb Se Tl      ,  5.283,    0.229,
Cl N Sb Se      ,  5.283,    0.229,
As O Ru Sm      ,  5.284,    0.229,
Br Gd O Si      ,  5.287,    0.229,
F Mg O Ti       ,  5.289,     0.23,
Nd O P Zn       ,  5.289,     0.23,
Br Mo Te Te     ,  5.291,     0.23,
Cl Nb O Te      ,  5.291,     0.23,
Br Gd S Si      ,  5.292,     0.23,
Cl Cr O Si      ,  5.294,     0.23,
O Se Sm V       ,  5.294,     0.23,
Cu Eu F Se      ,  5.295,     0.23,
Al F O Si       ,  5.296,     0.23,
Cl F P Sb       ,  5.297,     0.23,
Cl Ge O Pb      ,  5.297,     0.23,
Bi Br Cu S      ,  5.298,     0.23,
Ga N O Zn       ,  5.298,     0.23,
Cl O Pr Ti      ,    5.3,     0.23,
Cl Cr O Te      ,    5.3,    0.231,
Cl Hg S Zn      ,  5.301,    0.231,
Cl Nd O Si      ,  5.302,    0.231,
Ca F Ge O       ,  5.305,    0.231,
Cu La O P       ,  5.305,    0.231,
Cl Nd S Si      ,  5.307,    0.231,
Cl Nb O Ti      ,  5.308,    0.231,
As Ba O Zn      ,  5.308,    0.231,
Al Ca O S       ,  5.309,    0.231,
Cl Nd O Te      ,  5.309,    0.231,
B Cl I Zr       ,  5.309,    0.231,
Cd Pb S Se      ,   5.31,    0.231,
Cu F O P        ,  5.311,    0.231,
Bi Cd I Se      ,  5.312,    0.232,
Al Cl O Sr      ,  5.317,    0.232,
As Cl O Pb      ,  5.319,    0.232,
Br Cr O P       ,   5.32,    0.232,
Cl Nd O Ti      ,  5.325,    0.233,
Ba Cl In Se     ,  5.326,    0.233,
As Ca F O       ,  5.326,    0.233,
Ag Br O Pb      ,  5.327,    0.233,
Cl Lu O Se      ,  5.328,    0.233,
Ce Cr O Se      ,  5.335,    0.234,
Ce O Si Te      ,  5.335,    0.234,
F O Sc Te       ,  5.336,    0.234,
La O P Zn       ,  5.338,    0.234,
Ag La O S       ,   5.34,    0.234,
Br Cl Hg S      ,   5.34,    0.234,
F O P Zn        ,  5.344,    0.234,
Ag F O S        ,  5.345,    0.234,
As Ce F O       ,  5.348,    0.235,
As Gd O Ru      ,  5.351,    0.235,
Cl La O Si      ,  5.352,    0.235,
Ag N O Se       ,  5.353,    0.235,
F O Se Y        ,  5.353,    0.235,
F I Sb Te       ,  5.355,    0.235,
Ag Bi Br S      ,  5.355,    0.235,
Cl La S Si      ,  5.357,    0.235,
N P Se Zn       ,  5.357,    0.235,
O P Sm Zn       ,  5.358,    0.236,
I Nb Nb Se      ,   5.36,    0.236,
As I Li S       ,  5.361,    0.236,
B Br Ca O       ,  5.361,    0.236,
La Ni O P       ,  5.365,    0.236,
Ag F O P        ,  5.367,    0.236,
As Cu Mn P      ,  5.367,    0.236,
Ca Cl O S       ,   5.37,    0.237,
Ba Br Ga S      ,  5.371,    0.237,
Cl O Si Sm      ,  5.372,    0.237,
F Mg O Zr       ,  5.374,    0.237,
Cl La O Ti      ,  5.374,    0.237,
I Nb Te Te      ,  5.375,    0.237,
Ca O S Sb       ,  5.376,    0.237,
O Pr Si Te      ,  5.376,    0.237,
Cl S Si Sm      ,  5.376,    0.237,
As Hg I Sn      ,  5.378,    0.237,
Cu Na O S       ,  5.382,    0.238,
Cu I O Sr       ,  5.382,    0.238,
Cd Ge N O       ,  5.383,    0.238,
F In O Te       ,  5.383,    0.238,
Ag F O V        ,  5.388,    0.238,
Ce Cl O S       ,  5.391,    0.238,
Ca Cl O P       ,  5.392,    0.238,
Bi Cl O Se      ,  5.392,    0.239,
As Hg I S       ,  5.393,    0.239,
Cl O Sm Ti      ,  5.394,    0.239,
F Sb Se Sr      ,  5.396,    0.239,
Bi I In Se      ,  5.397,    0.239,
Ce F O Se       ,  5.398,    0.239,
As Cr La O      ,  5.399,    0.239,
Mo Ru Se Te     ,  5.399,    0.239,
Nd O Si Te      ,  5.401,    0.239,
Ge Pb S Te      ,  5.401,    0.239,
Bi S Sb Se      ,  5.403,    0.239,
Cd Mn Se Te     ,  5.405,     0.24,
Ca Cl O V       ,  5.413,     0.24,
Ce Cl O P       ,  5.413,     0.24,
Al O Sr Te      ,  5.415,     0.24,
Br Hg I Te      ,  5.419,    0.241,
Cl O Se Yb      ,  5.419,    0.241,
Cl Cu O Pb      ,  5.421,    0.241,
Gd O P Zn       ,  5.424,    0.241,
Ba In Se Te     ,  5.424,    0.241,
Ca Cu F O       ,  5.428,    0.242,
Cl O Pr S       ,  5.432,    0.242,
Br Cl K Pd      ,  5.433,    0.242,
Br Mo O Te      ,  5.434,    0.242,
Cl Gd O Si      ,  5.437,    0.242,
O S Si Y        ,  5.438,    0.242,
F O Pr Se       ,  5.438,    0.242,
B Br Cr O       ,   5.44,    0.243,
Na Ni O S       ,  5.442,    0.243,
As B O Sr       ,  5.442,    0.243,
F Mg O P        ,  5.442,    0.243,
Cl Gd O Te      ,  5.443,    0.243,
Bi Cl Cu O      ,  5.443,    0.243,
F Nb O Se       ,  5.446,    0.243,
Bi Cl Cu S      ,  5.448,    0.243,
Ba Br Cu O      ,  5.448,    0.243,
Bi Br Cd O      ,  5.451,    0.244,
Cl O P Pr       ,  5.453,    0.244,
Cl O Si Tb      ,  5.454,    0.244,
Dy O P Zn       ,  5.455,    0.244,
Bi Br Cd S      ,  5.455,    0.244,
Cl Nd O S       ,  5.456,    0.244,
Pr S Se Sm      ,  5.457,    0.244,
Pb Se Sn Te     ,  5.458,    0.244,
Nb O Se Sm      ,   5.46,    0.244,
Cl Nb O P       ,  5.461,    0.244,
Al Bi Cl Te     ,  5.461,    0.244,
Ca O S Si       ,  5.461,    0.244,
F Nd O Se       ,  5.463,    0.245,
Bi Ga S Te      ,  5.464,    0.245,
Cl Nb P S       ,  5.465,    0.245,
Ce I S Si       ,  5.467,    0.245,
Cl Dy O Si      ,  5.468,    0.245,
Cd F O P        ,  5.468,    0.245,
O Si Sm Te      ,  5.469,    0.245,
Cl O Si Sr      ,  5.469,    0.245,
As Br K O       ,  5.471,    0.245,
Al F O P        ,  5.471,    0.245,
Pb S Se Te      ,  5.472,    0.245,
Ag Br N O       ,  5.476,    0.246,
Cl O Sr Te      ,  5.476,    0.246,
Ag Cl O Pb      ,  5.476,    0.246,
F O Te Ti       ,  5.477,    0.246,
Cl Nd O P       ,  5.477,    0.246,
As F N Se       ,   5.48,    0.246,
Ce O S Si       ,  5.482,    0.246,
Ga Se Ta Te     ,  5.486,    0.247,
Ga O S Tl       ,  5.486,    0.247,
Cl Dy O Ti      ,  5.489,    0.247,
