Phase fields,     scores,     Norm. scores,
Br Cu Ge S      ,  6.502,    0.098,
Cu Ge I Se      ,   6.51,    0.099,
As Br Cu S      ,  6.513,    0.099,
Cl In S Sb      ,  6.529,      0.1,
Br Cd Sb Se     ,  6.538,    0.101,
Ag Cl S Te      ,  6.544,    0.101,
Br Cu P Se      ,  6.544,    0.101,
Cl In In S      ,  6.549,    0.102,
Ag As Cl Hg     ,  6.554,    0.102,
Cd Se Sn Te     ,  6.557,    0.102,
Se Sn Te Zn     ,  6.558,    0.102,
Ni P S Se       ,  6.561,    0.102,
Ag O P Se       ,  6.595,    0.105,
Ag Cl In Te     ,  6.597,    0.105,
Ge Pb Se Te     ,  6.598,    0.105,
Ga S Se Tl      ,  6.599,    0.105,
Br In Sb Se     ,   6.61,    0.106,
Ag Br Se Te     ,  6.625,    0.107,
Br Cu In Se     ,  6.628,    0.107,
Br In In Se     ,   6.63,    0.107,
S Se Sn Sn      ,  6.634,    0.108,
In Ni S Se      ,  6.645,    0.109,
As Cl Hg S      ,  6.671,     0.11,
As Cd Cl O      ,  6.678,    0.111,
Ag Ge I S       ,  6.687,    0.112,
As Hg S Sb      ,  6.688,    0.112,
As As Br Hg     ,   6.69,    0.112,
Cl Cu S Te      ,  6.711,    0.113,
In S Sb Te      ,   6.73,    0.115,
Cd Cl O Se      ,  6.738,    0.115,
Cl O Se Zn      ,  6.738,    0.115,
Ag S Te Te      ,  6.745,    0.116,
Cu Cu S Te      ,  6.745,    0.116,
As Cl Cu O      ,  6.747,    0.116,
As Cl In O      ,  6.749,    0.116,
As Br Hg Se     ,   6.75,    0.116,
Br Cu S Si      ,  6.753,    0.116,
Cu I Se Si      ,  6.761,    0.117,
Cl Cu In Te     ,  6.762,    0.117,
Bi Cl Ga Se     ,  6.763,    0.117,
As Cd I P       ,  6.765,    0.117,
Cd Pb S Se      ,  6.776,    0.118,
Cl Cu Hg Se     ,   6.78,    0.118,
Br Cd P P       ,  6.785,    0.119,
Cl O Sb Se      ,  6.789,    0.119,
Ag S Sn Te      ,  6.801,     0.12,
Ag Br In S      ,  6.802,     0.12,
Ag O S Si       ,  6.802,     0.12,
Cl Cu O Se      ,  6.806,     0.12,
Cl In O Se      ,  6.808,     0.12,
Ag I In Se      ,   6.81,    0.121,
Ag Cl O Si      ,  6.817,    0.121,
As Cd Cr Se     ,  6.832,    0.122,
Br P S S        ,  6.834,    0.122,
Cu Ge I S       ,  6.851,    0.124,
Au Cl P S       ,  6.855,    0.124,
As Cu I S       ,  6.862,    0.124,
S Sb Se Tl      ,  6.867,    0.125,
Ag Bi S Se      ,  6.868,    0.125,
Br Cd S Sb      ,  6.877,    0.125,
Ag Al Cl O      ,   6.88,    0.126,
Ag Bi Cl Se     ,  6.882,    0.126,
Br Cu P S       ,  6.883,    0.126,
Cu I P Se       ,  6.891,    0.126,
Cd S Sn Te      ,  6.895,    0.127,
S Sn Te Zn      ,  6.896,    0.127,
Al Bi Cl Se     ,  6.898,    0.127,
As Cr Cu Se     ,  6.899,    0.127,
I S Sb Se       ,  6.904,    0.127,
Cd Hg Se Te     ,  6.908,    0.128,
Br Cl S Sb      ,   6.91,    0.128,
Ge Pb S Te      ,  6.934,     0.13,
As Cl Hg Sn     ,  6.938,     0.13,
Br In S Sb      ,  6.946,     0.13,
Ga Ga I Te      ,  6.951,    0.131,
Al Cd O S       ,  6.959,    0.131,
Cu I In Se      ,  6.971,    0.132,
Ag Br Cl Te     ,  6.974,    0.132,
Cd Pb Se Te     ,  6.985,    0.133,
Al Cl O S       ,  6.991,    0.134,
Pb S Se Te      ,  7.003,    0.135,
Ag Br In Te     ,   7.01,    0.135,
Bi S Sb Se      ,   7.01,    0.135,
O P P S         ,  7.013,    0.135,
Ag Br S Sn      ,  7.014,    0.135,
Hg O Se Se      ,  7.018,    0.136,
Cl O Se Sn      ,   7.02,    0.136,
Cd Cl O P       ,  7.038,    0.137,
Bi Cl Cu Se     ,  7.041,    0.137,
Cl Hg S Zn      ,  7.043,    0.137,
Pb S Se Sn      ,  7.057,    0.139,
As Br Cd Hg     ,  7.061,    0.139,
Ga S Se V       ,  7.064,    0.139,
As Cl F Se      ,  7.066,    0.139,
Ag Bi Se Te     ,  7.074,     0.14,
As Br Hg S      ,  7.079,     0.14,
Cl Hg In P      ,  7.081,     0.14,
As Br Cd O      ,  7.086,    0.141,
As Hg I Se      ,  7.087,    0.141,
Cl O P Sb       ,  7.087,    0.141,
Cu I S Si       ,   7.09,    0.141,
Cd Cl O Sb      ,  7.098,    0.141,
Cl O Sb Zn      ,  7.099,    0.142,
Cl Cu Hg S      ,  7.108,    0.142,
Cl Hg In S      ,   7.11,    0.142,
Br Cu S Te      ,  7.117,    0.143,
Ag I S Sb       ,  7.118,    0.143,
Br Hg Se Zn     ,  7.118,    0.143,
As Br Cu Hg     ,  7.126,    0.144,
As Br Hg In     ,  7.128,    0.144,
Ga Mo S Se      ,  7.133,    0.144,
Ag O P Te       ,  7.136,    0.144,
Cd I P S        ,  7.149,    0.145,
As Br In O      ,  7.153,    0.145,
I Sb Se Sn      ,  7.162,    0.146,
Al Cd O Te      ,  7.162,    0.146,
Cl Cu O Sb      ,  7.163,    0.146,
Ag Br Te Te     ,  7.163,    0.146,
Ag O S Te       ,  7.164,    0.146,
Br Cu In Te     ,  7.166,    0.146,
Cl Pb S Sb      ,  7.166,    0.146,
Al Cl Nb Se     ,  7.168,    0.147,
Ag Cl O Te      ,  7.178,    0.147,
Au Cl O Se      ,  7.181,    0.148,
Cl Cu In O      ,  7.181,    0.148,
Bi S Se Te      ,  7.182,    0.148,
Br Cu Hg Se     ,  7.182,    0.148,
Ag Bi Cl S      ,  7.205,    0.149,
Cd I S Sb       ,  7.208,    0.149,
Al Al I Te      ,  7.211,     0.15,
Bi Sb Se Te     ,  7.212,     0.15,
Cd Cr S Se      ,  7.213,     0.15,
Cr S Se Zn      ,  7.214,     0.15,
Cu I P S        ,  7.214,     0.15,
Cl Mg O P       ,  7.216,     0.15,
Al Bi Cl S      ,  7.221,     0.15,
Bi In Se Te     ,  7.231,    0.151,
Cl Nb P Se      ,  7.231,    0.151,
Cl Ni O Se      ,  7.236,    0.152,
Ag Mo S Se      ,  7.246,    0.152,
Al Cl O Sn      ,  7.247,    0.152,
As Cu Er P      ,  7.254,    0.153,
Pb Se Sn Te     ,  7.258,    0.153,
Ag Cl Mo Se     ,   7.26,    0.153,
Cd Cl O Te      ,  7.268,    0.154,
Cl O Te Zn      ,  7.268,    0.154,
As Cl Hg Hg     ,   7.27,    0.154,
Cu I S Sb       ,  7.272,    0.154,
Cr Cu S Se      ,  7.277,    0.154,
Bi Ga S Te      ,  7.278,    0.155,
Ag Bi Br Se     ,  7.279,    0.155,
Cl Hg P Sn      ,  7.285,    0.155,
Cu Nb S Se      ,  7.291,    0.156,
Bi Cl Ga Te     ,  7.292,    0.156,
Bi Cd Cl S      ,  7.294,    0.156,
As Cl Hg O      ,  7.294,    0.156,
Cl O P Sn       ,   7.31,    0.157,
Cl O Sb Te      ,  7.315,    0.157,
Ag As I O       ,   7.32,    0.158,
Cu S Se V       ,  7.331,    0.158,
Cl Cu O Te      ,  7.331,    0.158,
As Br Hg Sn     ,  7.332,    0.158,
Ga Mo Se Te     ,  7.332,    0.158,
Al I Sb Te      ,  7.332,    0.159,
Br Nb Se Se     ,  7.332,    0.159,
Cl In O Te      ,  7.333,    0.159,
Ag I In Te      ,  7.335,    0.159,
Cl O S Sn       ,  7.337,    0.159,
Ag Br Hg S      ,  7.343,    0.159,
Cl Cl O Sn      ,  7.351,     0.16,
As Cu Ho P      ,  7.357,     0.16,
Cl Ge O Pb      ,  7.357,     0.16,
Bi Cl Cu S      ,  7.357,     0.16,
Bi Cl In S      ,  7.359,     0.16,
Cl Mo S Se      ,  7.365,    0.161,
As F S S        ,  7.367,    0.161,
Bi Br Cd Se     ,  7.367,    0.161,
As Cl O Pb      ,  7.368,    0.161,
Ag I O Se       ,  7.375,    0.162,
As Cl Hg Tl     ,  7.381,    0.162,
As Cl F S       ,  7.381,    0.162,
As Cd Hg I      ,  7.384,    0.162,
I P P Sn        ,  7.389,    0.163,
As Bi Ni S      ,  7.391,    0.163,
Cu Mo S Se      ,  7.397,    0.163,
In Mo S Se      ,  7.399,    0.163,
As Hg I S       ,  7.401,    0.164,
Cd Cr Se Te     ,  7.409,    0.164,
Cr Se Te Zn     ,   7.41,    0.164,
Al Bi Cl Te     ,  7.417,    0.165,
Br Cd O P       ,  7.427,    0.165,
Bi Br Cu Se     ,   7.43,    0.166,
Br Cd Hg S      ,  7.431,    0.166,
Bi Br In Se     ,  7.432,    0.166,
Cu I S Te       ,  7.438,    0.166,
As Br F Se      ,  7.453,    0.167,
Br Cl Hg S      ,  7.461,    0.168,
Cr Cu Se Te     ,  7.471,    0.169,
I S Sb Sn       ,  7.473,    0.169,
Cu I In Te      ,  7.484,     0.17,
Cu Nb Se Te     ,  7.486,     0.17,
I In In Te      ,  7.486,     0.17,
Ag Br I S       ,  7.487,     0.17,
Br Cu Hg S      ,  7.493,     0.17,
Cl P S Ti       ,  7.494,     0.17,
B O Se Zn       ,  7.509,    0.171,
As Bi Cl Hg     ,  7.515,    0.172,
Cu Se Te V      ,  7.524,    0.172,
S Se Tl Tl      ,   7.53,    0.173,
Ga O S Tl       ,  7.537,    0.173,
Bi In S Te      ,  7.539,    0.174,
Cl Nb P S       ,  7.539,    0.174,
Br Cu O Sb      ,  7.545,    0.174,
Pb S Sn Te      ,  7.565,    0.175,
As Cl F Te      ,  7.573,    0.176,
Cl O Pb Si      ,   7.58,    0.177,
Ag Bi Br S      ,  7.585,    0.177,
Bi Cl O Se      ,  7.591,    0.177,
B Br P S        ,  7.608,    0.179,
Br Ni O Se      ,  7.615,    0.179,
Ag Cl O Pb      ,  7.622,     0.18,
Bi Cu O Se      ,  7.622,     0.18,
Bi Pb S Se      ,  7.625,     0.18,
Cl Hg O P       ,  7.626,     0.18,
Br Cl I Sb      ,  7.631,     0.18,
As Cu Mn P      ,  7.636,    0.181,
Ag Nb S Te      ,   7.64,    0.181,
As Hg I Sn      ,  7.643,    0.181,
Br O Te Zn      ,  7.645,    0.181,
Ag I O P        ,  7.651,    0.182,
Ag Hg I S       ,  7.654,    0.182,
Br Hg P Sn      ,  7.661,    0.182,
Br Cr Cu Se     ,  7.666,    0.183,
Cl Mo S S       ,  7.668,    0.183,
Bi Br Cd S      ,   7.67,    0.183,
As Br Hg O      ,   7.67,    0.183,
Ag Br I Te      ,  7.676,    0.184,
Bi Cd I Se      ,  7.677,    0.184,
Ag S Te V       ,  7.678,    0.184,
Br Hg S Sn      ,  7.688,    0.184,
Cl O P Pb       ,  7.696,    0.185,
Bi Br Cl S      ,    7.7,    0.185,
Br Cu O Te      ,  7.705,    0.186,
Cd Cl O Pb      ,  7.706,    0.186,
Br In O Te      ,  7.707,    0.186,
O Pb S S        ,  7.709,    0.186,
In Mn S Se      ,  7.717,    0.186,
As Cl Hg Ti     ,  7.718,    0.187,
Cl O Pb S       ,  7.722,    0.187,
Er O Se Si      ,  7.726,    0.187,
Bi Br Cu S      ,   7.73,    0.187,
Cl Ni O Te      ,  7.732,    0.188,
Cl F P Sb       ,  7.737,    0.188,
Bi Cu I Se      ,  7.737,    0.188,
O Pb S Sb       ,  7.737,    0.188,
Hg I S Zn       ,  7.739,    0.188,
Bi I In Se      ,  7.739,    0.188,
As Br O Pb      ,   7.74,    0.188,
O S S Tl        ,  7.745,    0.188,
Cl O Pb Sb      ,   7.75,    0.189,
As Br F S       ,  7.752,    0.189,
As F I Se       ,   7.76,     0.19,
Cl Cu O Pb      ,  7.766,     0.19,
Cl Hg I S       ,  7.768,     0.19,
Cl Ga N Se      ,  7.773,    0.191,
Cd Cl I O       ,  7.774,    0.191,
Ag Bi Cl O      ,  7.786,    0.192,
Cr Hg S Se      ,  7.787,    0.192,
Br O Pb Se      ,  7.791,    0.192,
Cl F Sb Sb      ,  7.791,    0.192,
Mo Ni S Se      ,  7.795,    0.192,
Cu Hg I S       ,  7.798,    0.192,
As As Re S      ,  7.801,    0.193,
Br Hg Se Tl     ,  7.804,    0.193,
B Cl O Zn       ,  7.819,    0.194,
Ho O Se Si      ,  7.823,    0.194,
Br F Sb Se      ,  7.832,    0.195,
Cd Mn Se Te     ,   7.84,    0.195,
Al F Ge O       ,  7.843,    0.196,
Cl O Se Tm      ,  7.846,    0.196,
Bi Se Te Tl     ,  7.846,    0.196,
I Pb S Sb       ,  7.851,    0.196,
As Cl Hg Zr     ,  7.858,    0.197,
As Cl Hg Mo     ,  7.862,    0.197,
Ag I O Te       ,  7.862,    0.197,
Bi Cl Hg S      ,  7.863,    0.197,
Bi Cd Cl O      ,  7.869,    0.198,
Bi O S S        ,  7.872,    0.198,
Cl Er O Se      ,  7.879,    0.198,
Cl Li P S       ,  7.879,    0.198,
As Bi Br Hg     ,   7.88,    0.198,
Cr S Se Tl      ,   7.89,    0.199,
Dy O Se Si      ,  7.892,    0.199,
Hg Mo S Se      ,    7.9,      0.2,
Cl O Pb Te      ,  7.906,      0.2,
Cl Hg Se Zr     ,  7.909,      0.2,
B I P S         ,  7.909,      0.2,
Bi Cu O S       ,  7.915,    0.201,
Cl Re Se Se     ,  7.916,    0.201,
O S Se Zr       ,  7.918,    0.201,
N P Se Zn       ,   7.92,    0.201,
As Cd F O       ,   7.92,    0.201,
As Br Li S      ,  7.922,    0.201,
Bi Cl Cu O      ,  7.927,    0.202,
Bi Ni S Te      ,  7.928,    0.202,
Br Cl Cr S      ,  7.928,    0.202,
As I Li Se      ,  7.929,    0.202,
Cl Mo O Se      ,  7.935,    0.202,
As Br F Te      ,  7.935,    0.202,
As F O S        ,  7.936,    0.202,
Cl F Ge O       ,  7.939,    0.203,
S Se Tl V       ,   7.94,    0.203,
Br O Pb Si      ,  7.942,    0.203,
Cl F Sb Te      ,  7.946,    0.203,
As Cl F O       ,  7.949,    0.203,
Bi Br O Se      ,  7.953,    0.204,
Br S S V        ,  7.965,    0.205,
B Mg O S        ,  7.967,    0.205,
Mo Pb S Se      ,  7.967,    0.205,
Cl Cr O Si      ,  7.973,    0.205,
Cl Ho O Se      ,  7.973,    0.205,
Cl N S Se       ,  7.974,    0.205,
Cl F P Rh       ,  7.976,    0.205,
B Cl Mg O       ,  7.979,    0.206,
Ag Br O Pb      ,  7.982,    0.206,
O S Si Tm       ,  7.983,    0.206,
F O S Se        ,  7.987,    0.206,
Cl N Sb Se      ,  8.001,    0.207,
Mo S Se Tl      ,  8.002,    0.207,
Cl Mn S Sb      ,  8.002,    0.207,
Ag Cl Cr O      ,  8.012,    0.208,
Er O S Si       ,  8.015,    0.208,
Bi Cu I S       ,  8.026,    0.209,
Cl Hg P Ti      ,  8.032,    0.209,
As Nb Te Tl     ,  8.034,     0.21,
Cl Ga N P       ,  8.035,     0.21,
As I O Pb       ,  8.035,     0.21,
Cl Dy O Se      ,  8.041,     0.21,
Bi Cl Hg Te     ,  8.043,     0.21,
O Se Si Tb      ,  8.047,     0.21,
As F I S        ,  8.047,    0.211,
Al F O Si       ,  8.052,    0.211,
Br O P Pb       ,  8.053,    0.211,
Cl O P Ti       ,  8.054,    0.211,
Br Hg Pb S      ,  8.056,    0.211,
Mo Ru Se Te     ,  8.059,    0.211,
Ho S Te Te      ,   8.06,    0.211,
Cl Ga N S       ,   8.06,    0.211,
Bi Cl O Te      ,  8.065,    0.212,
Br Mn Sb Se     ,  8.069,    0.212,
F Ge Mg O       ,  8.069,    0.212,
Cu Dy O Se      ,   8.07,    0.212,
As Br Hg Ti     ,  8.074,    0.212,
Cl O S Ti       ,   8.08,    0.213,
Au Cl F P       ,  8.083,    0.213,
I O Pb Se       ,  8.085,    0.213,
Br Ni O Te      ,  8.088,    0.213,
Br Hg S Tl      ,   8.09,    0.214,
Br Cl O Pb      ,   8.09,    0.214,
Bi Cu O Te      ,  8.094,    0.214,
Cl Nb O P       ,  8.096,    0.214,
As Br Cr Hg     ,  8.103,    0.215,
Br O Pb Sb      ,  8.105,    0.215,
Ho O S Si       ,  8.108,    0.215,
F Hg S Si       ,  8.112,    0.215,
I Nb Se Te      ,  8.115,    0.215,
Br F S Sb       ,  8.117,    0.216,
Br Hg I S       ,  8.121,    0.216,
F I Sb Se       ,  8.124,    0.216,
Dy S Te Te      ,  8.127,    0.216,
Cd Cl O V       ,  8.141,    0.217,
Ag F O P        ,  8.148,    0.218,
Al Cl N P       ,  8.149,    0.218,
Ca Cl Ge O      ,  8.156,    0.218,
Al F O P        ,  8.162,    0.219,
Cl O Se Yb      ,  8.163,    0.219,
Cl In Nb O      ,  8.164,    0.219,
As Ca Cl O      ,  8.166,    0.219,
Cl Hg P Zr      ,  8.167,    0.219,
Br Cl Pb Tl     ,  8.168,    0.219,
B Br O Zn       ,  8.171,    0.219,
Ag F O S        ,  8.173,     0.22,
Al Cl N S       ,  8.174,     0.22,
Dy O S Si       ,  8.175,     0.22,
Ca O P Se       ,  8.178,     0.22,
Cl Hg Hg O      ,   8.18,     0.22,
Cl Dy O Si      ,  8.187,    0.221,
Cl Hg S Zr      ,  8.192,    0.221,
Cl Mo O P       ,  8.192,    0.221,
Cl O Se Tb      ,  8.194,    0.221,
Cl Cu O V       ,  8.198,    0.221,
Cl Nb S Tl      ,  8.199,    0.222,
Br Cl Tl Tl     ,  8.202,    0.222,
Cd N P S        ,  8.202,    0.222,
N P S Zn        ,  8.203,    0.222,
As I Li S       ,  8.211,    0.222,
Cl O S Zr       ,  8.213,    0.223,
F Ga Mg O       ,  8.213,    0.223,
Cl N P Zn       ,  8.215,    0.223,
Br C Se Se      ,  8.215,    0.223,
Cl Mo O S       ,  8.216,    0.223,
F O P P         ,  8.218,    0.223,
Bi Br Cd O      ,  8.218,    0.223,
As F I Te       ,  8.224,    0.223,
B Br Cu O       ,  8.226,    0.224,
Cd F O P        ,  8.227,    0.224,
F O P Zn        ,  8.227,    0.224,
Br Li P S       ,  8.228,    0.224,
Al Br N Se      ,  8.239,    0.224,
Cu Mo O S       ,  8.245,    0.225,
Cl Hg O Pb      ,  8.246,    0.225,
Bi Br Cl O      ,  8.246,    0.225,
Ca Pb S Se      ,  8.246,    0.225,
F Ga O Te       ,  8.249,    0.225,
B Cl Ni O       ,  8.252,    0.225,
Br O Pb Te      ,  8.254,    0.226,
Cl N S S        ,  8.254,    0.226,
Cl F O P        ,  8.254,    0.226,
Br Hg Se Zr     ,  8.256,    0.226,
Br Re Se Se     ,  8.263,    0.226,
Dy O P Zn       ,  8.268,    0.227,
F O P Sb        ,  8.269,    0.227,
B Br I P        ,  8.269,    0.227,
F Mg O Si       ,  8.273,    0.227,
Cl Nb Nb Se     ,  8.274,    0.227,
Ga Se Ta Te     ,  8.276,    0.227,
Cd F O Sb       ,  8.278,    0.227,
Cl F O S        ,  8.279,    0.227,
Cl N S Sb       ,  8.281,    0.227,
Cl P Se Ta      ,  8.281,    0.228,
Cu F O P        ,  8.283,    0.228,
Cl Cr O Te      ,  8.283,    0.228,
Cu F Hg S       ,  8.286,    0.228,
F O S Sb        ,  8.293,    0.228,
Cl Cu N S       ,  8.295,    0.228,
O S Si Yb       ,  8.295,    0.229,
As Br F O       ,  8.295,    0.229,
Br Hg I Te      ,  8.296,    0.229,
Cl Nb O Te      ,  8.296,    0.229,
Ge N O Si       ,  8.304,    0.229,
Cl F O Sb       ,  8.305,    0.229,
Cl O Si Yb      ,  8.307,    0.229,
Br Cr O Si      ,  8.317,     0.23,
Bi Br Cl Tl     ,  8.322,     0.23,
Cl O Te V       ,  8.331,    0.231,
Cu S Se Ta      ,  8.334,    0.231,
Cl O Si Tb      ,  8.337,    0.232,
I O P Pb        ,  8.337,    0.232,
Hg I Pb S       ,  8.341,    0.232,
Cr Mo S Se      ,  8.342,    0.232,
Ca O S Si       ,  8.346,    0.232,
Br Mn S Sb      ,  8.346,    0.232,
Se Te Ti Ti     ,  8.353,    0.233,
I Mn Sb Se      ,  8.353,    0.233,
Mg N P S        ,  8.355,    0.233,
Ca Cl O Si      ,  8.358,    0.233,
Cl I O Pb       ,  8.374,    0.234,
N P Te Zn       ,  8.376,    0.234,
Br Mo Te Te     ,  8.376,    0.234,
F Mg O P        ,   8.38,    0.235,
Cl O Te Zr      ,  8.386,    0.235,
I O Pb Sb       ,  8.388,    0.235,
Cl Mo O Te      ,  8.389,    0.235,
Al Ca O S       ,  8.397,    0.236,
Ag N O Se       ,  8.399,    0.236,
F I S Sb        ,  8.399,    0.236,
Cl S Si Sm      ,  8.402,    0.236,
Bi Br O Te      ,  8.406,    0.237,
Cr Cr Se Te     ,  8.408,    0.237,
Al Ca Cl O      ,  8.409,    0.237,
Cl F I Sb       ,  8.411,    0.237,
Cl Li O P       ,  8.414,    0.237,
B Cl O Pb       ,  8.415,    0.237,
Cd Ge N O       ,  8.419,    0.238,
Ge N O Zn       ,   8.42,    0.238,
Br O S Ti       ,   8.42,    0.238,
La S S Se       ,  8.422,    0.238,
Br Cr O P       ,  8.424,    0.238,
Cl Ho O Te      ,  8.426,    0.238,
I S Si Tb       ,  8.431,    0.238,
As Br Hg Yb     ,  8.432,    0.238,
F O S Te        ,  8.439,    0.239,
Cl S Se W       ,  8.447,     0.24,
Ca O P S        ,  8.451,     0.24,
Cl Mo Mo Se     ,  8.459,     0.24,
F O P Sn        ,   8.46,     0.24,
Ca O S Zn       ,  8.461,    0.241,
Bi Cl O Pb      ,  8.462,    0.241,
Ca Cl O P       ,  8.463,    0.241,
Cu F O Te       ,  8.478,    0.242,
Br Cd O V       ,  8.479,    0.242,
Cl Mn O P       ,   8.48,    0.242,
F In O Te       ,   8.48,    0.242,
F O S Sn        ,  8.484,    0.242,
Ca Cl O S       ,  8.487,    0.242,
N O S Se        ,  8.491,    0.243,
As Cl Hf Hg     ,  8.492,    0.243,
O Se Se Sm      ,  8.496,    0.243,
Bi Cd I O       ,  8.497,    0.243,
Ca O S Sb       ,  8.501,    0.243,
Cu Se Ta Te     ,  8.505,    0.244,
B Cu I O        ,  8.505,    0.244,
I Li P S        ,  8.507,    0.244,
Na O P S        ,  8.513,    0.244,
Br Hg Hg O      ,  8.517,    0.245,
Dy O S Sn       ,  8.523,    0.245,
Ca Cl Cu O      ,  8.527,    0.245,
Br Nb S Tl      ,  8.535,    0.246,
Na O S S        ,  8.536,    0.246,
Cl Hf Hg Se     ,  8.539,    0.246,
As O Y Zn       ,  8.542,    0.246,
Cl P S Ta       ,  8.552,    0.247,
Al N O Si       ,  8.552,    0.247,
As Cr Mn P      ,  8.555,    0.247,
I Li S Sb       ,  8.556,    0.247,
Ga N O Zn       ,  8.558,    0.248,
I Nb Te Te      ,   8.56,    0.248,
As Br Na O      ,  8.564,    0.248,
Al Ca O Te      ,  8.566,    0.248,
F I Sb Te       ,  8.569,    0.248,
Cl La S Si      ,  8.573,    0.249,
Cu Na O S       ,  8.575,    0.249,
B Br Ni O       ,  8.586,     0.25,
Br Cu Mo O      ,  8.591,     0.25,
Cr Hg O S       ,  8.597,     0.25,
Br Nb Nb Se     ,  8.607,    0.251,
Cl O Se Y       ,  8.615,    0.252,
Au F O S        ,  8.617,    0.252,
Cr Mn S Se      ,  8.625,    0.253,
Cl Lu O Se      ,  8.627,    0.253,
Br Nb O Te      ,  8.629,    0.253,
Ag Cr I O       ,   8.63,    0.253,
O Se Si Sm      ,  8.634,    0.253,
Br F O Sb       ,  8.637,    0.253,
F Hg Ni S       ,  8.643,    0.254,
I Se Se Ta      ,  8.644,    0.254,
I Mo Te Te      ,   8.65,    0.254,
Eu O Se Se      ,   8.66,    0.255,
Li Mo S Se      ,  8.663,    0.255,
La O Se Se      ,  8.665,    0.255,
Ag N O S        ,  8.666,    0.255,
Cl Cr O Pb      ,   8.67,    0.256,
Br O Pb Tl      ,  8.674,    0.256,
Ag I O V        ,  8.676,    0.256,
Ag Cl N O       ,  8.678,    0.256,
Bi I O Te       ,  8.679,    0.256,
Br Ca O Si      ,  8.687,    0.257,
F Ni O Sb       ,  8.689,    0.257,
Al Cl N O       ,   8.69,    0.257,
Bi Cl Mn S      ,  8.693,    0.257,
Cr I O P        ,  8.696,    0.258,
Cl S S W        ,  8.712,    0.259,
Cl Nb O Tl      ,  8.714,    0.259,
Br O Te Zr      ,  8.715,    0.259,
Cl N Pt S       ,  8.715,    0.259,
Cl O Pb V       ,  8.716,    0.259,
N O P Zn        ,  8.717,    0.259,
Br Mo O Te      ,  8.718,    0.259,
