phases
Al Ca Yb
Al Ca Zn
Al Cd Ti
Al Ce Co
Al Ce Cr
Al Ce Cu
Al Ce Eu
Al Ce Fe
Al Ce Ga
Al Ce Ge
Al Ce Ir
Al Ce La
Al Ce Lu
Al Ce Mg
Al Ce Mn
Al Ce Mo
Al Ce Nd
Al Ce Ni
Al Ce Pd
Al Ce Pr
Al Ce Pt
Al Ce Re
Al Ce Rh
Al Ce Ru
Al Ce Sc
Al Ce Sn
Al Ce Sr
Al Ce Th
Al Ce Ti
Al Ce U
Al Ce V
Al Ce Y
Al Ce Zn
Al Co Cr
Al Co Cu
Al Co Dy
Al Co Er
Al Co Eu
Al Co Fe
Al Co Ga
Al Co Gd
Al Co Hf
Al Co Ho
Al Co Ir
Al Co La
Al Co Lu
Al Co Mn
Al Co Mo
Al Co Nb
Al Co Nd
Al Co Ni
Al Co Os
Al Co Pd
Al Co Pr
Al Co Pt
Al Co Pu
Al Co Re
Al Co Rh
Al Co Ru
Al Co Sc
Al Co Sm
Al Co Sr
Al Co Ta
Al Co Tb
Al Co Tc
Al Co Th
Al Co Ti
Al Co Tm
Al Co U
Al Co V
Al Co W
Al Co Y
Al Co Yb
Al Co Zn
Al Co Zr
Al Cr Cu
Al Cr Dy
Al Cr Er
Al Cr Eu
Al Cr Fe
Al Cr Gd
Al Cr Ge
Al Cr Hf
Al Cr Ho
Al Cr La
Al Cr Lu
Al Cr Mg
Al Cr Mn
Al Cr Mo
Al Cr Nb
Al Cr Nd
Al Cr Ni
Al Cr Np
Al Cr Pr
Al Cr Pt
Al Cr Rh
Al Cr Ru
Al Cr Sc
Al Cr Sm
Al Cr Ta
Al Cr Tb
Al Cr Th
Al Cr Ti
Al Cr Tm
Al Cr U
Al Cr V
Al Cr Y
Al Cr Yb
Al Cr Zn
Al Cr Zr
Al Cs Sb
Al Cs Tl
Al Cu Dy
Al Cu Er
Al Cu Eu
Al Cu Fe
Al Cu Ga
Al Cu Gd
Al Cu Ge
Al Cu Hf
Al Cu Ho
Al Cu In
Al Cu Ir
Al Cu La
Al Cu Li
Al Cu Lu
Al Cu Mg
Al Cu Mn
Al Cu Mo
Al Cu Nb
Al Cu Nd
Al Cu Ni
Al Cu Np
Al Cu Pd
Al Cu Pr
Al Cu Pt
Al Cu Re
Al Cu Rh
Al Cu Ru
Al Cu Sc
Al Cu Sm
Al Cu Sn
Al Cu Sr
Al Cu Ta
Al Cu Tb
Al Cu Th
Al Cu Ti
Al Cu Tm
Al Cu U
Al Cu W
Al Cu Y
Al Cu Yb
Al Cu Zn
Al Cu Zr
Al Dy Er
Al Dy Fe
Al Dy Ga
Al Dy Gd
Al Dy Ge
Al Dy Hf
Al Dy Ho
Al Dy Mg
Al Dy Mn
Al Dy Mo
Al Dy Ni
Al Dy Pd
Al Dy Pr
Al Dy Pt
Al Dy Re
Al Dy Ru
Al Dy Tb
Al Dy Ti
Al Dy Tm
Al Dy U
Al Dy W
Al Dy Y
Al Dy Zn
Al Dy Zr
Al Er Fe
Al Er Ga
Al Er Gd
Al Er Ge
Al Er Ir
Al Er La
Al Er Mg
Al Er Mn
Al Er Mo
Al Er Ni
Al Er Pd
Al Er Pt
Al Er V
Al Er W
Al Er Y
Al Er Zn
Al Eu Fe
Al Eu Ga
Al Eu Ge
Al Eu Mg
Al Eu Mn
Al Eu Pd
Al Eu Pt
Al Eu Rh
Al Eu Sb
Al Eu Sn
Al Eu Ta
Al Eu Ti
Al Eu V
Al Eu Y
Al Eu Zn
Al Fe Ga
Al Fe Gd
Al Fe Ge
Al Fe Hf
Al Fe Ho
Al Fe La
Al Fe Lu
Al Fe Mg
Al Fe Mn
Al Fe Mo
Al Fe Nb
Al Fe Nd
Al Fe Ni
Al Fe Np
Al Fe Pd
Al Fe Pr
Al Fe Pt
Al Fe Pu
Al Fe Re
Al Fe Rh
Al Fe Ru
Al Fe Sc
Al Fe Sm
Al Fe Ta
Al Fe Tb
Al Fe Tc
Al Fe Th
Al Fe Ti
Al Fe Tm
Al Fe U
Al Fe V
Al Fe W
Al Fe Y
Al Fe Yb
Al Fe Zn
Al Fe Zr
Al Ga Gd
Al Ga Ho
Al Ga La
Al Ga Li
Al Ga Mn
Al Ga Na
Al Ga Nb
Al Ga Nd
Al Ga Ni
Al Ga Pr
Al Ga Pu
Al Ga Sb
Al Ga Sc
Al Ga Sm
Al Ga Sr
Al Ga Tb
Al Ga Ti
Al Ga Tm
Al Ga U
Al Ga V
Al Ga Y
Al Ga Yb
Al Ga Zr
Al Gd Ge
Al Gd Ho
Al Gd Ir
Al Gd La
Al Gd Lu
Al Gd Mg
Al Gd Mn
Al Gd Mo
Al Gd Nd
Al Gd Ni
Al Gd Os
Al Gd Pd
Al Gd Pr
Al Gd Pt
Al Gd Re
Al Gd Rh
Al Gd Ru
Al Gd Sc
Al Gd Ta
Al Gd Tb
Al Gd Ti
Al Gd U
Al Gd V
Al Gd W
Al Gd Y
Al Gd Zn
Al Gd Zr
Al Ge Hf
