Phase fields,     scores,     Norm. scores,
Br Cu O Sb      ,  4.961,     0.16,
Cl Cu S Te      ,  4.973,    0.161,
I Sb Se Sn      ,  4.991,    0.163,
Cu I In Te      ,  5.004,    0.164,
I S Sb Se       ,   5.01,    0.164,
Cr Cu Se Te     ,  5.016,    0.165,
Ag As Cl Hg     ,  5.019,    0.165,
Cd Cl O Se      ,  5.021,    0.165,
As Br Hg In     ,  5.022,    0.165,
As Br F Se      ,  5.024,    0.165,
Ag Cl S Te      ,  5.026,    0.165,
As Cl In O      ,  5.028,    0.166,
Cl Cu Hg Se     ,  5.033,    0.166,
Ag Br I S       ,  5.035,    0.166,
Br Cl I Sb      ,  5.037,    0.166,
Cd Cl S Sb      ,  5.038,    0.166,
Cu S Se V       ,  5.039,    0.167,
Ag I In Te      ,  5.057,    0.168,
Cr Se Te Zn     ,  5.063,    0.168,
Cl O Sb Se      ,  5.065,    0.169,
Ag S Te Te      ,  5.068,    0.169,
Ag O P Se       ,  5.075,    0.169,
Ag As I O       ,  5.077,     0.17,
Br Cu O Te      ,   5.08,     0.17,
Ge Pb Se Te     ,  5.083,     0.17,
Cl In O Se      ,  5.093,    0.171,
Bi Br Cu Se     ,  5.099,    0.171,
Cu I S Sb       ,  5.108,    0.172,
Br Cd P P       ,  5.109,    0.172,
Al Al I Te      ,   5.11,    0.172,
Cl In S Sb      ,  5.111,    0.172,
Cu Nb Se Te     ,  5.112,    0.172,
Cl Cu P S       ,  5.115,    0.173,
As Hg I Se      ,  5.121,    0.173,
Br O Te Zn      ,  5.127,    0.174,
Cl In In S      ,  5.138,    0.175,
S Se Sn Sn      ,  5.141,    0.175,
Ag I O Se       ,  5.142,    0.175,
Ga Mo Se Te     ,  5.144,    0.175,
Ag Au S Se      ,  5.145,    0.175,
Cr Cu S Se      ,  5.146,    0.175,
Ag Bi Br Se     ,   5.15,    0.175,
In S Sb Te      ,  5.152,    0.176,
Br Ni O Te      ,  5.155,    0.176,
Al I Sb Te      ,  5.156,    0.176,
Ag I S Sb       ,  5.159,    0.176,
Cl Cu O Sb      ,  5.162,    0.176,
Ag Cl P S       ,  5.167,    0.177,
Ag Al Cl O      ,  5.167,    0.177,
S Sn Te Zn      ,  5.173,    0.177,
Ag S Sn Te      ,  5.178,    0.178,
Bi Cl Ga Se     ,  5.179,    0.178,
Cl Cu In O      ,  5.189,    0.179,
Cu I S Si       ,  5.189,    0.179,
Cr S Se Zn      ,  5.192,    0.179,
Cd Cr Se Te     ,  5.197,    0.179,
Cl O Sb Zn      ,  5.207,     0.18,
Ge Pb S Se      ,  5.211,     0.18,
As Br Hg Sn     ,  5.221,    0.181,
As Cl F Se      ,  5.222,    0.181,
Cu I S Te       ,  5.223,    0.181,
As Br Hg S      ,  5.239,    0.183,
Cu Nb S Se      ,   5.24,    0.183,
Ga S Se Tl      ,  5.242,    0.183,
Al Cl Nb Se     ,  5.247,    0.183,
Cd Hg Se Te     ,  5.254,    0.184,
I In In Te      ,  5.256,    0.184,
Br C Se Se      ,  5.259,    0.184,
Ag Cl Mo Se     ,  5.269,    0.185,
Ga Mo S Se      ,  5.271,    0.185,
Cl Cu O Te      ,  5.276,    0.186,
Bi Br Cd Se     ,  5.277,    0.186,
Cd I S Sb       ,  5.285,    0.186,
Cl O Se Sn      ,   5.29,    0.187,
Ag Cl O Si      ,  5.293,    0.187,
Bi Cl Cu Se     ,  5.294,    0.187,
B O Se Zn       ,  5.298,    0.187,
Cd S Sn Te      ,  5.304,    0.188,
Cl O Te Zn      ,  5.321,    0.189,
Cd Cr S Se      ,  5.323,    0.189,
Ag Cl O Te      ,  5.326,     0.19,
Br In O Te      ,  5.328,     0.19,
Al Cd O Te      ,  5.333,     0.19,
Cd Cl O Sb      ,  5.338,    0.191,
Ag Bi Cl Se     ,  5.343,    0.191,
Bi Br In Se     ,  5.346,    0.191,
Cl Ni O Te      ,  5.348,    0.191,
As Hg S Sb      ,  5.359,    0.192,
Cu I P S        ,  5.359,    0.192,
Br P S S        ,  5.381,    0.194,
Ag Bi Se Te     ,  5.383,    0.194,
Cu Mo S Se      ,  5.384,    0.194,
As Cd Hg I      ,  5.391,    0.195,
Br Cd O P       ,  5.394,    0.195,
Br Cu Hg S      ,  5.395,    0.195,
Br F Sb Se      ,  5.403,    0.196,
Hg O Se Se      ,  5.404,    0.196,
As Cl Hg Sn     ,  5.412,    0.197,
As Cl Hg S      ,  5.429,    0.198,
Ag Mo S Se      ,  5.433,    0.198,
Cd Pb Se Te     ,  5.435,    0.199,
B Br Cu O       ,  5.442,    0.199,
Cl Ga N Se      ,  5.443,    0.199,
Ag Br Hg S      ,  5.443,    0.199,
Cd Cl O Te      ,  5.448,      0.2,
As Br F Te      ,  5.451,      0.2,
Mo Ni S Se      ,  5.455,      0.2,
Ag O S Si       ,  5.456,      0.2,
Al Cd O S       ,  5.456,      0.2,
As Br Hg Ti     ,   5.46,      0.2,
As F I Se       ,  5.461,    0.201,
Al Bi Cl Se     ,  5.463,    0.201,
As Bi Ni S      ,  5.466,    0.201,
B Br O Zn       ,  5.486,    0.203,
Ag O S Te       ,  5.488,    0.203,
Cl O Sb Te      ,  5.489,    0.203,
Se Te Ti Ti     ,  5.497,    0.203,
Ag O P Te       ,  5.498,    0.204,
Ag Bi S Se      ,  5.505,    0.204,
B Br Ni O       ,  5.513,    0.205,
Ag S Te V       ,  5.513,    0.205,
Cl In O Te      ,  5.515,    0.205,
As Br Hg O      ,  5.528,    0.206,
Cd I P S        ,  5.529,    0.206,
Bi Cu I Se      ,  5.529,    0.206,
Al Br N Se      ,  5.534,    0.206,
Cl Nb P Se      ,  5.535,    0.207,
I S Sb Sn       ,  5.542,    0.207,
Bi Sb Se Te     ,  5.545,    0.207,
Al Cl O Sn      ,  5.549,    0.208,
Cd Pb S Se      ,  5.556,    0.208,
Ag I O Te       ,   5.56,    0.209,
Br Cd Hg S      ,  5.563,    0.209,
S Sb Se Tl      ,  5.566,    0.209,
Al Cl O S       ,  5.566,    0.209,
Bi In Se Te     ,  5.571,    0.209,
As Br F S       ,  5.571,    0.209,
Cd Cl O P       ,  5.579,     0.21,
Cl Cu Hg S      ,  5.579,     0.21,
Bi Cl Ga Te     ,  5.594,    0.211,
B Br P S        ,  5.607,    0.212,
Br Cl Cr S      ,  5.618,    0.213,
In Mo S Se      ,  5.619,    0.213,
Cl O P Sb       ,  5.619,    0.213,
Cl Hg S Zn      ,  5.622,    0.214,
Ge Pb S Te      ,  5.624,    0.214,
As Cl F Te      ,  5.634,    0.215,
I Nb Se Te      ,  5.634,    0.215,
Bi Br Cu S      ,  5.639,    0.215,
Cd Cl I O       ,   5.64,    0.215,
As Hg I Sn      ,  5.642,    0.215,
As Cl Hg Ti     ,  5.642,    0.215,
As Br Cr Hg     ,   5.65,    0.216,
As Hg I S       ,  5.659,    0.217,
Cl Cl O Sn      ,  5.659,    0.217,
Cl Mo S Se      ,  5.661,    0.217,
Bi S Sb Se      ,  5.663,    0.217,
Au Cl O Se      ,  5.667,    0.217,
B Cl O Zn       ,  5.667,    0.217,
Br Cl Hg S      ,  5.671,    0.218,
Br Mn Sb Se     ,  5.676,    0.218,
Br S S V        ,  5.677,    0.218,
B Br I P        ,  5.678,    0.218,
Pb Se Sn Te     ,  5.685,    0.219,
Ag Bi Br S      ,  5.686,    0.219,
Ag I O P        ,  5.688,    0.219,
Br Cd O V       ,  5.689,    0.219,
B Cl Ni O       ,  5.693,    0.219,
Bi Cd I Se      ,  5.694,    0.219,
Ag Nb S Te      ,  5.697,     0.22,
As Br O Pb      ,  5.701,     0.22,
Pb S Se Te      ,  5.702,     0.22,
Cl Cu O V       ,  5.705,     0.22,
Br Hg Se Zr     ,  5.708,     0.22,
As Cl Hg O      ,  5.708,    0.221,
Bi Cu O Se      ,  5.734,    0.223,
Bi Ga S Te      ,  5.749,    0.224,
As Cl F S       ,   5.75,    0.224,
As I Li Se      ,  5.752,    0.224,
Cl N Sb Se      ,  5.756,    0.224,
As Cu Mn P      ,  5.757,    0.225,
Bi I In Se      ,  5.758,    0.225,
Br O Pb Se      ,  5.759,    0.225,
N P Se Zn       ,  5.759,    0.225,
Br Mo Te Te     ,   5.76,    0.225,
Bi S Se Te      ,  5.768,    0.225,
Cl P S Ti       ,  5.774,    0.226,
Br Hg I Te      ,  5.778,    0.226,
I P P Sn        ,  5.784,    0.227,
As O Y Zn       ,  5.785,    0.227,
As Cu Er P      ,  5.796,    0.228,
Pb S Se Sn      ,    5.8,    0.228,
Bi Br Cd S      ,    5.8,    0.228,
Cu Hg I S       ,  5.803,    0.228,
Cl Hg In S      ,  5.806,    0.228,
Br Hg S Sn      ,  5.807,    0.229,
F I Sb Se       ,  5.811,    0.229,
Cl O S Sn       ,  5.812,    0.229,
As Cu Ho P      ,  5.814,    0.229,
Cl Hg In P      ,  5.816,    0.229,
Bi Cl Cu S      ,  5.816,    0.229,
Br Hg P Sn      ,  5.817,    0.229,
Cl O P Sn       ,  5.822,     0.23,
Bi Br O Se      ,  5.824,     0.23,
As Cl Hg Zr     ,  5.826,     0.23,
Br Nb Nb Se     ,  5.826,     0.23,
Mo Ru Se Te     ,  5.832,    0.231,
Br Cu Mo O      ,  5.841,    0.231,
As Br F O       ,  5.844,    0.231,
Hg I S Zn       ,  5.844,    0.232,
Ag Cl Cr O      ,  5.845,    0.232,
Br Re Se Se     ,  5.847,    0.232,
B Cu I O        ,  5.848,    0.232,
Ag Hg I S       ,  5.849,    0.232,
Cd Mn Se Te     ,   5.85,    0.232,
As F I Te       ,  5.856,    0.232,
As Br Li S      ,  5.857,    0.233,
Br O S Ti       ,  5.857,    0.233,
Cl Ge O Pb      ,  5.858,    0.233,
Al Bi Cl Te     ,  5.859,    0.233,
Ag Bi Cl S      ,  5.861,    0.233,
O S Se Zr       ,  5.864,    0.233,
Cd Cl O V       ,  5.865,    0.233,
Cr Cr Se Te     ,  5.869,    0.234,
Cl F Sb Sb      ,  5.874,    0.234,
As Cl O Pb      ,  5.876,    0.234,
As Cl Hg Hg     ,  5.878,    0.234,
Cl Hg Se Zr     ,  5.882,    0.235,
Ag Br O Pb      ,  5.889,    0.235,
Br Hg I S       ,  5.892,    0.235,
Al F Ge O       ,  5.893,    0.235,
Br Cr O Si      ,  5.895,    0.236,
Br Hg Se Tl     ,  5.898,    0.236,
As F S S        ,  5.901,    0.236,
Bi Br Cl S      ,  5.904,    0.236,
Au Cl P S       ,  5.909,    0.237,
Ce O Se Se      ,  5.911,    0.237,
As Cd F O       ,  5.913,    0.237,
B I Ni O        ,  5.913,    0.237,
Br F S Sb       ,  5.915,    0.237,
Bi Ni S Te      ,  5.918,    0.237,
Br O Te Zr      ,  5.923,    0.238,
Nd O Se Se      ,  5.928,    0.238,
Cl Mo O Se      ,  5.929,    0.238,
O Pr Se Se      ,  5.929,    0.238,
As Bi Br Hg     ,  5.935,    0.239,
Ge N O Zn       ,   5.94,    0.239,
Cl Pb S Sb      ,  5.947,     0.24,
O Se Se Sm      ,  5.951,     0.24,
Cl Ga N S       ,  5.952,     0.24,
As Cl Pr S      ,  5.953,     0.24,
Cl Ga N P       ,  5.961,    0.241,
Cl Mg O P       ,  5.967,    0.241,
As F I S        ,  5.968,    0.242,
Ag I O V        ,  5.969,    0.242,
Cl N S Se       ,   5.97,    0.242,
Al Bi Cl S      ,  5.971,    0.242,
Bi Cd Cl S      ,  5.973,    0.242,
Cl F Sb Te      ,  5.974,    0.242,
As Cu O Sm      ,  5.978,    0.242,
Cl Hg P Sn      ,  5.989,    0.243,
As Nd O Zn      ,  5.994,    0.244,
Ga N O Zn       ,  5.995,    0.244,
Bi Cl O Se      ,  5.995,    0.244,
O P P S         ,  5.996,    0.244,
Cl F Ge O       ,  5.997,    0.244,
Cl Nb Nb Se     ,  5.997,    0.244,
B I P S         ,  6.002,    0.244,
As Ce Ni O      ,  6.003,    0.244,
Cl O Te V       ,  6.003,    0.244,
Br Nb O Te      ,  6.006,    0.245,
As Cl Hg Tl     ,  6.012,    0.245,
Cl Cu O Pb      ,  6.014,    0.245,
As Cl F O       ,  6.014,    0.245,
Cl Re Se Se     ,  6.018,    0.246,
Ag N O Se       ,  6.018,    0.246,
I Nb Te Te      ,  6.018,    0.246,
In Mn S Se      ,  6.023,    0.246,
Cl O S Ti       ,  6.028,    0.246,
Ga Se Ta Te     ,  6.028,    0.246,
Ga La O Se      ,  6.029,    0.246,
Cr Hg S Se      ,  6.031,    0.247,
Bi Cu I S       ,  6.031,    0.247,
Ga O S Tl       ,  6.032,    0.247,
Ce O Se Zn      ,  6.033,    0.247,
Cu O Se Sm      ,  6.034,    0.247,
Bi Cl In S      ,  6.034,    0.247,
Cl Nb P S       ,  6.036,    0.247,
Br O Pb Sb      ,  6.037,    0.247,
Cl O P Ti       ,  6.037,    0.247,
As Cl Hg Mo     ,  6.038,    0.247,
As Br O Pr      ,  6.043,    0.248,
Br Cr O P       ,  6.045,    0.248,
La O Se Se      ,  6.047,    0.248,
Cl Cu N S       ,  6.052,    0.248,
As As Re S      ,  6.053,    0.248,
Cd Ge N O       ,  6.054,    0.249,
Cu Dy O Se      ,  6.055,    0.249,
Ag Cl O Pb      ,  6.058,    0.249,
Ag Cr I O       ,  6.059,    0.249,
Cl O Se Y       ,  6.059,    0.249,
Cl Hg I S       ,  6.061,    0.249,
Bi Br Cd O      ,  6.062,    0.249,
Cl Cr O Si      ,  6.064,    0.249,
Cu Gd O Se      ,  6.065,    0.249,
I Mn Sb Se      ,  6.066,    0.249,
Bi In S Te      ,  6.069,     0.25,
S Se Tl V       ,  6.073,     0.25,
As Gd Ni O      ,  6.073,     0.25,
Bi Cl Cu O      ,  6.077,     0.25,
Cd I O V        ,  6.078,     0.25,
As Nb Te Tl     ,  6.079,     0.25,
Br Ca Cu O      ,   6.08,    0.251,
F Ga O Te       ,  6.087,    0.251,
As I O Pb       ,  6.089,    0.251,
Cl O Te Zr      ,  6.092,    0.252,
As Cd Ce O      ,  6.092,    0.252,
Cl Cr O Te      ,  6.093,    0.252,
Cl F P Sb       ,  6.093,    0.252,
Ca Cl Ge O      ,  6.094,    0.252,
Br Ce S Sb      ,  6.094,    0.252,
Cl In Nb O      ,  6.098,    0.252,
Br Cl O Pb      ,    6.1,    0.252,
Cl N P Zn       ,    6.1,    0.252,
As Bi Cl Hg     ,  6.103,    0.252,
Br O Pb Si      ,  6.106,    0.253,
As Ca Cl O      ,  6.111,    0.253,
As La O Zn      ,  6.112,    0.253,
Bi Cu O Te      ,  6.112,    0.253,
Ag Bi Cl O      ,   6.12,    0.254,
Cu Se Ta Te     ,  6.127,    0.254,
Cu La O Se      ,  6.127,    0.254,
Br Mo O Te      ,  6.132,    0.255,
Br O Pb Te      ,  6.135,    0.255,
N P Te Zn       ,  6.135,    0.255,
As La Ni O      ,  6.136,    0.255,
Cl Cu O Y       ,   6.14,    0.255,
As Br Na O      ,  6.143,    0.256,
I O Pb Se       ,  6.143,    0.256,
I Mo Te Te      ,  6.144,    0.256,
Cu S Sm Te      ,  6.146,    0.256,
Cd Ce O Se      ,  6.146,    0.256,
Cl F I Sb       ,  6.149,    0.256,
Br Gd O Se      ,   6.15,    0.256,
F Ni O Sb       ,   6.15,    0.256,
Cl Mo S S       ,  6.152,    0.256,
Cu Mo O S       ,  6.156,    0.257,
I Pb S Sb       ,  6.158,    0.257,
As Br La O      ,  6.158,    0.257,
As F O S        ,  6.158,    0.257,
Ge N O Si       ,   6.16,    0.257,
Bi Br Cl O      ,  6.162,    0.257,
Cr S Se Tl      ,  6.162,    0.257,
B Cl Mg O       ,  6.162,    0.257,
Br Ce S Si      ,  6.163,    0.257,
La O Se Zn      ,  6.166,    0.258,
Br Mn S Sb      ,  6.166,    0.258,
Cd Cl O Pb      ,  6.166,    0.258,
Eu O Se Se      ,  6.171,    0.258,
Br F O Sb       ,  6.172,    0.258,
Cl Nb O Te      ,  6.173,    0.258,
Pb S Sn Te      ,  6.174,    0.258,
Br Nd S Si      ,  6.179,    0.259,
Br Pr S Si      ,   6.18,    0.259,
Ag Br N O       ,  6.183,    0.259,
F I Sb Te       ,  6.184,    0.259,
Cu F O Te       ,  6.185,    0.259,
Cr Mo S Se      ,  6.187,    0.259,
Ni Se Ta Te     ,   6.19,    0.259,
As Ce Cl O      ,  6.191,    0.259,
Bi Br O Te      ,  6.196,     0.26,
Cl Hg P Ti      ,  6.198,     0.26,
Cl O S Zr       ,  6.199,     0.26,
Al Cl N S       ,  6.201,     0.26,
Br S Si Sm      ,  6.202,     0.26,
Cl O Pb Sb      ,  6.203,     0.26,
I Nb Nb Se      ,  6.206,    0.261,
As Cl Nd O      ,  6.207,    0.261,
As Cl O Pr      ,  6.208,    0.261,
Al Cl N P       ,   6.21,    0.261,
F O S Se        ,  6.212,    0.261,
B Cl I Zr       ,  6.214,    0.261,
I Se Se Ta      ,  6.219,    0.262,
Bi Cu O S       ,  6.219,    0.262,
Br La S Sb      ,  6.226,    0.262,
Bi Cd Cl O      ,  6.227,    0.262,
As Cl O Sm      ,  6.229,    0.263,
Br Gd S Si      ,  6.232,    0.263,
Cu S Se Ta      ,  6.234,    0.263,
Hg Mo S Se      ,  6.235,    0.263,
As I Li S       ,  6.236,    0.263,
As Ni P Sr      ,  6.236,    0.263,
Cd F O Sb       ,  6.238,    0.263,
B Br Cr O       ,  6.238,    0.263,
Cu La S Te      ,  6.238,    0.263,
Cl N S Sb       ,  6.239,    0.263,
N P S Zn        ,  6.242,    0.264,
Ca Cl Cu O      ,  6.244,    0.264,
Cl Mo Mo Se     ,  6.247,    0.264,
Ce O Se Si      ,   6.25,    0.264,
Cu Eu O Se      ,   6.25,    0.264,
Br O P Pb       ,  6.251,    0.264,
Cl Hg O P       ,  6.258,    0.265,
As Cl Gd O      ,  6.259,    0.265,
Cl Nd O Se      ,   6.26,    0.265,
C F Ge Se       ,  6.262,    0.265,
F Ge Mg O       ,  6.263,    0.265,
La S S Se       ,  6.265,    0.266,
Nd O Se Si      ,  6.266,    0.266,
O Pr Se Si      ,  6.268,    0.266,
Br F O Te       ,  6.268,    0.266,
Cl O Pb Si      ,   6.27,    0.266,
Cl O Se Sm      ,  6.282,    0.267,
Cl F P Rh       ,  6.286,    0.267,
Cl Nb O P       ,  6.288,    0.267,
O Se Si Sm      ,  6.288,    0.267,
F I S Sb        ,   6.29,    0.268,
C Cl Cu O       ,   6.29,    0.268,
As F N Se       ,  6.292,    0.268,
Br La S Si      ,  6.293,    0.268,
Cl Mo O Te      ,  6.295,    0.268,
Cl O Pb Te      ,  6.298,    0.268,
Cu F O P        ,    6.3,    0.268,
Cl Dy O Se      ,  6.303,    0.269,
Al F O Si       ,  6.303,    0.269,
B Mg O S        ,  6.303,    0.269,
Cl Cu N O       ,  6.303,    0.269,
Dy O Se Si      ,  6.309,    0.269,
Cl O Se Tb      ,   6.31,    0.269,
Cl Gd O Se      ,  6.312,    0.269,
Ca O P Se       ,  6.315,     0.27,
F Ga Mg O       ,  6.316,     0.27,
O Se Si Tb      ,  6.316,     0.27,
Gd O Se Si      ,  6.318,     0.27,
Bi Se Te Tl     ,   6.32,     0.27,
As Cl La O      ,   6.32,     0.27,
Ce Cl S Si      ,  6.325,     0.27,
O P Y Zn        ,  6.328,    0.271,
Cl Mn S Sb      ,  6.328,    0.271,
Ag F O S        ,  6.333,    0.271,
Br Ca O Si      ,  6.333,    0.271,
Cl F O Sb       ,  6.334,    0.271,
F O P Zn        ,  6.337,    0.271,
S Se Tl Tl      ,  6.337,    0.271,
Cl Nd S Si      ,  6.341,    0.272,
Ag F O P        ,  6.342,    0.272,
O Pb S Sb       ,  6.342,    0.272,
Cl Pr S Si      ,  6.342,    0.272,
Ag Cl N O       ,  6.345,    0.272,
Be Cl I Zr      ,  6.349,    0.272,
Cl Er O Se      ,   6.35,    0.272,
Cd N P S        ,  6.351,    0.272,
Er O Se Si      ,  6.356,    0.273,
Ce Cu O Te      ,  6.356,    0.273,
Cl Hg S Zr      ,  6.356,    0.273,
C Cl O Pd       ,  6.357,    0.273,
Bi Cl O Te      ,  6.358,    0.273,
Br Cl Tl Tl     ,  6.359,    0.273,
Mo S Se Tl      ,  6.362,    0.273,
Cl S Si Sm      ,  6.363,    0.273,
N O S Se        ,  6.364,    0.273,
Cl Hg P Zr      ,  6.365,    0.274,
Ce Ga O S       ,  6.366,    0.274,
Cl Ho O Se      ,  6.366,    0.274,
Br Hg S Tl      ,  6.371,    0.274,
Cu Nd O Te      ,  6.372,    0.274,
Ho O Se Si      ,  6.372,    0.274,
La O Se Si      ,  6.378,    0.275,
Ag N O Te       ,  6.379,    0.275,
Ga Nd O S       ,  6.381,    0.275,
Br Cl Pb Tl     ,  6.385,    0.275,
Cl O Se Tm      ,  6.387,    0.275,
Mo Pb S Se      ,  6.389,    0.275,
Al Ca Cl O      ,  6.389,    0.276,
F In O Te       ,   6.39,    0.276,
Cl O Si Y       ,  6.391,    0.276,
Br Li P S       ,  6.394,    0.276,
F O Sc Se       ,  6.395,    0.276,
Br Hg Pb S      ,  6.398,    0.276,
B Cl Cr O       ,  6.398,    0.276,
Cl Mo O S       ,    6.4,    0.276,
Br Nb S Tl      ,    6.4,    0.276,
Cl O Pb S       ,  6.402,    0.277,
I O Pb Sb       ,  6.405,    0.277,
Cl Mo O P       ,  6.408,    0.277,
F Ge O V        ,  6.411,    0.277,
Cl O P Pb       ,  6.411,    0.277,
Cr I O P        ,  6.412,    0.277,
Br Mn O Sb      ,  6.413,    0.277,
Ca O S Zn       ,   6.42,    0.278,
Br C F Ge       ,  6.422,    0.278,
Al Ca O Te      ,  6.422,    0.278,
Bi Cd I O       ,  6.429,    0.279,
Br Ce O Te      ,  6.437,    0.279,
Cl N S S        ,  6.438,    0.279,
B Br O Pb       ,  6.438,    0.279,
As Cl Eu O      ,  6.439,     0.28,
Al F O P        ,  6.443,     0.28,
Dy S Te Te      ,  6.443,     0.28,
Cl Lu O Se      ,  6.444,     0.28,
Bi Br Cl Tl     ,  6.444,     0.28,
Cd F O P        ,  6.445,     0.28,
Cu F Hg S       ,  6.445,     0.28,
Al Cl N O       ,  6.446,     0.28,
