Phase fields,     scores,     Norm. scores,
As Fe O Tb      ,  5.003,     0.36,
Bi Cu O Se      ,  5.005,     0.36,
Ag F O P        ,  5.005,     0.36,
Ho O Se Si      ,  5.005,     0.36,
Cl O Si Y       ,  5.006,     0.36,
Ba Cu S Te      ,  5.006,     0.36,
Cl Er O Se      ,  5.008,    0.361,
F O S Sb        ,   5.01,    0.361,
As F Sr Zn      ,  5.015,    0.362,
Cl F O S        ,  5.016,    0.362,
B Co I O        ,  5.018,    0.362,
F O S Te        ,  5.018,    0.362,
B Cl I Zr       ,  5.019,    0.362,
O S Sm Ti       ,  5.019,    0.362,
Cl Gd O S       ,   5.02,    0.362,
Cd N P S        ,  5.021,    0.362,
Cl Hg Se Zr     ,  5.024,    0.363,
Cr Mo S Se      ,  5.027,    0.363,
As Nd O Ru      ,  5.027,    0.363,
Cl Cu O Sr      ,  5.033,    0.364,
N O S Se        ,  5.034,    0.364,
Cl In Nb O      ,  5.035,    0.364,
Dy O P Zn       ,  5.035,    0.364,
Ag F Se Sr      ,  5.038,    0.365,
F O S Sn        ,  5.039,    0.365,
Bi Sb Se Te     ,  5.039,    0.365,
Er O Se Si      ,   5.04,    0.365,
Cl Mo O Se      ,   5.04,    0.365,
Br F O Sb       ,  5.043,    0.365,
As Cl Hg Zr     ,  5.043,    0.365,
Bi Br Cl S      ,  5.046,    0.366,
Bi I In Se      ,  5.046,    0.366,
Ce Cl O Te      ,  5.049,    0.366,
Br F O Te       ,  5.051,    0.366,
O Se Sm V       ,  5.051,    0.366,
Gd O S Si       ,  5.052,    0.367,
Bi Cl Ga Te     ,  5.052,    0.367,
Cl O Se Tm      ,  5.053,    0.367,
Mo Ru Se Te     ,  5.055,    0.367,
La Mo S Se      ,  5.055,    0.367,
As La O Ru      ,  5.057,    0.367,
Cu Eu F Se      ,  5.057,    0.367,
Br O Pb Se      ,  5.057,    0.367,
Al Bi Cl S      ,  5.057,    0.367,
Cl Eu O Se      ,   5.06,    0.368,
Co La O P       ,  5.063,    0.368,
Cu S Se Ta      ,  5.064,    0.368,
Cl Fe N Se      ,  5.064,    0.368,
Cl Hg I S       ,  5.064,    0.368,
Cd F O Sb       ,  5.065,    0.368,
Bi Cd Cl S      ,  5.069,    0.369,
Cd Ge N O       ,   5.07,    0.369,
Fe O Se Sr      ,  5.072,    0.369,
Ca Cl O P       ,  5.075,    0.369,
Ce Cl O P       ,  5.075,     0.37,
As Br O Pb      ,  5.075,     0.37,
Gd O S Ti       ,  5.075,     0.37,
Cl N P Zn       ,  5.078,     0.37,
Ca Cl O Si      ,  5.079,     0.37,
As Cl Eu O      ,  5.079,     0.37,
Ce Cl O Si      ,  5.079,     0.37,
N P Te Zn       ,   5.08,     0.37,
F Mg O P        ,   5.08,     0.37,
Ce O Si Te      ,  5.081,     0.37,
Cu I O Sr       ,  5.083,    0.371,
Br Co O Sr      ,  5.083,    0.371,
F Ge O V        ,  5.084,    0.371,
F Mg O Si       ,  5.084,    0.371,
Cl Nb O Te      ,  5.084,    0.371,
Br Gd O Si      ,  5.085,    0.371,
Al F O P        ,  5.087,    0.371,
Mo S Se Sm      ,  5.089,    0.371,
Cl O P Pr       ,   5.09,    0.372,
Ba Cl In Se     ,  5.091,    0.372,
As O Ru Sm      ,  5.091,    0.372,
Al F O Si       ,  5.091,    0.372,
Ba In Se Te     ,  5.093,    0.372,
Cl Nd O Te      ,  5.094,    0.372,
Cl O Pr Si      ,  5.094,    0.372,
Cl Cr O Te      ,  5.095,    0.372,
Na O P S        ,  5.095,    0.372,
Cr Hg S Se      ,  5.095,    0.372,
Br Hg P Sn      ,  5.096,    0.372,
O Pr Si Te      ,  5.096,    0.372,
Cl Ni O Sr      ,  5.097,    0.372,
Br Hg I Te      ,  5.099,    0.373,
Cd F O P        ,  5.099,    0.373,
As Ca F Fe      ,  5.101,    0.373,
O S S Tl        ,  5.103,    0.373,
Cl Mn Mn O      ,  5.103,    0.373,
O S Tb Ti       ,  5.105,    0.374,
Bi Br Mn Se     ,  5.107,    0.374,
F Mg O Ti       ,  5.107,    0.374,
Dy O S Sn       ,  5.109,    0.374,
Cl Nb O P       ,   5.11,    0.374,
F Fe O S        ,  5.112,    0.374,
Cl Pb S Sb      ,  5.114,    0.375,
Co F O Sb       ,  5.115,    0.375,
B Br Mn O       ,  5.117,    0.375,
Cl O Pr Ti      ,  5.117,    0.375,
Dy O S Si       ,  5.118,    0.375,
Cr S Se Tl      ,  5.118,    0.375,
Cl Nd O P       ,  5.119,    0.375,
F O Sc Te       ,  5.122,    0.376,
Na O S Ti       ,  5.122,    0.376,
Cl N S Sb       ,  5.123,    0.376,
Cl Nd O Si      ,  5.123,    0.376,
Cl Cr O Si      ,  5.124,    0.376,
Ca I O P        ,  5.125,    0.376,
Nd O Si Te      ,  5.125,    0.376,
As Cl Hg O      ,  5.127,    0.376,
Ce Cr O Se      ,  5.129,    0.377,
Cu F S Sr       ,  5.133,    0.377,
Cl Lu O Se      ,  5.136,    0.378,
Cl Nb O Ti      ,  5.137,    0.378,
Bi Br O Se      ,  5.141,    0.378,
Bi Br Fe S      ,  5.142,    0.378,
Ca Cl Fe O      ,  5.143,    0.378,
As Ba O Zn      ,  5.143,    0.379,
Pb S Sn Te      ,  5.144,    0.379,
Cl N Sc Sc      ,  5.145,    0.379,
As Br Cr Hg     ,  5.146,    0.379,
Cl Nd O Ti      ,  5.146,    0.379,
As Gd O Ru      ,  5.146,    0.379,
Cl La O P       ,  5.148,    0.379,
Co F O P        ,  5.148,    0.379,
B Cl Fe O       ,  5.149,    0.379,
La Mn O S       ,  5.152,     0.38,
Cl La O Si      ,  5.152,     0.38,
Ca Pb S Se      ,  5.155,     0.38,
Ag N O S        ,  5.156,     0.38,
Bi Cl In S      ,  5.156,     0.38,
Bi In S Te      ,  5.158,    0.381,
As In Mn N      ,   5.16,    0.381,
F In O Te       ,  5.161,    0.381,
Ba Se Sn Te     ,  5.162,    0.381,
I Pb S Sb       ,  5.164,    0.381,
O P S Sr        ,  5.164,    0.381,
Bi Cu O S       ,  5.165,    0.382,
Ho O S Si       ,  5.166,    0.382,
Br Cl O Sr      ,  5.168,    0.382,
Ba Mn S Se      ,  5.169,    0.382,
Cr I O P        ,   5.17,    0.382,
F O Se Y        ,   5.17,    0.382,
Cl La O Ti      ,  5.175,    0.383,
La O S V        ,  5.176,    0.383,
Ag Br O Pb      ,  5.178,    0.383,
Al Cl O Sr      ,  5.179,    0.383,
Al O Sr Te      ,  5.181,    0.384,
As F N Se       ,  5.181,    0.384,
Cl Hg In P      ,  5.183,    0.384,
Cl Hg S Zr      ,  5.184,    0.384,
O Pb S S        ,  5.185,    0.384,
Fe O P Pr       ,  5.185,    0.384,
Cl O Si Sm      ,  5.186,    0.384,
Ag Br N O       ,  5.188,    0.384,
O Si Sm Te      ,  5.188,    0.384,
I Mo Te Te      ,  5.189,    0.385,
Ba S Se V       ,  5.194,    0.385,
N O S S         ,  5.194,    0.385,
Cl Ge O Pb      ,  5.195,    0.385,
Br O P Sr       ,  5.195,    0.385,
Mn O Se Sr      ,  5.196,    0.386,
F Mn Ni O       ,  5.197,    0.386,
Ag F S Sr       ,  5.197,    0.386,
B Fe I O        ,  5.198,    0.386,
Al Cl N P       ,  5.199,    0.386,
Cl F O Sb       ,  5.199,    0.386,
Er O S Si       ,  5.199,    0.386,
Cl Mo O S       ,    5.2,    0.386,
I La O Si       ,  5.201,    0.386,
Ga Se Ta Te     ,  5.205,    0.387,
Cl O Sm Ti      ,  5.208,    0.387,
Cl Gd O Te      ,  5.211,    0.388,
As Mn O Sr      ,  5.214,    0.388,
Fe K S Se       ,  5.214,    0.388,
Cu Eu F S       ,  5.216,    0.388,
As La N Ni      ,  5.216,    0.388,
Br N S V        ,  5.216,    0.388,
As Cr La O      ,  5.219,    0.389,
F Mg O Zr       ,  5.222,    0.389,
Ca F Ge O       ,  5.222,    0.389,
Ag F O V        ,  5.223,    0.389,
Cl Fe N S       ,  5.223,    0.389,
Nb O Se Sm      ,  5.224,    0.389,
F O P Sb        ,  5.226,     0.39,
Br Li O P       ,  5.229,     0.39,
Fe O S Sr       ,   5.23,     0.39,
As Cl O Pb      ,  5.231,     0.39,
Cl F O P        ,  5.232,     0.39,
Br Mo O Te      ,  5.233,    0.391,
Ba Br Fe S      ,  5.235,    0.391,
Ge N O Si       ,  5.235,    0.391,
Cl Co O Sr      ,  5.239,    0.391,
Br N Nd Se      ,   5.24,    0.391,
Cl Gd O Si      ,   5.24,    0.391,
Ce F O Se       ,   5.24,    0.391,
Fe La O P       ,  5.242,    0.392,
Gd O Si Te      ,  5.242,    0.392,
Ce Ce O S       ,  5.242,    0.392,
O S Si Tm       ,  5.243,    0.392,
I Se Se Ta      ,  5.245,    0.392,
Al Bi Cl Te     ,  5.247,    0.392,
F I O Sb        ,  5.248,    0.393,
Ba Cl In S      ,  5.249,    0.393,
Ba In S Te      ,  5.251,    0.393,
Cl Hg P Sn      ,  5.251,    0.393,
Cu Se Ta Te     ,  5.253,    0.393,
F O P Sn        ,  5.253,    0.393,
F O Pr Se       ,  5.255,    0.393,
F I O Te        ,  5.256,    0.394,
F Sb Se Sr      ,  5.258,    0.394,
As Ca F O       ,  5.258,    0.394,
As Ce F O       ,  5.258,    0.394,
F O P P         ,  5.259,    0.394,
F O Te Ti       ,   5.26,    0.394,
Br Fe O Sr      ,  5.262,    0.394,
I O Pb Se       ,  5.262,    0.394,
In K Se Te      ,  5.262,    0.394,
Cu F Hg S       ,  5.263,    0.394,
Bi Br Mn S      ,  5.264,    0.395,
Br Re Se Se     ,  5.265,    0.395,
Bi O S S        ,  5.267,    0.395,
Cl Cu O Pb      ,  5.268,    0.395,
Cl O Si Tb      ,  5.269,    0.395,
As As Re S      ,   5.27,    0.395,
Cl O Se Yb      ,  5.271,    0.396,
B Cl Mn O       ,  5.271,    0.396,
F Nb O Se       ,  5.274,    0.396,
Fe O P Sm       ,  5.275,    0.396,
Ce Nb O S       ,  5.276,    0.396,
As Ba Fe P      ,  5.276,    0.396,
Cl Cu N O       ,  5.277,    0.396,
Eu S Se Sr      ,  5.277,    0.396,
B Br Ca O       ,  5.279,    0.397,
As I O Pb       ,   5.28,    0.397,
Ba O S Zn       ,  5.282,    0.397,
Cl Hg P Ti      ,  5.282,    0.397,
F Nd O Se       ,  5.283,    0.397,
F Se Sn Sr      ,  5.285,    0.397,
Ce Cr O S       ,  5.286,    0.397,
C F Ge Se       ,  5.287,    0.398,
Ba Br Cu O      ,  5.289,    0.398,
Ba Cl S Sb      ,  5.289,    0.398,
Ca Cl O V       ,   5.29,    0.398,
Li Mo S Se      ,  5.292,    0.398,
Bi Cl O Se      ,  5.295,    0.399,
Ca Cu F O       ,  5.295,    0.399,
Br Nb S Tl      ,  5.296,    0.399,
F Fe O Te       ,    5.3,    0.399,
F I I O         ,  5.303,      0.4,
Cl Dy O Si      ,  5.303,      0.4,
Br Cl K Pd      ,  5.309,    0.401,
Na O S V        ,  5.309,    0.401,
Bi I Mn Se      ,   5.31,    0.401,
F La O Se       ,  5.311,    0.401,
As Nb Te Tl     ,  5.313,    0.401,
Ni Se Ta Te     ,  5.315,    0.401,
B I Mn O        ,   5.32,    0.402,
Cu F Sr Te      ,   5.32,    0.402,
Cl Ho O Te      ,  5.322,    0.402,
B Br Cr O       ,  5.322,    0.402,
Cl O Sr Te      ,  5.323,    0.402,
F Fe O P        ,  5.324,    0.403,
F Hg Ni S       ,  5.325,    0.403,
Cl Dy O Ti      ,  5.325,    0.403,
F O S Y         ,  5.325,    0.403,
Cl Cr Sm Te     ,  5.328,    0.403,
N O P Zn        ,  5.328,    0.403,
Cr Nd O S       ,  5.328,    0.403,
Cu F Nb O       ,  5.329,    0.403,
K Se Sn Te      ,  5.329,    0.403,
Ag Cl O Pb      ,  5.331,    0.403,
As F N S        ,  5.337,    0.404,
Ce O P Ru       ,  5.337,    0.404,
Eu Mo S Se      ,  5.339,    0.405,
Ag Cl N O       ,   5.34,    0.405,
Ag N O Te       ,  5.342,    0.405,
F O Se Sm       ,  5.344,    0.405,
La Nb O S       ,  5.346,    0.405,
Cl O P Sr       ,  5.348,    0.406,
Bi Cl Cu O      ,  5.349,    0.406,
F Fe O Ti       ,   5.35,    0.406,
Bi Br Cd O      ,   5.35,    0.406,
Bi Cu O Te      ,  5.351,    0.406,
B O S Sm        ,  5.351,    0.406,
Br Ce N S       ,  5.351,    0.406,
Cl O Si Sr      ,  5.351,    0.406,
F Nb O Zn       ,  5.352,    0.406,
Br S S Ta       ,  5.353,    0.406,
As Co La N      ,  5.354,    0.407,
Ba Mn Se Te     ,  5.354,    0.407,
La Nd O S       ,  5.355,    0.407,
Cr La O S       ,  5.356,    0.407,
Cl La O V       ,   5.36,    0.407,
O Pb S Sb       ,  5.362,    0.408,
Br N Pr S       ,  5.366,    0.408,
Cl O Pb S       ,  5.368,    0.408,
Cl N S V        ,  5.368,    0.408,
K O S Se        ,  5.368,    0.408,
As F Fe Sr      ,  5.372,    0.409,
As Au Nd O      ,  5.373,    0.409,
Cl N O S        ,  5.377,     0.41,
Nb O S Sm       ,  5.378,     0.41,
F Gd Ge O       ,  5.379,     0.41,
As B O Sr       ,  5.379,     0.41,
Cl Li O P       ,   5.38,     0.41,
Cl Cr Gd Te     ,   5.38,     0.41,
Ba Cu F Se      ,  5.382,     0.41,
Ag F Sr Te      ,  5.382,     0.41,
Li Mn O S       ,  5.384,    0.411,
Cl Mo O Te      ,  5.385,    0.411,
Hg Mo S Se      ,  5.386,    0.411,
Ag I N O        ,  5.388,    0.411,
Ag F Nb O       ,  5.391,    0.411,
B Br Mg N       ,  5.391,    0.411,
Cl N P Ti       ,  5.392,    0.412,
Br O Pb Sb      ,  5.393,    0.412,
N Pr Se Si      ,  5.393,    0.412,
Br N Nd S       ,  5.393,    0.412,
Cl Hg P Zr      ,  5.394,    0.412,
Ce F O S        ,  5.394,    0.412,
I O P Sr        ,  5.395,    0.412,
Cl N Si Ti      ,  5.396,    0.412,
F Gd O Se       ,  5.397,    0.412,
Br Cl O Pb      ,  5.398,    0.412,
Cu Eu F Te      ,    5.4,    0.413,
Br O Pb Te      ,    5.4,    0.413,
As Ba Cl O      ,  5.403,    0.413,
Br O Sr V       ,  5.405,    0.413,
Mo S Se Tl      ,  5.407,    0.414,
F O Pr S        ,  5.408,    0.414,
Cl Cr Tb Te     ,  5.408,    0.414,
Cl Mo O P       ,  5.409,    0.414,
Ba O P Se       ,  5.411,    0.414,
Ag Bi Cl O      ,  5.411,    0.414,
Cl Fe O Sr      ,  5.412,    0.414,
Bi Cl Mn S      ,  5.415,    0.415,
Cl Re Se Se     ,  5.415,    0.415,
As Br K O       ,  5.416,    0.415,
C Cl Cu O       ,  5.417,    0.415,
Al Cl N O       ,  5.417,    0.415,
Cd Cl O Pb      ,  5.419,    0.415,
Br La N S       ,   5.42,    0.415,
As Ba F Zn      ,  5.423,    0.416,
Br O P Pb       ,  5.424,    0.416,
F O Se Tb       ,  5.424,    0.416,
Cl Eu O P       ,  5.427,    0.416,
Br O Pb Si      ,  5.428,    0.416,
B Ca Cl O       ,  5.429,    0.416,
B Ce Cl O       ,  5.429,    0.416,
Gd Nb O S       ,  5.431,    0.417,
Cl Eu O Si      ,  5.431,    0.417,
Br Gd I Na      ,  5.433,    0.417,
As Au O Sm      ,  5.433,    0.417,
Ba Fe I S       ,  5.433,    0.417,
B F Mg O        ,  5.434,    0.417,
C Co O S        ,  5.434,    0.417,
Al Ca F O       ,  5.434,    0.417,
F Nd O S        ,  5.436,    0.417,
F S Sn Sr       ,  5.437,    0.418,
Ba Cl Cu O      ,  5.439,    0.418,
C F Ge S        ,   5.44,    0.418,
Al B F O        ,   5.44,    0.418,
F O Te V        ,  5.442,    0.418,
F Mn O P        ,  5.443,    0.418,
B Cl O Pr       ,  5.443,    0.418,
Ag Ba F Se      ,  5.443,    0.418,
Cl Fe Li O      ,  5.445,    0.419,
Cl Nb S Tl      ,  5.446,    0.419,
F Mn O Si       ,  5.447,    0.419,
Al N O Si       ,  5.447,    0.419,
B Na O S        ,  5.448,    0.419,
Ce F S Y        ,  5.449,    0.419,
Br Cl Cu Rb     ,  5.449,    0.419,
B Cd F O        ,  5.451,    0.419,
Cl Eu O Ti      ,  5.453,     0.42,
C Fe O Se       ,  5.453,     0.42,
O S Si Yb       ,  5.454,     0.42,
As Ba O Ti      ,  5.454,     0.42,
Ba Co O S       ,  5.456,     0.42,
Al Cl F Sr      ,  5.457,     0.42,
Dy F O Se       ,  5.458,     0.42,
F Mg Nb O       ,   5.46,    0.421,
Cl F O Ru       ,  5.461,    0.421,
F La O S        ,  5.463,    0.421,
Ce Cl Nd O      ,  5.465,    0.421,
Ca Cl Cr O      ,  5.465,    0.421,
F O P V         ,  5.466,    0.421,
Fe N O S        ,  5.466,    0.421,
Cl Hf O S       ,  5.468,    0.422,
Br C F Ge       ,   5.47,    0.422,
Cl Nb O Pr      ,   5.47,    0.422,
B Cl Cr O       ,  5.471,    0.422,
Cl Fe Mo O      ,  5.472,    0.422,
Cl Hg O P       ,  5.473,    0.422,
As C F S        ,  5.474,    0.423,
Cl Co N O       ,  5.474,    0.423,
Bi Br Cl O      ,  5.477,    0.423,
B Br Na O       ,  5.477,    0.423,
Bi Br O Te      ,  5.479,    0.423,
Mo Pb S Se      ,  5.484,    0.424,
Ba Cu I O       ,  5.485,    0.424,
As F Mn Sr      ,   5.49,    0.425,
S Se Tl Tl      ,  5.492,    0.425,
F O S Sm        ,  5.495,    0.425,
Br Fe N O       ,  5.496,    0.425,
Br Gd La O      ,  5.497,    0.425,
B Cl La O       ,  5.497,    0.426,
Bi Cd Cl O      ,  5.498,    0.426,
Cl Mo Mo Se     ,  5.499,    0.426,
Ce Cl N S       ,  5.499,    0.426,
Cl N P Zr       ,  5.501,    0.426,
Br Hg Se Tl     ,  5.501,    0.426,
F Ho O Se       ,  5.503,    0.426,
Cl Nd Nd O      ,  5.506,    0.427,
F Ga O Sr       ,  5.511,    0.427,
Cl N Pr S       ,  5.513,    0.428,
C Cl O Pd       ,  5.514,    0.428,
B Cr I O        ,  5.518,    0.428,
K O S S         ,  5.519,    0.428,
Ba Br In O      ,  5.521,    0.429,
Co I N O        ,  5.521,    0.429,
As F O Sr       ,  5.522,    0.429,
F Nb O Sc       ,  5.523,    0.429,
Cl La Nb O      ,  5.524,    0.429,
As Fe La N      ,  5.524,    0.429,
Br Ca Cl N      ,  5.529,     0.43,
Cl Mn O Sr      ,  5.529,     0.43,
Ba Cu F S       ,  5.531,     0.43,
F O Si Y        ,  5.533,     0.43,
Er F O Se       ,  5.535,    0.431,
B Cl Mg N       ,  5.538,    0.431,
Cl O Pb Sb      ,  5.539,    0.431,
Cl N Sb V       ,  5.539,    0.431,
Cl N Nd S       ,   5.54,    0.431,
B Br O Sr       ,  5.542,    0.431,
Bi Cd I O       ,  5.544,    0.432,
Cl Cl N V       ,  5.545,    0.432,
Cl Fe K S       ,  5.546,    0.432,
F Gd O S        ,  5.546,    0.432,
As Ba Cd F      ,  5.546,    0.432,
Cl O Pb Te      ,  5.547,    0.432,
Cl N O Sb       ,  5.548,    0.432,
Cl Na O Y       ,  5.551,    0.433,
Cl O Sr V       ,  5.552,    0.433,
Cl P Se Ta      ,  5.554,    0.433,
Cu F O Sr       ,  5.557,    0.433,
Ba O P S        ,   5.56,    0.434,
As Cl K O       ,  5.562,    0.434,
Ca F O Sb       ,  5.565,    0.435,
Ba Br O Te      ,  5.566,    0.435,
Cl La N S       ,  5.567,    0.435,
F Hg S Si       ,  5.569,    0.435,
Mg N O Zr       ,  5.569,    0.435,
Cl O P Pb       ,   5.57,    0.435,
F O S Tc        ,   5.57,    0.435,
Ba I P P        ,  5.571,    0.435,
Cl O Ru Sr      ,  5.572,    0.435,
F O S Tb        ,  5.573,    0.436,
Cl O Pb Si      ,  5.574,    0.436,
Cl N O Sn       ,  5.574,    0.436,
Br Ca I N       ,  5.575,    0.436,
F O Se Tm       ,  5.576,    0.436,
B Cl F O        ,  5.576,    0.436,
Au Cl F P       ,  5.576,    0.436,
B F O Te        ,  5.578,    0.436,
Cl N O P        ,  5.578,    0.436,
As Cl Hg Mo     ,  5.579,    0.436,
F O Pr Sb       ,  5.579,    0.436,
B Cl Gd O       ,   5.58,    0.436,
B I Mg N        ,  5.584,    0.437,
Ba O S Ti       ,  5.585,    0.437,
I O Pb Sb       ,  5.585,    0.437,
Ce N O Se       ,  5.586,    0.437,
F Na O S        ,  5.589,    0.438,
Ba Br O P       ,  5.589,    0.438,
Cl I O Pb       ,  5.591,    0.438,
Cl I N V        ,  5.591,    0.438,
Cl In K Te      ,  5.591,    0.438,
Ag Ba F S       ,  5.591,    0.438,
Ba Br O Si      ,  5.593,    0.438,
Br Ce Mo O      ,  5.595,    0.439,
Ca F O P        ,  5.595,    0.439,
Cl Cu K O       ,  5.597,    0.439,
Ca F O Si       ,  5.599,    0.439,
N O Pr Se       ,    5.6,    0.439,
C Fe O S        ,  5.601,    0.439,
Cl N O Ti       ,  5.603,     0.44,
Dy F O S        ,  5.606,     0.44,
B Cl O Tb       ,  5.607,     0.44,
As Ba Mn O      ,  5.607,     0.44,
As I K O        ,  5.608,     0.44,
Br Mo O Pr      ,  5.609,     0.44,
Ba F In Se      ,   5.61,     0.44,
Au F O S        ,  5.611,    0.441,
C O Ru Se       ,  5.612,    0.441,
Ca F S Sm       ,  5.615,    0.441,
I O P Pb        ,  5.616,    0.441,
F Ni O Sr       ,  5.616,    0.441,
B Br Eu O       ,  5.618,    0.442,
Ba Fe O S       ,  5.622,    0.442,
B Cl Na O       ,  5.622,    0.442,
F Nb O Sn       ,  5.622,    0.442,
Bi Cl O Te      ,  5.624,    0.442,
N Nd O Se       ,  5.627,    0.443,
Cl O Si Yb      ,  5.628,    0.443,
Ba Cl Co O      ,   5.63,    0.443,
N O Sc Zr       ,   5.63,    0.443,
Cl Na O Pr      ,   5.63,    0.443,
C Cl F Se       ,  5.631,    0.443,
F La O Sb       ,  5.632,    0.443,
Cl Fe O Pb      ,  5.632,    0.443,
Br Mo Nd O      ,  5.635,    0.444,
F N S Sb        ,  5.639,    0.444,
B Cl Dy O       ,  5.639,    0.444,
Cl Fe N O       ,   5.64,    0.445,
Cl Cu I Rb      ,   5.64,    0.445,
Cl Gd La O      ,  5.641,    0.445,
Br Cd I Rb      ,  5.641,    0.445,
As Cl Hg Hg     ,  5.641,    0.445,
Br C I Y        ,  5.642,    0.445,
Ba F Sb Se      ,  5.647,    0.445,
C N Se Se       ,  5.647,    0.445,
Br Hg S Tl      ,  5.648,    0.445,
As Br Hg Yb     ,  5.648,    0.446,
Cl Na Nb O      ,  5.648,    0.446,
F Ho O S        ,   5.65,    0.446,
F Lu O Se       ,  5.651,    0.446,
Ba Br Fe O      ,  5.651,    0.446,
F Nb O Ti       ,  5.651,    0.446,
Br La Mo O      ,  5.661,    0.447,
As Cl Hg Tl     ,  5.661,    0.447,
Ba Cl In O      ,  5.664,    0.448,
F La O Si       ,  5.665,    0.448,
I O Sm Sm       ,  5.667,    0.448,
Cr Hg O S       ,  5.669,    0.448,
Bi I O Te       ,  5.669,    0.448,
F N P S         ,  5.669,    0.448,
As Bi Br Hg     ,   5.67,    0.448,
C Cl O Rh       ,  5.671,    0.449,
Cl Mo O Y       ,  5.672,    0.449,
Ba F Se Sn      ,  5.673,    0.449,
Ag F Mo O       ,  5.675,    0.449,
Br C Cl Pr      ,  5.676,    0.449,
B Be F O        ,  5.679,     0.45,
Er F O S        ,   5.68,     0.45,
C Cl O Sb       ,  5.681,     0.45,
F Li O S        ,  5.683,     0.45,
B Cl Ho O       ,  5.683,     0.45,
B Cl O Sr       ,  5.685,     0.45,
Fe I N O        ,  5.685,    0.451,
K O S Sb        ,  5.686,    0.451,
Cl S Se W       ,  5.687,    0.451,
F Fe Nb O       ,  5.688,    0.451,
Fe N O Ti       ,  5.689,    0.451,
Al F O Sr       ,   5.69,    0.451,
Br Mo O Sm      ,  5.692,    0.451,
Br F N P        ,  5.698,    0.452,
Cl P S Ta       ,  5.699,    0.452,
F Hg O Zn       ,    5.7,    0.452,
Ba Cl O Sb      ,  5.702,    0.453,
B Cl N P        ,  5.702,    0.453,
Ba Cl Cu F      ,  5.703,    0.453,
Ba Cu F Te      ,  5.705,    0.453,
Br Nb O Tl      ,  5.708,    0.454,
Ba Cl O Te      ,  5.709,    0.454,
B O P Sr        ,  5.709,    0.454,
Ba Hg S Se      ,  5.709,    0.454,
B Cl Er O       ,  5.713,    0.454,
C Mn O S        ,  5.714,    0.454,
K O P S         ,  5.715,    0.454,
B Cl Li O       ,  5.716,    0.455,
C I O Rh        ,  5.716,    0.455,
Br Cl Rb Te     ,  5.719,    0.455,
Bi Pb S Se      ,  5.719,    0.455,
K O S Si        ,  5.719,    0.455,
Cl Cr O Sr      ,  5.719,    0.455,
Bi La O Se      ,   5.72,    0.455,
Br Hg Pb S      ,  5.722,    0.455,
Ba Cl F Zn      ,  5.726,    0.456,
Cl N Nb P       ,  5.728,    0.456,
Al Cl K O       ,  5.729,    0.456,
As Cu O Th      ,  5.729,    0.456,
Ba Cl O P       ,  5.731,    0.457,
Gd N O Se       ,  5.733,    0.457,
Ba Cl O Si      ,  5.735,    0.457,
F Hg Ni O       ,  5.735,    0.457,
F O Sb Tc       ,  5.736,    0.457,
Ce Cl Mo O      ,  5.737,    0.457,
Ba F Fe Se      ,  5.738,    0.457,
F Hg Mn S       ,  5.739,    0.458,
K O S Ti        ,  5.739,    0.458,
Cl I Mo Na      ,  5.741,    0.458,
Br Gd Mo O      ,  5.742,    0.458,
Br C Mn O       ,  5.742,    0.458,
F O Sc Sr       ,  5.744,    0.458,
Co F O Sr       ,  5.745,    0.458,
As F N O        ,  5.746,    0.459,
Cl Mo O Pr      ,   5.75,    0.459,
B Cl O Tm       ,  5.753,     0.46,
F Na O Sb       ,  5.754,     0.46,
Ba F In S       ,  5.754,     0.46,
F Nb O Zr       ,  5.755,     0.46,
C O Ru S        ,  5.755,     0.46,
B Br O Pb       ,  5.756,     0.46,
Ba O S V        ,  5.757,     0.46,
F Ge O Yb       ,  5.758,     0.46,
N O Se Tb       ,  5.759,     0.46,
B Cl Eu O       ,   5.76,     0.46,
As B Ba O       ,  5.761,     0.46,
Ba Cl F Ni      ,  5.761,    0.461,
Bi Br O Y       ,  5.762,    0.461,
Ag Ba F Te      ,  5.763,    0.461,
Cl O Pb V       ,  5.766,    0.461,
Br Mo O Tb      ,  5.768,    0.461,
Ce F S Sr       ,  5.768,    0.461,
Br N O Pr       ,  5.773,    0.462,
F O Se Yb       ,  5.774,    0.462,
Cl N O V        ,  5.775,    0.462,
Ba I O P        ,  5.776,    0.462,
Cl Mo Nd O      ,  5.776,    0.463,
Br Cl N Sr      ,   5.78,    0.463,
Br Nb O Pb      ,  5.782,    0.463,
Au F O Te       ,  5.783,    0.463,
F Na O P        ,  5.783,    0.463,
Br C O Ru       ,  5.784,    0.464,
As Ba Nb O      ,  5.786,    0.464,
Ag As O Th      ,  5.787,    0.464,
F O S Tl        ,   5.79,    0.464,
C N S Se        ,   5.79,    0.464,
Ca F O V        ,  5.791,    0.465,
Ba Cl Fe O      ,  5.791,    0.465,
Mg N Nb O       ,  5.793,    0.465,
La N O S        ,  5.796,    0.465,
Bi Ce O S       ,  5.797,    0.465,
F Mn Nb O       ,  5.799,    0.466,
Br Dy Mo O      ,  5.799,    0.466,
Al N Nb O       ,    5.8,    0.466,
Cl La Mo O      ,  5.801,    0.466,
F I Na O        ,  5.803,    0.466,
Dy F O Si       ,  5.803,    0.466,
Ba Br O Ru      ,  5.804,    0.466,
Br C F Te       ,  5.805,    0.466,
F Na O Ti       ,  5.807,    0.467,
