Phase fields,     scores,     Norm. scores,
As Br Cd P      ,  0.945,    0.113,
Ag In S Se      ,  0.945,    0.113,
Bi Ga S Te      ,  0.951,    0.115,
Cl N P Zn       ,  0.952,    0.115,
Bi In S Te      ,  0.952,    0.115,
As As Br Hg     ,  0.955,    0.116,
B Mg O S        ,  0.957,    0.117,
C N S Se        ,  0.958,    0.117,
C C Cl N        ,  0.959,    0.117,
S Sb Se Tl      ,  0.959,    0.117,
Br In In Se     ,  0.959,    0.118,
B Cl N N        ,   0.96,    0.118,
Ag Fe S Te      ,  0.962,    0.118,
C Cl Co N       ,  0.962,    0.118,
C Fe O Se       ,  0.963,    0.119,
Hg I Pb S       ,  0.963,    0.119,
Br Hg Se Tl     ,  0.965,    0.119,
Cu Fe S Se      ,  0.968,     0.12,
C C O Se        ,   0.97,    0.121,
Hg I S Zn       ,   0.97,    0.121,
B Cl N P        ,  0.973,    0.122,
C Mn O S        ,  0.975,    0.123,
Br Hg Se Zn     ,  0.975,    0.123,
Bi Pb S Se      ,  0.979,    0.124,
Cu Cu S Te      ,  0.983,    0.125,
C Cl N P        ,  0.983,    0.125,
Hg Hg I O       ,  0.984,    0.125,
Cu I In Te      ,  0.984,    0.125,
C Fe O S        ,  0.985,    0.125,
Ni P S Se       ,  0.986,    0.126,
Br Hg S Tl      ,  0.987,    0.126,
As Bi Br Hg     ,  0.987,    0.126,
As As Cd Cl     ,  0.988,    0.126,
Ag As Cl Hg     ,  0.988,    0.126,
Br Hg Pb S      ,   0.99,    0.127,
Br Cd Hg S      ,  0.992,    0.128,
C C O S         ,  0.992,    0.128,
C Co O S        ,  0.995,    0.128,
Br Hg S Sn      ,  0.995,    0.129,
Fe N O S        ,  0.996,    0.129,
Ag I In Te      ,  0.998,    0.129,
Cu P S Se       ,  0.999,     0.13,
Ag Sb Se Te     ,  1.001,     0.13,
C N O S         ,  1.003,    0.131,
Ag N O Te       ,  1.003,    0.131,
Cu I In Se      ,  1.004,    0.131,
O Pb S Sb       ,  1.007,    0.132,
Al I Sb Te      ,  1.008,    0.132,
Cl In In S      ,  1.009,    0.133,
Br Hg Hg O      ,   1.01,    0.133,
Br Cu In Te     ,   1.01,    0.133,
Bi Ni S Te      ,  1.011,    0.133,
C Cl N Sb       ,  1.012,    0.134,
Br O Pb Tl      ,  1.012,    0.134,
Cl Hg In S      ,  1.012,    0.134,
Al Br N Se      ,  1.013,    0.134,
As Bi Cl Hg     ,  1.015,    0.135,
Ag O S Si       ,  1.015,    0.135,
Ag O P Te       ,  1.016,    0.135,
Pb S Se Te      ,  1.016,    0.135,
B I O Pb        ,  1.016,    0.135,
Ag Bi Se Te     ,  1.017,    0.135,
As Hg I Se      ,  1.017,    0.135,
Ag I In Se      ,  1.018,    0.136,
Cu Ge I Se      ,  1.021,    0.136,
Ag N O Se       ,  1.023,    0.137,
Ag Br In Te     ,  1.024,    0.137,
Cl Hg S Zn      ,  1.024,    0.137,
As C F N        ,  1.026,    0.138,
Bi Sb Se Te     ,  1.027,    0.138,
Cu S Sb Se      ,  1.028,    0.138,
Cu I Se Si      ,  1.028,    0.139,
Cu Hg I S       ,  1.028,    0.139,
Cd I P S        ,  1.028,    0.139,
Br Cu In Se     ,   1.03,    0.139,
As Cr Mn P      ,  1.031,    0.139,
Br Cu Hg Se     ,  1.033,     0.14,
Br O Pb Si      ,  1.034,     0.14,
Hg I N O        ,  1.034,     0.14,
Ag Ge I Se      ,  1.035,    0.141,
Ag O P Se       ,  1.035,    0.141,
B I Mn O        ,  1.037,    0.141,
Cl Hg Hg O      ,  1.037,    0.141,
Cl Cu In Te     ,  1.037,    0.141,
As Hg I S       ,  1.038,    0.142,
O P P S         ,  1.038,    0.142,
I Sb Se Sn      ,  1.039,    0.142,
Cl Ga N Se      ,   1.04,    0.142,
Cl Hg O Pb      ,   1.04,    0.142,
Al Cl O Sn      ,  1.041,    0.142,
Ag S Sb Se      ,  1.041,    0.143,
Cu Ge I S       ,  1.042,    0.143,
B Br O Pb       ,  1.042,    0.143,
Ag Hg I S       ,  1.042,    0.143,
As Br Hg Se     ,  1.043,    0.143,
Ag Br In Se     ,  1.044,    0.143,
Cd Cl O Pb      ,  1.044,    0.143,
Ag N O S        ,  1.044,    0.143,
Bi I In Se      ,  1.044,    0.143,
B Fe I O        ,  1.045,    0.144,
Bi Cu O Te      ,  1.046,    0.144,
Ag Au S Se      ,  1.046,    0.144,
C I Mn O        ,  1.046,    0.144,
B Br O Zn       ,  1.048,    0.145,
Cu I S Si       ,  1.049,    0.145,
I O P Pb        ,  1.049,    0.145,
Ag Cl In Te     ,  1.051,    0.146,
Bi Cd I Se      ,  1.051,    0.146,
Br C O Pb       ,  1.051,    0.146,
Cl Ga P Se      ,  1.052,    0.146,
Al Cl P Se      ,  1.052,    0.146,
Cl Ge O Pb      ,  1.053,    0.146,
Al Br Sb Se     ,  1.053,    0.146,
B I P S         ,  1.053,    0.146,
Br Cu Hg S      ,  1.054,    0.146,
Br In Sb Se     ,  1.054,    0.146,
I Mn Sb Se      ,  1.054,    0.147,
Hg O Se Se      ,  1.054,    0.147,
I Pb S Sb       ,  1.055,    0.147,
Ag Ge I S       ,  1.055,    0.147,
B Co I O        ,  1.055,    0.147,
Cd I S Sb       ,  1.056,    0.147,
Ag Bi S Se      ,  1.057,    0.147,
I S Sb Sn       ,  1.059,    0.148,
Cl Cu Hg Se     ,   1.06,    0.148,
Cl O Pb Si      ,   1.06,    0.148,
Cl Ga Sb Te     ,   1.06,    0.148,
Cl Ga N S       ,   1.06,    0.148,
Al Cl N S       ,   1.06,    0.148,
Br Cd Sb Se     ,  1.061,    0.149,
B Br Mn O       ,  1.062,    0.149,
As I O Pb       ,  1.062,    0.149,
As Br Hg S      ,  1.063,    0.149,
F Hg S Si       ,  1.063,    0.149,
Ag Br In S      ,  1.064,    0.149,
Bi Cu O Se      ,  1.065,     0.15,
Fe I N O        ,  1.065,     0.15,
F Hg Mn S       ,  1.066,     0.15,
B I Ni O        ,  1.066,     0.15,
Fe O Se Te      ,  1.066,     0.15,
Br Cu Ge S      ,  1.067,     0.15,
Bi S Sb Se      ,  1.067,     0.15,
Ag Br Hg S      ,  1.067,     0.15,
B Cl O Pb       ,  1.068,    0.151,
Cu I P Se       ,  1.068,    0.151,
Bi Br In Se     ,  1.069,    0.151,
Bi I Mn Se      ,   1.07,    0.151,
Ag Cl In Se     ,   1.07,    0.151,
B Br Fe O       ,   1.07,    0.151,
Cl Fe O Pb      ,  1.071,    0.152,
Br C Mn O       ,  1.071,    0.152,
Ag S Te Te      ,  1.072,    0.152,
F Hg O Zn       ,  1.074,    0.152,
Br Cu S Si      ,  1.074,    0.152,
C F Ge Se       ,  1.074,    0.152,
Br O P Pb       ,  1.074,    0.152,
Al F Ge O       ,  1.074,    0.152,
Br In S Sb      ,  1.074,    0.153,
Ag Br S Sn      ,  1.074,    0.153,
B Cl O Zn       ,  1.074,    0.153,
Cl Fe N Se      ,  1.075,    0.153,
Br Cd O P       ,  1.075,    0.153,
Co I N O        ,  1.075,    0.153,
Bi Cl Ga Te     ,  1.075,    0.153,
Al Bi Cl Te     ,  1.075,    0.153,
F Ga Mg O       ,  1.076,    0.153,
I O Pb Sb       ,  1.076,    0.153,
Bi Br Cd Se     ,  1.076,    0.153,
C Cl O Pb       ,  1.077,    0.154,
B Br P S        ,  1.078,    0.154,
B Cu I O        ,  1.078,    0.154,
Cl Ga Sb Se     ,  1.079,    0.154,
Al Cl Sb Se     ,  1.079,    0.154,
Br Mn Sb Se     ,  1.079,    0.154,
C N O Re        ,  1.079,    0.154,
Bi Cl Hg Te     ,  1.079,    0.154,
Cl Cu Hg S      ,   1.08,    0.154,
Ag Br Ge S      ,   1.08,    0.154,
B Br Co O       ,   1.08,    0.154,
B Cl Mg O       ,   1.08,    0.155,
Al F O Si       ,  1.081,    0.155,
Br Cd S Sb      ,  1.081,    0.155,
As Br In O      ,  1.081,    0.155,
Al Cl N O       ,  1.081,    0.155,
Cl Mn Mn O      ,  1.082,    0.155,
Cu Rh S Se      ,  1.083,    0.155,
As Br Hg O      ,  1.084,    0.156,
Bi Cu O S       ,  1.085,    0.156,
As Br O Pb      ,  1.086,    0.156,
B Cl Mn O       ,  1.088,    0.157,
As Br Cd O      ,  1.088,    0.157,
Cu I P S        ,  1.088,    0.157,
Al B F O        ,  1.089,    0.157,
As Cl Hg S      ,  1.089,    0.157,
Ag Cl In S      ,   1.09,    0.157,
Br Fe N O       ,   1.09,    0.157,
B Be F O        ,   1.09,    0.157,
Ag Br O Pb      ,   1.09,    0.158,
B Br Ni O       ,  1.091,    0.158,
Ag S Se Te      ,  1.091,    0.158,
Bi I O Pb       ,  1.091,    0.158,
Bi Cd I O       ,  1.092,    0.158,
F Ge Mg O       ,  1.092,    0.158,
Cl N O Sn       ,  1.092,    0.158,
Br Cu P Se      ,  1.093,    0.158,
O S S Tl        ,  1.093,    0.158,
C F Ge S        ,  1.093,    0.158,
Bi Cl Ga Se     ,  1.094,    0.159,
Al Bi Cl Se     ,  1.094,    0.159,
Bi Br Mn Se     ,  1.094,    0.159,
F Hg Ni S       ,  1.094,    0.159,
Cl Fe N S       ,  1.095,    0.159,
B F O Pb        ,  1.095,    0.159,
I Mn O Sb       ,  1.095,    0.159,
Bi Br Cd S      ,  1.096,    0.159,
B Cl Fe O       ,  1.096,    0.159,
B Cd F O        ,  1.096,    0.159,
O Pb S S        ,  1.097,    0.159,
C Cl Mn O       ,  1.097,    0.159,
Cl Hg O P       ,  1.097,    0.159,
Cl Cu In O      ,  1.097,     0.16,
F Fe O Pb       ,  1.098,     0.16,
Cl Ga S Sb      ,  1.098,     0.16,
Br Mn S Sb      ,  1.099,     0.16,
F Mg O Si       ,  1.099,     0.16,
Cl O P Pb       ,  1.099,     0.16,
Cl In S Sb      ,  1.099,     0.16,
Br O Pb Sb      ,    1.1,    0.161,
Cd Cl O P       ,    1.1,    0.161,
C F O Tl        ,  1.101,    0.161,
As Cu I S       ,  1.101,    0.161,
C Cl N S        ,  1.101,    0.161,
C F Hg O        ,  1.102,    0.161,
B Br Cu O       ,  1.102,    0.161,
Cl Cu O Pb      ,  1.103,    0.161,
Fe I O Sb       ,  1.103,    0.162,
Cl O P Sn       ,  1.104,    0.162,
C F O Pb        ,  1.104,    0.162,
Cl Pb S Sb      ,  1.105,    0.162,
Ag Cl Ge S      ,  1.105,    0.162,
B Cl Co O       ,  1.105,    0.162,
Br Cl Tl Tl     ,  1.106,    0.162,
Cd Cl S Sb      ,  1.106,    0.162,
F Mn O Si       ,  1.106,    0.162,
Cu F Hg S       ,  1.106,    0.162,
As Cl In O      ,  1.106,    0.162,
B F Mg O        ,  1.107,    0.163,
As Cd Cr Se     ,  1.107,    0.163,
F In N O        ,  1.109,    0.163,
Br Cl Pb Tl     ,  1.109,    0.163,
As Cl Hg O      ,  1.109,    0.163,
Ag Al Cl O      ,  1.109,    0.163,
Bi Cu I Se      ,   1.11,    0.163,
Ag I N O        ,   1.11,    0.164,
Cl Mg O P       ,  1.111,    0.164,
As Cl O Pb      ,  1.112,    0.164,
Br Cu P S       ,  1.112,    0.164,
As Cd Cl O      ,  1.113,    0.164,
Al Bi Cl S      ,  1.113,    0.165,
Bi Br Mn S      ,  1.113,    0.165,
F N O Pb        ,  1.114,    0.165,
Bi Cl In S      ,  1.114,    0.165,
Cu I S Sb       ,  1.114,    0.165,
Bi Br O Pb      ,  1.115,    0.165,
F Hg Ni O       ,  1.115,    0.165,
Cl Fe N O       ,  1.115,    0.165,
Bi S Se Te      ,  1.115,    0.165,
Ag Cl O Pb      ,  1.116,    0.165,
B Cl Ni O       ,  1.116,    0.165,
Bi Br Cd O      ,  1.116,    0.165,
As As Re S      ,  1.117,    0.166,
C O Ru Se       ,  1.117,    0.166,
Bi Cl Hg S      ,  1.117,    0.166,
Cl Cu P Se      ,  1.118,    0.166,
Cl Mn O P       ,  1.118,    0.166,
B F N S         ,  1.118,    0.166,
Br Mn O Sb      ,  1.119,    0.166,
Al F O P        ,  1.119,    0.166,
Bi Cd Cl S      ,  1.121,    0.167,
N O S Se        ,  1.121,    0.167,
Bi Br Fe S      ,  1.121,    0.167,
Ag I O P        ,  1.121,    0.167,
C F Mn O        ,  1.123,    0.167,
F Hg O P        ,  1.123,    0.167,
Cl Mn S Sb      ,  1.124,    0.168,
Cl Co N O       ,  1.124,    0.168,
As Br Cu S      ,  1.125,    0.168,
Cl O Pb Sb      ,  1.125,    0.168,
F O P Pb        ,  1.125,    0.168,
Cl Cu N S       ,  1.126,    0.168,
Cl Fe O P       ,  1.126,    0.168,
Cd Cl O Sb      ,  1.126,    0.168,
Cd F O P        ,  1.126,    0.169,
Ag I S Sb       ,  1.127,    0.169,
C F N S         ,  1.127,    0.169,
Br Fe O Sb      ,  1.127,    0.169,
Bi Cu I S       ,  1.129,    0.169,
Cl N Sb Se      ,  1.129,    0.169,
F O P Sn        ,   1.13,    0.169,
Ag O S Te       ,   1.13,     0.17,
Cl O Sb Zn      ,  1.131,     0.17,
F O P Zn        ,  1.131,     0.17,
Ag Cl O Si      ,  1.132,     0.17,
Bi Br Cu Se     ,  1.133,    0.171,
Ag As I O       ,  1.134,    0.171,
Ag Br N O       ,  1.134,    0.171,
Ga Mo Se Te     ,  1.134,    0.171,
Cl Co O P       ,  1.135,    0.171,
C O Ru S        ,  1.136,    0.171,
F Mn Ni O       ,  1.136,    0.171,
C Cl Cu O       ,  1.136,    0.171,
Br Co O Sb      ,  1.136,    0.172,
F Mg O P        ,  1.137,    0.172,
Cl Cu P S       ,  1.137,    0.172,
Bi Cl Mn S      ,  1.138,    0.172,
B F N O         ,  1.138,    0.172,
As Cd F O       ,  1.139,    0.172,
Bi Cl O Pb      ,  1.139,    0.172,
N O S S         ,   1.14,    0.173,
Bi Cd Cl O      ,  1.141,    0.173,
As Nb Te Tl     ,  1.141,    0.173,
As F N Se       ,  1.141,    0.173,
I O Pb Se       ,  1.141,    0.173,
Br In O Te      ,  1.142,    0.173,
Au C Cl S       ,  1.142,    0.173,
Cl N O P        ,  1.142,    0.173,
B Br I P        ,  1.142,    0.173,
F Mn O P        ,  1.144,    0.174,
C I O Pt        ,  1.145,    0.174,
Cl Cu N O       ,  1.146,    0.174,
Ag Bi Br Se     ,  1.146,    0.174,
Br O Pb Te      ,  1.147,    0.175,
As Cl Co O      ,  1.147,    0.175,
Cl N S Sb       ,  1.148,    0.175,
F N P S         ,  1.148,    0.175,
As Cl Cu S      ,  1.149,    0.175,
Ag Cl P S       ,  1.149,    0.175,
As C F S        ,   1.15,    0.176,
Cl Fe O Sb      ,  1.151,    0.176,
F Fe O P        ,  1.151,    0.176,
Cd F O Sb       ,  1.152,    0.176,
Bi Br Cu S      ,  1.152,    0.176,
Br O Te Zn      ,  1.153,    0.177,
C O Os S        ,  1.156,    0.177,
Bi Cl Cu Se     ,  1.157,    0.178,
Br Cu O Sb      ,  1.157,    0.178,
C Cl O Sb       ,  1.157,    0.178,
Bi Cl Mn O      ,  1.158,    0.178,
Ag Cl N O       ,  1.158,    0.178,
Br C Se Se      ,  1.158,    0.178,
As F N S        ,   1.16,    0.179,
Ag Br Te Te     ,   1.16,    0.179,
Co F O P        ,   1.16,    0.179,
Cu I S Te       ,  1.161,    0.179,
C Cu F O        ,  1.161,    0.179,
C I O Rh        ,  1.161,    0.179,
Au C Cl O       ,  1.162,    0.179,
Bi Cl N S       ,  1.162,    0.179,
Cl F Pb Pb      ,  1.162,    0.179,
Au Cl P S       ,  1.162,     0.18,
As Cr Cu Se     ,  1.163,     0.18,
As F Fe O       ,  1.163,     0.18,
Ag Bi Br S      ,  1.164,     0.18,
Br O Pb Se      ,  1.164,     0.18,
Bi F O Pb       ,  1.165,     0.18,
Cl In O Te      ,  1.166,    0.181,
Cd Cr Se Te     ,  1.167,    0.181,
Cl N O Sb       ,  1.167,    0.181,
As Cl Cu O      ,  1.168,    0.181,
Ag Bi Cl Se     ,   1.17,    0.182,
Ga Mo S Se      ,   1.17,    0.182,
Al N Nb O       ,  1.171,    0.182,
Cl O Pb Te      ,  1.171,    0.182,
In Mo S Se      ,  1.171,    0.182,
Cr Se Te Zn     ,  1.171,    0.182,
Cd Cl O Te      ,  1.172,    0.182,
F N S Sb        ,  1.173,    0.183,
Br Fe O Te      ,  1.173,    0.183,
Mo S Se Tl      ,  1.173,    0.183,
Ag C F O        ,  1.173,    0.183,
Hg Mo S Se      ,  1.174,    0.183,
Bi Cl Cu S      ,  1.176,    0.184,
C Cl O Pd       ,  1.176,    0.184,
Mo Pb S Se      ,  1.176,    0.184,
Cl O Te Zn      ,  1.176,    0.184,
Ag Br Se Te     ,  1.177,    0.184,
Cl O P Sb       ,  1.178,    0.184,
Cl N Si W       ,  1.178,    0.184,
F O P P         ,  1.178,    0.184,
As F N O        ,  1.179,    0.185,
Br C F Ge       ,   1.18,    0.185,
Cl Cu O Sb      ,  1.181,    0.185,
Cu F O P        ,  1.181,    0.185,
Cl N Pt S       ,  1.181,    0.185,
Br Co O Te      ,  1.182,    0.185,
Cl In O Se      ,  1.183,    0.186,
Br Cu S Te      ,  1.183,    0.186,
Co F O Sb       ,  1.185,    0.186,
Br Hg I Te      ,  1.187,    0.187,
Mg N Nb O       ,  1.187,    0.187,
B Bi F O        ,  1.188,    0.187,
Ag Bi Cl S      ,  1.188,    0.187,
Cd Cl O Se      ,  1.189,    0.188,
Bi O S S        ,  1.189,    0.188,
F Ga O Te       ,  1.189,    0.188,
Bi F Fe O       ,   1.19,    0.188,
F In O Te       ,   1.19,    0.188,
Br Ni O Te      ,  1.191,    0.188,
F N O Sb        ,  1.192,    0.188,
Ag I O Te       ,  1.192,    0.188,
Cl O Se Sn      ,  1.192,    0.189,
F Hg O Te       ,  1.193,    0.189,
Ag F O P        ,  1.193,    0.189,
Cl O Se Zn      ,  1.193,    0.189,
Mn Mo S Se      ,  1.194,    0.189,
Mn N Nb O       ,  1.194,    0.189,
F Ni O Sb       ,  1.195,    0.189,
Bi Cl Cu O      ,  1.195,    0.189,
Cl Fe O Te      ,  1.196,     0.19,
C I O Ru        ,  1.197,     0.19,
Cr S Se Tl      ,  1.198,     0.19,
Cr Hg S Se      ,  1.198,     0.19,
Br Co O Se      ,  1.198,     0.19,
I S Sb Se       ,  1.199,    0.191,
Al Cl O S       ,    1.2,    0.191,
Ag Cl Se Te     ,    1.2,    0.191,
Bi Br Cl Tl     ,  1.201,    0.191,
Cd Cr S Se      ,  1.202,    0.191,
Br Cu O Te      ,  1.202,    0.192,
F O P Sb        ,  1.202,    0.192,
Cl Co O Te      ,  1.205,    0.192,
As Cl Hg Mo     ,  1.206,    0.193,
Cl O Pb S       ,  1.206,    0.193,
Cr S Se Zn      ,  1.206,    0.193,
Cl Cu S Te      ,  1.206,    0.193,
Ag Bi Cl O      ,  1.207,    0.193,
C Cl O Rh       ,  1.207,    0.193,
As Br Cr Hg     ,  1.207,    0.193,
Br Ni O Se      ,  1.208,    0.193,
Ag I O Se       ,  1.209,    0.194,
C Cl F Si       ,  1.209,    0.194,
Cl N S Se       ,  1.209,    0.194,
Cl O S Sn       ,   1.21,    0.194,
Bi I O Te       ,  1.214,    0.195,
Cl Ni O Te      ,  1.214,    0.195,
Br P S S        ,  1.214,    0.195,
Mg N O Ta       ,  1.215,    0.196,
C I O Os        ,  1.216,    0.196,
B F O Te        ,  1.218,    0.196,
Cr Mn S Se      ,  1.218,    0.196,
Ag Cl S Te      ,  1.218,    0.196,
Br C O Ru       ,  1.219,    0.197,
Mo Ni S Se      ,  1.219,    0.197,
Cr Cu Se Te     ,   1.22,    0.197,
Ga S Se V       ,   1.22,    0.197,
F Fe O Te       ,   1.22,    0.197,
Br Hg I S       ,  1.221,    0.197,
Cl Co O Se      ,  1.221,    0.197,
Mn N O Ta       ,  1.221,    0.197,
S Se Tl V       ,  1.223,    0.198,
Cl Cu O Te      ,  1.225,    0.199,
Cr Fe S Se      ,  1.225,    0.199,
C F O Te        ,  1.226,    0.199,
F O S Tl        ,  1.226,    0.199,
F N N W         ,  1.227,    0.199,
Cl N S S        ,  1.227,    0.199,
F O Pb S        ,  1.229,      0.2,
Cu Mo S Se      ,   1.23,      0.2,
Br F N P        ,   1.23,      0.2,
Cl Ni O Se      ,  1.231,      0.2,
Cl Re Se Tl     ,  1.232,    0.201,
F O S Sn        ,  1.233,    0.201,
Co Cr S Se      ,  1.234,    0.201,
Cr Hg O S       ,  1.235,    0.201,
Bi Br O Te      ,  1.236,    0.202,
Cl Mo N P       ,  1.236,    0.202,
Ag Cl O Te      ,  1.236,    0.202,
F Fe O Se       ,  1.236,    0.202,
Ga Se Ta Te     ,  1.239,    0.203,
Cl Cu O Se      ,  1.241,    0.203,
Ag Mo S Se      ,  1.241,    0.204,
C Cl O Ru       ,  1.241,    0.204,
Cl Hg I S       ,  1.244,    0.204,
Cu Se Te V      ,  1.245,    0.205,
Cl O Sb Te      ,  1.245,    0.205,
Cl N O S        ,  1.245,    0.205,
Cu F O Te       ,  1.248,    0.206,
Cl Re S Tl      ,  1.249,    0.206,
Bi Br O Se      ,  1.252,    0.207,
Cl F N P        ,  1.252,    0.207,
Cr Cu S Se      ,  1.253,    0.207,
Ag Br I Te      ,  1.253,    0.207,
F Fe O S        ,  1.254,    0.207,
C I O Re        ,  1.256,    0.208,
Fe N O Ti       ,  1.256,    0.208,
Bi Cl O Te      ,  1.258,    0.209,
C F O S         ,  1.259,    0.209,
C Cl O Os       ,   1.26,    0.209,
Cl O Sb Se      ,  1.261,     0.21,
Cl I O Pb       ,  1.264,     0.21,
Cl Ga O Re      ,  1.264,    0.211,
C F O Ru        ,  1.264,    0.211,
Br Cl Hg S      ,  1.265,    0.211,
Au Cl O Se      ,  1.265,    0.211,
Cd Cl I O       ,  1.265,    0.211,
