Phase fields,     scores,     Norm. scores,
As In Mn N      ,   2.69,    0.193,
Cd Se Sn Te     ,  2.701,    0.195,
Al Cl P Se      ,  2.704,    0.196,
Ag Br In Te     ,  2.706,    0.196,
B Br P S        ,  2.707,    0.196,
I Nb Nb Se      ,  2.709,    0.197,
Cl Mo Mo Se     ,   2.71,    0.197,
Ag I In Se      ,  2.712,    0.197,
Ag Cl Mo Se     ,  2.715,    0.198,
Cl Nb P Se      ,  2.716,    0.198,
Cl Mo S Se      ,  2.729,      0.2,
Al Cl Nb Se     ,  2.732,    0.201,
Br Cl Cr S      ,  2.733,    0.201,
Cl Nb Nb Se     ,  2.744,    0.203,
Ag Br I S       ,  2.747,    0.204,
Ag Cl In Se     ,  2.747,    0.204,
Ag S Te V       ,  2.754,    0.205,
Ag Sb Se Te     ,  2.759,    0.206,
Br Cu Mo O      ,  2.769,    0.208,
Cu I S Sb       ,  2.783,     0.21,
As Br Cd O      ,  2.784,     0.21,
In Sb Se Te     ,  2.785,    0.211,
Al Br N Se      ,  2.787,    0.211,
Cl Ga S Sb      ,  2.789,    0.211,
Ag Nb S Te      ,  2.795,    0.212,
As Br In O      ,  2.805,    0.214,
N P S Zn        ,  2.809,    0.215,
As Br F S       ,  2.809,    0.215,
Cl Mn S Sb      ,   2.82,    0.217,
Cd I P S        ,  2.823,    0.218,
I S Sb Se       ,  2.824,    0.218,
Al Cl Sb Se     ,  2.845,    0.221,
Ag S Sn Te      ,  2.846,    0.222,
Cd S Sn Te      ,   2.85,    0.222,
Cu I S Te       ,   2.85,    0.222,
I P P Sn        ,  2.852,    0.223,
Ag Cl P S       ,  2.853,    0.223,
Cu I In Te      ,  2.862,    0.225,
Cl Nb P S       ,  2.864,    0.225,
Br Mo Te Te     ,  2.867,    0.226,
Cu Mo O S       ,   2.87,    0.226,
Cl P S Ti       ,   2.87,    0.226,
I Sb Se Sn      ,  2.873,    0.227,
Ag Br Te Te     ,  2.873,    0.227,
Cl Mo S S       ,  2.876,    0.227,
Cl Cu S Te      ,  2.883,    0.228,
Br Cr O P       ,  2.886,    0.229,
Ag O P Se       ,  2.887,    0.229,
I Nb Se Te      ,  2.889,    0.229,
Ag Cl In S      ,  2.893,     0.23,
Br Cr O Si      ,  2.894,     0.23,
Cl Cu In Te     ,  2.895,    0.231,
Br Co O Sb      ,  2.895,    0.231,
Br Cu O Sb      ,  2.896,    0.231,
Br Fe O Sb      ,  2.899,    0.231,
Br Mn O Sb      ,    2.9,    0.232,
Br Cl S Sb      ,  2.903,    0.232,
Br N S V        ,  2.903,    0.232,
As F S S        ,  2.908,    0.233,
Ag Cl Se Te     ,  2.911,    0.233,
Cl In In S      ,  2.918,    0.235,
Fe O Se Te      ,  2.919,    0.235,
C F Ge Se       ,   2.92,    0.235,
Ag Br I Te      ,  2.923,    0.236,
Br Cd O V       ,  2.923,    0.236,
B O Se Zn       ,  2.924,    0.236,
C Fe O Se       ,  2.927,    0.236,
In S Sb Te      ,   2.93,    0.237,
B Br I P        ,  2.935,    0.238,
Br Cd O P       ,  2.935,    0.238,
C N Se Se       ,  2.937,    0.238,
Br O Te Zn      ,   2.94,    0.239,
Cl Ga N Se      ,  2.944,     0.24,
Br F Sb Se      ,  2.951,    0.241,
Ag I S Sb       ,  2.954,    0.241,
Ag Br Cl Te     ,  2.955,    0.241,
Cd I S Sb       ,  2.958,    0.242,
As Ni P Sr      ,  2.958,    0.242,
As Fe P Sr      ,  2.959,    0.242,
Br Co O Te      ,   2.96,    0.242,
Br Cu O Te      ,  2.961,    0.243,
Cl Ga Sb Te     ,  2.962,    0.243,
Br Ni O Te      ,  2.963,    0.243,
O S Se Zr       ,  2.963,    0.243,
As Cl Co O      ,  2.963,    0.243,
Br Fe O Te      ,  2.963,    0.243,
As Cl Cu O      ,  2.964,    0.243,
Br C F Ge       ,  2.964,    0.243,
Cl Mn Mn O      ,  2.966,    0.244,
B Br O Zn       ,  2.968,    0.244,
Ag S Te Te      ,   2.97,    0.244,
Br C Mn O       ,  2.972,    0.245,
Cl Fe N Se      ,  2.973,    0.245,
Br O S Ti       ,  2.976,    0.245,
Cl O Se Zn      ,  2.977,    0.246,
N P Te Zn       ,  2.981,    0.246,
As Br F Te      ,  2.981,    0.246,
As F I Se       ,  2.986,    0.247,
B Br Co O       ,  2.988,    0.247,
B Br Cu O       ,  2.989,    0.248,
B Br Ni O       ,   2.99,    0.248,
Cd Cl S Sb      ,   2.99,    0.248,
B Br Fe O       ,  2.991,    0.248,
B Br Mn O       ,  2.992,    0.248,
Cl Co O Se      ,  2.997,    0.249,
Cl Cu O Se      ,  2.998,    0.249,
Cl Ni O Se      ,    3.0,     0.25,
Cd N P S        ,  3.003,     0.25,
Al Al I Te      ,  3.005,    0.251,
Cl In S Sb      ,   3.01,    0.252,
O P P S         ,  3.012,    0.252,
I S Sb Sn       ,  3.013,    0.252,
C N S Zn        ,  3.015,    0.252,
As Cl F Se      ,  3.018,    0.253,
Mg N P S        ,  3.029,    0.255,
Ag I In Te      ,  3.029,    0.255,
B I P S         ,   3.03,    0.255,
Ag O S Si       ,  3.035,    0.256,
C Co N S        ,  3.035,    0.256,
C Cu N S        ,  3.036,    0.256,
C N Ni S        ,  3.037,    0.256,
Al Cd O S       ,  3.045,    0.258,
C N P Se        ,  3.047,    0.258,
Ag Cl S Te      ,  3.049,    0.259,
I In In Te      ,  3.053,    0.259,
Cl Ga N P       ,  3.055,     0.26,
Ga N O Zn       ,  3.055,     0.26,
C F Ge S        ,  3.058,     0.26,
Cl N P Zn       ,   3.06,    0.261,
Ag Cl In Te     ,  3.061,    0.261,
C Co O S        ,  3.062,    0.261,
Ge N O Zn       ,  3.062,    0.261,
C Fe O S        ,  3.065,    0.261,
C Mn O S        ,  3.066,    0.262,
C O Ru Se       ,  3.073,    0.263,
C N S Se        ,  3.074,    0.263,
As C F S        ,  3.082,    0.264,
Cl Ga N S       ,  3.082,    0.264,
Br F S Sb       ,  3.088,    0.266,
Cl Cu O V       ,  3.095,    0.267,
Ag As I O       ,  3.095,    0.267,
Br Fe La S      ,  3.103,    0.268,
Cl Co O P       ,  3.106,    0.269,
B Br Cr O       ,  3.107,    0.269,
Cl Cu N S       ,  3.107,    0.269,
Cl Fe O P       ,  3.109,    0.269,
Cl Fe N S       ,  3.109,    0.269,
Cl Mn O P       ,   3.11,     0.27,
Br C O Ru       ,  3.115,     0.27,
Br Cl I Sb      ,  3.116,    0.271,
Al I Sb Te      ,  3.118,    0.271,
Cl Fe Mo O      ,  3.118,    0.271,
Br Mo O Te      ,  3.118,    0.271,
As F I S        ,  3.121,    0.272,
Ag I O Se       ,  3.128,    0.273,
As Cd Cl O      ,  3.129,    0.273,
Br Nb O Te      ,  3.133,    0.274,
Cl Cu In O      ,  3.144,    0.276,
Cl N S Se       ,  3.144,    0.276,
F Mn Ni O       ,  3.146,    0.276,
Br In O Te      ,  3.146,    0.276,
Br Ce Fe S      ,  3.147,    0.276,
As F Fe O       ,  3.148,    0.276,
As Cl In O      ,  3.149,    0.277,
As Cl F S       ,  3.152,    0.277,
B Br Mg N       ,  3.152,    0.277,
Cl Mo O Se      ,  3.154,    0.278,
As F N Se       ,  3.157,    0.278,
Cd Cl O Se      ,  3.162,    0.279,
Br O Te Zr      ,  3.168,     0.28,
I Mo Te Te      ,  3.174,    0.281,
C Cr O S        ,  3.178,    0.282,
C N P S         ,   3.18,    0.282,
F Fe O Se       ,   3.18,    0.282,
Cl In O Se      ,  3.181,    0.283,
Br Fe N O       ,  3.181,    0.283,
Ag O P Te       ,  3.187,    0.284,
C N S Si        ,  3.187,    0.284,
I Nb Te Te      ,  3.189,    0.284,
Cr I O P        ,  3.191,    0.284,
Ag C N S        ,  3.194,    0.285,
C Cd N S        ,  3.198,    0.286,
Fe I O Sb       ,  3.202,    0.286,
I Mn O Sb       ,  3.204,    0.287,
C O Ru S        ,  3.204,    0.287,
Al Cd O Te      ,  3.205,    0.287,
Ag Cr I O       ,  3.205,    0.287,
Fe K S Se       ,  3.207,    0.287,
Cl O Sb Zn      ,  3.211,    0.288,
La Mo S Se      ,  3.211,    0.288,
Ag O S Te       ,  3.213,    0.288,
Cl O Se Sn      ,  3.213,    0.288,
Ag I O V        ,   3.22,     0.29,
N O P Zn        ,  3.223,     0.29,
As Br F O       ,  3.223,     0.29,
Cd I O V        ,  3.224,     0.29,
As O Y Zn       ,  3.227,    0.291,
La S S Se       ,  3.227,    0.291,
Cl Cr O Si      ,  3.228,    0.291,
Cl Cu O Sb      ,   3.23,    0.291,
Cl Mo N P       ,  3.232,    0.292,
Cl Fe O Sb      ,  3.232,    0.292,
Ge N O Si       ,  3.232,    0.292,
Ag I O P        ,  3.232,    0.292,
Br Mo Rb Se     ,  3.234,    0.292,
Ag Cl Cr O      ,  3.235,    0.292,
Cl N S V        ,  3.236,    0.293,
Al Cl N P       ,  3.236,    0.293,
Cl N Sb Se      ,  3.241,    0.293,
Cl Mo Mo N      ,  3.241,    0.293,
Cd Ge N O       ,  3.242,    0.294,
Cl N Nb P       ,  3.246,    0.294,
C N S Sn        ,  3.248,    0.295,
Br La S Si      ,  3.249,    0.295,
F I Sb Se       ,   3.25,    0.295,
I Mo Nb O       ,  3.251,    0.295,
F Ge O V        ,  3.252,    0.295,
Cl N P Ti       ,  3.252,    0.295,
Cd Cl O V       ,  3.253,    0.296,
Cl Mo O P       ,  3.257,    0.296,
Cl N Si Ti      ,  3.259,    0.297,
Cl F P Rh       ,  3.261,    0.297,
F O P Zn        ,  3.262,    0.297,
Al Cl N S       ,  3.262,    0.297,
C C O Se        ,  3.264,    0.298,
Cd Cl O P       ,  3.265,    0.298,
B Mg O S        ,  3.265,    0.298,
Cl O Sb Se      ,  3.266,    0.298,
Ag Cl O Si      ,  3.269,    0.298,
C I Mn O        ,  3.269,    0.299,
Mn N Nb O       ,  3.269,    0.299,
C Cl Co N       ,  3.269,    0.299,
Fe N O S        ,  3.269,    0.299,
Cl O Te Zn      ,  3.269,    0.299,
Cl Nb O P       ,  3.271,    0.299,
Cl N S S        ,  3.273,    0.299,
Fe N O Ti       ,  3.273,    0.299,
Ag Al Cl O      ,  3.275,      0.3,
Cl O P Ti       ,  3.277,      0.3,
As F I Te       ,  3.277,      0.3,
Al F Ge O       ,  3.277,      0.3,
Br C C N        ,  3.279,      0.3,
Cl N P Zr       ,  3.279,      0.3,
Co F O P        ,   3.28,      0.3,
Cu F O P        ,  3.281,    0.301,
Cl Mo O S       ,  3.282,    0.301,
F Fe O P        ,  3.282,    0.301,
B Co I O        ,  3.283,    0.301,
F Mn O P        ,  3.284,    0.301,
B Cu I O        ,  3.284,    0.301,
As F N S        ,  3.285,    0.301,
B I Ni O        ,  3.285,    0.301,
F Nb O Zn       ,  3.285,    0.301,
B Fe I O        ,  3.286,    0.302,
Al Cl O S       ,  3.286,    0.302,
B I Mn O        ,  3.287,    0.302,
Cl Co O Te      ,  3.287,    0.302,
Cl Cu O Te      ,  3.288,    0.302,
Cl Mg O P       ,  3.289,    0.302,
Cl Ni O Te      ,   3.29,    0.302,
Cl Fe O Te      ,   3.29,    0.302,
F Mn O Si       ,  3.291,    0.303,
Br Ce S Si      ,  3.291,    0.303,
Ag N O Se       ,  3.292,    0.303,
B Cl O Zn       ,  3.294,    0.303,
C Cl Cu O       ,  3.295,    0.303,
F Ga Mg O       ,  3.298,    0.304,
C Cl Mn O       ,  3.298,    0.304,
Cl Nb O Ti      ,    3.3,    0.304,
Cl O S Ti       ,  3.302,    0.304,
As Cd F O       ,  3.302,    0.305,
N O S Se        ,  3.303,    0.305,
Cu F Nb O       ,  3.304,    0.305,
F Ge Mg O       ,  3.304,    0.305,
As Cl F Te      ,  3.306,    0.305,
F Fe Nb O       ,  3.306,    0.305,
Cl In Nb O      ,  3.307,    0.305,
F Mn Nb O       ,  3.307,    0.305,
F Fe O S        ,  3.307,    0.305,
As F O S        ,   3.31,    0.306,
Br C F Te       ,   3.31,    0.306,
F Fe O Ti       ,  3.311,    0.306,
B Cl Co O       ,  3.312,    0.306,
B Cl Ni O       ,  3.314,    0.307,
Cl O P Sn       ,  3.315,    0.307,
B Cl Fe O       ,  3.315,    0.307,
B Cl Mn O       ,  3.316,    0.307,
B Cl I Zr       ,  3.321,    0.308,
Al Cl O Sn      ,  3.328,    0.309,
Cl O S Zr       ,  3.329,    0.309,
Cl N Sb V       ,   3.33,     0.31,
Br F N P        ,   3.33,     0.31,
Ag Br N O       ,  3.331,     0.31,
Br Pr S Si      ,  3.331,     0.31,
Be Cl I Zr      ,  3.335,    0.311,
F Nb O Se       ,  3.339,    0.311,
Cl O S Sn       ,  3.339,    0.311,
F O S Se        ,  3.341,    0.312,
C Cl F Se       ,  3.343,    0.312,
Cu La S Te      ,  3.343,    0.312,
Cl Nb O Sc      ,  3.345,    0.312,
N O V V         ,  3.355,    0.314,
O P Y Zn        ,  3.358,    0.315,
Br La S Sb      ,   3.36,    0.315,
Cl O P Sb       ,  3.366,    0.316,
Cl N S Sb       ,  3.366,    0.316,
Cl N Sc Sc      ,   3.37,    0.317,
As Ba Fe P      ,   3.37,    0.317,
As F Sr Zn      ,  3.372,    0.317,
Br Nb Rb S      ,  3.373,    0.317,
F I S Sb        ,  3.375,    0.318,
Cl F P Sb       ,  3.379,    0.318,
As Mn O Sr      ,   3.38,    0.319,
Cd Cl O Sb      ,  3.383,    0.319,
Fe I La S       ,  3.388,     0.32,
C C O S         ,  3.388,     0.32,
As Co La N      ,  3.388,     0.32,
F O Sc Se       ,  3.388,     0.32,
Br Nd S Si      ,  3.389,     0.32,
As La N Ni      ,   3.39,    0.321,
As Fe La N      ,  3.391,    0.321,
B Cr I O        ,  3.392,    0.321,
As F Fe Sr      ,  3.392,    0.321,
As F Mn Sr      ,  3.393,    0.321,
As La O Zn      ,  3.395,    0.321,
Cl Cr O Te      ,  3.396,    0.322,
Co F O Sb       ,  3.397,    0.322,
Al N O Si       ,  3.398,    0.322,
F Ni O Sb       ,  3.399,    0.322,
C I O Ru        ,  3.399,    0.322,
C I O Rh        ,    3.4,    0.322,
Br Ce S Sb      ,  3.401,    0.322,
F O P V         ,  3.403,    0.323,
C Cl N P        ,  3.404,    0.323,
Ag I O Te       ,  3.407,    0.324,
As Ca F Fe      ,  3.409,    0.324,
C I Mo O        ,  3.409,    0.324,
Fe O Se Sr      ,  3.409,    0.324,
Mn O Se Sr      ,  3.411,    0.324,
Cl O Te V       ,  3.411,    0.324,
Cr F Nb O       ,  3.411,    0.324,
As Co La O      ,  3.412,    0.325,
Al N Nb O       ,  3.413,    0.325,
F O P P         ,  3.414,    0.325,
As La Ni O      ,  3.414,    0.325,
F N P S         ,  3.414,    0.325,
As Fe La O      ,  3.415,    0.325,
Ag N O S        ,  3.415,    0.325,
Cl Fe La S      ,  3.416,    0.325,
Ag F O V        ,  3.417,    0.325,
Al C Cl N       ,  3.417,    0.325,
B Cl Cr O       ,   3.42,    0.326,
Ga La O Se      ,   3.42,    0.326,
Cu F Se Sr      ,   3.42,    0.326,
B Cl N P        ,  3.422,    0.326,
La O Se Zn      ,  3.425,    0.327,
N O S S         ,  3.426,    0.327,
Ba Mn S Se      ,  3.426,    0.327,
Ca Fe O Se      ,  3.426,    0.327,
C Cl O Ru       ,  3.427,    0.327,
Al F O P        ,  3.427,    0.327,
Ag F O P        ,  3.428,    0.327,
C Cl O Rh       ,  3.428,    0.327,
C Cl N S        ,  3.428,    0.327,
Ce Fe I S       ,  3.429,    0.327,
Cl I N V        ,  3.429,    0.328,
F Ga O Te       ,   3.43,    0.328,
Cl Mo O Te      ,  3.431,    0.328,
Cd F O P        ,  3.431,    0.328,
B I Mg N        ,  3.433,    0.328,
Al F O Si       ,  3.434,    0.329,
Ag Cl O Te      ,  3.435,    0.329,
F O S Tc        ,  3.436,    0.329,
Br Cl Cu Rb     ,  3.436,    0.329,
Ag F Mo O       ,  3.436,    0.329,
C Cl O Pd       ,  3.437,    0.329,
Ba Br Ga S      ,  3.438,    0.329,
Cd Cl O Te      ,  3.438,    0.329,
Mg N Nb O       ,  3.439,    0.329,
As C F N        ,   3.44,     0.33,
Co La O Se      ,  3.442,     0.33,
Cu La O Se      ,  3.443,     0.33,
Cl Nb O Te      ,  3.444,     0.33,
Br Co O Sr      ,  3.445,     0.33,
Fe La O Se      ,  3.445,     0.33,
Br Cu O Sr      ,  3.445,    0.331,
F Mo Nb O       ,  3.446,    0.331,
La Mn O Se      ,  3.446,    0.331,
Br Fe O Sr      ,  3.447,    0.331,
Br C I Y        ,  3.448,    0.331,
C Cl F Si       ,  3.448,    0.331,
Ag F Nb O       ,   3.45,    0.331,
Ag F O S        ,  3.451,    0.332,
Cu F O Te       ,  3.453,    0.332,
F Mg O P        ,  3.453,    0.332,
As Ce Ni O      ,  3.455,    0.332,
F Fe O Te       ,  3.455,    0.332,
As Ce Fe O      ,  3.455,    0.332,
Cl In O Te      ,  3.456,    0.332,
Ce Cl Fe S      ,  3.456,    0.333,
As Ce Mn O      ,  3.456,    0.333,
Cu S Se Ta      ,  3.457,    0.333,
Cl Cl N V       ,  3.457,    0.333,
Co I N O        ,  3.458,    0.333,
Br Re Se Se     ,  3.458,    0.333,
C Cu F O        ,  3.459,    0.333,
F Mg O Si       ,   3.46,    0.333,
Fe I N O        ,   3.46,    0.333,
B Cl Mg N       ,  3.461,    0.333,
Br Ca Cu O      ,  3.462,    0.333,
Ba Br Fe S      ,  3.462,    0.334,
C F Mn O        ,  3.462,    0.334,
F Nb O Ti       ,  3.465,    0.334,
Ce O Se Zn      ,  3.465,    0.334,
Mo S Se Sm      ,  3.466,    0.334,
Br F O Sb       ,  3.469,    0.335,
Mg N O Zr       ,  3.471,    0.335,
Cl O Te Zr      ,  3.475,    0.336,
F Mg Nb O       ,  3.476,    0.336,
La O Se Se      ,  3.477,    0.336,
F O P Sn        ,  3.478,    0.336,
Cd Cl I O       ,   3.48,    0.337,
As As Re S      ,  3.481,    0.337,
F Mg O Ti       ,  3.481,    0.337,
B Cl Mg O       ,  3.484,    0.338,
As Br La O      ,  3.484,    0.338,
Ce Fe O Se      ,  3.485,    0.338,
Cl Co N O       ,  3.485,    0.338,
Ce Mn O Se      ,  3.486,    0.338,
Cl Cu N O       ,  3.486,    0.338,
Cl Fe N O       ,  3.488,    0.338,
F Nb O Zr       ,   3.49,    0.339,
Cl F Sb Sb      ,  3.492,    0.339,
As Fe O Pr      ,  3.493,    0.339,
As Cl Pr S      ,  3.497,     0.34,
F Nb O Sn       ,    3.5,    0.341,
F O S Sn        ,  3.502,    0.341,
Br S Si Sm      ,  3.502,    0.341,
N O Sc Zr       ,  3.502,    0.341,
Br Mo Rb Te     ,  3.504,    0.341,
Cl F Ge O       ,  3.506,    0.341,
F Mg O Zr       ,  3.507,    0.342,
F Nb O Sc       ,  3.507,    0.342,
As Br Li S      ,  3.513,    0.343,
Ce O Se Se      ,  3.516,    0.343,
C Cl N Sb       ,  3.517,    0.344,
As Cr La O      ,  3.517,    0.344,
F Mn P Sr       ,  3.519,    0.344,
F I Sb Te       ,  3.519,    0.344,
La O P Zn       ,   3.52,    0.344,
In K Se Te      ,  3.521,    0.344,
Fe O Pr Se      ,  3.522,    0.345,
I La S Si       ,  3.523,    0.345,
Br F O Te       ,  3.524,    0.345,
Mn O Pr Se      ,  3.524,    0.345,
F O Sb Tc       ,  3.524,    0.345,
Ca O S Zn       ,  3.525,    0.345,
As Cl F O       ,  3.526,    0.345,
F O P Sb        ,  3.527,    0.345,
F N S Sb        ,  3.527,    0.345,
Fe O S Sr       ,  3.528,    0.346,
As Nd O Zn      ,  3.529,    0.346,
Cl O Sb Te      ,  3.534,    0.347,
F Mo O Sb       ,  3.535,    0.347,
Co La O P       ,  3.537,    0.347,
O S Si Y        ,  3.537,    0.347,
Cu La O P       ,  3.538,    0.347,
Ga La O S       ,  3.539,    0.348,
La Ni O P       ,  3.539,    0.348,
Br Cl Cr Rb     ,  3.539,    0.348,
Cu F S Sr       ,  3.539,    0.348,
Fe La O P       ,  3.539,    0.348,
C Cl O Sb       ,   3.54,    0.348,
Ba S Se V       ,   3.54,    0.348,
As La O Ru      ,  3.541,    0.348,
Ca Co O S       ,  3.542,    0.348,
Cd F O Sb       ,  3.543,    0.348,
Ca Fe O S       ,  3.544,    0.349,
As Co Nd O      ,  3.545,    0.349,
Cl F Sb Te      ,  3.546,    0.349,
As Fe Nd O      ,  3.548,    0.349,
Cl Fe K S       ,  3.548,    0.349,
As Mn Nd O      ,  3.549,    0.349,
Ba Ge Se Te     ,  3.549,    0.349,
Cl La S Si      ,   3.55,    0.349,
F O S Sb        ,   3.55,     0.35,
K Se Sn Te      ,  3.551,     0.35,
Ca O P Se       ,  3.552,     0.35,
Br Cd I Rb      ,  3.553,     0.35,
Cl Cl O Sn      ,  3.553,     0.35,
O Pr Se Se      ,  3.554,     0.35,
Ag N O Te       ,  3.558,    0.351,
C N O Si        ,  3.558,    0.351,
Ce O P Zn       ,  3.559,    0.351,
As Cu Ho P      ,  3.559,    0.351,
Cu La O S       ,  3.561,    0.352,
As Br O Pr      ,  3.561,    0.352,
Ag F Se Sr      ,  3.562,    0.352,
Ce I S Si       ,  3.562,    0.352,
Br O Sr V       ,  3.562,    0.352,
La Mn O S       ,  3.564,    0.352,
Ag C N O        ,  3.564,    0.352,
As La O S       ,  3.565,    0.352,
