Phase fields,     scores,     Norm. scores,
I S Sb Se       ,  7.603,    0.077,
In S Se Sn      ,  7.609,    0.078,
Se Sn Te Zn     ,  7.617,    0.078,
Cl O Se Zn      ,  7.621,    0.079,
Br Cl S Sb      ,  7.641,     0.08,
As Cd I P       ,  7.668,    0.082,
Br Cd P P       ,  7.673,    0.082,
Cl O P Sb       ,  7.699,    0.084,
Al Br Sb Se     ,  7.715,    0.086,
Br Cd S Sb      ,  7.725,    0.086,
In Ni S Se      ,  7.741,    0.087,
In S Sb Te      ,  7.743,    0.088,
Cd S Sn Te      ,  7.762,    0.089,
As Cl F Se      ,  7.767,    0.089,
Cl O Se Sn      ,  7.781,     0.09,
Cd Cl O P       ,  7.784,    0.091,
Br In Sb Se     ,  7.806,    0.092,
As Cl In O      ,  7.807,    0.092,
Cl In O Se      ,  7.846,    0.095,
Cd Cl O Sb      ,  7.853,    0.096,
S Sn Te Zn      ,  7.859,    0.096,
Cu Ge P Se      ,  7.877,    0.097,
Cl Ni O Se      ,   7.91,      0.1,
Cl O Sb Te      ,  7.911,      0.1,
As F S S        ,  7.917,      0.1,
As Br Cd O      ,   7.93,    0.101,
Cd I P S        ,  7.946,    0.102,
Cl O Sb Zn      ,  7.949,    0.103,
Ag S Sb Se      ,  7.961,    0.103,
Al Cl O S       ,  7.993,    0.106,
Cd Cl O Te      ,  7.994,    0.106,
Cl In In S      ,  8.003,    0.106,
As Cl F S       ,  8.004,    0.107,
Cd I S Sb       ,  8.014,    0.107,
Cl O S Sn       ,  8.017,    0.107,
Cl Mg O P       ,  8.018,    0.108,
I Sb Se Sn      ,  8.028,    0.108,
Cu P S Se       ,  8.032,    0.109,
Cl O P Sn       ,  8.034,    0.109,
Ag Cl Ge S      ,  8.042,    0.109,
Br In S Sb      ,  8.042,    0.109,
As Cl Cu S      ,  8.064,    0.111,
Al Cd O S       ,  8.073,    0.112,
Cl O Te Zn      ,  8.088,    0.113,
Cu S Sb Se      ,    8.1,    0.113,
Ag S Se Te      ,    8.1,    0.113,
Cl Cl O Sn      ,  8.103,    0.114,
Cu Ge P S       ,   8.11,    0.114,
Ag Ga S Se      ,  8.111,    0.114,
Cl Cu P Se      ,  8.118,    0.115,
Ag Sb Se Te     ,  8.184,     0.12,
Ag Cl Se Te     ,  8.185,     0.12,
Br In In Se     ,  8.199,    0.121,
As Br F Se      ,  8.201,    0.121,
I P P Sn        ,  8.208,    0.121,
Ag Cl P S       ,  8.211,    0.122,
Br Cd O P       ,  8.216,    0.122,
As Cu In Se     ,   8.22,    0.122,
As Cl F Te      ,  8.226,    0.123,
Ga S Se V       ,  8.237,    0.123,
As Br In O      ,  8.239,    0.124,
Cu Ga S Se      ,  8.247,    0.124,
I S Sb Sn       ,  8.258,    0.125,
Al Cd O Te      ,  8.293,    0.127,
Cl In O Te      ,    8.3,    0.128,
Ag Ga Se Te     ,   8.33,     0.13,
Br Ni O Se      ,  8.336,    0.131,
Cl P S Ti       ,  8.343,    0.131,
Cl Cu P S       ,  8.345,    0.131,
Ag In S Se      ,  8.347,    0.131,
Cl Ni O Te      ,  8.361,    0.132,
Cl F P Sb       ,  8.369,    0.133,
Al Cu S Se      ,  8.396,    0.135,
Al Cl O Sn      ,  8.398,    0.135,
Ag Cl S Te      ,  8.411,    0.136,
As Br F S       ,  8.426,    0.137,
Ag Cl In Se     ,   8.43,    0.137,
Cl F Sb Sb      ,  8.434,    0.138,
Ag O P Se       ,  8.438,    0.138,
Br Cl I Sb      ,  8.441,    0.138,
Ga Ga I Te      ,  8.445,    0.139,
Al I Sb Te      ,   8.45,    0.139,
Ag Br Ge S      ,  8.461,     0.14,
As F O S        ,  8.461,     0.14,
Cu Ga Se Te     ,  8.462,     0.14,
As F I Se       ,  8.473,    0.141,
Cu In S Se      ,   8.48,    0.141,
As Br Cu S      ,  8.482,    0.141,
Ge Pb S Se      ,  8.496,    0.142,
F O S Se        ,  8.497,    0.142,
Br O Te Zn      ,  8.505,    0.143,
Ag Ge I Se      ,  8.508,    0.143,
Cl N S Se       ,  8.517,    0.144,
Br Cu P Se      ,  8.534,    0.145,
As Hg S Sb      ,  8.539,    0.145,
Ag S Te Te      ,  8.541,    0.145,
As Cl Hg S      ,  8.541,    0.145,
Br F Sb Se      ,  8.541,    0.145,
Cl Cu S Te      ,  8.542,    0.146,
As Cl F O       ,  8.543,    0.146,
Cd Cl I O       ,  8.554,    0.146,
Ag In Se Te     ,   8.56,    0.147,
Cl F Sb Te      ,  8.566,    0.147,
Br Cu Ge S      ,  8.592,    0.149,
Cl N Sb Se      ,  8.597,    0.149,
Ag Br Se Te     ,  8.598,     0.15,
As Cl Cu O      ,  8.599,     0.15,
As Cd F O       ,  8.618,    0.151,
Cd Mn Se Te     ,  8.625,    0.152,
Cl Cu O Se      ,  8.634,    0.152,
As Br F Te      ,  8.636,    0.152,
Cl Mn S Sb      ,  8.638,    0.152,
Cu Ge I Se      ,  8.638,    0.153,
Ag Cl In S      ,  8.649,    0.153,
Cl F Ge O       ,  8.651,    0.153,
B Br P S        ,  8.652,    0.154,
As Cu In Te     ,  8.654,    0.154,
Cu In Se Te     ,  8.689,    0.156,
As As Br Hg     ,  8.691,    0.156,
As F I S        ,  8.691,    0.156,
N P Se Zn       ,  8.696,    0.157,
B O Se Zn       ,  8.697,    0.157,
Ag O S Si       ,  8.698,    0.157,
O S Se Zr       ,  8.701,    0.157,
Ge Pb Se Te     ,  8.705,    0.157,
In Mn S Se      ,  8.706,    0.157,
Br In O Te      ,  8.707,    0.158,
Ag S Sn Te      ,  8.717,    0.158,
Br S S V        ,  8.725,    0.159,
Ag Ge I S       ,  8.725,    0.159,
As Br Hg Se     ,  8.725,    0.159,
Cl N S S        ,  8.734,    0.159,
Al Al I Te      ,  8.734,    0.159,
Cl Ga N Se      ,  8.736,     0.16,
F O P P         ,  8.745,     0.16,
As Cu I S       ,  8.746,     0.16,
Br Cu P S       ,   8.75,    0.161,
Br F S Sb       ,  8.757,    0.161,
As Cl Ga Hg     ,  8.759,    0.161,
Br Ni O Te      ,  8.765,    0.162,
Ag Cl O Si      ,  8.777,    0.163,
Br Cu S Si      ,  8.791,    0.164,
F O S Sb        ,  8.792,    0.164,
Cl F O S        ,  8.793,    0.164,
Cd Pb S Se      ,  8.794,    0.164,
Hg O Se Se      ,  8.794,    0.164,
Cu I P Se       ,  8.796,    0.164,
F I Sb Se       ,  8.803,    0.164,
F O P Sb        ,  8.807,    0.165,
Cl F O P        ,  8.809,    0.165,
Bi S Sb Se      ,   8.81,    0.165,
Cl N S Sb       ,  8.811,    0.165,
Br Mn Sb Se     ,   8.82,    0.166,
Cd N P S        ,  8.823,    0.166,
Ag Br In Se     ,  8.831,    0.166,
Cu I Se Si      ,  8.836,    0.167,
Cl O S Ti       ,  8.845,    0.168,
Pb S Se Te      ,  8.846,    0.168,
Ag O S Te       ,  8.847,    0.168,
As Cd Cr Se     ,  8.848,    0.168,
Cu Ge I S       ,  8.852,    0.168,
Ag Cl In Te     ,  8.854,    0.168,
Cd Hg Se Te     ,  8.856,    0.168,
Cl O P Ti       ,  8.861,    0.169,
Ag O P Te       ,  8.862,    0.169,
Cl F O Sb       ,   8.87,    0.169,
Cd F O P        ,  8.882,     0.17,
Ag Br Cl Te     ,  8.891,    0.171,
I In In Te      ,  8.894,    0.171,
As F I Te       ,  8.896,    0.171,
N P S Zn        ,  8.908,    0.172,
B I P S         ,  8.911,    0.172,
Ge Pb S Te      ,  8.917,    0.173,
F O S Te        ,  8.918,    0.173,
As Cl Hg Sn     ,  8.921,    0.173,
Cl Cu O Sb      ,  8.924,    0.173,
Ag Cl O Te      ,  8.925,    0.173,
Al F Ge O       ,  8.928,    0.174,
S Sb Se Tl      ,  8.933,    0.174,
F Ge Mg O       ,  8.935,    0.174,
Bi S Se Te      ,  8.936,    0.174,
As Br Hg S      ,  8.937,    0.174,
Br Cu S Te      ,  8.938,    0.174,
As Br F O       ,  8.939,    0.174,
Ag I S Sb       ,  8.942,    0.175,
Cd F O Sb       ,  8.943,    0.175,
Cl Ga N S       ,  8.947,    0.175,
N O S Se        ,  8.948,    0.175,
Br Cu In Se     ,  8.956,    0.176,
Cl Ga N P       ,  8.962,    0.176,
F O P Zn        ,  8.967,    0.176,
Cl Cu In Te     ,  8.979,    0.177,
As Hg I Se      ,  8.982,    0.177,
Ag Br S Sn      ,  8.984,    0.178,
Cl N P Zn       ,  8.986,    0.178,
B Cl O Zn       ,  8.987,    0.178,
Cd Cl O V       ,  8.988,    0.178,
Cl O S Zr       ,  8.991,    0.178,
Cd Pb Se Te     ,  8.996,    0.178,
Ca O P Se       ,  9.003,    0.179,
Br C Se Se      ,  9.005,    0.179,
Cu I P S        ,  9.006,    0.179,
Cl Pb S Sb      ,  9.008,    0.179,
Bi Sb Se Te     ,  9.012,     0.18,
F I S Sb        ,  9.013,     0.18,
Ag Br Te Te     ,  9.014,     0.18,
Pb S Se Sn      ,  9.016,     0.18,
Er O Se Si      ,  9.021,     0.18,
Bi Cl Ga Se     ,  9.023,     0.18,
Ho O Se Si      ,  9.025,    0.181,
Cl Hg S Zn      ,  9.027,    0.181,
Dy O Se Si      ,  9.028,    0.181,
Br Mn S Sb      ,   9.03,    0.181,
Mg N P S        ,   9.03,    0.181,
As Ca Cl O      ,  9.031,    0.181,
B Mg O S        ,  9.031,    0.181,
Cl O Te V       ,  9.039,    0.182,
Ag Br In S      ,   9.04,    0.182,
Cl Er O Se      ,  9.043,    0.182,
Cu I S Si       ,  9.045,    0.182,
Cl Ho O Se      ,  9.047,    0.182,
As Cl Hg O      ,  9.048,    0.182,
Cl Cu O Te      ,  9.049,    0.182,
Cl Dy O Se      ,  9.051,    0.182,
Cu I S Sb       ,  9.066,    0.184,
Ga S Se Tl      ,  9.067,    0.184,
Ag Al Cl O      ,  9.072,    0.184,
Ge N O Si       ,  9.073,    0.184,
I Mn Sb Se      ,  9.074,    0.184,
Cl Mn O P       ,   9.08,    0.185,
Al F O P        ,  9.081,    0.185,
Ho S Te Te      ,  9.082,    0.185,
Ag I In Se      ,  9.085,    0.185,
Al Cl N S       ,  9.085,    0.185,
As Br Cd Hg     ,  9.086,    0.185,
Dy S Te Te      ,  9.086,    0.185,
F O S Sn        ,  9.087,    0.185,
F Mg O P        ,  9.088,    0.185,
Cl F I Sb       ,   9.09,    0.185,
Cd Cr S Se      ,   9.09,    0.185,
Al Cl N P       ,    9.1,    0.186,
F O P Sn        ,  9.102,    0.186,
N P Te Zn       ,  9.108,    0.187,
B Cl Mg O       ,  9.108,    0.187,
Cl O Se Tm      ,  9.116,    0.187,
Cl Nb P Se      ,  9.117,    0.187,
Al F O Si       ,   9.12,    0.187,
Ag As I O       ,   9.12,    0.187,
Cl Mo S Se      ,  9.121,    0.188,
F Mg O Si       ,  9.127,    0.188,
F Ga O Te       ,  9.127,    0.188,
O Se Si Tb      ,  9.132,    0.188,
Ca Cl Ge O      ,  9.134,    0.188,
Ag I O Se       ,  9.153,     0.19,
Cl O Se Tb      ,  9.154,     0.19,
N O S S         ,  9.154,     0.19,
Al Bi Cl Se     ,  9.159,     0.19,
Cd Ge N O       ,  9.165,    0.191,
Bi Cd Cl S      ,  9.168,    0.191,
Cr S Se Zn      ,  9.173,    0.191,
Cl Hg P Sn      ,  9.176,    0.192,
As Bi Ni S      ,  9.183,    0.192,
As Cl O Pb      ,  9.184,    0.192,
As Hg I S       ,  9.188,    0.192,
Cl O Te Zr      ,  9.188,    0.192,
Cu I S Te       ,  9.189,    0.192,
Br Hg Se Zn     ,  9.201,    0.193,
Cu S Se V       ,  9.204,    0.194,
Cu I In Se      ,  9.206,    0.194,
Ca O P S        ,  9.208,    0.194,
F I Sb Te       ,   9.21,    0.194,
Pb Se Sn Te     ,  9.214,    0.194,
Cl Hg In S      ,  9.217,    0.195,
As As Re S      ,  9.224,    0.195,
Er O S Si       ,  9.226,    0.195,
Br O S Ti       ,  9.228,    0.195,
Ho O S Si       ,   9.23,    0.195,
Cl N O S        ,   9.23,    0.195,
Cl Hg In P      ,  9.232,    0.196,
B Cl Ni O       ,  9.233,    0.196,
Dy O S Si       ,  9.233,    0.196,
Ag Br In Te     ,  9.237,    0.196,
Cl N O P        ,  9.245,    0.197,
Ca O S Si       ,  9.247,    0.197,
Ge N O Zn       ,  9.248,    0.197,
Ga Mo S Se      ,  9.251,    0.197,
Br Cl Hg S      ,  9.252,    0.197,
Br F O Sb       ,  9.252,    0.197,
Al Br N Se      ,  9.258,    0.197,
Ca O S Sb       ,  9.267,    0.198,
Ca Cl O S       ,  9.268,    0.198,
Cl Cu In O      ,  9.271,    0.198,
F Ni O Sb       ,  9.272,    0.198,
Br Nb Se Se     ,  9.275,    0.199,
F Ga Mg O       ,  9.278,    0.199,
Ca Cl O P       ,  9.283,    0.199,
Cl Ge O Pb      ,  9.285,    0.199,
Cd Cr Se Te     ,  9.286,      0.2,
O S Si Tm       ,  9.297,      0.2,
Cl Hg O P       ,  9.299,      0.2,
As F N Se       ,  9.301,    0.201,
As Br Hg Sn     ,  9.301,    0.201,
Cl N O Sb       ,  9.303,    0.201,
Bi Cl O Se      ,  9.304,    0.201,
Br Cu O Sb      ,  9.304,    0.201,
Cl Dy O Si      ,  9.308,    0.201,
Cl Nb P S       ,   9.32,    0.202,
Ca Cl O Si      ,  9.321,    0.202,
Br Cd Hg S      ,  9.321,    0.202,
Ag Br I S       ,  9.323,    0.202,
Cl Mo S S       ,  9.324,    0.202,
As Cd Hg I      ,  9.332,    0.203,
F In O Te       ,  9.338,    0.203,
Bi Br Cd Se     ,   9.34,    0.203,
O Pb S S        ,  9.344,    0.204,
Bi Ga S Te      ,  9.347,    0.204,
Bi In Se Te     ,  9.355,    0.205,
As Br Hg In     ,  9.356,    0.205,
Br Cu In Te     ,  9.357,    0.205,
Al Bi Cl S      ,  9.361,    0.205,
Cl Re Se Se     ,  9.363,    0.205,
B Br O Zn       ,  9.364,    0.205,
B Br I P        ,  9.365,    0.205,
Br Cd O V       ,  9.365,    0.205,
Cr Se Te Zn     ,  9.367,    0.205,
Ag I O P        ,   9.37,    0.206,
Br F O Te       ,  9.372,    0.206,
Cu Rh S Se      ,  9.377,    0.206,
N O P Zn        ,  9.395,    0.207,
Cu Se Te V      ,  9.398,    0.208,
Se Te Ti Ti     ,  9.402,    0.208,
As Cu Mn P      ,  9.405,    0.208,
Cl O Si Tb      ,  9.409,    0.208,
La S S Se       ,  9.409,    0.208,
Pb S Sn Te      ,  9.414,    0.209,
O Pb S Sb       ,  9.416,    0.209,
Cl O Pb S       ,  9.418,    0.209,
Ca O S Zn       ,  9.418,    0.209,
Dy O P Zn       ,   9.42,    0.209,
Bi Cl Ga Te     ,  9.421,    0.209,
As Br Hg O      ,  9.422,    0.209,
Br Cu O Te      ,  9.423,    0.209,
Bi O S S        ,  9.429,     0.21,
Cl O P Pb       ,  9.432,     0.21,
Bi Cl In S      ,  9.436,     0.21,
Al Cl Nb Se     ,  9.439,    0.211,
Ga Mo Se Te     ,  9.443,    0.211,
Cl Ho O Te      ,  9.444,    0.211,
O Se Se Sm      ,  9.445,    0.211,
In Mo S Se      ,  9.459,    0.212,
Cl O Pb Si      ,   9.47,    0.213,
Bi Br Cl S      ,  9.471,    0.213,
Ag S Te V       ,  9.478,    0.213,
Ag I In Te      ,   9.48,    0.214,
Cl O Pb Sb      ,   9.49,    0.214,
Cl Hg I S       ,  9.494,    0.215,
F I O Sb        ,  9.495,    0.215,
Cl S Si Sm      ,  9.495,    0.215,
As F N S        ,    9.5,    0.215,
Cl O Se Yb      ,  9.509,    0.216,
Br Mn O Sb      ,   9.51,    0.216,
Mo Ni S Se      ,  9.512,    0.216,
Ag Br I Te      ,  9.514,    0.216,
Cl O Se Y       ,  9.527,    0.217,
Al Ca O S       ,  9.527,    0.217,
Br Hg S Sn      ,  9.532,    0.217,
Dy O S Sn       ,  9.535,    0.218,
Bi Br Cd S      ,  9.538,    0.218,
Al N O Si       ,  9.542,    0.218,
As Hg I Sn      ,  9.542,    0.218,
I S Si Tb       ,  9.543,    0.218,
O S S Tl        ,  9.544,    0.218,
Ag I O Te       ,  9.545,    0.218,
Br Hg P Sn      ,  9.546,    0.218,
Al Bi Cl Te     ,  9.552,    0.219,
Bi In S Te      ,  9.553,    0.219,
As Br O Pb      ,  9.554,    0.219,
Br O Te Zr      ,  9.557,    0.219,
Eu O Se Se      ,  9.559,    0.219,
Ag As Cl Hg     ,  9.559,    0.219,
Cd Cl O Pb      ,  9.559,    0.219,
Au Cl P S       ,  9.562,     0.22,
Al Cl N O       ,  9.563,     0.22,
Ga N O Zn       ,  9.579,    0.221,
Bi Cd I Se      ,   9.58,    0.221,
As Cu Er P      ,  9.581,    0.221,
Cl N O Sn       ,  9.583,    0.221,
Br O Pb Se      ,  9.585,    0.221,
As Cu Ho P      ,  9.585,    0.221,
C Cl O Sb       ,  9.587,    0.221,
Cu I In Te      ,  9.596,    0.222,
Cl Mo O Se      ,  9.597,    0.222,
Al Ca Cl O      ,    9.6,    0.222,
B Br Ni O       ,    9.6,    0.222,
Cu Cu S Te      ,  9.603,    0.223,
Bi Br In Se     ,  9.603,    0.223,
Cd I O V        ,  9.605,    0.223,
Bi Ni S Te      ,  9.605,    0.223,
Cl O Pb Te      ,  9.607,    0.223,
Cl F P Rh       ,  9.611,    0.223,
F I O Te        ,  9.612,    0.223,
I Pb S Sb       ,  9.623,    0.224,
Hg I S Zn       ,  9.641,    0.225,
As O Y Zn       ,  9.642,    0.225,
Bi Cd Cl O      ,  9.642,    0.225,
Br Ca O P       ,  9.649,    0.226,
Br Cl Cr S      ,  9.664,    0.227,
Bi Br O Se      ,  9.668,    0.227,
F O S Tc        ,  9.669,    0.227,
As Cl Hg Ti     ,  9.672,    0.228,
Cl Li P S       ,  9.674,    0.228,
La O Se Se      ,   9.68,    0.228,
C F Ge Se       ,  9.681,    0.228,
As Cl O Sm      ,  9.682,    0.228,
O S Si Yb       ,  9.682,    0.228,
Br Ca O Si      ,  9.685,    0.228,
Cl P Se Ta      ,  9.687,    0.229,
Bi Cl O Te      ,   9.69,    0.229,
O Se Si Sm      ,  9.692,    0.229,
F Ge O V        ,  9.692,    0.229,
O S Si Y        ,    9.7,     0.23,
Cl Cu Hg Se     ,  9.706,     0.23,
Cl O Se Sm      ,  9.713,     0.23,
Ag F O S        ,  9.714,    0.231,
Al Ca O Te      ,  9.714,    0.231,
Br Re Se Se     ,  9.726,    0.231,
Ag F O P        ,  9.728,    0.232,
Cl La S Si      ,  9.728,    0.232,
Ag Bi S Se      ,   9.73,    0.232,
F N P S         ,  9.739,    0.232,
F O Sb Tc       ,  9.739,    0.232,
Ga O S Tl       ,   9.74,    0.232,
Cl Cr O Si      ,  9.746,    0.233,
I Mn O Sb       ,  9.746,    0.233,
Cl O Si Yb      ,  9.754,    0.233,
Cl O Si Y       ,  9.772,    0.235,
B Cl N P        ,  9.772,    0.235,
Cl S Se W       ,  9.776,    0.235,
As C F S        ,  9.778,    0.235,
Cl Nb O P       ,  9.786,    0.236,
As I O Pb       ,  9.789,    0.236,
Cl Mo O S       ,   9.79,    0.236,
As Br Li S      ,  9.792,    0.236,
Br O P Pb       ,  9.792,    0.236,
As Cl Eu O      ,  9.793,    0.236,
F N S Sb        ,  9.795,    0.236,
Ag Bi Cl Se     ,  9.801,    0.237,
Cl Mo O P       ,  9.804,    0.237,
As Cl Hg Zr     ,  9.805,    0.237,
Cl F N P        ,   9.81,    0.238,
As Cr Cu Se     ,  9.811,    0.238,
B Cl F O        ,  9.812,    0.238,
Au Cl O Se      ,  9.815,    0.238,
I O Pb Se       ,  9.819,    0.238,
Cl Eu O Se      ,  9.823,    0.238,
F Hg S Si       ,  9.827,    0.239,
Br O Pb Si      ,  9.828,    0.239,
As I Li Se      ,  9.833,    0.239,
F O P V         ,  9.833,    0.239,
B I Ni O        ,  9.834,    0.239,
Cl Hg Se Zr     ,  9.836,    0.239,
Cl N S V        ,  9.837,    0.239,
Bi I In Se      ,  9.837,    0.239,
As La O S       ,  9.841,     0.24,
Cu F O P        ,  9.842,     0.24,
Cl Cu N S       ,  9.845,     0.24,
Br O Pb Sb      ,  9.848,     0.24,
Br Cl O Pb      ,  9.849,     0.24,
Br Hg I S       ,  9.852,    0.241,
Br S Si Sm      ,  9.852,    0.241,
Cl N P Ti       ,  9.857,    0.241,
C F Ge S        ,  9.872,    0.242,
B Cd F O        ,  9.877,    0.242,
Cl P S Ta       ,  9.878,    0.242,
O P Y Zn        ,  9.878,    0.242,
Cl Cr O Te      ,  9.879,    0.243,
C Cl F Se       ,  9.879,    0.243,
Ca I O P        ,  9.881,    0.243,
O S Si Sm       ,  9.883,    0.243,
Cl N Si Ti      ,  9.893,    0.244,
I Nb Se Te      ,  9.895,    0.244,
Cl Cu Hg S      ,  9.896,    0.244,
Cl N Sb V       ,  9.906,    0.244,
Cl Cl N V       ,  9.907,    0.245,
Cl Hg P Ti      ,  9.908,    0.245,
As Cl La O      ,  9.911,    0.245,
Ag Bi Se Te     ,  9.913,    0.245,
Bi Cl Cu Se     ,  9.914,    0.245,
La O Se Si      ,  9.921,    0.246,
B F O Te        ,  9.923,    0.246,
Ag N O Se       ,  9.924,    0.246,
Bi Br Cl O      ,   9.93,    0.246,
Cl Cu O V       ,  9.938,    0.247,
As Ni P Sr      ,   9.94,    0.247,
As Ga Mn N      ,  9.943,    0.247,
S Se Tl V       ,  9.946,    0.247,
Cl O Si Sm      ,  9.953,    0.248,
Cl Nb O Te      ,  9.954,    0.248,
As F N O        ,  9.958,    0.248,
Br O Pb Te      ,   9.96,    0.248,
Cl S S W        ,  9.965,    0.249,
Cl Mo O Te      ,  9.972,    0.249,
Ga Se Ta Te     ,  9.977,     0.25,
F O Sc Se       ,  9.983,     0.25,
Cl N P Zr       ,  9.987,     0.25,
Ag Bi Cl S      ,   9.99,    0.251,
As Ca F O       ,  9.993,    0.251,
Bi Br Cd O      ,  9.995,    0.251,
F O Te V        , 10.001,    0.251,
Be Cl I Zr      , 10.001,    0.251,
Er F O Se       , 10.004,    0.252,
F O Te Ti       , 10.007,    0.252,
F Ho O Se       , 10.008,    0.252,
As Cl O Sr      , 10.008,    0.252,
Cu F O Te       , 10.009,    0.252,
Dy F O Se       , 10.011,    0.252,
Ag Mo S Se      , 10.011,    0.252,
C N Se Se       , 10.017,    0.253,
As I Li S       , 10.021,    0.253,
I O P Pb        , 10.021,    0.253,
As Br Hg Ti     , 10.024,    0.253,
Cl Hg S Zr      , 10.024,    0.253,
Br Li P S       , 10.025,    0.253,
Cl Eu O P       , 10.025,    0.253,
As Br Cu Hg     , 10.026,    0.253,
Cr Cu S Se      ,  10.03,    0.253,
Br Hg I Te      , 10.033,    0.254,
O Sb Se Sr      , 10.036,    0.254,
F Mn O P        , 10.037,    0.254,
Cl Hg P Zr      , 10.038,    0.254,
Cl O Se Sr      , 10.038,    0.254,
Bi Br O Te      ,  10.04,    0.254,
As La O Zn      , 10.051,    0.255,
Br Mo Te Te     , 10.052,    0.255,
Nd O Se Se      , 10.054,    0.255,
B Cl Mn O       , 10.055,    0.255,
Br Cu Hg Se     , 10.056,    0.255,
Al B F O        , 10.056,    0.255,
O P Sm Zn       , 10.057,    0.255,
Cu Dy O Se      , 10.059,    0.256,
Br Cr O P       , 10.059,    0.256,
Ga La O Se      ,  10.06,    0.256,
Cl Eu O Si      , 10.061,    0.256,
B F Mg O        , 10.063,    0.256,
O Si Sm Te      , 10.063,    0.256,
I Se Se Ta      , 10.064,    0.256,
F O Se Tm       ,  10.07,    0.256,
F Mn O Si       , 10.072,    0.257,
I O Pb Sb       , 10.076,    0.257,
As Cl Hg Hg     , 10.076,    0.257,
Cl I O Pb       , 10.077,    0.257,
Br La S Si      , 10.078,    0.257,
B Cl Mg N       ,  10.08,    0.257,
Ag Cl Mo Se     ,  10.08,    0.257,
I S Si Sm       ,  10.08,    0.257,
La O Se Zn      , 10.081,    0.257,
F I I O         , 10.082,    0.257,
Cl Lu O Se      , 10.086,    0.258,
Ca F Ge O       , 10.086,    0.258,
Br Cr O Si      , 10.094,    0.258,
Br La S Sb      , 10.096,    0.258,
Cl Nd S Si      ,   10.1,    0.259,
Bi Cl Cu S      , 10.101,    0.259,
F O Se Tb       , 10.104,    0.259,
Cu Nb S Se      , 10.105,    0.259,
La O S Si       , 10.108,    0.259,
Ag N O S        , 10.111,    0.259,
C Cl F Si       , 10.115,     0.26,
Cl Re Te Te     , 10.116,     0.26,
Cu Mo S Se      , 10.122,     0.26,
Cl Li O P       , 10.124,     0.26,
La O S Sb       , 10.126,     0.26,
Cl La O S       , 10.128,    0.261,
Cl Hf O S       , 10.128,    0.261,
As Cl Pr S      ,  10.13,    0.261,
Ag Br Hg S      , 10.131,    0.261,
Na O S S        , 10.132,    0.261,
As In Mn N      , 10.136,    0.261,
Cl La O P       , 10.141,    0.262,
F Mg O Ti       , 10.145,    0.262,
Ca Pb S Se      , 10.145,    0.262,
Na O P S        , 10.145,    0.262,
Ag Bi Br Se     , 10.148,    0.262,
Cl In Nb O      , 10.157,    0.263,
Br F N P        , 10.157,    0.263,
Cl F Ir P       , 10.162,    0.263,
O P S Sr        , 10.168,    0.263,
Cl La O Si      , 10.176,    0.264,
Ag Cl N O       , 10.179,    0.264,
Br Hg Se Zr     , 10.182,    0.264,
Br N S V        , 10.182,    0.265,
B Cl I Zr       , 10.184,    0.265,
Er F O S        , 10.189,    0.265,
F Ho O S        , 10.193,    0.265,
Dy F O S        , 10.196,    0.266,
Cl O Re S       , 10.201,    0.266,
