Phase fields,     scores,     Norm. scores,
Ag Ga Se Te     ,  2.524,     0.13,
In Mo S Se      ,  2.525,     0.13,
Ag In S Se      ,  2.529,     0.13,
Cd In S Se      ,  2.534,    0.131,
Br In In Se     ,  2.543,    0.133,
Br Cd P P       ,  2.548,    0.133,
Cd Se Te Zn     ,  2.555,    0.135,
Cu S Sb Se      ,  2.558,    0.135,
Cr Se Te Zn     ,  2.572,    0.137,
Br P S S        ,  2.579,    0.138,
Br S S V        ,  2.581,    0.138,
As Cl Cu S      ,  2.605,    0.142,
Al Br Sb Se     ,  2.614,    0.143,
Cu Ge I Se      ,  2.615,    0.144,
Br Cd Sb Se     ,  2.622,    0.145,
Cl Cu P Se      ,   2.63,    0.146,
Ag Br In S      ,  2.633,    0.146,
Cu Se Te V      ,  2.634,    0.146,
Cu Nb Se Te     ,  2.642,    0.148,
In S Se Sn      ,  2.648,    0.149,
Ge Se Sn Te     ,  2.653,    0.149,
Cr Cu Se Te     ,  2.655,     0.15,
As Cu In Te     ,  2.658,     0.15,
Cd Mn Se Te     ,  2.659,     0.15,
Se Sn Te Zn     ,  2.669,    0.152,
Ag S Sb Se      ,  2.671,    0.152,
Cu Cu S Te      ,  2.677,    0.153,
Br Mn S Sb      ,  2.681,    0.154,
Ag Br S Sn      ,  2.682,    0.154,
Br In Sb Se     ,  2.685,    0.154,
Ag Cl Ge S      ,   2.69,    0.155,
S Se Sn Sn      ,  2.697,    0.156,
Fe Fe S Te      ,  2.701,    0.157,
Cu In Se Te     ,  2.701,    0.157,
Ag Br Se Te     ,  2.707,    0.158,
As As Cd I      ,  2.716,    0.159,
Ag Ge I Se      ,  2.727,    0.161,
Cl Ga Sb Se     ,  2.731,    0.161,
Cl Mo Mo Se     ,  2.736,    0.162,
Al Cl P Se      ,  2.738,    0.162,
Ag Cl Mo Se     ,  2.739,    0.162,
Mo Ru Se Te     ,  2.742,    0.163,
Ge Sb Se Te     ,  2.742,    0.163,
Al Cl Nb Se     ,  2.748,    0.164,
Cl Nb P Se      ,  2.749,    0.164,
Br Cu S Te      ,   2.75,    0.164,
Cl Mo S Se      ,  2.755,    0.165,
Cl Nb Nb Se     ,  2.759,    0.165,
Ag S Se Te      ,   2.76,    0.166,
Br C Se Se      ,   2.76,    0.166,
Cu Ge I S       ,  2.769,    0.167,
Cd Cr Se Te     ,  2.769,    0.167,
As Cd In Te     ,  2.772,    0.167,
Br Cd S Sb      ,  2.775,    0.168,
Se Te Ti Ti     ,  2.775,    0.168,
Cl Cu P S       ,  2.783,    0.169,
Cr Cr Se Te     ,  2.785,    0.169,
As Cu I S       ,  2.795,    0.171,
Ag Fe S Te      ,  2.798,    0.171,
Br Cu In Te     ,  2.799,    0.172,
As Ga Mn N      ,  2.799,    0.172,
Ag Cl In Se     ,  2.807,    0.173,
Ag In Se Te     ,  2.809,    0.173,
Cu I P Se       ,  2.819,    0.175,
S Sn Te Zn      ,   2.82,    0.175,
Cu I Se Si      ,  2.823,    0.175,
Br In S Sb      ,  2.834,    0.177,
Cd Se Sn Te     ,  2.859,    0.181,
Br Cl Cr S      ,  2.874,    0.183,
Ag Ge I S       ,  2.874,    0.183,
Cl Ga S Sb      ,  2.879,    0.184,
Cu I In Se      ,  2.883,    0.184,
As Cd I P       ,  2.887,    0.185,
Ag Cl P S       ,  2.888,    0.185,
As Br F Se      ,   2.89,    0.185,
Ag S Te V       ,  2.891,    0.186,
Cl Nb P S       ,  2.895,    0.186,
Ag Nb S Te      ,  2.899,    0.187,
Cl Mo S S       ,  2.901,    0.187,
Cl P S Ti       ,  2.902,    0.187,
Ag Br In Te     ,  2.903,    0.187,
Ga Ga I Te      ,  2.923,     0.19,
Al Cl Sb Se     ,  2.934,    0.192,
Ag Sb Se Te     ,  2.938,    0.193,
I Nb Nb Se      ,  2.939,    0.193,
N P Se Zn       ,  2.946,    0.194,
Ag Cl In S      ,  2.951,    0.195,
Cu I P S        ,  2.961,    0.196,
Cu I S Si       ,  2.965,    0.197,
Ag I In Se      ,  2.985,      0.2,
Cl Mn S Sb      ,  2.994,    0.201,
Ag S Sn Te      ,  2.996,    0.201,
In Sb Se Te     ,  2.999,    0.202,
Cd S Sn Te      ,    3.0,    0.202,
Br Co O Se      ,  3.009,    0.203,
Cl In In S      ,  3.011,    0.204,
Br Ni O Se      ,  3.014,    0.204,
Ag Cl Se Te     ,  3.018,    0.205,
I Mn Sb Se      ,  3.027,    0.206,
Ag Br I S       ,  3.029,    0.206,
As Br F S       ,  3.029,    0.207,
Br Cl S Sb      ,  3.041,    0.208,
Cl Cu S Te      ,  3.056,    0.211,
As Br Cd O      ,  3.058,    0.211,
As In Mn N      ,  3.059,    0.211,
Cd I P S        ,  3.064,    0.212,
As F S S        ,  3.077,    0.214,
Cd Cl S Sb      ,  3.078,    0.214,
Al Br N Se      ,  3.082,    0.214,
B Br P S        ,  3.082,    0.215,
N P S Zn        ,  3.083,    0.215,
Cl Cu In Te     ,    3.1,    0.217,
Br Mo Te Te     ,  3.104,    0.218,
Ag Br Cl Te     ,  3.105,    0.218,
Ag Br Te Te     ,  3.107,    0.218,
Br Cu Mo O      ,  3.112,    0.219,
As Br In O      ,  3.112,    0.219,
I S Sb Se       ,  3.121,     0.22,
Ag O P Se       ,  3.122,    0.221,
Cl Ga Sb Te     ,  3.128,    0.222,
Cl In S Sb      ,  3.132,    0.222,
In S Sb Te      ,  3.133,    0.222,
Cu I S Sb       ,  3.143,    0.224,
I P P Sn        ,  3.145,    0.224,
Ag Cl S Te      ,  3.151,    0.225,
Ag S Te Te      ,  3.153,    0.225,
Cu Mo O S       ,  3.158,    0.226,
Cl Ga N Se      ,  3.182,     0.23,
As Cl F Se      ,  3.182,     0.23,
I Nb Se Te      ,   3.19,    0.231,
Ag Cl In Te     ,  3.194,    0.232,
O S Se Zr       ,    3.2,    0.232,
I Sb Se Sn      ,  3.205,    0.233,
Cl O Se Zn      ,   3.21,    0.234,
Br Cd O P       ,  3.211,    0.234,
Br Cd O V       ,  3.213,    0.234,
Br N S V        ,  3.216,    0.235,
Cu I S Te       ,  3.219,    0.235,
Br Cr O P       ,  3.224,    0.236,
Br Cr O Si      ,  3.228,    0.237,
Br F Sb Se      ,  3.228,    0.237,
Br O S Ti       ,  3.235,    0.238,
Ag I S Sb       ,  3.237,    0.238,
Cd I S Sb       ,  3.241,    0.239,
As Cl Cu O      ,  3.241,    0.239,
Cd N P S        ,  3.249,     0.24,
O P P S         ,   3.25,     0.24,
Al Cd O S       ,  3.254,    0.241,
Ag O S Si       ,  3.255,    0.241,
As Cl Co O      ,  3.256,    0.241,
Cu I In Te      ,  3.261,    0.242,
Ag Br I Te      ,  3.266,    0.243,
As Br F Te      ,  3.267,    0.243,
Cl Cu O Se      ,  3.277,    0.244,
Cl Fe N Se      ,   3.28,    0.245,
Br Cu O Sb      ,  3.286,    0.246,
Fe O Se Te      ,  3.288,    0.246,
Cl Co O Se      ,  3.291,    0.246,
Mg N P S        ,  3.291,    0.246,
Al Al I Te      ,  3.292,    0.246,
Br O Te Zn      ,  3.294,    0.247,
Cl Ga N P       ,  3.295,    0.247,
Cl Ni O Se      ,  3.296,    0.247,
Br Fe O Sb      ,  3.296,    0.247,
Br Co O Sb      ,  3.301,    0.248,
Br Mn O Sb      ,  3.303,    0.248,
Cl Ga N S       ,  3.309,    0.249,
As Cl F S       ,  3.309,    0.249,
Cl N P Zn       ,  3.316,     0.25,
N P Te Zn       ,  3.317,     0.25,
C F Ge Se       ,   3.32,    0.251,
Cl Mn Mn O      ,  3.331,    0.252,
I S Sb Sn       ,  3.331,    0.252,
As Cd Cl O      ,  3.336,    0.253,
As F I Se       ,   3.34,    0.254,
Ag I In Te      ,  3.351,    0.255,
Br F S Sb       ,  3.354,    0.256,
Br Cu O Te      ,  3.359,    0.257,
Cl Mo O Se      ,  3.364,    0.257,
Br Fe O Te      ,  3.369,    0.258,
Cd Cl O Se      ,   3.37,    0.258,
Cl N S Se       ,  3.373,    0.259,
Br Co O Te      ,  3.373,    0.259,
Br Ni O Te      ,  3.378,    0.259,
As Cl In O      ,  3.385,    0.261,
Cl Cu O V       ,  3.388,    0.261,
Cl Cu N S       ,  3.394,    0.262,
Cl Fe Mo O      ,  3.394,    0.262,
Cl Fe O P       ,  3.396,    0.262,
Br C F Ge       ,    3.4,    0.263,
Cl Co O P       ,    3.4,    0.263,
Cl Mn O P       ,  3.402,    0.263,
Cl Fe N S       ,  3.403,    0.263,
C N Se Se       ,  3.404,    0.263,
I In In Te      ,  3.404,    0.264,
B O Se Zn       ,  3.415,    0.265,
Cl In O Se      ,  3.419,    0.266,
Br Cl I Sb      ,   3.43,    0.267,
Cl Cu In O      ,   3.44,    0.269,
Cl F P Rh       ,   3.44,    0.269,
C Fe O Se       ,  3.441,    0.269,
C F Ge S        ,  3.442,    0.269,
Br Mo O Te      ,  3.444,     0.27,
Br Nb O Te      ,  3.453,    0.271,
La Mo S Se      ,  3.453,    0.271,
Br Fe La S      ,  3.457,    0.271,
Cl O Se Sn      ,  3.457,    0.272,
Al I Sb Te      ,  3.458,    0.272,
As F I S        ,  3.461,    0.272,
As C F S        ,  3.463,    0.272,
Cl Mo Mo N      ,  3.463,    0.272,
Al Cl N P       ,  3.464,    0.273,
Cl Mo N P       ,  3.464,    0.273,
B Br I P        ,  3.466,    0.273,
La S S Se       ,  3.468,    0.273,
Cl Mo O P       ,   3.47,    0.274,
Ag Al Cl O      ,  3.472,    0.274,
Cl N Nb P       ,  3.473,    0.274,
Ag O P Te       ,  3.474,    0.274,
Ga N O Zn       ,  3.475,    0.274,
Ag Cl O Si      ,  3.476,    0.274,
Cd Cl O P       ,  3.476,    0.274,
Al Cd O Te      ,  3.477,    0.274,
Cd Cl O V       ,  3.478,    0.275,
Al Cl N S       ,  3.478,    0.275,
Cl N P Ti       ,  3.479,    0.275,
Cl Nb O P       ,  3.479,    0.275,
Cl N S V        ,  3.481,    0.275,
Ge N O Zn       ,  3.482,    0.275,
C N S Zn        ,  3.482,    0.275,
Cl N Si Ti      ,  3.482,    0.275,
Ag As I O       ,  3.483,    0.275,
Al Cl O S       ,  3.484,    0.276,
Cl Mo O S       ,  3.484,    0.276,
Cl O Sb Zn      ,  3.485,    0.276,
Cl O P Ti       ,  3.485,    0.276,
Br Ce Fe S      ,  3.486,    0.276,
Ag O S Te       ,  3.488,    0.276,
Ag Cl Cr O      ,   3.49,    0.277,
Cl Cr O Si      ,  3.492,    0.277,
Cl Nb O Ti      ,  3.493,    0.277,
B Br O Zn       ,  3.493,    0.277,
Cl N S S        ,  3.493,    0.277,
Br In O Te      ,  3.498,    0.278,
As As Re S      ,  3.499,    0.278,
Cl O S Ti       ,  3.499,    0.278,
Br O Te Zr      ,  3.504,    0.279,
B I P S         ,  3.507,    0.279,
C N P Se        ,   3.51,     0.28,
As F N Se       ,   3.51,     0.28,
Ag I O Se       ,  3.515,     0.28,
Cl Mg O P       ,  3.516,     0.28,
C O Ru Se       ,  3.517,    0.281,
Cl N Sb Se      ,   3.52,    0.281,
Br Re Se Se     ,  3.523,    0.282,
C N S Se        ,  3.523,    0.282,
Cl N P Zr       ,  3.524,    0.282,
Br C Mn O       ,  3.524,    0.282,
Cu S Se Ta      ,  3.526,    0.282,
Cl O Sb Se      ,  3.526,    0.282,
I Mo Te Te      ,  3.527,    0.282,
As Cl F Te      ,  3.528,    0.282,
Cl In Nb O      ,  3.532,    0.283,
Br La S Si      ,  3.535,    0.283,
I Nb Te Te      ,  3.536,    0.283,
Cl O S Zr       ,  3.543,    0.285,
C Cu N S        ,  3.544,    0.285,
As F Fe O       ,  3.545,    0.285,
Cl Cu O Sb      ,  3.546,    0.285,
Cl Nb O Sc      ,  3.549,    0.286,
Cl O Te Zn      ,  3.553,    0.286,
B Br Cu O       ,  3.554,    0.286,
Cl Fe O Sb      ,  3.555,    0.286,
C Co N S        ,  3.557,    0.287,
C Fe O S        ,  3.559,    0.287,
Al Cl O Sn      ,   3.56,    0.287,
Cl O P Sn       ,  3.561,    0.287,
C N Ni S        ,  3.561,    0.287,
C Co O S        ,  3.563,    0.288,
Br Ce S Si      ,  3.563,    0.288,
B Br Fe O       ,  3.563,    0.288,
As Br Li S      ,  3.565,    0.288,
C Mn O S        ,  3.565,    0.288,
As O Y Zn       ,  3.567,    0.288,
B Br Co O       ,  3.567,    0.288,
B Br Mn O       ,  3.569,    0.289,
B Br Ni O       ,  3.572,    0.289,
Cl O S Sn       ,  3.574,    0.289,
F Fe O Se       ,  3.578,     0.29,
Br Pr S Si      ,  3.584,    0.291,
As Br F O       ,  3.592,    0.292,
Br C O Ru       ,  3.593,    0.292,
Cl F P Sb       ,  3.595,    0.293,
Al F Ge O       ,  3.597,    0.293,
F Ge O V        ,    3.6,    0.293,
As Fe P Sr      ,  3.604,    0.294,
Cl N Sc Sc      ,  3.605,    0.294,
F O P Zn        ,   3.61,    0.295,
As Ni P Sr      ,  3.612,    0.295,
Cl Cu O Te      ,  3.614,    0.295,
F Nb O Zn       ,  3.618,    0.296,
Ag I O P        ,  3.618,    0.296,
Ag I O V        ,  3.619,    0.296,
F Mn Ni O       ,  3.621,    0.296,
Li Mo S Se      ,  3.622,    0.297,
Br Nd S Si      ,  3.622,    0.297,
Cl Fe O Te      ,  3.623,    0.297,
Cd I O V        ,  3.623,    0.297,
I Mo Nb O       ,  3.623,    0.297,
As Cd F O       ,  3.623,    0.297,
Cl N Sb V       ,  3.624,    0.297,
C N P S         ,  3.625,    0.297,
As F N S        ,  3.626,    0.297,
Cl Co O Te      ,  3.627,    0.297,
Ag C N S        ,  3.627,    0.297,
Ge N O Si       ,  3.628,    0.298,
Cl O P Sb       ,  3.628,    0.298,
C N S Si        ,  3.628,    0.298,
Cd Ge N O       ,   3.63,    0.298,
Mo S Se Sm      ,   3.63,    0.298,
C Cd N S        ,   3.63,    0.298,
Cl Ni O Te      ,  3.631,    0.298,
As F O S        ,  3.631,    0.298,
Cd Cl O Sb      ,  3.633,    0.298,
C O Ru S        ,  3.633,    0.298,
Cr I O P        ,  3.633,    0.298,
F Ga Mg O       ,  3.634,    0.298,
Ag Cr I O       ,  3.634,    0.298,
Cl N S Sb       ,  3.635,    0.299,
F I Sb Se       ,  3.636,    0.299,
N O P Zn        ,  3.637,    0.299,
F Ge Mg O       ,  3.641,    0.299,
C Cr O S        ,  3.648,    0.301,
B Br Cr O       ,  3.652,    0.301,
Ga Se Ta Te     ,  3.655,    0.302,
F Nb O Se       ,  3.657,    0.302,
F O S Se        ,  3.663,    0.303,
As As Br Hg     ,  3.669,    0.304,
Cu F O P        ,  3.669,    0.304,
As F I Te       ,  3.671,    0.304,
B Br Mg N       ,  3.672,    0.304,
Cu F Nb O       ,  3.677,    0.305,
Ag N O Se       ,  3.677,    0.305,
F Fe O P        ,  3.678,    0.305,
Br Fe N O       ,  3.678,    0.305,
Co F O P        ,  3.682,    0.306,
F Mn O P        ,  3.684,    0.306,
Br La S Sb      ,  3.685,    0.306,
F Fe Nb O       ,  3.685,    0.306,
F Mn O Si       ,  3.687,    0.306,
Cl Cl N V       ,  3.688,    0.307,
N O S Se        ,  3.689,    0.307,
F Fe O Ti       ,  3.691,    0.307,
F Fe O S        ,  3.691,    0.307,
F Mn Nb O       ,  3.691,    0.307,
Br Hg Se Zn     ,  3.692,    0.307,
Cl Mo O Te      ,  3.693,    0.307,
As Cl Pr S      ,  3.693,    0.307,
Br S S Ta       ,  3.695,    0.308,
Ag Cl O Te      ,  3.695,    0.308,
Cl O Te V       ,  3.695,    0.308,
Br Li P S       ,  3.697,    0.308,
Fe I O Sb       ,  3.697,    0.308,
Cu La S Te      ,  3.697,    0.308,
Be Cl I Zr      ,  3.698,    0.308,
Cd Cl O Te      ,  3.698,    0.308,
O P Y Zn        ,  3.699,    0.308,
As Br Hg Se     ,    3.7,    0.308,
Cl Nb O Te      ,  3.701,    0.309,
C Cl F Se       ,  3.702,    0.309,
I Mn O Sb       ,  3.703,    0.309,
Cl Fe La S      ,  3.705,    0.309,
Br S Si Sm      ,  3.707,     0.31,
Cl Cr O Te      ,   3.71,     0.31,
C N S Sn        ,  3.711,     0.31,
Br Ce S Sb      ,  3.713,     0.31,
F O Sc Se       ,  3.717,    0.311,
B Mg O S        ,  3.717,    0.311,
Fe N O Ti       ,  3.717,    0.311,
Br F N P        ,  3.717,    0.311,
Fe N O S        ,  3.717,    0.311,
Mn N Nb O       ,  3.717,    0.311,
As Br Cu Hg     ,  3.719,    0.311,
Ce Cl Fe S      ,  3.732,    0.313,
Cu Se Ta Te     ,  3.732,    0.313,
B Cl O Zn       ,  3.739,    0.314,
As Cu Ho P      ,  3.743,    0.315,
Cl In O Te      ,  3.743,    0.315,
Cl F Sb Sb      ,  3.747,    0.316,
Al F O P        ,  3.747,    0.316,
F I S Sb        ,  3.748,    0.316,
Cl O Te Zr      ,  3.748,    0.316,
F O P P         ,  3.749,    0.316,
Ag F Mo O       ,  3.749,    0.316,
Ni Se Ta Te     ,  3.749,    0.316,
Ag F O P        ,   3.75,    0.316,
Ag Br N O       ,   3.75,    0.316,
F O P V         ,   3.75,    0.316,
Br Cu Hg Se     ,   3.75,    0.316,
Al F O Si       ,   3.75,    0.316,
Ag F O V        ,  3.751,    0.316,
Cd F O P        ,  3.753,    0.316,
C Cl Cu O       ,  3.753,    0.317,
F Mo Nb O       ,  3.755,    0.317,
F N P S         ,  3.756,    0.317,
Ag F Nb O       ,  3.757,    0.317,
F O S Tc        ,  3.757,    0.317,
C Cl Co N       ,   3.76,    0.318,
Li Mn Se Te     ,  3.761,    0.318,
Ag F O S        ,  3.762,    0.318,
Cl Re Se Se     ,  3.767,    0.319,
B Cl I Zr       ,  3.767,    0.319,
C Cl Mn O       ,  3.768,    0.319,
F Nb O Ti       ,  3.768,    0.319,
Cr F Nb O       ,  3.772,    0.319,
Br C F Te       ,  3.775,     0.32,
Al N O Si       ,  3.776,     0.32,
Cl Cl O Sn      ,  3.777,     0.32,
N O V V         ,  3.777,     0.32,
Cl La S Si      ,  3.777,     0.32,
Al N Nb O       ,   3.78,    0.321,
Ag N O S        ,  3.788,    0.322,
F Mg O P        ,  3.789,    0.322,
As Cu Er P      ,  3.791,    0.322,
Br Gd S Si      ,  3.792,    0.322,
F Mg O Si       ,  3.792,    0.322,
As La O Zn      ,  3.796,    0.323,
F Mg Nb O       ,  3.796,    0.323,
N O S S         ,    3.8,    0.324,
F Mg O Ti       ,  3.802,    0.324,
As Ca F Fe      ,  3.802,    0.324,
As Br Cd Hg     ,  3.802,    0.324,
C Cl F Si       ,  3.803,    0.324,
Ce Cl S Si      ,  3.804,    0.324,
B Cl Fe O       ,  3.804,    0.324,
F Ga O Te       ,  3.806,    0.325,
Ga La O Se      ,  3.808,    0.325,
B Cl Co O       ,  3.808,    0.325,
Cl P Se Ta      ,  3.809,    0.325,
F Nb O Zr       ,  3.809,    0.325,
As Br Hg Ti     ,   3.81,    0.325,
B Cl Mn O       ,   3.81,    0.325,
As Br Hg S      ,   3.81,    0.325,
Cl F Sb Te      ,   3.81,    0.325,
Ga S Se Tl      ,  3.812,    0.325,
Cl F Ge O       ,  3.812,    0.325,
B Cl Ni O       ,  3.812,    0.326,
As Br Cr Hg     ,  3.813,    0.326,
Ag Au S Se      ,  3.816,    0.326,
Mo Se Te W      ,   3.82,    0.327,
F Nb O Sc       ,  3.821,    0.327,
Mg N Nb O       ,  3.822,    0.327,
Cl Pr S Si      ,  3.824,    0.327,
Al C Cl N       ,  3.824,    0.327,
Cl I N V        ,  3.825,    0.327,
C Cl N P        ,  3.825,    0.327,
La O Se Zn      ,  3.826,    0.328,
Co F O Sb       ,   3.83,    0.328,
As Cl F O       ,  3.831,    0.328,
F O P Sn        ,  3.831,    0.328,
Ag I O Te       ,  3.831,    0.328,
As I Li Se      ,  3.832,    0.328,
Cl S Se W       ,  3.832,    0.328,
C Cl O Ru       ,  3.832,    0.329,
C Cl O Rh       ,  3.833,    0.329,
Cd Cl I O       ,  3.834,    0.329,
F Ni O Sb       ,  3.834,    0.329,
C Cl O Pd       ,  3.836,    0.329,
C Cl N S        ,  3.838,    0.329,
F Nb O Sn       ,  3.838,    0.329,
Fe I La S       ,  3.841,     0.33,
Cl O Sb Te      ,  3.841,     0.33,
F Mg O Zr       ,  3.843,     0.33,
F O S Sn        ,  3.844,     0.33,
As Br Hg In     ,  3.846,    0.331,
I Se Se Ta      ,  3.847,    0.331,
O S Si Y        ,   3.85,    0.331,
Ce O Se Zn      ,  3.852,    0.332,
As Fe La N      ,  3.855,    0.332,
Br Cu Hg S      ,  3.859,    0.333,
As Co La N      ,  3.859,    0.333,
Cl Nd S Si      ,   3.86,    0.333,
As Fe La O      ,   3.86,    0.333,
Ca Fe O Se      ,  3.863,    0.333,
Cu S Sm Te      ,  3.863,    0.333,
As La N Ni      ,  3.863,    0.333,
La O Se Se      ,  3.863,    0.333,
Hg Mo S Se      ,  3.864,    0.333,
As Co La O      ,  3.864,    0.333,
B Cl N P        ,  3.867,    0.334,
Ce Fe I S       ,  3.867,    0.334,
Mg N O Zr       ,  3.868,    0.334,
As La Ni O      ,  3.868,    0.334,
Br F O Sb       ,  3.869,    0.334,
C C O Se        ,   3.87,    0.334,
As Nd O Zn      ,  3.878,    0.335,
As Cl Ga Hg     ,  3.878,    0.336,
As Br Hg Sn     ,  3.879,    0.336,
Br Hg Se Zr     ,   3.88,    0.336,
Cu F O Te       ,   3.88,    0.336,
Cr Hg S Se      ,  3.881,    0.336,
Cu La O Se      ,  3.882,    0.336,
As Ce Fe O      ,  3.887,    0.337,
B Cl Cr O       ,  3.888,    0.337,
F Fe O Te       ,  3.889,    0.337,
Ce O Se Se      ,   3.89,    0.337,
F O Sb Tc       ,   3.89,    0.337,
Fe La O Se      ,   3.89,    0.337,
Eu Mo S Se      ,  3.891,    0.338,
N O Sc Zr       ,  3.891,    0.338,
As Ce Mn O      ,  3.892,    0.338,
Ge Pb S Se      ,  3.892,    0.338,
F Mo O Sb       ,  3.893,    0.338,
Fe S Se Tl      ,  3.894,    0.338,
F O P Sb        ,  3.894,    0.338,
Co La O Se      ,  3.894,    0.338,
As Ce Ni O      ,  3.895,    0.338,
La Mn O Se      ,  3.896,    0.338,
Cd F O Sb       ,  3.898,    0.339,
F N S Sb        ,  3.901,    0.339,
C I Mn O        ,  3.901,    0.339,
As Br La O      ,  3.903,    0.339,
Cl Cu N O       ,  3.904,    0.339,
Ca O S Zn       ,  3.905,     0.34,
As Fe O Pr      ,  3.906,     0.34,
F O S Sb        ,  3.906,     0.34,
B Cl Mg N       ,  3.907,     0.34,
O Pr Se Se      ,  3.909,     0.34,
I La S Si       ,  3.911,     0.34,
B Cl Mg O       ,  3.912,    0.341,
Cl Fe N O       ,  3.912,    0.341,
Ga La O S       ,  3.915,    0.341,
Cl P S Ta       ,  3.915,    0.341,
Cl Co N O       ,  3.916,    0.341,
Ce Fe O Se      ,  3.916,    0.341,
La O P Zn       ,   3.92,    0.342,
Ce Mn O Se      ,  3.922,    0.342,
Br Ca Cu O      ,  3.923,    0.342,
Nb S Ta Te      ,  3.923,    0.342,
B Cu I O        ,  3.929,    0.343,
As La O Ru      ,  3.929,    0.343,
Ca O P Se       ,   3.93,    0.343,
Cl Li P S       ,   3.93,    0.343,
Br F O Te       ,  3.931,    0.344,
Br C C N        ,  3.934,    0.344,
Fe O Pr Se      ,  3.935,    0.344,
Ag Br Hg S      ,  3.935,    0.344,
Ce I S Si       ,  3.937,    0.344,
B Fe I O        ,  3.937,    0.344,
As I Li S       ,  3.938,    0.345,
Cl S S W        ,  3.938,    0.345,
Br Cd Hg S      ,  3.938,    0.345,
Cl S Si Sm      ,   3.94,    0.345,
As La O S       ,   3.94,    0.345,
B Co I O        ,  3.941,    0.345,
Mn O Pr Se      ,  3.941,    0.345,
Ce Ga O S       ,  3.941,    0.345,
As Fe Nd O      ,  3.941,    0.345,
Cl F I Sb       ,  3.942,    0.345,
B I Mn O        ,  3.942,    0.345,
As Cr La O      ,  3.943,    0.345,
F I Sb Te       ,  3.943,    0.345,
Nd O Se Se      ,  3.944,    0.345,
Cl O Se Y       ,  3.944,    0.346,
As Co Nd O      ,  3.945,    0.346,
B I Ni O        ,  3.945,    0.346,
Ce O P Zn       ,  3.946,    0.346,
As Mn Nd O      ,  3.947,    0.346,
As Br O Pr      ,  3.948,    0.346,
Cl F N P        ,  3.949,    0.346,
