Phase fields,     scores,     Norm. scores,
Cd In S Se      ,  3.417,     0.11,
As Cd P Zn      ,  3.438,    0.112,
As Cd In S      ,  3.444,    0.113,
Cl Ga Sb Se     ,  3.451,    0.113,
Ge Se Sn Te     ,  3.457,    0.114,
Cu In Se Te     ,  3.466,    0.115,
Cu Rh S Se      ,  3.474,    0.116,
As Cu In Te     ,  3.493,    0.118,
Cl Ga P Se      ,  3.499,    0.118,
Al Br Sb Se     ,  3.508,    0.119,
Br Cd Sb Se     ,  3.524,    0.121,
Cd S Se Si      ,  3.532,    0.122,
Cu I In Se      ,  3.536,    0.122,
Br Cu S Te      ,  3.539,    0.122,
Ga S Se V       ,  3.541,    0.123,
Ga Ga I Te      ,  3.546,    0.123,
Ag Cl In Se     ,  3.558,    0.124,
Ag In Se Te     ,  3.561,    0.124,
Ag Br In S      ,  3.562,    0.125,
Cl Cu P Se      ,  3.571,    0.125,
Br Cu P S       ,  3.575,    0.126,
Br Cu S Si      ,  3.581,    0.126,
Br In In Se     ,  3.591,    0.127,
As Br Cd P      ,  3.598,    0.128,
Se Sn Te Zn     ,  3.602,    0.129,
Cu S Se V       ,  3.612,     0.13,
Ag Sb Se Te     ,   3.62,     0.13,
Ag Cl Se Te     ,  3.627,    0.131,
Ag I In Se      ,  3.629,    0.131,
Cu I P Se       ,  3.642,    0.133,
In S Se Sn      ,  3.644,    0.133,
Cu I Se Si      ,  3.648,    0.133,
Br In Sb Se     ,  3.649,    0.133,
Ag Br S Sn      ,   3.66,    0.134,
As Cr Cu Se     ,  3.672,    0.136,
As P Si Zn      ,  3.676,    0.136,
Cl Ga S Sb      ,   3.68,    0.136,
Ag Br I S       ,  3.699,    0.138,
As Cd In Te     ,  3.717,     0.14,
Br P S S        ,   3.72,     0.14,
Al Cl Sb Se     ,  3.729,    0.141,
Br Cu In Te     ,  3.738,    0.142,
S Se Sn Sn      ,  3.739,    0.142,
I S Sb Se       ,  3.739,    0.142,
Br Cd S Sb      ,  3.749,    0.143,
Br Ni O Se      ,  3.757,    0.144,
Cl Cu S Te      ,  3.759,    0.144,
Al Cl P Se      ,  3.775,    0.146,
Ag Cl In S      ,   3.78,    0.146,
Cd Se Sn Te     ,  3.786,    0.147,
Cl Cu P S       ,  3.793,    0.148,
Cu I S Sb       ,  3.816,     0.15,
Br Nb Se Se     ,  3.818,     0.15,
S Sn Te Zn      ,  3.822,     0.15,
Cu I S Te       ,  3.826,    0.151,
Ag Br In Te     ,  3.826,    0.151,
Ag Cl S Te      ,  3.846,    0.153,
Ag S Te Te      ,  3.849,    0.153,
Cu Nb S Se      ,  3.851,    0.153,
Cu I P S        ,   3.86,    0.154,
Cr Cu S Se      ,  3.864,    0.155,
Cu I S Si       ,  3.865,    0.155,
In Sb Se Te     ,  3.866,    0.155,
Br In S Sb      ,  3.867,    0.155,
Cu Se Te V      ,  3.873,    0.155,
Ag S Sn Te      ,  3.876,    0.156,
Ag Cl P S       ,   3.88,    0.156,
As Cd I P       ,  3.881,    0.156,
Cl Cu O Se      ,  3.882,    0.156,
As Cd Cr Se     ,  3.886,    0.157,
Ag Br Cl Te     ,  3.888,    0.157,
Ag Br Te Te     ,  3.891,    0.157,
Cr S Se Zn      ,  3.897,    0.158,
Ag I S Sb       ,  3.902,    0.158,
As Cl Cu O      ,  3.906,    0.159,
Br Cr Cu Se     ,  3.906,    0.159,
As Br Cd O      ,  3.907,    0.159,
Cl O Se Zn      ,  3.915,     0.16,
Br Cl S Sb      ,  3.928,    0.161,
Cl Ga Sb Te     ,  3.936,    0.162,
Cl Cu In Te     ,  3.947,    0.163,
Ag Br I Te      ,  3.954,    0.164,
Cd Cl S Sb      ,  3.957,    0.164,
Cl Ni O Se      ,  3.964,    0.165,
Cd S Sn Te      ,  3.996,    0.168,
Ag O P Se       ,  4.002,    0.168,
As Br F Se      ,  4.003,    0.168,
Br S S V        ,  4.008,    0.169,
Cu I In Te      ,  4.012,    0.169,
Cl In In S      ,  4.017,     0.17,
I Sb Se Sn      ,  4.018,     0.17,
As Br In O      ,   4.02,     0.17,
Cd I S Sb       ,  4.022,     0.17,
Ag Cl In Te     ,  4.031,    0.171,
Ag I O Se       ,  4.031,    0.171,
La S S Se       ,  4.035,    0.172,
Ag As I O       ,  4.054,    0.174,
Cd I P S        ,  4.064,    0.174,
Cd Cr S Se      ,  4.068,    0.175,
Cl In S Sb      ,  4.069,    0.175,
Al Al I Te      ,  4.071,    0.175,
In S Sb Te      ,  4.072,    0.175,
Se Te Ti Ti     ,  4.073,    0.175,
Br Cd P P       ,  4.075,    0.176,
Cd Cl O Se      ,  4.085,    0.177,
Ag I In Te      ,  4.094,    0.177,
Cu Nb Se Te     ,  4.097,    0.178,
Al Cd O S       ,  4.102,    0.178,
As Cd Cl O      ,  4.107,    0.179,
Cr Cu Se Te     ,  4.109,    0.179,
Br Cu O Sb      ,   4.12,     0.18,
Br Cu O Te      ,   4.13,    0.181,
Cr Se Te Zn     ,   4.14,    0.182,
Ag S Te V       ,  4.159,    0.184,
Br O Te Zn      ,  4.161,    0.184,
As F S S        ,  4.164,    0.184,
Ag O S Te       ,  4.171,    0.185,
Ga Mo S Se      ,   4.18,    0.186,
Ag Au S Se      ,  4.187,    0.187,
Cl In O Se      ,  4.193,    0.187,
As Cl F Se      ,  4.199,    0.188,
As Br F S       ,  4.203,    0.188,
Ag O S Si       ,  4.207,    0.189,
Br Ni O Te      ,  4.207,    0.189,
As Cl In O      ,  4.215,     0.19,
I S Sb Sn       ,  4.216,     0.19,
As Cl Pr S      ,   4.22,     0.19,
Ag Al Cl O      ,   4.22,     0.19,
O S Se Zr       ,  4.227,    0.191,
Br Cl I Sb      ,  4.228,    0.191,
Cl P S Ti       ,  4.234,    0.191,
Cu Mo S Se      ,   4.24,    0.192,
Cl O Sb Se      ,  4.243,    0.192,
Al I Sb Te      ,  4.244,    0.192,
As F I Se       ,   4.26,    0.194,
Cl Cu In O      ,  4.261,    0.194,
Al Cl O S       ,  4.266,    0.195,
Al Cl Nb Se     ,  4.273,    0.195,
Cl O Se Sn      ,  4.276,    0.196,
Ga S Se Tl      ,  4.289,    0.197,
Ce O Se Se      ,  4.293,    0.197,
Cd Cr Se Te     ,  4.301,    0.198,
Cl Cu O Sb      ,   4.31,    0.199,
O Pr Se Se      ,  4.311,    0.199,
I In In Te      ,  4.313,    0.199,
As Br Hg Se     ,  4.314,    0.199,
Mo Ni S Se      ,  4.315,    0.199,
Ag Mo S Se      ,  4.317,      0.2,
Br O S Ti       ,  4.318,      0.2,
Cl Cu O Te      ,   4.32,      0.2,
As O Y Zn       ,  4.326,    0.201,
Al Cd O Te      ,  4.334,    0.201,
As As Br Hg     ,  4.335,    0.201,
Cu La S Te      ,  4.337,    0.202,
Cl O Sb Zn      ,   4.34,    0.202,
Nd O Se Se      ,  4.345,    0.202,
Cl O Te Zn      ,  4.349,    0.203,
Br Cd O P       ,  4.351,    0.203,
Ge Pb S Se      ,  4.356,    0.204,
Br Cu Hg Se     ,  4.359,    0.204,
Ag Nb S Te      ,  4.368,    0.205,
Cu S Sm Te      ,  4.377,    0.206,
La O Se Se      ,  4.379,    0.206,
As Br Cu Hg     ,   4.38,    0.206,
As Br Li S      ,  4.386,    0.207,
Ga La O Se      ,  4.387,    0.207,
Br Hg Se Zn     ,  4.388,    0.207,
Ce O Se Zn      ,  4.389,    0.207,
As Cl F S       ,  4.389,    0.207,
Cl Ni O Te      ,  4.394,    0.207,
B O Se Zn       ,  4.396,    0.208,
Ag Cl O Te      ,  4.396,    0.208,
Br F Sb Se      ,  4.399,    0.208,
Br Ce S Sb      ,  4.401,    0.208,
Ga Mo Se Te     ,  4.407,    0.209,
O Se Se Sm      ,  4.419,     0.21,
Br In O Te      ,  4.423,     0.21,
Ag O P Te       ,  4.428,    0.211,
As Br F Te      ,  4.429,    0.211,
Ag Cl O Si      ,   4.43,    0.211,
As Cu Ho P      ,  4.438,    0.212,
As I Li Se      ,  4.441,    0.212,
Br Ce S Si      ,  4.444,    0.212,
Cu La O Se      ,  4.444,    0.212,
B Br P S        ,  4.446,    0.213,
As F I S        ,  4.448,    0.213,
Ag I O Te       ,  4.454,    0.213,
As Ce Ni O      ,  4.454,    0.213,
Br Cl Cr S      ,  4.459,    0.214,
As Nd O Zn      ,  4.461,    0.214,
Br Pr S Si      ,  4.461,    0.214,
Cl O S Sn       ,  4.463,    0.214,
La O Se Zn      ,  4.473,    0.215,
Cl Nb P Se      ,  4.475,    0.215,
As Cu Er P      ,  4.477,    0.216,
Ag I O P        ,  4.483,    0.216,
Cu O Se Sm      ,  4.484,    0.216,
Br La S Sb      ,  4.485,    0.216,
Ce Ga O S       ,  4.487,    0.217,
Cd Cl O Sb      ,  4.494,    0.217,
As La O Zn      ,  4.494,    0.217,
Br Nd S Si      ,  4.494,    0.217,
As Br Hg S      ,  4.499,    0.218,
Cl O S Ti       ,    4.5,    0.218,
O P P S         ,  4.501,    0.218,
Cd Cl O Te      ,  4.503,    0.218,
I Nb Se Te      ,  4.504,    0.218,
As Cl Ga Hg     ,  4.504,    0.218,
As Cu O Sm      ,  4.504,    0.218,
I P P Sn        ,  4.509,    0.219,
Cl Mg O P       ,   4.51,    0.219,
As Ni P Sr      ,  4.512,    0.219,
Al Cl O Sn      ,  4.512,    0.219,
In Mo S Se      ,  4.526,     0.22,
Br La S Si      ,  4.527,    0.221,
Cd Cl O P       ,  4.531,    0.221,
Ag Cl Mo Se     ,  4.536,    0.221,
As La Ni O      ,  4.537,    0.222,
Ga Nd O S       ,  4.537,    0.222,
Cl Cu Hg Se     ,  4.539,    0.222,
Cd Ce O Se      ,  4.541,    0.222,
Br Cu Hg S      ,  4.542,    0.222,
Ce Cu O S       ,  4.543,    0.222,
Cu Gd O Se      ,  4.546,    0.222,
As Hg I Se      ,  4.553,    0.223,
As Br O Pr      ,  4.553,    0.223,
Cd Cl I O       ,  4.557,    0.224,
Cu O Pr S       ,   4.56,    0.224,
As Br Cd Hg     ,  4.561,    0.224,
As Cd Ce O      ,  4.562,    0.224,
Br S Si Sm      ,  4.565,    0.224,
Ga La O S       ,   4.57,    0.225,
Ca O S Zn       ,  4.571,    0.225,
Bi Br Cu Se     ,  4.575,    0.225,
Ge Pb Se Te     ,  4.575,    0.225,
Cl Mo S Se      ,  4.578,    0.226,
Br Ca Cu O      ,  4.579,    0.226,
Br F S Sb       ,  4.581,    0.226,
As La O S       ,  4.582,    0.226,
B Br Cu O       ,  4.586,    0.226,
Br C Se Se      ,  4.591,    0.227,
Cu Nd O S       ,  4.593,    0.227,
Cl Cu O V       ,  4.598,    0.228,
Br Cd O V       ,  4.599,    0.228,
Cl In O Te      ,  4.601,    0.228,
As Cl F Te      ,  4.607,    0.228,
Cl O Se Y       ,  4.611,    0.229,
Cl Ga N Se      ,  4.611,    0.229,
Ag Bi S Se      ,  4.612,    0.229,
B Br O Zn       ,  4.614,    0.229,
Ag Br Hg S      ,  4.615,    0.229,
Ag Ce O S       ,  4.616,    0.229,
As Br La O      ,  4.618,     0.23,
Cu Dy O Se      ,  4.619,     0.23,
Ce Cl S Si      ,  4.621,     0.23,
As I Li S       ,  4.621,     0.23,
Cd Pb S Se      ,  4.621,     0.23,
Cu La O S       ,  4.625,     0.23,
Br Gd S Si      ,  4.627,    0.231,
Cl O S Zr       ,   4.63,    0.231,
As Bi Ni S      ,   4.63,    0.231,
Ag As Cl Hg     ,  4.632,    0.231,
F I Sb Se       ,  4.633,    0.231,
As Gd Ni O      ,  4.637,    0.232,
Cl Pr S Si      ,  4.638,    0.232,
Cl O Sb Te      ,  4.647,    0.232,
Ag Bi Br Se     ,  4.647,    0.233,
Al Br N Se      ,  4.654,    0.233,
Cl Nb P S       ,  4.655,    0.233,
B Br Ni O       ,  4.656,    0.233,
F O S Se        ,  4.656,    0.233,
As Br Hg In     ,  4.658,    0.234,
As F I Te       ,  4.662,    0.234,
Br O Te Zr      ,  4.667,    0.235,
As Hg S Sb      ,  4.668,    0.235,
Cl Nd S Si      ,  4.669,    0.235,
Ca Cl Ge O      ,  4.669,    0.235,
S Sb Se Tl      ,  4.673,    0.235,
Cl Cu O Y       ,  4.673,    0.235,
As Cl Hg S      ,  4.674,    0.235,
Cl O P Sb       ,  4.674,    0.235,
Cl Cl O Sn      ,  4.675,    0.235,
F Ge Mg O       ,  4.675,    0.235,
Ce I S Si       ,  4.676,    0.235,
As F O S        ,  4.676,    0.235,
B I P S         ,  4.678,    0.236,
Al F Ge O       ,  4.683,    0.236,
I Pr S Si       ,  4.693,    0.237,
Bi Cl Ga Se     ,  4.694,    0.237,
Br Gd O Se      ,  4.696,    0.237,
Ag La O S       ,  4.696,    0.237,
Cl La S Si      ,  4.701,    0.238,
F Ga Mg O       ,  4.703,    0.238,
B Mg O S        ,  4.704,    0.238,
Eu O Se Se      ,  4.704,    0.238,
Cl O P Sn       ,  4.705,    0.238,
Al Ca O S       ,  4.705,    0.238,
As Ca Cl O      ,   4.71,    0.239,
As Ce Cl O      ,   4.71,    0.239,
As Br F O       ,  4.711,    0.239,
B Br I P        ,  4.713,    0.239,
Cl Cu Hg S      ,  4.716,    0.239,
Cd Hg Se Te     ,  4.716,    0.239,
Br Cd Hg S      ,  4.717,    0.239,
Ca O P Se       ,   4.72,     0.24,
N P Se Zn       ,  4.723,     0.24,
I Nd S Si       ,  4.724,     0.24,
Ce O Se Si      ,  4.724,     0.24,
Ag I O V        ,  4.725,     0.24,
As Cl O Pr      ,  4.726,     0.24,
As Hg I S       ,  4.729,    0.241,
O P Y Zn        ,   4.73,    0.241,
As Br Hg Sn     ,  4.733,    0.241,
As Cd F O       ,  4.735,    0.241,
Br Nb Nb Se     ,  4.736,    0.241,
Be Cl I Zr      ,  4.737,    0.241,
Cl S Si Sm      ,  4.738,    0.242,
Cl Nd O Se      ,  4.738,    0.242,
Cl O P Ti       ,  4.739,    0.242,
O Pr Se Si      ,  4.741,    0.242,
Cl Hg S Zn      ,  4.743,    0.242,
Bi Cl Cu Se     ,  4.747,    0.242,
Bi Br Cd Se     ,  4.748,    0.243,
Ce O Se Ti      ,  4.749,    0.243,
Bi Br Cu S      ,   4.75,    0.243,
Ge Pb S Te      ,   4.75,    0.243,
Ca Cl Cu O      ,  4.751,    0.243,
Ce Cu O Te      ,  4.754,    0.243,
Cl Mo S S       ,  4.754,    0.243,
I La S Si       ,  4.755,    0.243,
Hg O Se Se      ,  4.757,    0.243,
As Cl Nd O      ,  4.758,    0.244,
Pr S Se Sm      ,  4.759,    0.244,
Cu Eu O Se      ,  4.765,    0.244,
As Br Na O      ,  4.766,    0.244,
As Br Hg Ti     ,  4.767,    0.244,
F O Sc Se       ,  4.768,    0.245,
Cu Hg I S       ,   4.77,    0.245,
Ba Ge Se Te     ,   4.77,    0.245,
Pb S Se Te      ,   4.77,    0.245,
Cd Cl O V       ,   4.77,    0.245,
Nd O Se Si      ,  4.772,    0.245,
Cu Na O S       ,  4.772,    0.245,
Cl N S Se       ,  4.778,    0.246,
B Cl O Zn       ,  4.784,    0.246,
Cl Ga N S       ,  4.785,    0.246,
Br Li P S       ,  4.785,    0.246,
As Cd Hg I      ,  4.787,    0.246,
Ag F O S        ,  4.788,    0.247,
As Cl La O      ,  4.788,    0.247,
I S Si Sm       ,  4.792,    0.247,
Pb S Se Sn      ,  4.792,    0.247,
Ba Cl Ga Se     ,  4.795,    0.247,
Nd O Se Ti      ,  4.796,    0.247,
Hg I S Zn       ,  4.796,    0.247,
Ba Br Ga S      ,  4.798,    0.248,
Cu Nd O Te      ,  4.801,    0.248,
Bi Cu I Se      ,  4.801,    0.248,
Cu F Se Sm      ,  4.801,    0.248,
La O Se Si      ,  4.802,    0.248,
Cl O Se Sm      ,  4.805,    0.248,
F I S Sb        ,  4.806,    0.248,
Ce O P Zn       ,  4.807,    0.248,
B Cu I O        ,  4.811,    0.249,
Ag Bi Cl Se     ,  4.817,    0.249,
O S Si Y        ,  4.818,     0.25,
Ag Bi Se Te     ,  4.819,     0.25,
Ag Bi Br S      ,   4.82,     0.25,
O P Pr Zn       ,  4.823,     0.25,
Cd I O V        ,  4.824,     0.25,
As Cl O Sm      ,  4.825,     0.25,
B Cl Ni O       ,  4.825,     0.25,
La O Se Ti      ,  4.827,     0.25,
Cd Pb Se Te     ,  4.828,    0.251,
Cu La O Te      ,  4.831,    0.251,
Cl O Te Zr      ,  4.836,    0.251,
Dy S Te Te      ,  4.838,    0.251,
Cl Cu N S       ,  4.838,    0.251,
O Se Si Sm      ,  4.839,    0.252,
Ag Hg I S       ,  4.839,    0.252,
Na Ni O S       ,   4.84,    0.252,
Cl F Ge O       ,   4.84,    0.252,
Bi Br In Se     ,  4.842,    0.252,
Ba Cu Se Te     ,   4.85,    0.253,
Bi S Sb Se      ,  4.851,    0.253,
Nd O P Zn       ,  4.854,    0.253,
Ca O S Sb       ,  4.855,    0.253,
Cu La O P       ,  4.858,    0.253,
Bi S Se Te      ,   4.86,    0.254,
Br Cl Hg S      ,   4.86,    0.254,
Ca Cl O S       ,  4.861,    0.254,
Ce Cl O S       ,  4.861,    0.254,
O Se Sm Ti      ,  4.863,    0.254,
Cl Gd O Se      ,  4.864,    0.254,
Bi Ga S Te      ,  4.867,    0.254,
Ag Cl Cr O      ,  4.868,    0.254,
Au Cl P S       ,  4.868,    0.255,
F Ga O Te       ,  4.869,    0.255,
Br Hg Se Zr     ,  4.871,    0.255,
Cl O Pr S       ,  4.877,    0.255,
B I Ni O        ,  4.878,    0.255,
As Cl F O       ,  4.878,    0.256,
Br Cu O Sr      ,  4.879,    0.256,
I S Si Tb       ,  4.881,    0.256,
Na O S S        ,  4.882,    0.256,
As Cl Gd O      ,  4.883,    0.256,
Br Hg S Sn      ,  4.884,    0.256,
La O P Zn       ,  4.884,    0.256,
I Nb Te Te      ,  4.886,    0.256,
In La O S       ,  4.888,    0.257,
Ho S Te Te      ,  4.888,    0.257,
Ca O P S        ,   4.89,    0.257,
N P S Zn        ,  4.893,    0.257,
Ca O S Si       ,  4.894,    0.257,
Ce O S Si       ,  4.894,    0.257,
Cl O Se Tb      ,  4.895,    0.257,
Br Ce O Te      ,  4.897,    0.257,
Gd O Se Si      ,  4.897,    0.257,
As Cl Hg Sn     ,    4.9,    0.258,
Al Bi Cl Se     ,  4.902,    0.258,
Cl Nb Nb Se     ,  4.903,    0.258,
B Cl Mg O       ,  4.905,    0.258,
Al Ca Cl O      ,  4.906,    0.258,
Cl Nd O S       ,  4.907,    0.258,
Al Ca O Te      ,  4.908,    0.258,
O Pr S Si       ,   4.91,    0.259,
Br Hg I S       ,  4.913,    0.259,
Cu Mo O S       ,  4.913,    0.259,
Cl O Te V       ,  4.915,    0.259,
Bi Cl Cu S      ,  4.916,    0.259,
Bi Br Cd S      ,  4.917,    0.259,
O P Sm Zn       ,   4.92,     0.26,
Ag Cr I O       ,  4.921,     0.26,
Gd O Se Ti      ,  4.921,     0.26,
Cu F O Te       ,  4.921,     0.26,
Br Ca O P       ,  4.923,     0.26,
La Ni O P       ,  4.924,     0.26,
Cr Cr Se Te     ,  4.927,     0.26,
Br Ca O Si      ,  4.927,     0.26,
O Se Si Tb      ,  4.928,     0.26,
La O S Sb       ,  4.931,    0.261,
Cl Dy O Se      ,  4.932,    0.261,
As Cl Hg Ti     ,  4.933,    0.261,
Br Nb O Te      ,  4.933,    0.261,
O Pr S Ti       ,  4.934,    0.261,
Cl La O S       ,  4.937,    0.261,
Au Cl O Se      ,  4.938,    0.261,
S Se Tl V       ,   4.94,    0.262,
Nd O S Si       ,   4.94,    0.262,
Br Nd O Te      ,  4.943,    0.262,
Ge N O Zn       ,  4.943,    0.262,
Cl N S S        ,  4.946,    0.262,
Cl F Sb Sb      ,  4.946,    0.262,
Br Cu Mo O      ,  4.947,    0.262,
Cu F O P        ,  4.947,    0.262,
Cl Li P S       ,   4.95,    0.263,
As Hg I Sn      ,  4.952,    0.263,
Cl F Sb Te      ,  4.954,    0.263,
I Nb Nb Se      ,  4.955,    0.263,
Ga O S Tl       ,  4.956,    0.263,
La O S Sn       ,   4.96,    0.264,
Ba Cl Ga S      ,  4.963,    0.264,
Nd O S Ti       ,  4.964,    0.264,
Dy O Se Si      ,  4.965,    0.264,
As Cu Mn P      ,  4.966,    0.264,
Bi Cd I Se      ,  4.966,    0.264,
I Li S Sb       ,  4.968,    0.264,
Bi Cu I S       ,  4.968,    0.264,
Br Cr O P       ,   4.97,    0.265,
Ga N O Zn       ,   4.97,    0.265,
La O S Si       ,   4.97,    0.265,
Cl N Sb Se      ,   4.97,    0.265,
Br Cl La O      ,   4.97,    0.265,
F O P Zn        ,  4.973,    0.265,
Br Cr O Si      ,  4.974,    0.265,
Cl Hg In S      ,  4.975,    0.265,
In Mn S Se      ,  4.977,    0.265,
Gd O P Zn       ,  4.977,    0.265,
As Br Hg O      ,  4.977,    0.265,
F Ni O Sb       ,  4.978,    0.265,
O Sb Se Sr      ,  4.978,    0.265,
Cu F Se Sr      ,   4.98,    0.266,
Cl F P Sb       ,   4.98,    0.266,
Cl Ho O Se      ,  4.982,    0.266,
Cl O Se Sr      ,  4.984,    0.266,
Ag Bi Cl S      ,  4.984,    0.266,
Bi Ni S Te      ,  4.984,    0.266,
Br Mo Te Te     ,   4.99,    0.267,
Al Cl N S       ,   4.99,    0.267,
As Ce O Ru      ,  4.991,    0.267,
Pb Se Sn Te     ,  4.992,    0.267,
La O S Ti       ,  4.993,    0.267,
Nd O Se V       ,  4.995,    0.267,
Al O S Sr       ,  4.998,    0.267,
I Li P S        ,  5.002,    0.268,
As Cl O Sr      ,  5.002,    0.268,
Cl F I Sb       ,  5.003,    0.268,
Cl Nb O Sc      ,  5.003,    0.268,
Ag N O Se       ,  5.004,    0.268,
O S Si Sm       ,  5.005,    0.268,
F I Sb Te       ,  5.006,    0.268,
Bi In Se Te     ,  5.007,    0.268,
Mg N P S        ,  5.011,    0.269,
Cl Ga N P       ,  5.011,    0.269,
Bi Cu O Se      ,  5.014,    0.269,
Ag F O P        ,  5.014,    0.269,
Ho O Se Si      ,  5.014,    0.269,
Cl O Si Y       ,  5.015,    0.269,
Ba Cu S Te      ,  5.015,    0.269,
Cl Er O Se      ,  5.017,    0.269,
F O S Sb        ,  5.019,     0.27,
As F Sr Zn      ,  5.024,     0.27,
Cl F O S        ,  5.025,     0.27,
F O S Te        ,  5.027,     0.27,
B Cl I Zr       ,  5.028,     0.27,
O S Sm Ti       ,  5.028,     0.27,
Cl Gd O S       ,  5.029,    0.271,
Cd N P S        ,   5.03,    0.271,
Cl Hg Se Zr     ,  5.033,    0.271,
Cr Mo S Se      ,  5.036,    0.271,
As Nd O Ru      ,  5.036,    0.271,
Cl Cu O Sr      ,  5.041,    0.272,
N O S Se        ,  5.043,    0.272,
Cl In Nb O      ,  5.043,    0.272,
Dy O P Zn       ,  5.044,    0.272,
Ag F Se Sr      ,  5.046,    0.272,
F O S Sn        ,  5.047,    0.272,
Er O Se Si      ,  5.049,    0.272,
Bi Sb Se Te     ,  5.049,    0.272,
Cl Mo O Se      ,  5.049,    0.273,
Br F O Sb       ,  5.051,    0.273,
Br Mn Sb Se     ,  5.052,    0.273,
As Cl Hg Zr     ,  5.052,    0.273,
Bi Br Cl S      ,  5.055,    0.273,
Bi I In Se      ,  5.056,    0.273,
Ce Cl O Te      ,  5.058,    0.273,
Br F O Te       ,  5.059,    0.274,
O Se Sm V       ,  5.059,    0.274,
Gd O S Si       ,  5.061,    0.274,
Bi Cl Ga Te     ,  5.061,    0.274,
Cl O Se Tm      ,  5.062,    0.274,
La Mo S Se      ,  5.064,    0.274,
Mo Ru Se Te     ,  5.064,    0.274,
As La O Ru      ,  5.065,    0.274,
Cu Eu F Se      ,  5.065,    0.274,
Br O Pb Se      ,  5.066,    0.274,
Al Bi Cl S      ,  5.066,    0.274,
Cl Eu O Se      ,  5.069,    0.274,
Cu S Se Ta      ,  5.073,    0.275,
Cl Hg I S       ,  5.073,    0.275,
Cd F O Sb       ,  5.074,    0.275,
Bi Cd Cl S      ,  5.078,    0.275,
Cd Ge N O       ,  5.079,    0.275,
Cd Mn Se Te     ,  5.082,    0.276,
Ca Cl O P       ,  5.083,    0.276,
Ce Cl O P       ,  5.084,    0.276,
Gd O S Ti       ,  5.084,    0.276,
As Br O Pb      ,  5.084,    0.276,
Cl N P Zn       ,  5.086,    0.276,
Ca Cl O Si      ,  5.087,    0.276,
As Cl Eu O      ,  5.087,    0.276,
Ce Cl O Si      ,  5.088,    0.276,
F Mg O P        ,  5.089,    0.276,
N P Te Zn       ,  5.089,    0.276,
Ce O Si Te      ,   5.09,    0.277,
Cu I O Sr       ,  5.092,    0.277,
F Ge O V        ,  5.092,    0.277,
F Mg O Si       ,  5.093,    0.277,
Cl Nb O Te      ,  5.093,    0.277,
Br Gd O Si      ,  5.093,    0.277,
Al F O P        ,  5.096,    0.277,
Mo S Se Sm      ,  5.098,    0.277,
Cl O P Pr       ,  5.099,    0.277,
As O Ru Sm      ,    5.1,    0.278,
Ba Cl In Se     ,    5.1,    0.278,
Al F O Si       ,    5.1,    0.278,
Ba In Se Te     ,  5.102,    0.278,
Cl Nd O Te      ,  5.102,    0.278,
Cl O Pr Si      ,  5.103,    0.278,
Cl Cr O Te      ,  5.103,    0.278,
Na O P S        ,  5.104,    0.278,
Cr Hg S Se      ,  5.104,    0.278,
