Phase fields,     scores,     Norm. scores,
Br Mo O Te      ,  9.573,    0.255,
B Cl F O        ,  9.575,    0.255,
I S Si Sm       ,  9.579,    0.255,
Cl La O Si      ,  9.581,    0.256,
B I Ni O        ,  9.581,    0.256,
Cl N S V        ,  9.582,    0.256,
I Se Se Ta      ,  9.583,    0.256,
Cr I O P        ,  9.586,    0.256,
O Si Sm Te      ,  9.586,    0.256,
As Br La O      ,  9.592,    0.257,
As Ni P Sr      ,    9.6,    0.257,
As Ca F O       ,    9.6,    0.257,
F N S Sb        ,  9.607,    0.258,
La O P Zn       ,  9.609,    0.258,
Cl F N P        ,  9.623,    0.259,
Ag Br O Pb      ,  9.624,    0.259,
As Cl O Sr      ,  9.627,    0.259,
Br Li O P       ,  9.627,    0.259,
B Cd F O        ,  9.627,    0.259,
O Pr Se Se      ,  9.627,    0.259,
Nd O Se Si      ,  9.628,    0.259,
O Sb Se Sr      ,  9.631,    0.259,
Cl O Se Sr      ,  9.635,     0.26,
Bi Cl Hg Te     ,  9.637,     0.26,
C Cl F Se       ,  9.638,     0.26,
Cl N Sb V       ,  9.638,     0.26,
Au Cl F P       ,  9.642,     0.26,
Cl N P Zr       ,  9.642,     0.26,
Cl Cl N V       ,  9.642,     0.26,
F O Te Ti       ,  9.643,     0.26,
As Cl Nd O      ,  9.644,     0.26,
Cl S S W        ,  9.644,     0.26,
Gd O Se Si      ,  9.646,    0.261,
Bi Se Te Tl     ,  9.647,    0.261,
Cl F O Ru       ,  9.652,    0.261,
Cl Nd O Se      ,  9.652,    0.261,
Cl Eu O P       ,  9.654,    0.261,
Mn Mo S Se      ,  9.656,    0.261,
Ag N O Te       ,  9.659,    0.262,
Ag I O V        ,   9.66,    0.262,
Bi Cl Mn S      ,  9.661,    0.262,
As Cl Gd O      ,  9.662,    0.262,
I La S Si       ,  9.663,    0.262,
B F O Te        ,  9.664,    0.262,
Ga La O S       ,  9.669,    0.262,
Cl Gd O Se      ,  9.671,    0.262,
C F Ge S        ,  9.677,    0.263,
Cl Eu O Si      ,  9.678,    0.263,
Cl Cu N O       ,  9.684,    0.263,
Cu Mo O S       ,  9.694,    0.264,
As Nd O Zn      ,  9.696,    0.264,
F Hg O P        ,  9.697,    0.264,
Cr S Se Tl      ,  9.698,    0.264,
F Hg Ni S       ,  9.707,    0.265,
Ca F Ge O       ,  9.708,    0.265,
F O Te V        ,  9.708,    0.265,
Er F O Se       ,  9.708,    0.265,
S Se Tl Tl      ,  9.709,    0.265,
Dy F O Se       ,  9.711,    0.265,
As La Ni O      ,  9.714,    0.266,
Bi Br Mn Se     ,  9.716,    0.266,
F Ho O Se       ,  9.717,    0.266,
Cu S Sm Te      ,  9.721,    0.266,
Cl Re Te Te     ,  9.728,    0.267,
B Cu I O        ,   9.73,    0.267,
As Br Cr Hg     ,  9.734,    0.267,
B Cl I Zr       ,  9.736,    0.267,
F Mg O Ti       ,  9.737,    0.267,
Cl Hf O S       ,  9.743,    0.268,
Cl Pr S Si      ,  9.743,    0.268,
B Cl O Pb       ,  9.752,    0.269,
Br Hg Se Tl     ,  9.754,    0.269,
C N Se Se       ,  9.755,    0.269,
F Nb O Se       ,  9.756,    0.269,
As F N O        ,  9.757,    0.269,
F O Se Tm       ,  9.757,    0.269,
B F Mg O        ,  9.758,    0.269,
As Ga Mn N      ,   9.76,    0.269,
Br Hg Pb S      ,  9.762,    0.269,
Br Nd S Si      ,  9.763,    0.269,
F O Pb S        ,  9.765,     0.27,
Cl Nb Nb Se     ,  9.768,     0.27,
F I I O         ,  9.774,     0.27,
F O P Pb        ,  9.776,     0.27,
Cr Mo S Se      ,  9.777,     0.27,
As Cu O Sm      ,  9.778,    0.271,
B Cl Mg N       ,   9.78,    0.271,
Br Gd S Si      ,  9.781,    0.271,
F O Se Tb       ,  9.783,    0.271,
Cl F Ir P       ,  9.785,    0.271,
Cu O Se Sm      ,  9.787,    0.271,
Mo S Se Tl      ,  9.788,    0.271,
Al B F O        ,  9.793,    0.272,
Cl O Pb V       ,  9.795,    0.272,
F Hg O Zn       ,  9.797,    0.272,
Bi Cl N S       ,  9.803,    0.272,
Cu La S Te      ,  9.804,    0.273,
Bi Cl O V       ,  9.811,    0.273,
Br S S Ta       ,  9.812,    0.273,
Br Ca Cu O      ,  9.817,    0.273,
O P S Sr        ,  9.821,    0.274,
La O S Sn       ,  9.821,    0.274,
Cl F O Pb       ,  9.824,    0.274,
B Ca Cl O       ,   9.83,    0.275,
Na Ni O S       ,  9.832,    0.275,
F Hg O Te       ,  9.833,    0.275,
Cr Cr Se Te     ,  9.833,    0.275,
Bi Cl F O       ,  9.839,    0.275,
Cl Hg Hg O      ,  9.841,    0.275,
B Cl Mn O       ,  9.844,    0.276,
Cu S Se Ta      ,  9.846,    0.276,
Ni Se Ta Te     ,  9.846,    0.276,
As Nb Te Tl     ,  9.848,    0.276,
F Mg O Zr       ,  9.848,    0.276,
Cu F Hg S       ,  9.854,    0.276,
Ca F O P        ,  9.854,    0.276,
Ag Br N O       ,  9.859,    0.277,
Nd O S Si       ,  9.861,    0.277,
In La O S       ,  9.867,    0.277,
F Mn O P        ,  9.868,    0.277,
Cu La O Se      ,  9.869,    0.277,
Br N S V        ,  9.871,    0.278,
Ca Cl O V       ,  9.873,    0.278,
Cl Cu O Y       ,  9.873,    0.278,
Ca F O Si       ,  9.878,    0.278,
Cl O Re S       ,  9.878,    0.278,
Gd O S Si       ,  9.879,    0.278,
Cl O P Sr       ,   9.88,    0.278,
Cl Nd O S       ,  9.885,    0.279,
Cl O P Re       ,   9.89,    0.279,
F Mn O Si       ,  9.892,    0.279,
Br Cl La O      ,  9.894,    0.279,
O Pr Se Si      ,  9.896,     0.28,
Cl Nd O P       ,  9.897,     0.28,
Ca F O Sb       ,  9.897,     0.28,
F O Sc Te       ,    9.9,     0.28,
Cl Gd O S       ,  9.903,     0.28,
Cl O Si Sr      ,  9.903,     0.28,
C Cl F Si       ,  9.906,     0.28,
Cl Dy O Ti      ,   9.91,    0.281,
Br F N P        ,  9.911,    0.281,
As Cl O Pr      ,  9.911,    0.281,
Cl Hg O Pb      ,  9.919,    0.281,
Cl Nd O Si      ,   9.92,    0.281,
O S Tb Ti       ,  9.922,    0.281,
Cl Mo Mo Se     ,  9.926,    0.282,
B Cl Er O       ,  9.927,    0.282,
B Cl Dy O       ,   9.93,    0.282,
B Cl Ho O       ,  9.936,    0.283,
Cl Gd O Si      ,  9.938,    0.283,
Er F O S        ,   9.94,    0.283,
Dy F O S        ,  9.942,    0.283,
C Cl Cu O       ,  9.942,    0.283,
Nd O P Zn       ,  9.947,    0.283,
Bi Br Mn S      ,  9.947,    0.283,
F Ho O S        ,  9.948,    0.283,
F O Se Y        ,  9.953,    0.284,
Bi I Mn Se      ,  9.953,    0.284,
Cl Nb O Ti      ,  9.953,    0.284,
As In Mn N      ,  9.957,    0.284,
Br Gd O Se      ,  9.957,    0.284,
B Cl Cr O       ,  9.963,    0.285,
Cu Eu O Se      ,  9.963,    0.285,
Cl N O Ti       ,  9.963,    0.285,
La Ni O P       ,  9.965,    0.285,
Gd O P Zn       ,  9.965,    0.285,
Cl O S Ta       ,  9.968,    0.285,
Er F O Si       ,  9.975,    0.285,
B Cl O Tm       ,  9.975,    0.286,
Cu Na O S       ,  9.977,    0.286,
Dy F O Si       ,  9.977,    0.286,
F Ho O Si       ,  9.983,    0.286,
Br Hg S Tl      ,  9.984,    0.286,
C N S Se        ,  9.986,    0.286,
F O S Tl        ,  9.986,    0.286,
Ag La O S       ,  9.987,    0.286,
Li Mn Se Te     ,   9.99,    0.287,
Cu Se Ta Te     ,  9.991,    0.287,
Cl I Se W       ,  9.995,    0.287,
C N P Se        ,  9.998,    0.287,
Cl Nb S Tl      ,  9.999,    0.287,
Hg I Pb S       ,  9.999,    0.287,
I Nd S Si       ,  9.999,    0.287,
B Cl O Tb       ,   10.0,    0.287,
Ga Nd O S       , 10.005,    0.288,
Nd O Si Te      , 10.006,    0.288,
Bi Cl O Pb      , 10.012,    0.288,
Br Re Te Te     , 10.013,    0.288,
F O S Tb        , 10.013,    0.288,
Cl O Sr Te      , 10.013,    0.288,
Au F O S        , 10.014,    0.288,
C Cl F Te       , 10.016,    0.289,
Cl N Nb P       ,  10.02,    0.289,
Br C F Ge       , 10.021,    0.289,
Cl O Re Te      , 10.023,    0.289,
Gd O Si Te      , 10.024,    0.289,
C O Ru Se       , 10.025,    0.289,
Cl N O V        , 10.026,    0.289,
Br Pr S Si      , 10.028,    0.289,
Cl Nd O Te      , 10.029,     0.29,
B Br O Pb       , 10.036,     0.29,
Br Cu Mo O      , 10.038,     0.29,
Cl Gd O Te      , 10.047,    0.291,
F N O Sb        ,  10.05,    0.291,
Br Nb Nb Se     , 10.052,    0.291,
Li Mo S Se      , 10.052,    0.291,
Cl F N O        , 10.054,    0.291,
Cl Ga O Re      , 10.056,    0.292,
Ag F O V        , 10.058,    0.292,
O Se Sm Ti      , 10.063,    0.292,
B Br Mg N       , 10.064,    0.292,
Ba Ge Se Te     , 10.065,    0.292,
As Gd Ni O      , 10.066,    0.292,
Cr Hg O S       , 10.069,    0.293,
Ag Cr I O       , 10.072,    0.293,
Al O S Sr       ,  10.08,    0.293,
As Br Hg Yb     , 10.084,    0.294,
Bi Ca Cl O      , 10.088,    0.294,
Ag I N O        , 10.093,    0.294,
F Nb O Zn       , 10.094,    0.294,
F O Se Yb       , 10.094,    0.294,
Cu La O S       , 10.097,    0.295,
Cl Mo N P       , 10.097,    0.295,
Ag As O Th      , 10.099,    0.295,
Bi Cl Mn O      , 10.101,    0.295,
I La O Si       , 10.104,    0.295,
Cu La O P       , 10.108,    0.296,
Cl O Ta Te      , 10.111,    0.296,
B Br Ca O       , 10.112,    0.296,
Al Ca F O       , 10.112,    0.296,
F Mo O Sb       , 10.117,    0.296,
C Cl O Rh       , 10.118,    0.296,
Br Cl Pb Tl     , 10.118,    0.296,
Br Hg Hg O      , 10.123,    0.297,
O Pr S Si       , 10.123,    0.297,
O Se Sm V       , 10.125,    0.297,
B Br Mn O       , 10.126,    0.297,
Cl N Pt S       ,  10.13,    0.297,
As Cl Hf Hg     , 10.133,    0.297,
Bi Br Cl Tl     , 10.133,    0.297,
Al Cl O Sr      , 10.137,    0.298,
Cl Hf Hg Se     , 10.141,    0.298,
La O Se Ti      , 10.143,    0.298,
F Hg Ni O       , 10.146,    0.298,
Cl O Pr S       , 10.146,    0.298,
As O Ru Sm      , 10.148,    0.299,
F O Se Sm       , 10.152,    0.299,
Cl Cr Tb Te     , 10.157,    0.299,
Au F O Te       , 10.157,    0.299,
Cl O P Pr       , 10.158,    0.299,
Br O P Sr       , 10.161,      0.3,
Cl I N V        , 10.162,      0.3,
F Sb Se Sr      , 10.166,      0.3,
Cl Mn Mn O      , 10.175,    0.301,
F O S Y         , 10.179,    0.301,
Cl O Pr Si      ,  10.18,    0.301,
Bi Cl Er O      , 10.183,    0.301,
N O Se Tb       , 10.183,    0.301,
Mo S Se Sm      , 10.184,    0.301,
Bi Cl Dy O      , 10.185,    0.301,
F Ge O Yb       , 10.188,    0.302,
Bi Cl Ho O      , 10.191,    0.302,
As Br O Pr      , 10.191,    0.302,
Cl Nb O Sc      , 10.202,    0.303,
Cl Cr O Pb      , 10.202,    0.303,
B Be F O        , 10.203,    0.303,
Br Ca Cl N      , 10.203,    0.303,
F Mo O Te       , 10.205,    0.303,
Br Cl O Sr      , 10.206,    0.303,
O P Pr Zn       , 10.207,    0.303,
As Cu O Th      , 10.208,    0.303,
As F Sr Zn      , 10.211,    0.303,
F O Si Y        , 10.213,    0.304,
Cu Gd O Se      , 10.216,    0.304,
Br Gd O Si      , 10.217,    0.304,
F Mg Nb O       , 10.218,    0.304,
Al O Sr Te      , 10.222,    0.304,
C N P S         , 10.222,    0.304,
Cl O Te W       , 10.227,    0.305,
As La O Ru      , 10.227,    0.305,
Bi Cl Nb O      , 10.228,    0.305,
Bi Cl O Tm      , 10.229,    0.305,
F La O Se       , 10.232,    0.305,
B Cl Li O       , 10.233,    0.305,
Cu La O Te      , 10.238,    0.305,
B Br Cr O       , 10.241,    0.306,
F Li O S        , 10.245,    0.306,
C N S Si        , 10.245,    0.306,
Mg N O Zr       , 10.246,    0.306,
C F O S         , 10.246,    0.306,
Na O S Ti       , 10.248,    0.306,
C O Ru S        ,  10.25,    0.306,
Bi Cl O Tb      , 10.254,    0.307,
I Pr S Si       , 10.258,    0.307,
La Mo S Se      , 10.263,    0.307,
O Pr Si Te      , 10.264,    0.307,
B I O Pb        , 10.266,    0.308,
B Na O S        , 10.268,    0.308,
C Cl N S        , 10.268,    0.308,
Ca N O Si       , 10.274,    0.308,
Br Nb S Tl      , 10.276,    0.308,
Ca Cl Cr O      , 10.277,    0.308,
C Cl N P        , 10.279,    0.309,
I Nb Nb Se      , 10.281,    0.309,
Ba Cl Ga Se     , 10.284,    0.309,
Au C Cl S       , 10.286,    0.309,
O S Sm Ti       , 10.286,    0.309,
Cl Mo O Pb      , 10.288,    0.309,
Bi Br O Pb      , 10.289,    0.309,
Br C F Te       , 10.293,     0.31,
B I Mg N        , 10.293,     0.31,
Br Nd O Te      , 10.306,    0.311,
B O S Sm        , 10.306,    0.311,
C Cl O Ru       , 10.306,    0.311,
F Nb O Sn       , 10.307,    0.311,
I O Pb V        , 10.307,    0.311,
Na O S V        , 10.309,    0.311,
F Mn Ni O       , 10.309,    0.311,
Cu F Se Sm      , 10.313,    0.311,
C Cd N S        , 10.316,    0.311,
C N S Zn        , 10.317,    0.311,
Cl Ni O Sr      ,  10.32,    0.312,
C Cl N Sb       ,  10.32,    0.312,
B Cl Na O       , 10.324,    0.312,
Br F N O        ,  10.33,    0.312,
Br Cl Tl Tl     , 10.333,    0.313,
F Na O S        , 10.336,    0.313,
Ag O P Th       , 10.341,    0.313,
Cl O Sm Ti      , 10.343,    0.313,
F Na O P        , 10.347,    0.314,
Hg Hg I O       , 10.351,    0.314,
B I Mn O        , 10.353,    0.314,
Eu Mo S Se      , 10.354,    0.314,
F In N O        ,  10.36,    0.315,
Cl I Te W       ,  10.36,    0.315,
Bi Br Ca O      , 10.363,    0.315,
La O S Ti       , 10.365,    0.315,
Er N O Si       , 10.367,    0.315,
F O S Sm        , 10.374,    0.316,
Cl Hf Hg P      , 10.374,    0.316,
Br O Ta Te      , 10.385,    0.317,
Ba Cl S Sb      , 10.385,    0.317,
C F O Te        , 10.386,    0.317,
I O P Sr        , 10.388,    0.317,
F Na O Sb       , 10.388,    0.317,
Bi La O Se      , 10.412,    0.319,
Br Cl O W       , 10.416,    0.319,
Bi Cl O Y       , 10.416,    0.319,
Cu Nd O S       , 10.419,    0.319,
Cl La O Ti      , 10.421,    0.319,
F O Os Sb       , 10.421,    0.319,
La O S V        , 10.425,     0.32,
Cl Nb O Tl      , 10.425,     0.32,
F Se Sn Sr      ,  10.43,     0.32,
Cl N Nb O       , 10.434,     0.32,
Ca Cu F O       , 10.434,     0.32,
C Cl F I        , 10.435,     0.32,
B Cl La O       ,  10.44,    0.321,
B F N S         , 10.445,    0.321,
Cu O P Th       , 10.448,    0.321,
F La O S        , 10.452,    0.322,
Cl Er Mo O      , 10.455,    0.322,
Bi Br Er O      , 10.455,    0.322,
Cl Dy Mo O      , 10.457,    0.322,
Bi Br Dy O      , 10.457,    0.322,
Cl Cu O Sr      , 10.459,    0.322,
As B O Sr       , 10.459,    0.322,
Cl Ho Mo O      , 10.463,    0.322,
Bi Br Ho O      , 10.463,    0.322,
Nd O Se Ti      , 10.464,    0.323,
Ag F Nb O       , 10.465,    0.323,
B Cr I O        , 10.466,    0.323,
C Cl O Pb       , 10.467,    0.323,
F Hg Mn S       ,  10.47,    0.323,
Ba Cl In Se     , 10.471,    0.323,
F Lu O Se       , 10.473,    0.323,
Cl La N S       , 10.473,    0.323,
Bi Cl Li O      ,  10.48,    0.324,
Cl La O V       ,  10.48,    0.324,
Gd O Se Ti      , 10.481,    0.324,
Cu Eu F Se      , 10.481,    0.324,
La Mn O Se      , 10.484,    0.324,
Br Nb O Pb      , 10.484,    0.324,
F La O Si       , 10.485,    0.324,
Br O Pb Tl      , 10.485,    0.324,
Ba O P Se       , 10.488,    0.324,
Li Mn O S       , 10.497,    0.325,
C Mn O S        , 10.498,    0.325,
Br O Te W       , 10.498,    0.325,
Bi Br Nb O      , 10.499,    0.325,
Cl Mo O Tl      , 10.499,    0.325,
Cl Mo O Tm      ,   10.5,    0.325,
Bi Br O Tm      , 10.501,    0.325,
Ge Li N O       , 10.503,    0.325,
F La O Sb       , 10.503,    0.326,
Ba Cl Ga S      , 10.503,    0.326,
Ba Se Sn Te     ,  10.51,    0.326,
Cl Eu O Ti      ,  10.51,    0.326,
Cl F Pb Pb      , 10.513,    0.326,
Bi I O Pb       , 10.513,    0.326,
Cl Cr Sm Te     , 10.513,    0.326,
Nd O Se V       , 10.523,    0.327,
Cl Mo O Tb      , 10.524,    0.327,
Bi Br O Tb      , 10.524,    0.327,
As Ba Cl O      , 10.525,    0.327,
C N S Sn        , 10.525,    0.327,
As F O Sr       , 10.526,    0.327,
Al C Cl N       , 10.527,    0.327,
Nb O Se Sm      , 10.529,    0.327,
B Cl Eu O       , 10.529,    0.327,
Ag F Mo O       , 10.538,    0.328,
As Nd O Ru      , 10.545,    0.329,
As Au O Sm      , 10.548,    0.329,
F Nd O Se       ,  10.55,    0.329,
Bi Cl O Yb      , 10.551,    0.329,
Ba In Se Te     , 10.553,    0.329,
F I N O         , 10.553,    0.329,
C Cl Mn O       , 10.553,    0.329,
Cl Re Se Tl     , 10.556,    0.329,
Cu Nd O Te      , 10.556,     0.33,
Br Mo O Pb      , 10.558,     0.33,
Ag Cl O W       ,  10.56,     0.33,
As Gd O Ru      , 10.562,     0.33,
F Gd O Se       , 10.567,     0.33,
Bi Cl Na O      ,  10.57,    0.331,
Cu F Nb O       ,  10.57,    0.331,
As Ba O Zn      , 10.573,    0.331,
Br C O Ru       , 10.575,    0.331,
S Se Ta Tl      , 10.585,    0.332,
Ag F Se Sr      , 10.585,    0.332,
Bi Ca I O       , 10.585,    0.332,
As Cr La O      , 10.588,    0.332,
B Br Na O       , 10.593,    0.332,
N O Si Y        , 10.597,    0.333,
Mg N Nb O       , 10.602,    0.333,
Bi Cl O Sm      , 10.607,    0.333,
C Cr O S        , 10.609,    0.334,
C I O Rh        , 10.614,    0.334,
F O Pb Ti       , 10.622,    0.335,
As La N Ni      , 10.627,    0.335,
Li N O S        , 10.628,    0.335,
Bi La O S       , 10.628,    0.335,
C N O S         , 10.629,    0.335,
Al N Nb O       , 10.635,    0.335,
Bi F O Ti       , 10.637,    0.336,
Li N O P        , 10.638,    0.336,
B F O Pb        , 10.641,    0.336,
Hg I N O        , 10.642,    0.336,
F S Sn Sr       , 10.645,    0.336,
Al Cl F Sr      , 10.647,    0.336,
C N Ni S        , 10.649,    0.337,
C C O Se        , 10.653,    0.337,
B Bi F O        , 10.656,    0.337,
F Gd Ge O       , 10.657,    0.337,
Li N O Si       ,  10.66,    0.337,
C N O Si        , 10.662,    0.338,
Cl Cu O W       , 10.664,    0.338,
Cu O Pr S       , 10.667,    0.338,
Cl La O Pb      , 10.669,    0.338,
Bi Er I O       , 10.676,    0.339,
Bi Dy I O       , 10.678,    0.339,
Nd O S Ti       , 10.679,    0.339,
Ag C N S        ,  10.68,    0.339,
F O Pb V        , 10.681,    0.339,
Cl Mo O Y       , 10.683,    0.339,
Bi Br O Y       , 10.683,    0.339,
Bi Ho I O       , 10.684,    0.339,
Ba Cl In S      , 10.686,    0.339,
Cu F Se Sr      , 10.689,     0.34,
Br Nb O Tl      , 10.691,     0.34,
B O P Sr        , 10.693,     0.34,
Bi F O V        , 10.695,     0.34,
Br Ca I N       , 10.695,     0.34,
Gd O S Ti       , 10.696,     0.34,
Cu Eu F S       , 10.696,     0.34,
La Mn O S       , 10.699,     0.34,
Au C Cl O       , 10.701,     0.34,
Ba O P S        , 10.703,    0.341,
Bi O Se Sr      ,  10.71,    0.341,
B Ca F O        , 10.713,    0.341,
Ag C F O        , 10.713,    0.341,
Br Er Mo O      ,  10.72,    0.342,
Bi I O Tm       , 10.721,    0.342,
Br Dy Mo O      , 10.723,    0.342,
Br Cu O Sr      , 10.724,    0.342,
F O Pb Zr       , 10.724,    0.342,
Br Ho Mo O      , 10.728,    0.343,
N O Si Yb       , 10.729,    0.343,
Br C O Pb       , 10.733,    0.343,
Cl Nd O Ti      , 10.733,    0.343,
B Ca Cl N       , 10.734,    0.343,
B Cl O Sr       , 10.736,    0.343,
Br La N S       , 10.738,    0.343,
Nb O S Sm       , 10.743,    0.344,
Bi I O Tb       , 10.744,    0.344,
Bi Br Li O      , 10.745,    0.344,
Ca F O V        , 10.752,    0.344,
Ba Cl O P       , 10.757,    0.345,
F O P Sr        , 10.759,    0.345,
Cl Na Nb O      ,  10.76,    0.345,
F Nd O S        , 10.763,    0.345,
Br Mo O Tm      , 10.765,    0.345,
Ba In S Te      , 10.766,    0.345,
Ba Br Ga S      , 10.768,    0.346,
Ba Cu Se Te     , 10.768,    0.346,
B Cl Gd O       , 10.768,    0.346,
Cl Re S Tl      , 10.769,    0.346,
Bi Cl Eu O      ,  10.77,    0.346,
As Mn O Sr      , 10.772,    0.346,
Cl O Sr V       , 10.776,    0.346,
Cl N Re S       , 10.778,    0.346,
Ba Cl O Si      , 10.779,    0.346,
Mn O Se Sr      , 10.779,    0.346,
F Gd O S        ,  10.78,    0.346,
C Cu N S        , 10.783,    0.347,
Cl N Nd S       , 10.784,    0.347,
N O Si Sm       , 10.784,    0.347,
As Mn Nd O      , 10.787,    0.347,
Br Mo O Tb      , 10.788,    0.347,
Ce O Se Se      , 10.791,    0.347,
Ga Li N O       , 10.793,    0.347,
B Br Eu O       , 10.793,    0.347,
Ba O S Zn       , 10.793,    0.347,
C I O Ru        , 10.794,    0.348,
N Pr Se Si      , 10.794,    0.348,
Mn Nd O Se      , 10.795,    0.348,
F O Pr Se       , 10.795,    0.348,
Ba Cl O Sb      , 10.797,    0.348,
Ag F S Sr       , 10.798,    0.348,
B Er F O        , 10.802,    0.348,
B Dy F O        , 10.805,    0.348,
Cl O Ru Sr      , 10.805,    0.348,
F O Re Sb       , 10.807,    0.349,
Cr La O S       , 10.808,    0.349,
B F Ho O        ,  10.81,    0.349,
Cl Mo O Yb      , 10.814,    0.349,
Bi Br O Yb      , 10.814,    0.349,
C Cu F O        , 10.816,    0.349,
Br C Mn O       , 10.816,    0.349,
La Nb O S       , 10.818,    0.349,
Ag Br O W       , 10.823,     0.35,
F Nb O Ti       , 10.826,     0.35,
La N O S        , 10.827,     0.35,
Cu Eu F Te      ,  10.83,     0.35,
Bi Br Na O      , 10.832,     0.35,
Br N Nd Se      , 10.833,    0.351,
Ba I P P        , 10.841,    0.351,
B F O Tm        , 10.846,    0.352,
B F N O         , 10.854,    0.352,
F O Pb Sc       , 10.856,    0.352,
La N O Si       , 10.859,    0.352,
C C O S         , 10.865,    0.353,
Cl N Sc Sc      , 10.866,    0.353,
N O V V         , 10.867,    0.353,
Cl Mo O Sm      , 10.869,    0.353,
Bi Br O Sm      , 10.869,    0.353,
B F O Tb        , 10.869,    0.353,
Cl N P Ta       ,  10.87,    0.353,
Cl La Nb O      , 10.872,    0.353,
B Cl N N        , 10.874,    0.354,
F I Na O        , 10.876,    0.354,
Ba Cl O Te      , 10.879,    0.354,
Bi F O Pb       ,  10.88,    0.354,
Cl Hg O Sr      , 10.889,    0.355,
F O Re Te       ,  10.89,    0.355,
Ce Cl S Si      , 10.894,    0.355,
Bi I O Y        , 10.899,    0.355,
Cu F S Sr       ,   10.9,    0.356,
Mo Se Te W      ,   10.9,    0.356,
As C F N        , 10.902,    0.356,
F Ga O Sr       , 10.911,    0.356,
Bi Cl Lu O      , 10.914,    0.357,
Cl Cr Gd Te     , 10.914,    0.357,
Cl Os Re Se     , 10.918,    0.357,
O Pr S Ti       , 10.921,    0.357,
N Nd O Se       , 10.922,    0.357,
F Nb O Zr       , 10.926,    0.358,
F O Tl Zr       , 10.927,    0.358,
Br La O Pb      , 10.929,    0.358,
Nb S Ta Te      , 10.929,    0.358,
Ag F Sr Te      , 10.931,    0.358,
As Au Nd O      , 10.931,    0.358,
As N O Th       , 10.931,    0.358,
F N O Zr        , 10.935,    0.358,
Gd N O Se       , 10.938,    0.358,
Cu I O Sr       , 10.939,    0.359,
Cl Na O Y       ,  10.94,    0.359,
Cl La Mo O      , 10.943,    0.359,
Eu N O Si       , 10.945,    0.359,
Ba S Se V       , 10.945,    0.359,
Cl I Mo Na      , 10.958,     0.36,
Bi I Li O       ,  10.96,     0.36,
Hg I Na O       , 10.962,     0.36,
Cl N S W        , 10.968,    0.361,
Cl O Pb Re      , 10.968,    0.361,
Bi Cl O Sr      , 10.973,    0.361,
Cl O Pr Ti      , 10.974,    0.361,
Ba Cu S Te      , 10.977,    0.361,
I Mo Nb O       , 10.978,    0.361,
C O Os S        , 10.981,    0.362,
Bi Cl Nd O      , 10.988,    0.362,
B Cl O Pr       , 10.992,    0.363,
B Br O Sr       , 10.995,    0.363,
C Hg N Se       , 10.995,    0.363,
Al F O Sr       , 10.996,    0.363,
Cl N Si W       , 10.999,    0.363,
F O Pr S        , 11.004,    0.363,
Bi Cl Gd O      , 11.004,    0.363,
Ba Br O P       , 11.015,    0.364,
Ba F Sb Se      ,  11.02,    0.365,
Eu S Se Sr      ,  11.02,    0.365,
Cl N Pr S       , 11.024,    0.365,
Bi I O Yb       , 11.028,    0.365,
Cl Eu Mo O      , 11.028,    0.365,
Bi Br Eu O      , 11.028,    0.365,
C I Mn O        ,  11.03,    0.365,
Ce O Se Si      , 11.031,    0.365,
Cu F Sr Te      , 11.031,    0.366,
C Cl O Os       , 11.033,    0.366,
Br O Sr V       , 11.034,    0.366,
Mn O Pr Se      , 11.034,    0.366,
Ag I O W        , 11.036,    0.366,
Ba Br O Si      , 11.036,    0.366,
Cl Mn O Sr      , 11.041,    0.366,
Br N Nd S       , 11.041,    0.366,
As Ce Cl O      , 11.045,    0.367,
Cl F Na Pb      , 11.045,    0.367,
Bi I Na O       , 11.046,    0.367,
F O Pr Sb       , 11.053,    0.367,
F Nb O Sc       , 11.055,    0.367,
Ba Hg S Se      , 11.056,    0.367,
As Ba Cd F      , 11.062,    0.368,
As Ba F Zn      , 11.062,    0.368,
Bi Cl O Ta      , 11.062,    0.368,
F Nb O Pb       , 11.065,    0.368,
Br Mo O Yb      , 11.071,    0.369,
F N O Pb        , 11.074,    0.369,
F O Te W        , 11.078,    0.369,
Bi F Nb O       , 11.079,    0.369,
Br Cl N Sr      , 11.079,    0.369,
Ag C N O        ,  11.08,    0.369,
N O Sc Zr       , 11.081,    0.369,
Bi I O Sm       , 11.081,    0.369,
B F Li O        , 11.083,    0.369,
Cl Li N Ti      , 11.085,     0.37,
Cl Hg O W       , 11.086,     0.37,
Ba Cl In O      , 11.086,     0.37,
As Cd Ce O      ,  11.09,     0.37,
Cd Ce O Se      , 11.097,    0.371,
Ca F S Sm       , 11.098,    0.371,
Ce O Se Zn      , 11.098,    0.371,
C Dy I O        , 11.107,    0.371,
Cr Nd O S       , 11.109,    0.371,
Pr S Se Sm      , 11.114,    0.372,
C F N S         , 11.116,    0.372,
N O P Sr        , 11.124,    0.373,
Br Mo O Sm      , 11.124,    0.373,
F O Ti Yb       , 11.132,    0.373,
Ca F Nb O       , 11.134,    0.373,
Ba Br O Te      , 11.135,    0.373,
Gd Nb O S       , 11.135,    0.373,
Br La N O       , 11.136,    0.373,
N O Si Sr       , 11.145,    0.374,
F Mn Nb O       , 11.146,    0.374,
Cl Cr O Sr      , 11.147,    0.374,
Br Ce S Si      , 11.149,    0.374,
