Phase fields,     scores,     Norm. scores,
Br Cl Hg S      ,  6.418,    0.186,
Ag O S Te       ,  6.422,    0.186,
Cl Cu In O      ,  6.423,    0.186,
Cl Cu Hg S      ,  6.427,    0.186,
As Cl Hg Ti     ,   6.43,    0.187,
Al Cd O Te      ,  6.434,    0.187,
As Cu Ho P      ,  6.441,    0.187,
Cu Mo S Se      ,  6.456,    0.188,
Br In O Te      ,  6.461,    0.189,
As Br Li S      ,  6.462,    0.189,
Bi Br Cu S      ,  6.464,    0.189,
Au Cl O Se      ,  6.469,    0.189,
Ag S Te V       ,  6.469,    0.189,
As Br Hg O      ,   6.47,     0.19,
Cd Cl O P       ,  6.475,     0.19,
I In In Te      ,  6.485,    0.191,
Bi Cl Ga Te     ,  6.491,    0.191,
Cl O Te Zn      ,  6.494,    0.191,
Bi Ga S Te      ,  6.498,    0.191,
Cl O P Sb       ,  6.506,    0.192,
Bi Br Cd S      ,  6.507,    0.192,
Cl Cu O Te      ,   6.51,    0.192,
Cl Ni O Se      ,  6.512,    0.192,
Br S S V        ,  6.516,    0.193,
Br Hg Se Zr     ,  6.518,    0.193,
Cl Hg In P      ,   6.52,    0.193,
Al Cl O S       ,  6.523,    0.193,
B Br P S        ,  6.534,    0.194,
Br Hg P Sn      ,  6.535,    0.194,
As Br O Pb      ,   6.54,    0.194,
As Hg I S       ,  6.541,    0.194,
Ag Bi Cl S      ,  6.549,    0.195,
Cd Cl O Te      ,  6.553,    0.195,
Cl Hg In S      ,  6.558,    0.196,
Cl Pb S Sb      ,  6.571,    0.197,
Br Hg S Sn      ,  6.573,    0.197,
O P P S         ,  6.578,    0.197,
I S Sb Sn       ,  6.583,    0.197,
Cl O Sb Te      ,  6.584,    0.197,
In Mo S Se      ,  6.586,    0.198,
Br O Pb Se      ,  6.595,    0.198,
Br F Sb Se      ,  6.599,    0.198,
Br Hg Se Tl     ,  6.605,    0.199,
As Cl Hg Hg     ,  6.606,    0.199,
I P P Sn        ,  6.609,    0.199,
Cl Mo S Se      ,  6.625,      0.2,
As I Li Se      ,  6.631,    0.201,
Bi Cu I Se      ,  6.633,    0.201,
Bi Br Cl S      ,  6.634,    0.201,
As Bi Ni S      ,  6.636,    0.201,
Cl In O Te      ,  6.639,    0.201,
As Cl Hg Zr     ,  6.641,    0.201,
As Bi Br Hg     ,  6.642,    0.202,
Bi Cl Cu S      ,  6.642,    0.202,
As Br F S       ,  6.646,    0.202,
As Cl Hg O      ,  6.648,    0.202,
Ag Nb S Te      ,  6.648,    0.202,
Br Mn Sb Se     ,  6.658,    0.203,
B O Se Zn       ,  6.663,    0.203,
Al Cl O Sn      ,  6.669,    0.203,
Bi Cd I Se      ,  6.675,    0.204,
As Cu Mn P      ,  6.677,    0.204,
As Cl Pr S      ,  6.684,    0.204,
Bi Cd Cl S      ,  6.684,    0.204,
As Br F Te      ,  6.684,    0.204,
As Hg I Sn      ,  6.686,    0.205,
Al Bi Cl S      ,  6.693,    0.205,
Cl Hg Se Zr     ,  6.694,    0.205,
Cl Hg P Sn      ,  6.711,    0.206,
As Cl O Pb      ,  6.716,    0.207,
Cl Ge O Pb      ,  6.717,    0.207,
Br Cl Cr S      ,  6.721,    0.207,
As Cl Hg Tl     ,  6.727,    0.207,
As Br Cr Hg     ,  6.729,    0.208,
Al Bi Cl Te     ,  6.731,    0.208,
Bi Br O Se      ,  6.738,    0.208,
O S Se Zr       ,  6.743,    0.209,
Bi Cu O Se      ,  6.746,    0.209,
Cl O P Sn       ,  6.753,    0.209,
Bi I In Se      ,   6.76,     0.21,
Bi Cl In S      ,  6.769,     0.21,
Cl Cl O Sn      ,  6.783,    0.211,
Cl O S Sn       ,   6.79,    0.212,
O Se Se Sm      ,  6.796,    0.212,
Ag Br O Pb      ,  6.799,    0.213,
Ag Hg I S       ,    6.8,    0.213,
Cl Mg O P       ,  6.801,    0.213,
Ag I O P        ,  6.804,    0.213,
Br Gd S Si      ,  6.805,    0.213,
As F I Se       ,  6.811,    0.213,
Bi In S Te      ,  6.813,    0.213,
As O Y Zn       ,  6.814,    0.214,
As Bi Cl Hg     ,  6.815,    0.214,
Nd O Se Se      ,  6.816,    0.214,
As Cl F S       ,   6.82,    0.214,
Br O S Ti       ,  6.824,    0.214,
As F S S        ,  6.826,    0.214,
Br S Si Sm      ,  6.827,    0.214,
Cl Nb P S       ,  6.829,    0.215,
O Pr Se Se      ,   6.84,    0.215,
Br Ni O Te      ,  6.846,    0.216,
Cd Mn Se Te     ,  6.846,    0.216,
Br Nd S Si      ,  6.847,    0.216,
Ce O Se Se      ,  6.856,    0.216,
As Cl F Te      ,  6.857,    0.217,
Pb S Sn Te      ,  6.859,    0.217,
La S S Se       ,  6.871,    0.218,
Br Pr S Si      ,  6.871,    0.218,
S Se Tl V       ,  6.872,    0.218,
Hg I S Zn       ,  6.874,    0.218,
Ag I O Te       ,  6.878,    0.218,
Br Hg I S       ,  6.881,    0.218,
Br Ce S Si      ,  6.887,    0.219,
Cu Hg I S       ,  6.889,    0.219,
In Mn S Se      ,  6.892,    0.219,
I Nb Se Te      ,  6.894,    0.219,
Br O Pb Si      ,  6.903,     0.22,
S Se Tl Tl      ,  6.904,     0.22,
Bi Cl O Se      ,  6.909,     0.22,
Cl Hg P Ti      ,  6.916,    0.221,
Br Hg I Te      ,  6.918,    0.221,
Ga O S Tl       ,  6.935,    0.222,
Bi Pb S Se      ,   6.94,    0.222,
Br Ce S Sb      ,  6.943,    0.223,
Br Li P S       ,  6.946,    0.223,
B Br O Zn       ,  6.946,    0.223,
Br Cd O V       ,  6.949,    0.223,
Br Re Se Se     ,   6.95,    0.223,
Br C Se Se      ,  6.952,    0.223,
Cl O P Ti       ,  6.957,    0.224,
Cr Hg S Se      ,  6.958,    0.224,
Br O Pb Sb      ,  6.959,    0.224,
B Br Cu O       ,  6.961,    0.224,
Mo Ni S Se      ,  6.964,    0.224,
Cd Cl I O       ,  6.964,    0.224,
La O Se Se      ,  6.965,    0.224,
Ag Cl O Pb      ,  6.969,    0.224,
B Br I P        ,  6.983,    0.225,
Br Mo Te Te     ,   6.99,    0.226,
Cl O S Ti       ,  6.993,    0.226,
Br La S Si      ,  6.995,    0.226,
Cl S Si Sm      ,  6.996,    0.226,
Br Nb Nb Se     ,  7.005,    0.227,
Cl Ni O Te      ,  7.014,    0.228,
Br Hg Pb S      ,  7.015,    0.228,
Cl Nd S Si      ,  7.016,    0.228,
Br O P Pb       ,  7.019,    0.228,
As As Re S      ,  7.021,    0.228,
I Pb S Sb       ,  7.024,    0.228,
Cu S Sm Te      ,  7.026,    0.228,
As Nb Te Tl     ,  7.026,    0.228,
Bi Se Te Tl     ,  7.027,    0.228,
As Cu O Sm      ,  7.031,    0.229,
As Nd O Zn      ,  7.036,    0.229,
Cl Pr S Si      ,  7.038,    0.229,
Cl O Se Y       ,  7.041,    0.229,
Cu Dy O Se      ,  7.047,     0.23,
Br Cl O Pb      ,  7.048,     0.23,
Cl Hg I S       ,  7.049,     0.23,
Br La S Sb      ,  7.051,     0.23,
Br Gd O Se      ,  7.052,     0.23,
Ce Cl S Si      ,  7.054,     0.23,
Cl Cu O Pb      ,  7.056,     0.23,
Br F S Sb       ,  7.058,    0.231,
Br O Te Zr      ,  7.059,    0.231,
Cu Gd O Se      ,   7.06,    0.231,
Dy O Se Si      ,   7.06,    0.231,
Br Hg S Tl      ,  7.064,    0.231,
As Br O Pr      ,  7.065,    0.231,
Bi Br Cd O      ,  7.066,    0.231,
Cl O Pb Si      ,   7.07,    0.231,
Ga La O Se      ,   7.07,    0.231,
Gd O Se Si      ,  7.073,    0.232,
Cr S Se Tl      ,  7.073,    0.232,
Cl Cu O V       ,  7.075,    0.232,
O Se Si Tb      ,  7.079,    0.232,
Cu O Se Sm      ,  7.082,    0.232,
Er O Se Si      ,  7.083,    0.232,
Cl Mo S S       ,  7.083,    0.232,
As Cl Hg Mo     ,  7.084,    0.232,
As I Li S       ,  7.088,    0.233,
Br O Pb Te      ,  7.091,    0.233,
Bi Cu I S       ,  7.091,    0.233,
O Se Si Sm      ,  7.095,    0.233,
Cd Cl O Pb      ,  7.096,    0.233,
Ag Bi Cl O      ,  7.104,    0.234,
Ho O Se Si      ,  7.104,    0.234,
Cl Li P S       ,  7.112,    0.234,
B Cl O Zn       ,  7.112,    0.234,
Eu O Se Se      ,  7.113,    0.234,
Cl Hg P Zr      ,  7.113,    0.234,
Br Mn S Sb      ,  7.114,    0.235,
Nd O Se Si      ,  7.114,    0.235,
Cd Cl O V       ,  7.115,    0.235,
Mo Ru Se Te     ,  7.115,    0.235,
Cl Re Se Se     ,  7.116,    0.235,
Cl Hg O P       ,   7.12,    0.235,
Br Cr O Si      ,  7.121,    0.235,
Br Cl Pb Tl     ,  7.122,    0.235,
Cl O Pb Sb      ,  7.124,    0.235,
Ce O Se Zn      ,  7.125,    0.235,
Cl F Sb Sb      ,  7.128,    0.235,
As Cd Ce O      ,  7.128,    0.236,
Ga Se Ta Te     ,   7.13,    0.236,
O Pb S Sb       ,  7.131,    0.236,
O Pr Se Si      ,  7.137,    0.236,
As Br Na O      ,  7.137,    0.236,
Hg Mo S Se      ,  7.141,    0.236,
Cl Hg S Zr      ,  7.148,    0.237,
Ce O Se Si      ,  7.152,    0.237,
B I P S         ,  7.154,    0.237,
Cl La S Si      ,   7.16,    0.238,
As I O Pb       ,   7.16,    0.238,
As Cl Gd O      ,  7.165,    0.238,
Cl Nb Nb Se     ,  7.169,    0.238,
Br Cl Tl Tl     ,  7.171,    0.239,
Cl Mo O Se      ,  7.174,    0.239,
Cd Ce O Se      ,  7.178,    0.239,
Bi Ni S Te      ,  7.179,    0.239,
As La O Zn      ,   7.18,    0.239,
Bi Br Cl O      ,  7.182,    0.239,
Cl O P Pb       ,  7.183,    0.239,
Ag Cl Cr O      ,  7.185,     0.24,
As Br La O      ,  7.186,     0.24,
Cl F P Sb       ,  7.187,     0.24,
As Cl O Sm      ,  7.187,     0.24,
Cl O S Zr       ,  7.187,     0.24,
Cu La S Te      ,  7.189,     0.24,
Dy S Te Te      ,  7.189,     0.24,
Bi Cl Cu O      ,   7.19,     0.24,
As Br F O       ,  7.194,     0.24,
Bi Cu O S       ,  7.196,     0.24,
Cl Dy O Se      ,  7.202,    0.241,
Mo Pb S Se      ,  7.205,    0.241,
As Cl Nd O      ,  7.206,    0.241,
As Ca Cl O      ,  7.208,    0.241,
Ca Cl Ge O      ,  7.209,    0.241,
I O Pb Se       ,   7.21,    0.241,
Cl Ga N Se      ,  7.213,    0.241,
F I Sb Se       ,  7.214,    0.241,
Cl Gd O Se      ,  7.215,    0.242,
Cl O Pb S       ,  7.218,    0.242,
Cl O Se Tb      ,  7.222,    0.242,
Cl O Te Zr      ,  7.223,    0.242,
Bi Br O Te      ,  7.224,    0.242,
O Pb S S        ,  7.225,    0.242,
Cl Er O Se      ,  7.225,    0.242,
As Cl O Pr      ,  7.228,    0.243,
Bi Cd Cl O      ,  7.229,    0.243,
Ca O P Se       ,  7.229,    0.243,
La O Se Zn      ,  7.229,    0.243,
Bi Cu O Te      ,  7.232,    0.243,
Ho S Te Te      ,  7.232,    0.243,
Br Cr O P       ,  7.234,    0.243,
Cl O Se Sm      ,  7.237,    0.243,
Cl O Se Tm      ,   7.24,    0.243,
As Cd F O       ,   7.24,    0.243,
As Ce Cl O      ,  7.244,    0.244,
Cu La O Se      ,  7.244,    0.244,
Cl Ho O Se      ,  7.246,    0.244,
Al F Ge O       ,   7.25,    0.244,
Mo S Se Tl      ,  7.253,    0.244,
Cl O Pb Te      ,  7.253,    0.244,
Bi Br Cl Tl     ,  7.255,    0.244,
Cl Nd O Se      ,  7.256,    0.244,
La O Se Si      ,  7.256,    0.244,
Cl F Sb Te      ,  7.257,    0.245,
As F I S        ,  7.257,    0.245,
Cu S Se Ta      ,  7.268,    0.245,
I Mn Sb Se      ,  7.268,    0.245,
Al Br N Se      ,  7.271,    0.245,
Cl O Te V       ,  7.272,    0.246,
Br Nb O Te      ,  7.273,    0.246,
O S S Tl        ,  7.273,    0.246,
Cr Cr Se Te     ,  7.274,    0.246,
O P Y Zn        ,  7.275,    0.246,
Cl Mn S Sb      ,  7.276,    0.246,
As Br Hg Yb     ,  7.282,    0.246,
Cl Cr O Si      ,  7.283,    0.246,
Br Cu Mo O      ,  7.287,    0.247,
Ca Pb S Se      ,  7.287,    0.247,
As F I Te       ,  7.292,    0.247,
Cu Se Ta Te     ,  7.303,    0.248,
Br Nb S Tl      ,   7.31,    0.248,
Bi Cl Hg S      ,   7.31,    0.248,
Cl Lu O Se      ,  7.316,    0.249,
Cl Cu O Y       ,  7.317,    0.249,
Cl O Si Y       ,   7.33,     0.25,
O S Si Y        ,  7.336,     0.25,
Br Gd O Si      ,   7.34,     0.25,
N P Se Zn       ,  7.342,     0.25,
Bi Cl Hg Te     ,  7.345,    0.251,
As Cl La O      ,  7.347,    0.251,
As La O S       ,  7.353,    0.251,
As Cl F O       ,  7.354,    0.251,
Cl F Ge O       ,  7.355,    0.251,
Bi O S S        ,  7.355,    0.251,
Cl In Nb O      ,  7.356,    0.251,
As F O S        ,   7.36,    0.252,
Ga Nd O S       ,  7.363,    0.252,
Cl Nb O P       ,  7.363,    0.252,
Br Ca Cu O      ,  7.369,    0.252,
I Nb Te Te      ,   7.37,    0.252,
Br Ca O Si      ,  7.381,    0.253,
As Cl Hf Hg     ,  7.382,    0.253,
Bi Cl O Te      ,  7.383,    0.253,
Cl P Se Ta      ,  7.385,    0.253,
Cu Eu O Se      ,  7.386,    0.254,
Ce Ga O S       ,    7.4,    0.254,
I S Si Tb       ,  7.409,    0.255,
F O S Se        ,  7.409,    0.255,
I Se Se Ta      ,  7.411,    0.255,
Cr Mo S Se      ,  7.415,    0.256,
Ag I O V        ,  7.415,    0.256,
I S Si Sm       ,  7.423,    0.256,
Cl Hf Hg Se     ,   7.43,    0.257,
Dy O P Zn       ,  7.431,    0.257,
Cl Nb O Te      ,  7.431,    0.257,
B Br Ni O       ,  7.435,    0.257,
Cl F P Rh       ,  7.437,    0.257,
I Nd S Si       ,  7.442,    0.257,
Gd O P Zn       ,  7.444,    0.258,
Cl N Sb Se      ,  7.449,    0.258,
Bi Br Mn Se     ,   7.45,    0.258,
Cu Mo O S       ,  7.452,    0.258,
Cl Cr O Te      ,  7.462,    0.259,
B Cl Mg O       ,  7.462,    0.259,
As Au O Sm      ,  7.463,    0.259,
I Pr S Si       ,  7.463,    0.259,
O P Sm Zn       ,  7.465,    0.259,
Cl Nb S Tl      ,  7.468,    0.259,
B Mg O S        ,  7.468,    0.259,
Br Li O P       ,  7.471,     0.26,
Br Hg Hg O      ,  7.475,     0.26,
I Li S Sb       ,  7.476,     0.26,
Br Mo O Te      ,  7.478,     0.26,
Ce I S Si       ,  7.478,     0.26,
As Gd Ni O      ,  7.479,     0.26,
As Au Nd O      ,  7.481,     0.26,
Nd O P Zn       ,  7.483,     0.26,
Ag Ce O S       ,  7.484,     0.26,
Cl Dy O Si      ,  7.485,     0.26,
As Cl Eu O      ,  7.487,    0.261,
Br Ca O P       ,  7.491,    0.261,
Dy O S Si       ,  7.491,    0.261,
Cl Gd O Si      ,  7.497,    0.261,
Ga La O S       ,    7.5,    0.262,
Cl O Si Tb      ,  7.504,    0.262,
Gd O S Si       ,  7.504,    0.262,
O P Pr Zn       ,  7.504,    0.262,
Er O S Si       ,  7.513,    0.262,
Ca O S Zn       ,  7.518,    0.263,
Cl O Si Sm      ,  7.518,    0.263,
Ce O P Zn       ,  7.519,    0.263,
O S Si Sm       ,  7.524,    0.263,
Ca Cl Cu O      ,  7.526,    0.263,
Cl O Se Yb      ,  7.527,    0.263,
O S Si Tm       ,  7.528,    0.263,
Cu Nd O S       ,   7.53,    0.264,
I Li P S        ,  7.532,    0.264,
Ho O S Si       ,  7.533,    0.264,
F Ge Mg O       ,  7.534,    0.264,
Cl Eu O Se      ,  7.535,    0.264,
Cd I O V        ,  7.535,    0.264,
Cl Nd O Si      ,  7.536,    0.264,
Gd O Si Te      ,  7.537,    0.264,
Ca Cl O Si      ,  7.538,    0.264,
Cl N S Se       ,  7.538,    0.264,
Gd O Se Ti      ,  7.541,    0.264,
F Ga O Te       ,  7.541,    0.264,
Nd O S Si       ,  7.542,    0.264,
Ca O S Si       ,  7.544,    0.265,
I O Pb Sb       ,  7.544,    0.265,
Au Cl F P       ,  7.546,    0.265,
B Cu I O        ,  7.547,    0.265,
Cu O Pr S       ,  7.551,    0.265,
As Ce Ni O      ,  7.554,    0.265,
Br Nd O Te      ,  7.556,    0.265,
Cl O Pr Si      ,  7.558,    0.266,
Ag F O P        ,  7.558,    0.266,
O Si Sm Te      ,  7.558,    0.266,
O Se Sm Ti      ,  7.562,    0.266,
O Pr S Si       ,  7.564,    0.266,
Cu Nd O Te      ,  7.564,    0.266,
Cl Mo O P       ,  7.566,    0.266,
Ce Cu O S       ,  7.566,    0.266,
Al Ca Cl O      ,  7.571,    0.266,
Ce Cl O Si      ,  7.572,    0.267,
