Phase fields,     scores,     Norm. scores,
In Sb Se Te     ,  7.025,    0.097,
Cu In Se Te     ,  7.043,    0.098,
I S Sb Se       ,  7.056,    0.099,
As Cu In Te     ,  7.062,      0.1,
Br Cl S Sb      ,  7.063,      0.1,
As Cd I P       ,  7.075,    0.101,
Ag Ge I S       ,  7.079,    0.101,
Cl Ga Sb Te     ,  7.089,    0.102,
Al Br Sb Se     ,  7.091,    0.102,
As Cu I S       ,  7.093,    0.102,
Br Cd P P       ,  7.095,    0.102,
Ag Br In Se     ,  7.096,    0.102,
Br Cd S Sb      ,  7.108,    0.103,
Br Cu P S       ,  7.112,    0.103,
Cu I P Se       ,  7.121,    0.104,
Ag Br Cl Te     ,  7.128,    0.105,
Br Cu S Si      ,  7.139,    0.105,
As Cd Cr Se     ,   7.14,    0.105,
Cu I Se Si      ,  7.148,    0.106,
Cl In S Sb      ,  7.158,    0.107,
S Se Sn Sn      ,  7.178,    0.108,
Ag O S Si       ,  7.185,    0.109,
Ag S Sn Te      ,  7.185,    0.109,
In S Se Sn      ,    7.2,     0.11,
Ag Cl O Si      ,    7.2,     0.11,
As Cr Cu Se     ,  7.203,     0.11,
As Cl F Se      ,  7.214,    0.111,
Ag Cl In Te     ,  7.222,    0.112,
Cu Ge I S       ,  7.233,    0.112,
Br In Sb Se     ,  7.233,    0.112,
O P P S         ,  7.235,    0.113,
Br Cu In Se     ,   7.25,    0.114,
Cd Cl O P       ,  7.263,    0.115,
In Ni S Se      ,  7.264,    0.115,
Br Cu S Te      ,  7.266,    0.115,
Cd S Sn Te      ,  7.275,    0.116,
S Sn Te Zn      ,  7.275,    0.116,
Cl O P Sb       ,  7.308,    0.118,
As Br Cd O      ,   7.31,    0.118,
Ag O S Te       ,  7.311,    0.118,
Ag Br Te Te     ,  7.312,    0.118,
Cl O Se Sn      ,  7.319,    0.119,
Cd Cl O Sb      ,  7.321,    0.119,
Cl O Sb Zn      ,  7.322,    0.119,
Ag Cl O Te      ,  7.326,    0.119,
Cl In O Se      ,   7.34,    0.121,
Ag I S Sb       ,  7.341,    0.121,
In S Sb Te      ,  7.342,    0.121,
Ag O P Te       ,  7.356,    0.122,
As Cl In O      ,  7.359,    0.122,
Cd I P S        ,  7.371,    0.123,
Cl Cu In Te     ,  7.374,    0.123,
Cl Ni O Se      ,  7.382,    0.124,
Cl Cu O Sb      ,  7.383,    0.124,
Ag Br S Sn      ,  7.388,    0.124,
Ag Au S Se      ,  7.399,    0.125,
Ag Br In S      ,   7.41,    0.126,
Cd Cl O Te      ,  7.414,    0.126,
Cl O Te Zn      ,  7.414,    0.126,
Ag I In Se      ,  7.418,    0.126,
Cd I S Sb       ,  7.429,    0.127,
Cd Cr S Se      ,  7.433,    0.128,
Cu I P S        ,  7.433,    0.128,
Cr S Se Zn      ,  7.433,    0.128,
Cl Mg O P       ,  7.435,    0.128,
Cl Nb P Se      ,   7.45,    0.129,
Cl O Sb Te      ,  7.458,    0.129,
Cu I S Si       ,  7.459,     0.13,
Ag Mo S Se      ,  7.465,     0.13,
Cl Cu O Te      ,  7.475,    0.131,
Br Nb Se Se     ,  7.477,    0.131,
Ag Cl Mo Se     ,  7.479,    0.131,
Ag Al Cl O      ,   7.48,    0.131,
Cu I S Sb       ,   7.49,    0.132,
Cr Cu S Se      ,  7.494,    0.132,
As F S S        ,  7.508,    0.133,
Cl Mo S Se      ,  7.509,    0.133,
Cu Nb S Se      ,  7.509,    0.133,
Al Cl O S       ,  7.509,    0.133,
Ag I O Se       ,  7.519,    0.134,
As Cl F S       ,  7.523,    0.134,
I Sb Se Sn      ,  7.528,    0.135,
Ag As I O       ,  7.537,    0.135,
Br In S Sb      ,  7.541,    0.136,
Cl In In S      ,  7.544,    0.136,
Cu S Se V       ,  7.547,    0.136,
Al Cd O S       ,  7.552,    0.137,
Cu I In Se      ,  7.565,    0.138,
Cu I S Te       ,  7.581,    0.139,
As Br F Se      ,  7.594,     0.14,
Ag As Cl Hg     ,  7.595,     0.14,
Ag Br In Te     ,  7.602,     0.14,
Cu Mo S Se      ,  7.611,    0.141,
Br In In Se     ,  7.616,    0.141,
Cl O S Sn       ,  7.623,    0.142,
As Cl Hg S      ,  7.624,    0.142,
Cd Cr Se Te     ,  7.624,    0.142,
Cr Se Te Zn     ,  7.625,    0.142,
Ag Br I S       ,   7.63,    0.142,
Cl Cl O Sn      ,  7.637,    0.143,
Br Cd O P       ,   7.64,    0.143,
Ga S Se V       ,  7.649,    0.144,
Ge Pb S Se      ,  7.653,    0.144,
Cl O P Sn       ,  7.667,    0.145,
Cr Cu Se Te     ,  7.684,    0.146,
As Br Hg Se     ,  7.694,    0.147,
Cu Nb Se Te     ,  7.698,    0.148,
Cl P S Ti       ,  7.705,    0.148,
As Hg S Sb      ,  7.709,    0.148,
As As Br Hg     ,  7.712,    0.149,
As Cl F Te      ,  7.712,    0.149,
Ga Mo S Se      ,  7.713,    0.149,
Cl Cu Hg Se     ,  7.721,    0.149,
As Br In O      ,  7.731,     0.15,
Cu Se Te V      ,  7.735,     0.15,
Al Cd O Te      ,   7.74,    0.151,
Br Cu In Te     ,  7.746,    0.151,
Al Cl Nb Se     ,  7.746,    0.151,
Cl Nb P S       ,  7.749,    0.151,
Br Ni O Se      ,  7.754,    0.152,
Br Cu O Sb      ,  7.755,    0.152,
Cl Cu In O      ,  7.759,    0.152,
Br Cl I Sb      ,  7.771,    0.153,
Br O Te Zn      ,  7.784,    0.154,
Au Cl P S       ,  7.785,    0.154,
Ag Bi S Se      ,  7.796,    0.155,
Cl Mo S S       ,  7.806,    0.156,
Ag Bi Cl Se     ,   7.81,    0.156,
I P P Sn        ,  7.812,    0.156,
Ag Br I Te      ,  7.817,    0.157,
I S Sb Sn       ,  7.824,    0.157,
Cl In O Te      ,   7.83,    0.158,
Cd Hg Se Te     ,  7.834,    0.158,
As Cl Ga Hg     ,  7.839,    0.158,
Ge Pb Se Te     ,  7.839,    0.158,
Br Cu O Te      ,  7.842,    0.158,
Ag Nb S Te      ,  7.849,    0.159,
Cd Pb S Se      ,  7.855,    0.159,
Ag I O P        ,  7.858,     0.16,
Hg O Se Se      ,  7.861,     0.16,
Cl Ni O Te      ,  7.869,     0.16,
Br Cr Cu Se     ,  7.874,    0.161,
Ag S Te V       ,  7.885,    0.162,
As Br F S       ,  7.888,    0.162,
As F I Se       ,  7.896,    0.162,
Ga Ga I Te      ,  7.896,    0.163,
Ga Mo Se Te     ,  7.898,    0.163,
Al I Sb Te      ,  7.898,    0.163,
Ag I In Te      ,  7.903,    0.163,
Cd Cl I O       ,  7.912,    0.164,
Bi S Sb Se      ,  7.921,    0.164,
Cl F P Sb       ,  7.941,    0.166,
Bi Cl Cu Se     ,   7.95,    0.167,
Cl Hg S Zn      ,  7.954,    0.167,
Al Cl O Sn      ,  7.955,    0.167,
In Mo S Se      ,   7.96,    0.167,
Br F Sb Se      ,  7.967,    0.168,
Ag Bi Se Te     ,  7.979,    0.169,
As Cu Mn P      ,   7.98,    0.169,
Pb S Se Te      ,  7.983,    0.169,
As Br Hg S      ,  7.984,    0.169,
As Hg I Se      ,  7.992,     0.17,
Cl F Sb Sb      ,  7.994,     0.17,
Ag I O Te       ,  7.998,     0.17,
Mo Ni S Se      ,  7.999,     0.17,
Bi S Se Te      ,  8.006,    0.171,
Au Cl O Se      ,  8.007,    0.171,
Cl Cu Hg S      ,   8.01,    0.171,
Br Hg Se Zn     ,  8.021,    0.172,
Cd Pb Se Te     ,  8.036,    0.173,
As Br Cd Hg     ,  8.038,    0.173,
Cu I In Te      ,  8.041,    0.173,
Cd Mn Se Te     ,  8.044,    0.174,
Bi Cl Ga Se     ,  8.047,    0.174,
F O S Se        ,   8.05,    0.174,
O S Se Zr       ,  8.051,    0.174,
B O Se Zn       ,  8.062,    0.175,
Br Cl Cr S      ,  8.062,    0.175,
As Cl Hg Sn     ,  8.063,    0.175,
As F O S        ,  8.067,    0.175,
Cl Mo O Se      ,  8.068,    0.175,
As Br F Te      ,  8.069,    0.176,
Br Cu Hg Se     ,  8.077,    0.176,
Cl F Sb Te      ,  8.079,    0.176,
Cl Li P S       ,  8.079,    0.176,
As Cl F O       ,  8.081,    0.176,
As Cu Er P      ,  8.082,    0.177,
As Cu Ho P      ,  8.093,    0.177,
As Br Cu Hg     ,  8.094,    0.177,
Ag Bi Cl S      ,  8.096,    0.178,
Br S S V        ,  8.098,    0.178,
Bi Sb Se Te     ,  8.101,    0.178,
Cl N S Se       ,  8.105,    0.178,
As Cd F O       ,   8.12,    0.179,
As Br Li S      ,  8.121,     0.18,
Ge Pb S Te      ,  8.124,     0.18,
Al Al I Te      ,  8.126,     0.18,
As I Li Se      ,  8.129,     0.18,
S Sb Se Tl      ,  8.134,     0.18,
B Br P S        ,  8.153,    0.182,
Al Bi Cl Se     ,  8.161,    0.183,
Ag Bi Br Se     ,  8.162,    0.183,
As Cl Hg O      ,  8.175,    0.184,
Cl F P Rh       ,  8.175,    0.184,
Bi Cd Cl S      ,  8.176,    0.184,
As F I S        ,  8.178,    0.184,
Br In O Te      ,  8.181,    0.184,
N P Se Zn       ,  8.186,    0.184,
Cl Pb S Sb      ,  8.193,    0.185,
Cl N Sb Se      ,  8.199,    0.185,
Cl Mn S Sb      ,  8.201,    0.185,
Cl F Ge O       ,  8.204,    0.186,
Cl O S Ti       ,   8.21,    0.186,
Ag Cl Cr O      ,  8.211,    0.186,
Br Ni O Te      ,  8.219,    0.187,
Ag Br Hg S      ,  8.221,    0.187,
Pb S Se Sn      ,  8.229,    0.188,
Bi Cl Cu S      ,  8.231,    0.188,
Bi Br Cd Se     ,  8.241,    0.189,
Ga S Se Tl      ,  8.244,    0.189,
I Nb Se Te      ,  8.247,    0.189,
Br F S Sb       ,  8.247,    0.189,
Cl O P Ti       ,   8.25,    0.189,
F I Sb Se       ,  8.254,     0.19,
In Mn S Se      ,  8.256,     0.19,
Mo Ru Se Te     ,  8.257,     0.19,
Br Cl Hg S      ,  8.261,     0.19,
Br Mn Sb Se     ,  8.266,     0.19,
As Hg I S       ,  8.271,    0.191,
Cl Nb O P       ,  8.292,    0.192,
Bi Br Cu Se     ,  8.296,    0.193,
Br Cd Hg S      ,  8.299,    0.193,
Ag F O S        ,  8.302,    0.193,
Cl Cr O Si      ,  8.302,    0.193,
Cl Ga N Se      ,  8.308,    0.194,
As Cd Hg I      ,  8.323,    0.195,
As Bi Ni S      ,  8.325,    0.195,
Cd Cl O V       ,  8.337,    0.196,
Cl F O S        ,  8.341,    0.196,
Cl O S Zr       ,  8.342,    0.196,
Ag F O P        ,  8.342,    0.196,
Cl Hg In S      ,  8.342,    0.196,
Cl Mo O S       ,  8.345,    0.196,
B Cl O Zn       ,  8.352,    0.197,
As F I Te       ,  8.353,    0.197,
Br Cu Hg S      ,  8.354,    0.197,
As Ca Cl O      ,   8.36,    0.198,
Cl Hg P Sn      ,  8.363,    0.198,
As Cl O Pb      ,  8.369,    0.198,
Ca O P Se       ,  8.371,    0.198,
I In In Te      ,  8.372,    0.198,
Bi Cl O Se      ,  8.375,    0.199,
Cl N S S        ,  8.381,    0.199,
Cl F O P        ,  8.381,    0.199,
Cl Hg In P      ,  8.382,    0.199,
Cl Mo O P       ,  8.385,    0.199,
Cl Cu O V       ,  8.392,      0.2,
F Ge Mg O       ,  8.395,      0.2,
Pb Se Sn Te     ,  8.403,    0.201,
As I Li S       ,  8.404,    0.201,
As Br Hg Sn     ,  8.404,    0.201,
F O P P         ,  8.408,    0.201,
Cl Cr O Te      ,  8.411,    0.201,
F O S Sb        ,  8.419,    0.202,
Cd F O P        ,  8.419,    0.202,
F O P Zn        ,  8.419,    0.202,
Br Li P S       ,   8.42,    0.202,
As Br F O       ,  8.422,    0.202,
As Br Hg In     ,  8.423,    0.202,
Cl Nb O Te      ,  8.424,    0.202,
Cl F O Sb       ,  8.432,    0.203,
B I P S         ,  8.435,    0.203,
Al Bi Cl S      ,  8.435,    0.203,
Ag Bi Br S      ,  8.436,    0.203,
Cu Mo O S       ,  8.437,    0.203,
Bi In Se Te     ,  8.444,    0.204,
Cl O Te V       ,  8.458,    0.205,
Cl Er O Se      ,  8.458,    0.205,
F O P Sb        ,  8.458,    0.205,
Cd N P S        ,  8.459,    0.205,
N P S Zn        ,  8.459,    0.205,
Cl Dy O Se      ,  8.461,    0.205,
Cl Nb Nb Se     ,  8.467,    0.206,
Bi Cu O Se      ,  8.467,    0.206,
Cl Ho O Se      ,  8.468,    0.206,
Cd F O Sb       ,   8.47,    0.206,
Cl N S Sb       ,  8.471,    0.206,
Br C Se Se      ,  8.471,    0.206,
Cl N P Zn       ,  8.472,    0.206,
Cl Hg O P       ,  8.472,    0.206,
Cu F O P        ,  8.473,    0.206,
Bi Br Cl S      ,  8.475,    0.206,
Ca Cl Ge O      ,  8.479,    0.207,
Bi Ga S Te      ,  8.484,    0.207,
Cl Cu N S       ,  8.486,    0.207,
Cl Ge O Pb      ,  8.488,    0.207,
B Mg O S        ,  8.489,    0.207,
Bi Cl Ga Te     ,  8.497,    0.208,
F O S Te        ,  8.499,    0.208,
Ag Hg I S       ,    8.5,    0.208,
Al F Ge O       ,    8.5,    0.208,
B Cl Mg O       ,  8.502,    0.208,
Br Mo Te Te     ,  8.504,    0.208,
Er O Se Si      ,  8.508,    0.209,
Dy O Se Si      ,  8.511,    0.209,
As Br Hg O      ,  8.512,    0.209,
Cl O Te Zr      ,  8.513,    0.209,
Bi Br Cd S      ,  8.513,    0.209,
Cl O Se Tm      ,  8.515,    0.209,
Cl Mo O Te      ,  8.516,    0.209,
Ho O Se Si      ,  8.517,    0.209,
Bi Cd I Se      ,   8.52,     0.21,
F I S Sb        ,  8.525,     0.21,
Cr Mo S Se      ,  8.532,    0.211,
Br Mn S Sb      ,  8.537,    0.211,
Cl F I Sb       ,  8.538,    0.211,
Cl Hg I S       ,  8.539,    0.211,
Dy S Te Te      ,  8.543,    0.211,
Se Te Ti Ti     ,  8.544,    0.211,
Cl O Se Tb      ,  8.544,    0.211,
I Mn Sb Se      ,  8.544,    0.211,
Br O S Ti       ,  8.546,    0.212,
La S S Se       ,  8.547,    0.212,
Ho S Te Te      ,   8.55,    0.212,
Cu Dy O Se      ,  8.553,    0.212,
Bi Cl In S      ,  8.555,    0.212,
Bi Br Cu S      ,  8.566,    0.213,
F Mg O P        ,  8.568,    0.213,
Bi Cu I Se      ,  8.573,    0.214,
Hg I S Zn       ,  8.576,    0.214,
Cl Ga N S       ,  8.577,    0.214,
Ag N O Se       ,  8.587,    0.215,
F Mg O Si       ,  8.591,    0.215,
O Se Si Tb      ,  8.593,    0.215,
Ag Cl O Pb      ,  8.595,    0.215,
Cr Cr Se Te     ,  8.597,    0.215,
Cl Li O P       ,  8.601,    0.216,
Cu F O Te       ,  8.603,    0.216,
Al Bi Cl Te     ,  8.604,    0.216,
Mg N P S        ,  8.607,    0.216,
O Pb S S        ,  8.608,    0.216,
Br Cr O P       ,  8.611,    0.216,
Ca Cl O S       ,  8.612,    0.217,
N O S Se        ,  8.613,    0.217,
Cl Ga N P       ,  8.616,    0.217,
Ag Bi Cl O      ,  8.617,    0.217,
Bi Br In Se     ,  8.617,    0.217,
Cr Hg S Se      ,  8.618,    0.217,
As Cl Hg Ti     ,   8.62,    0.217,
Cl O Pb S       ,   8.62,    0.217,
N P Te Zn       ,  8.627,    0.218,
Cu Hg I S       ,  8.629,    0.218,
Bi O S S        ,   8.63,    0.218,
Br Cr O Si      ,  8.634,    0.218,
Ca O P S        ,  8.638,    0.218,
Cl Mo Mo Se     ,  8.648,    0.219,
Ca O S Zn       ,  8.649,    0.219,
Ca Cl O P       ,  8.651,    0.219,
Br Hg S Sn      ,  8.655,     0.22,
Na O S S        ,  8.659,     0.22,
Cl O P Pb       ,  8.659,     0.22,
Ca O S Si       ,   8.66,     0.22,
Cl Mn O P       ,  8.666,    0.221,
Br Cd O V       ,  8.668,    0.221,
Pb S Sn Te      ,  8.669,    0.221,
Cd Cl O Pb      ,   8.67,    0.221,
Al F O P        ,  8.671,    0.221,
Cl Re Se Se     ,  8.672,    0.221,
Ca Cl O Si      ,  8.673,    0.221,
Cl In Nb O      ,  8.677,    0.221,
As Hg I Sn      ,  8.678,    0.221,
Cl O Pb Si      ,  8.681,    0.222,
B Br O Zn       ,  8.682,    0.222,
Br O Pb Se      ,  8.683,    0.222,
Al Cl N S       ,  8.684,    0.222,
I Nb Te Te      ,  8.685,    0.222,
Ca O S Sb       ,  8.687,    0.222,
As As Re S      ,  8.691,    0.222,
Bi Cd Cl O      ,  8.692,    0.223,
F Ga O Te       ,  8.693,    0.223,
F I Sb Te       ,  8.693,    0.223,
I Li P S        ,  8.693,    0.223,
Br Hg P Sn      ,  8.693,    0.223,
Al F O Si       ,  8.694,    0.223,
O Se Se Sm      ,  8.695,    0.223,
O Pb S Sb       ,  8.696,    0.223,
Na O P S        ,  8.697,    0.223,
As Br O Pb      ,  8.698,    0.223,
Bi Br O Se      ,  8.704,    0.224,
Cl O Pb Sb      ,  8.708,    0.224,
Bi In S Te      ,  8.709,    0.224,
Ca Cl Cu O      ,  8.714,    0.224,
Hg Mo S Se      ,   8.72,    0.225,
F Ga Mg O       ,  8.722,    0.225,
Al Cl N P       ,  8.722,    0.225,
Cl Cu O Pb      ,  8.723,    0.225,
Cl Hg Se Zr     ,   8.73,    0.225,
F O S Sn        ,  8.731,    0.226,
Bi Cu O S       ,  8.731,    0.226,
B Br Cu O       ,  8.734,    0.226,
Cl O Se Y       ,  8.738,    0.226,
I Li S Sb       ,  8.742,    0.226,
Bi Cl Cu O      ,  8.744,    0.227,
Bi Ni S Te      ,  8.744,    0.227,
As Cl Hg Zr     ,  8.745,    0.227,
Al Br N Se      ,  8.746,    0.227,
As Cl Hg Mo     ,  8.748,    0.227,
As Br Na O      ,  8.749,    0.227,
Br Nb O Te      ,  8.752,    0.227,
B Cl Ni O       ,  8.758,    0.228,
Br F O Sb       ,  8.759,    0.228,
Cu Na O S       ,  8.761,    0.228,
F O P Sn        ,   8.77,    0.228,
Er O S Si       ,  8.771,    0.229,
Dy O S Si       ,  8.774,    0.229,
I Mo Te Te      ,  8.774,    0.229,
B Br I P        ,  8.774,    0.229,
Br Cu Mo O      ,  8.777,    0.229,
Ho O S Si       ,   8.78,    0.229,
Cl O Pb Te      ,  8.786,     0.23,
Cl Dy O Si      ,  8.786,     0.23,
La O Se Se      ,  8.787,     0.23,
Cl S Si Sm      ,   8.79,     0.23,
As O Y Zn       ,   8.79,     0.23,
Br Nb Nb Se     ,  8.793,     0.23,
Cd Ge N O       ,  8.793,     0.23,
Ge N O Zn       ,  8.793,     0.23,
I Pb S Sb       ,  8.799,    0.231,
Dy O P Zn       ,  8.801,    0.231,
Ge N O Si       ,  8.804,    0.231,
Bi Cl O Te      ,  8.807,    0.231,
Cr Mn S Se      ,  8.809,    0.231,
Ag Cr I O       ,  8.816,    0.232,
O S Si Tm       ,  8.825,    0.233,
O S S Tl        ,  8.826,    0.233,
As Cl Hg Hg     ,  8.832,    0.233,
Bi Cu I S       ,  8.834,    0.233,
Br F O Te       ,  8.836,    0.233,
Br O Te Zr      ,  8.837,    0.233,
Br Mo O Te      ,   8.84,    0.234,
Li Mo S Se      ,  8.846,    0.234,
Ag N O S        ,  8.848,    0.234,
Ag I O V        ,   8.86,    0.235,
Ag Cl N O       ,  8.861,    0.235,
Br Hg I S       ,  8.862,    0.235,
As Cr Mn P      ,  8.862,    0.235,
Cl O Si Tb      ,  8.866,    0.236,
F Ni O Sb       ,  8.871,    0.236,
Cl F O Ru       ,  8.872,    0.236,
N O S S         ,  8.873,    0.236,
Cr I O P        ,  8.878,    0.237,
Cl La S Si      ,  8.881,    0.237,
Bi I In Se      ,  8.884,    0.237,
Cl N O S        ,  8.885,    0.237,
Au Cl F P       ,  8.886,    0.237,
Eu O Se Se      ,  8.893,    0.238,
Al Ca O S       ,  8.895,    0.238,
Bi Cu O Te      ,  8.895,    0.238,
Cl Ho O Te      ,  8.896,    0.238,
Cl O Se Yb      ,  8.898,    0.238,
Cl Hg P Ti      ,  8.902,    0.238,
Mo Pb S Se      ,  8.902,    0.238,
Al Ca Cl O      ,  8.907,    0.239,
Mn Mo S Se      ,  8.909,    0.239,
F In O Te       ,  8.913,    0.239,
Ag Br O Pb      ,  8.916,    0.239,
As F N Se       ,  8.919,     0.24,
Br Li O P       ,  8.922,     0.24,
Cl N O P        ,  8.923,     0.24,
Cd I O V        ,  8.933,    0.241,
As Br Hg Ti     ,   8.94,    0.241,
I O Pb Se       ,  8.948,    0.242,
Br Cl O Pb      ,  8.953,    0.242,
I S Si Tb       ,  8.955,    0.242,
N O P Zn        ,  8.959,    0.243,
As I O Pb       ,  8.963,    0.243,
Cl O Se Sm      ,  8.965,    0.243,
As Br Cr Hg     ,  8.966,    0.243,
Br Ca O P       ,   8.97,    0.244,
Cl N O Sb       ,   8.97,    0.244,
Bi Br Cl O      ,  8.974,    0.244,
Br O P Pb       ,  8.978,    0.244,
As Cl O Sm      ,   8.98,    0.244,
Cu S Sm Te      ,   8.98,    0.244,
Cl Cu N O       ,  8.984,    0.245,
Cl Hg S Zr      ,  8.986,    0.245,
Br Re Se Se     ,  8.991,    0.245,
Br Ca O Si      ,  8.991,    0.245,
B Cu I O        ,  8.998,    0.246,
Br O Pb Si      ,    9.0,    0.246,
Bi Br Cd O      ,  9.009,    0.247,
Ag N O Te       ,   9.01,    0.247,
O Se Si Sm      ,  9.011,    0.247,
Ga O S Tl       ,  9.012,    0.247,
Cr S Se Tl      ,  9.015,    0.247,
F I O Sb        ,  9.022,    0.247,
Br Hg I Te      ,  9.023,    0.248,
Cl Hg P Zr      ,  9.023,    0.248,
Br O Pb Sb      ,  9.025,    0.248,
Br Ca Cu O      ,  9.031,    0.248,
Br Mn O Sb      ,  9.032,    0.248,
F Hg S Si       ,  9.032,    0.248,
As Bi Cl Hg     ,  9.032,    0.248,
F Nb O Se       ,  9.037,    0.249,
O S Si Y        ,  9.041,    0.249,
Br Hg Se Zr     ,  9.046,    0.249,
Cu O Se Sm      ,  9.051,     0.25,
Cl O Si Y       ,  9.053,     0.25,
I Nb Nb Se      ,  9.054,     0.25,
Al Ca O Te      ,  9.055,     0.25,
As La O S       ,  9.057,     0.25,
S Se Tl V       ,  9.059,     0.25,
As Cu O Sm      ,  9.066,    0.251,
Cl P Se Ta      ,  9.066,    0.251,
O P Y Zn        ,  9.067,    0.251,
As Cl La O      ,  9.069,    0.251,
Cu La S Te      ,   9.07,    0.251,
Cu F Hg S       ,  9.072,    0.251,
B Br Ni O       ,  9.074,    0.251,
La O Se Zn      ,   9.09,    0.253,
Cl Cu O Y       ,  9.092,    0.253,
F I O Te        ,  9.097,    0.253,
Na Ni O S       ,  9.099,    0.253,
Dy O S Sn       ,    9.1,    0.253,
La O Se Si      ,    9.1,    0.253,
Br O Pb Te      ,  9.101,    0.253,
Br S Si Sm      ,  9.104,    0.254,
As La O Zn      ,  9.105,    0.254,
Ga N O Zn       ,  9.106,    0.254,
Mo S Se Tl      ,  9.113,    0.254,
Cu S Se Ta      ,  9.115,    0.254,
Bi Br O Te      ,  9.121,    0.255,
Cu La O Se      ,   9.14,    0.256,
Be Cl I Zr      ,  9.146,    0.257,
Ca Pb S Se      ,  9.153,    0.257,
Nd O Se Se      ,  9.156,    0.258,
Cl Eu O Se      ,  9.157,    0.258,
Cl S Se W       ,  9.159,    0.258,
As F N S        ,   9.17,    0.259,
Al Cl N O       ,  9.171,    0.259,
As Cl Eu O      ,  9.172,    0.259,
Ag Br N O       ,  9.172,    0.259,
C Cl O Pd       ,  9.177,    0.259,
Cl Nb O Ti      ,  9.179,    0.259,
Bi Pb S Se      ,  9.182,     0.26,
Br La S Si      ,  9.193,     0.26,
F Ge O V        ,  9.193,     0.26,
O S Si Yb       ,  9.196,    0.261,
As Nb Te Tl     ,  9.201,    0.261,
Cl O Si Yb      ,  9.208,    0.261,
