Phase fields,     scores,     Norm. scores,
B O Se Zn       ,  4.863,    0.165,
As Br Hg In     ,  4.864,    0.165,
Cl Cu Hg Se     ,  4.868,    0.165,
Al Al I Te      ,  4.877,    0.166,
Cl In In S      ,  4.881,    0.166,
I Sb Se Sn      ,  4.881,    0.166,
Ag Cl O Te      ,  4.882,    0.166,
Cl O Se Sn      ,  4.888,    0.167,
As Br F Te      ,  4.888,    0.167,
Al Cl Nb Se     ,  4.892,    0.167,
Cl In S Sb      ,  4.896,    0.168,
Ag Br I S       ,  4.898,    0.168,
Br In O Te      ,  4.918,    0.169,
Ag S Te Te      ,  4.931,    0.171,
Cl Ni O Te      ,  4.933,    0.171,
I S Sb Se       ,  4.934,    0.171,
As F I Se       ,   4.94,    0.171,
Br Cd P P       ,  4.941,    0.171,
Cl Cu P S       ,  4.957,    0.173,
Bi Br Cu Se     ,  4.958,    0.173,
Cd Cr Se Te     ,  4.973,    0.174,
Cd Cl O Te      ,  4.978,    0.174,
Al I Sb Te      ,  4.979,    0.174,
Br Cd O P       ,  4.981,    0.175,
Bi Cl Ga Se     ,  4.984,    0.175,
Cu I S Sb       ,  4.991,    0.175,
Ag Cl P S       ,  4.991,    0.175,
Ag Bi Br Se     ,  4.992,    0.176,
Cr Cu S Se      ,  4.993,    0.176,
Ge Pb Se Te     ,  4.994,    0.176,
In S Sb Te      ,  4.995,    0.176,
Al Cd O S       ,  4.998,    0.176,
Ga Mo Se Te     ,  4.998,    0.176,
Cu Nb S Se      ,  5.002,    0.176,
Cr S Se Zn      ,  5.003,    0.176,
S Sn Te Zn      ,  5.004,    0.177,
B Br Cu O       ,  5.022,    0.178,
Ag I S Sb       ,  5.025,    0.178,
Ag S Sn Te      ,  5.028,    0.178,
B Br O Zn       ,  5.032,    0.179,
S Se Sn Sn      ,  5.035,    0.179,
As Br F S       ,  5.038,    0.179,
As Cl F Te      ,  5.043,     0.18,
I In In Te      ,   5.05,     0.18,
As O Y Zn       ,  5.053,     0.18,
Ag Au S Se      ,  5.055,    0.181,
As Hg I Se      ,  5.057,    0.181,
Ag Cl Mo Se     ,  5.062,    0.181,
Ga S Se Tl      ,  5.063,    0.181,
Cu I S Si       ,  5.069,    0.182,
Cl In O Te      ,  5.071,    0.182,
Al F Ge O       ,  5.076,    0.182,
Al Cl O Sn      ,  5.082,    0.183,
Ag O S Si       ,  5.082,    0.183,
Cl O Sb Te      ,  5.086,    0.183,
Bi Br Cd Se     ,  5.086,    0.183,
As Br F O       ,  5.087,    0.183,
Cd Hg Se Te     ,  5.096,    0.184,
As Br Hg Sn     ,  5.102,    0.184,
As Cd F O       ,  5.104,    0.185,
B Br Ni O       ,  5.105,    0.185,
Hg O Se Se      ,  5.109,    0.185,
Bi Cl Cu Se     ,   5.11,    0.185,
Cu I S Te       ,  5.115,    0.186,
Cd I S Sb       ,  5.118,    0.186,
Cd Cr S Se      ,   5.12,    0.186,
Cd S Sn Te      ,  5.121,    0.186,
Se Te Ti Ti     ,  5.127,    0.186,
Br C Se Se      ,  5.127,    0.187,
Ag O S Te       ,  5.128,    0.187,
Al Cl O S       ,  5.132,    0.187,
Cd Cl O P       ,  5.133,    0.187,
Ag O P Te       ,  5.137,    0.187,
Ge Pb S Se      ,  5.141,    0.188,
Ag Bi Cl Se     ,  5.143,    0.188,
Ga Mo S Se      ,  5.145,    0.188,
Ce O Se Se      ,  5.149,    0.188,
As Br Hg S      ,  5.152,    0.189,
Cl Ga N Se      ,  5.156,    0.189,
Bi Br In Se     ,  5.178,    0.191,
O Pr Se Se      ,  5.181,    0.191,
B Cl O Zn       ,  5.183,    0.191,
Br Cd O V       ,  5.185,    0.191,
As Cl F S       ,  5.188,    0.192,
As Nd O Zn      ,   5.19,    0.192,
Cd Cl I O       ,  5.193,    0.192,
Ag I O Te       ,  5.196,    0.192,
Nd O Se Se      ,  5.197,    0.192,
As Br Hg O      ,    5.2,    0.192,
Cl F Ge O       ,  5.201,    0.193,
Ga La O Se      ,  5.205,    0.193,
Cl Cl O Sn      ,  5.206,    0.193,
Cl Cu O V       ,  5.209,    0.193,
Ce O Se Zn      ,  5.212,    0.194,
As Ce Ni O      ,  5.213,    0.194,
As Br Hg Ti     ,  5.219,    0.194,
As Cl F O       ,  5.235,    0.195,
As Cd Hg I      ,  5.236,    0.195,
Ag Bi Se Te     ,  5.238,    0.196,
Cl O P Sb       ,  5.238,    0.196,
As Cu O Sm      ,  5.239,    0.196,
Al Bi Cl Se     ,  5.242,    0.196,
As Cl Hg Sn     ,   5.25,    0.197,
B Cl Ni O       ,  5.253,    0.197,
As Cd Ce O      ,  5.255,    0.197,
O Se Se Sm      ,  5.256,    0.197,
Al Br N Se      ,  5.262,    0.198,
As La O Zn      ,  5.266,    0.198,
Cu I P S        ,  5.267,    0.198,
Cu Mo S Se      ,  5.267,    0.198,
Cl Nb P Se      ,  5.269,    0.198,
As Br O Pr      ,  5.271,    0.198,
As Hg S Sb      ,  5.273,    0.198,
La O Se Se      ,  5.273,    0.198,
Br Cu Hg S      ,  5.276,    0.199,
Cl F Sb Sb      ,  5.277,    0.199,
Cd Pb Se Te     ,  5.281,    0.199,
Ag S Te V       ,  5.288,      0.2,
F I Sb Se       ,  5.299,    0.201,
As Cl Hg S      ,  5.299,    0.201,
Ag Mo S Se      ,    5.3,    0.201,
Br P S S        ,  5.306,    0.201,
Cu O Se Sm      ,  5.309,    0.201,
Ag Br Hg S      ,  5.309,    0.201,
Au Cl O Se      ,  5.325,    0.203,
Cd Ce O Se      ,  5.325,    0.203,
Cu La O Se      ,  5.326,    0.203,
F Ga O Te       ,   5.33,    0.203,
Cd Cl O V       ,  5.331,    0.203,
O S Se Zr       ,  5.332,    0.203,
La O Se Zn      ,  5.336,    0.204,
As La Ni O      ,  5.336,    0.204,
Ag I O P        ,  5.345,    0.204,
As Cl Hg O      ,  5.345,    0.204,
Mo Ni S Se      ,  5.347,    0.204,
As F I Te       ,  5.348,    0.205,
Br O Te Zr      ,   5.35,    0.205,
As Bi Ni S      ,  5.356,    0.205,
As Cu Ho P      ,   5.36,    0.206,
As Br La O      ,  5.362,    0.206,
As Cu Er P      ,  5.362,    0.206,
As Cl Hg Ti     ,  5.364,    0.206,
Cu Gd O Se      ,  5.367,    0.206,
Cl O Se Y       ,  5.368,    0.206,
As Cl Pr S      ,  5.369,    0.206,
Br Hg Se Zr     ,   5.37,    0.206,
As Gd Ni O      ,  5.377,    0.207,
Ag Bi S Se      ,  5.378,    0.207,
As Br O Pb      ,  5.381,    0.207,
Ag Cl Cr O      ,  5.383,    0.207,
As Ce Cl O      ,  5.384,    0.207,
Cd I P S        ,  5.387,    0.208,
Bi Cl Ga Te     ,  5.388,    0.208,
Cu Dy O Se      ,  5.388,    0.208,
Br F S Sb       ,   5.39,    0.208,
Bi Cu O Se      ,  5.392,    0.208,
Ca Cl Ge O      ,  5.393,    0.208,
Cl F Sb Te      ,  5.395,    0.208,
Br Cd Hg S      ,  5.397,    0.209,
Br Ca Cu O      ,  5.405,    0.209,
Br O S Ti       ,  5.408,    0.209,
Br Cl Cr S      ,  5.409,     0.21,
F Ni O Sb       ,   5.41,     0.21,
Bi Cu I Se      ,  5.411,     0.21,
S Sb Se Tl      ,  5.411,     0.21,
F Ge Mg O       ,  5.413,     0.21,
As Cl O Pr      ,  5.414,     0.21,
Bi In Se Te     ,  5.415,     0.21,
I Nb Se Te      ,  5.418,     0.21,
Cd Pb S Se      ,   5.42,     0.21,
Cl Cu O Y       ,   5.42,     0.21,
Cl Cu Hg S      ,   5.42,     0.21,
As F S S        ,  5.421,    0.211,
As Ca Cl O      ,  5.427,    0.211,
Bi Sb Se Te     ,  5.428,    0.211,
Cl Hg S Zn      ,  5.429,    0.211,
As Cl Nd O      ,   5.43,    0.211,
I S Sb Sn       ,  5.432,    0.211,
Br F O Sb       ,  5.436,    0.212,
Ag Nb S Te      ,  5.437,    0.212,
Cl O S Sn       ,  5.438,    0.212,
As Cl Hg Zr     ,  5.444,    0.212,
Cl O P Sn       ,  5.446,    0.213,
F Ga Mg O       ,  5.448,    0.213,
Cu F O Te       ,  5.448,    0.213,
Br O Pb Se      ,  5.449,    0.213,
Cd F O Sb       ,  5.451,    0.213,
Ge N O Zn       ,  5.461,    0.214,
As F O S        ,  5.466,    0.214,
Br Nb Nb Se     ,  5.468,    0.214,
Br Cu Mo O      ,   5.47,    0.215,
Br Gd O Se      ,   5.47,    0.215,
B Cu I O        ,   5.47,    0.215,
B Br P S        ,  5.471,    0.215,
As I Li Se      ,  5.471,    0.215,
Cl Mg O P       ,  5.474,    0.215,
In Mo S Se      ,  5.475,    0.215,
As F I S        ,  5.485,    0.216,
As Cl O Sm      ,  5.486,    0.216,
Cl Ge O Pb      ,  5.489,    0.216,
Cl O Te Zr      ,  5.492,    0.216,
Bi Br O Se      ,  5.494,    0.217,
Ga N O Zn       ,  5.496,    0.217,
As Br Cr Hg     ,  5.496,    0.217,
Cl Nd O Se      ,  5.498,    0.217,
Br S S V        ,  5.498,    0.217,
Ce O Se Si      ,  5.498,    0.217,
Cl N Sb Se      ,  5.499,    0.217,
Bi Br Cu S      ,    5.5,    0.217,
Br Cr O Si      ,  5.501,    0.217,
Br Mn Sb Se     ,  5.503,    0.217,
As Cl La O      ,  5.503,    0.217,
Eu O Se Se      ,  5.508,    0.218,
F O Sc Se       ,   5.51,    0.218,
Cl Hg Se Zr     ,  5.511,    0.218,
Cl P S Ti       ,  5.511,    0.218,
Cl Mo S Se      ,  5.513,    0.218,
Br Cl Hg S      ,  5.522,    0.219,
As Cl O Pb      ,  5.522,    0.219,
N P Se Zn       ,  5.524,    0.219,
As Br Na O      ,  5.527,    0.219,
O Pr Se Si      ,  5.528,    0.219,
Bi Cd I Se      ,  5.529,    0.219,
Al F O Si       ,   5.53,    0.219,
Ag Bi Br S      ,  5.531,     0.22,
Ag Br O Pb      ,  5.532,     0.22,
F O S Se        ,  5.533,     0.22,
Ge Pb S Te      ,  5.534,     0.22,
Br Ce S Sb      ,  5.534,     0.22,
B Br I P        ,  5.535,     0.22,
Ag I O V        ,  5.536,     0.22,
Cl F P Sb       ,  5.539,     0.22,
As Cl Gd O      ,  5.543,     0.22,
As Hg I Sn      ,  5.543,    0.221,
Nd O Se Si      ,  5.544,    0.221,
Ca Cl Cu O      ,  5.545,    0.221,
B I Ni O        ,  5.547,    0.221,
Cl O Te V       ,  5.547,    0.221,
Cl O S Ti       ,  5.548,    0.221,
Br F O Te       ,   5.55,    0.221,
Br Nb O Te      ,  5.552,    0.221,
Cl O Se Sm      ,  5.553,    0.221,
Cl O P Ti       ,  5.556,    0.222,
Cl Mo O Se      ,  5.558,    0.222,
Cu Eu O Se      ,  5.558,    0.222,
As Br Li S      ,   5.56,    0.222,
Bi S Sb Se      ,  5.564,    0.222,
Cl In Nb O      ,  5.564,    0.222,
Cd Ge N O       ,  5.569,    0.223,
Cl F O Sb       ,  5.575,    0.223,
Ag N O Se       ,  5.582,    0.224,
Pb Se Sn Te     ,  5.586,    0.224,
As Hg I S       ,   5.59,    0.224,
As Cu Mn P      ,  5.591,    0.224,
Ce Cu O Te      ,  5.591,    0.224,
Cu F O P        ,  5.591,    0.224,
Cl F I Sb       ,  5.594,    0.225,
O Se Si Sm      ,  5.599,    0.225,
F O P Zn        ,    5.6,    0.225,
Br Ce S Si      ,  5.605,    0.226,
Cu F Se Sm      ,  5.605,    0.226,
Cl Nb Nb Se     ,  5.606,    0.226,
Cl Gd O Se      ,  5.609,    0.226,
Ce Ga O S       ,   5.61,    0.226,
Bi Ga S Te      ,  5.612,    0.226,
Bi I In Se      ,  5.613,    0.226,
Ag F O S        ,  5.614,    0.226,
La O Se Si      ,  5.615,    0.226,
Bi Br Cd S      ,  5.616,    0.226,
Br Mo Te Te     ,  5.619,    0.227,
Cd I O V        ,  5.621,    0.227,
Ag F O P        ,  5.622,    0.227,
Cl O Se Tb      ,  5.622,    0.227,
Cl Hg In S      ,  5.622,    0.227,
Cl O S Zr       ,  5.625,    0.227,
B Cl Mg O       ,  5.626,    0.227,
Al Bi Cl Te     ,  5.628,    0.227,
F Ge O V        ,  5.628,    0.227,
Cl Dy O Se      ,  5.629,    0.228,
Cl Hg In P      ,   5.63,    0.228,
Cd Mn Se Te     ,  5.631,    0.228,
Pb S Se Te      ,  5.632,    0.228,
Bi Cl O Se      ,  5.632,    0.228,
Br Pr S Si      ,  5.634,    0.228,
Cu Nd O Te      ,  5.636,    0.228,
Bi Cl Cu S      ,  5.638,    0.228,
Cl Cu O Pb      ,  5.638,    0.228,
Cl Cr O Si      ,  5.639,    0.228,
Ga O S Tl       ,  5.639,    0.228,
Cu S Sm Te      ,  5.646,    0.229,
F In O Te       ,  5.649,    0.229,
Br Nd S Si      ,   5.65,    0.229,
Br La S Sb      ,   5.65,    0.229,
Gd O Se Si      ,  5.654,     0.23,
Ga Nd O S       ,  5.654,     0.23,
O P Y Zn        ,   5.66,     0.23,
Bi Br Cd O      ,   5.66,     0.23,
Cu La S Te      ,  5.663,     0.23,
O Se Si Tb      ,  5.667,    0.231,
Al Ca Cl O      ,  5.667,    0.231,
Ag Bi Cl S      ,  5.668,    0.231,
Ag Cl O Pb      ,  5.669,    0.231,
Ag Cr I O       ,   5.67,    0.231,
Br Hg I Te      ,  5.672,    0.231,
Dy O Se Si      ,  5.674,    0.231,
Bi S Se Te      ,  5.675,    0.231,
Cr Cr Se Te     ,  5.676,    0.231,
Cl Ga N S       ,   5.68,    0.232,
Cl Cr O Te      ,   5.68,    0.232,
F I Sb Te       ,  5.681,    0.232,
Bi Cl Cu O      ,  5.682,    0.232,
Br Cr O P       ,  5.684,    0.232,
Cl Ga N P       ,  5.688,    0.232,
Cl Nb O Te      ,  5.689,    0.232,
Br Ca O Si      ,   5.69,    0.233,
Br Ce O Te      ,   5.69,    0.233,
I P P Sn        ,  5.694,    0.233,
Br Hg S Sn      ,  5.695,    0.233,
Cl Ho O Se      ,  5.703,    0.234,
Br S Si Sm      ,  5.703,    0.234,
Br Hg P Sn      ,  5.703,    0.234,
Cl O Si Y       ,  5.704,    0.234,
Cu Hg I S       ,  5.705,    0.234,
Cl Er O Se      ,  5.705,    0.234,
Cd F O P        ,  5.705,    0.234,
Cu La O Te      ,  5.706,    0.234,
Ag Bi Cl O      ,  5.712,    0.234,
Al F O P        ,  5.712,    0.234,
Br O Pb Sb      ,  5.712,    0.234,
Hg I S Zn       ,  5.714,    0.234,
Mo Ru Se Te     ,  5.715,    0.235,
Pb S Se Sn      ,  5.717,    0.235,
As Ni P Sr      ,  5.717,    0.235,
Br Cl La O      ,  5.718,    0.235,
Br La S Si      ,   5.72,    0.235,
O P P S         ,  5.721,    0.235,
As Ce O Ru      ,  5.721,    0.235,
Ca O P Se       ,  5.722,    0.235,
Ce Cu O S       ,  5.722,    0.235,
As La O S       ,  5.723,    0.235,
As F N Se       ,  5.724,    0.235,
Ga La O S       ,  5.724,    0.235,
As Cl Eu O      ,  5.728,    0.236,
Ag Br N O       ,   5.73,    0.236,
Ce O Se Ti      ,  5.734,    0.236,
Br Nd O Te      ,  5.734,    0.236,
Ge N O Si       ,  5.734,    0.236,
Ag Hg I S       ,  5.735,    0.236,
Bi Br Cl S      ,  5.736,    0.236,
Br Cl O Pb      ,  5.736,    0.236,
Br Hg Se Tl     ,  5.738,    0.236,
C F Ge Se       ,  5.738,    0.236,
Ce O P Zn       ,  5.739,    0.237,
Ce Cl S Si      ,   5.74,    0.237,
Br Re Se Se     ,  5.741,    0.237,
Cl N S Se       ,  5.743,    0.237,
As Cl Hg Hg     ,  5.743,    0.237,
Cl O Se Tm      ,  5.743,    0.237,
La S S Se       ,  5.744,    0.237,
Ho O Se Si      ,  5.747,    0.237,
Er O Se Si      ,   5.75,    0.237,
Cu O Pr S       ,  5.751,    0.238,
Bi Cd Cl S      ,  5.751,    0.238,
Cd Cl O Pb      ,  5.751,    0.238,
Ag Ce O S       ,  5.752,    0.238,
Al Ca O Te      ,  5.753,    0.238,
Br Gd S Si      ,  5.758,    0.238,
Al Bi Cl S      ,  5.758,    0.238,
Cl F P Rh       ,  5.759,    0.238,
Ga Se Ta Te     ,  5.759,    0.238,
As Nd O Ru      ,  5.765,    0.239,
Cu Nd O S       ,  5.766,    0.239,
Bi Cu O Te      ,  5.767,    0.239,
O P Pr Zn       ,  5.768,    0.239,
Cl Pr S Si      ,  5.769,    0.239,
Ca O S Zn       ,  5.772,    0.239,
Nd O Se Ti      ,  5.778,     0.24,
Bi Br Cl O      ,  5.779,     0.24,
Br O Pb Si      ,  5.781,     0.24,
Nd O P Zn       ,  5.783,     0.24,
Cl Nb P S       ,  5.783,     0.24,
Ce Cl O Si      ,  5.783,     0.24,
Cl Nd S Si      ,  5.784,     0.24,
Cl Cu N S       ,  5.791,    0.241,
Cl Eu O Se      ,  5.792,    0.241,
F O S Sb        ,  5.792,    0.241,
Br Mo O Te      ,  5.792,    0.241,
I Nb Te Te      ,  5.792,    0.241,
As Nb Te Tl     ,  5.793,    0.241,
Bi Cd Cl O      ,  5.794,    0.241,
Cl Nb O Sc      ,  5.796,    0.241,
Bi Ni S Te      ,  5.798,    0.241,
Au Cl P S       ,  5.799,    0.241,
F O P Sb        ,    5.8,    0.241,
B Cl I Zr       ,    5.8,    0.241,
Br Gd O Si      ,    5.8,    0.242,
Br Hg I S       ,  5.802,    0.242,
As I O Pb       ,  5.802,    0.242,
Cl Pb S Sb      ,  5.803,    0.242,
Ag F O V        ,  5.803,    0.242,
As Cl Hg Tl     ,  5.807,    0.242,
Cl N P Zn       ,  5.808,    0.242,
F I S Sb        ,   5.81,    0.242,
Cl O Pr Si      ,  5.811,    0.242,
Cl F O S        ,  5.816,    0.243,
As O Ru Sm      ,  5.818,    0.243,
As Bi Br Hg     ,  5.819,    0.243,
Br O Pb Te      ,  5.821,    0.243,
Ca Cl O Si      ,  5.823,    0.243,
Ce Cl O Te      ,  5.823,    0.243,
Cl F O P        ,  5.823,    0.243,
Cu Mo O S       ,  5.824,    0.243,
Cl Nb O P       ,  5.825,    0.244,
Cl Nd O Si      ,  5.826,    0.244,
Cl Lu O Se      ,  5.829,    0.244,
O Se Sm Ti      ,   5.83,    0.244,
B Br Cr O       ,  5.831,    0.244,
Bi Cl In S      ,  5.833,    0.244,
Cl Cu N O       ,  5.834,    0.244,
As La O Ru      ,  5.834,    0.244,
Cu La O S       ,  5.835,    0.244,
O P Sm Zn       ,  5.835,    0.244,
Cl S Si Sm      ,  5.836,    0.244,
Cl Hg P Sn      ,  5.836,    0.244,
F Mg O Si       ,  5.841,    0.245,
B Mg O S        ,  5.841,    0.245,
Cu Eu F Se      ,  5.842,    0.245,
Cu La O P       ,  5.842,    0.245,
In Mn S Se      ,  5.843,    0.245,
Cl O Pb Sb      ,  5.845,    0.245,
La O Se Ti      ,  5.846,    0.245,
S Se Tl V       ,  5.847,    0.245,
La O P Zn       ,  5.851,    0.246,
B Cd F O        ,  5.852,    0.246,
F I O Sb        ,  5.852,    0.246,
Cl La S Si      ,  5.852,    0.246,
Al B F O        ,  5.859,    0.246,
F Nb O Se       ,  5.862,    0.247,
Ag Cl N O       ,  5.863,    0.247,
Bi Br O Te      ,  5.863,    0.247,
Ag La O S       ,  5.864,    0.247,
I O Pb Se       ,  5.865,    0.247,
Cl Nd O Te      ,  5.866,    0.247,
Br Ca O P       ,  5.867,    0.247,
Ce O Si Te      ,  5.867,    0.247,
Cu Se Ta Te     ,  5.869,    0.247,
As Gd O Ru      ,  5.871,    0.247,
Cl Re Se Se     ,  5.873,    0.247,
Cl Nb O Ti      ,  5.877,    0.248,
F O Sc Te       ,  5.878,    0.248,
Cl O Si Sm      ,  5.878,    0.248,
C Cl Cu O       ,  5.878,    0.248,
As Cl Hg Mo     ,  5.879,    0.248,
Al Ca O S       ,  5.881,    0.248,
I Nb Nb Se      ,  5.882,    0.248,
Br C F Ge       ,  5.882,    0.248,
Gd O Se Ti      ,  5.883,    0.248,
B I P S         ,  5.885,    0.248,
Br Cu O Sr      ,  5.887,    0.249,
Gd O P Zn       ,  5.888,    0.249,
N P Te Zn       ,  5.891,    0.249,
Cl La O Si      ,  5.894,    0.249,
Bi Cu O S       ,  5.895,    0.249,
O Pr Si Te      ,  5.895,    0.249,
F O S Te        ,  5.899,     0.25,
Nd O Se V       ,  5.904,     0.25,
As Cl O Sr      ,  5.907,     0.25,
Dy O P Zn       ,  5.908,     0.25,
Al Cl N S       ,  5.908,     0.25,
Be Cl I Zr      ,  5.908,     0.25,
Nd O Si Te      ,   5.91,     0.25,
Cu F Nb O       ,   5.91,     0.25,
