Phase fields,     scores,     Norm. scores,
I Mn Sb Se      ,   3.22,    0.172,
Ga Ga I Te      ,   3.22,    0.172,
As Cl F Se      ,  3.234,    0.174,
I S Sb Se       ,  3.235,    0.174,
Cl In In S      ,  3.236,    0.174,
Cd Cl S Sb      ,  3.242,    0.175,
In Sb Se Te     ,  3.243,    0.175,
Ag I In Se      ,  3.246,    0.176,
Cd S Sn Te      ,  3.249,    0.176,
Ag S Sn Te      ,  3.251,    0.176,
Ag Br Cl Te     ,  3.274,     0.18,
I P P Sn        ,  3.282,    0.181,
Ag Cl S Te      ,  3.305,    0.185,
Cl In S Sb      ,  3.306,    0.185,
Ag Br Te Te     ,  3.322,    0.187,
Br F Sb Se      ,  3.323,    0.187,
Br Mo Te Te     ,  3.329,    0.188,
Cu I S Sb       ,  3.339,     0.19,
Cl Ga Sb Te     ,  3.343,     0.19,
As Cl F S       ,  3.345,    0.191,
Ag S Te Te      ,  3.353,    0.192,
In S Sb Te      ,  3.354,    0.192,
Cl Cu In Te     ,  3.358,    0.193,
Br Co O Se      ,  3.362,    0.193,
As Br F Te      ,  3.362,    0.193,
Br Ni O Se      ,  3.365,    0.194,
I Nb Se Te      ,  3.392,    0.198,
Cu I S Te       ,  3.398,    0.199,
I Sb Se Sn      ,  3.404,      0.2,
As F I Se       ,  3.415,    0.201,
Cd I S Sb       ,  3.423,    0.203,
As Br Cd O      ,  3.425,    0.203,
Ag I S Sb       ,  3.425,    0.203,
Br F S Sb       ,  3.432,    0.204,
Ag Cl In Te     ,  3.444,    0.206,
Ag Br I Te      ,  3.453,    0.207,
Ag O P Se       ,  3.465,    0.209,
O P P S         ,  3.484,    0.212,
As Br In O      ,  3.486,    0.212,
Cl F P Rh       ,  3.489,    0.212,
I S Sb Sn       ,   3.51,    0.216,
As F I S        ,  3.521,    0.217,
O S Se Zr       ,  3.526,    0.218,
Br Cl I Sb      ,  3.532,    0.219,
Cl O Se Zn      ,  3.533,    0.219,
Cu I In Te      ,  3.533,    0.219,
Al Al I Te      ,  3.534,    0.219,
Br Cd O P       ,  3.539,     0.22,
Br O S Ti       ,   3.55,    0.222,
Br Cu Mo O      ,  3.551,    0.222,
La S S Se       ,  3.563,    0.224,
Br Cr O P       ,  3.566,    0.224,
B Br I P        ,   3.58,    0.226,
Cu Mo O S       ,   3.58,    0.226,
Br Cr O Si      ,  3.583,    0.227,
As Cl Cu O      ,  3.584,    0.227,
As Cl Co O      ,  3.585,    0.227,
Ag O S Si       ,  3.587,    0.227,
As As Re S      ,  3.602,     0.23,
Cl Cu O Se      ,  3.603,     0.23,
Cl Co O Se      ,  3.604,     0.23,
As Cl F Te      ,  3.604,     0.23,
Cl Ni O Se      ,  3.607,     0.23,
B I P S         ,  3.609,    0.231,
Br Re Se Se     ,  3.612,    0.231,
Ag I In Te      ,  3.615,    0.232,
Br Cd O V       ,  3.634,    0.234,
Al Cd O S       ,  3.641,    0.235,
Br La S Si      ,  3.643,    0.236,
La Mo S Se      ,  3.644,    0.236,
Br Fe La S      ,  3.647,    0.236,
Br O Te Zn      ,  3.651,    0.237,
Br Mn O Sb      ,  3.659,    0.238,
Cl F P Sb       ,  3.659,    0.238,
As Cd Cl O      ,  3.663,    0.239,
Fe O Se Te      ,  3.663,    0.239,
Br Cu O Sb      ,  3.665,    0.239,
Br Co O Sb      ,  3.666,    0.239,
Al I Sb Te      ,  3.667,    0.239,
I In In Te      ,  3.671,     0.24,
Br Ce S Si      ,  3.673,     0.24,
Br Ce Fe S      ,  3.676,    0.241,
Br Fe O Sb      ,  3.681,    0.242,
Cd Cl O Se      ,  3.681,    0.242,
Cl Mn Mn O      ,  3.685,    0.242,
Cl Mn O P       ,  3.687,    0.242,
Cl Mo O Se      ,   3.69,    0.243,
Br Pr S Si      ,  3.693,    0.243,
Cl Co O P       ,  3.694,    0.243,
As Br Li S      ,  3.705,    0.245,
Cl Fe O P       ,  3.709,    0.246,
Br Cu O Te      ,  3.718,    0.247,
Br Co O Te      ,  3.719,    0.247,
As Cl In O      ,  3.719,    0.247,
Br Ni O Te      ,  3.722,    0.248,
Br Nd S Si      ,  3.729,    0.249,
Cu S Se Ta      ,  3.731,    0.249,
F I Sb Se       ,  3.733,    0.249,
Br Fe O Te      ,  3.735,     0.25,
Cl In O Se      ,  3.738,     0.25,
I Mo Te Te      ,  3.738,     0.25,
I Nb Te Te      ,  3.747,    0.251,
Cl O Se Sn      ,  3.762,    0.254,
As F I Te       ,  3.768,    0.255,
Cd Cl O P       ,   3.77,    0.255,
Al Cl O S       ,   3.77,    0.255,
Cl O P Ti       ,   3.77,    0.255,
Cl Mo O P       ,  3.778,    0.256,
Cl O S Ti       ,   3.78,    0.256,
B O Se Zn       ,  3.783,    0.257,
Cl Cu O V       ,  3.784,    0.257,
Cl Nb O P       ,  3.786,    0.257,
Ag Cl O Si      ,  3.788,    0.258,
Cl Mo O S       ,  3.788,    0.258,
As Cl Pr S      ,  3.795,    0.259,
Cl Fe Mo O      ,  3.797,    0.259,
Cl O Sb Se      ,  3.799,    0.259,
Br Mo O Te      ,  3.803,     0.26,
Br S S Ta       ,  3.807,    0.261,
Br S Si Sm      ,   3.81,    0.261,
Mo S Se Sm      ,  3.811,    0.261,
Br Nb O Te      ,  3.811,    0.261,
Cl Cr O Si      ,  3.811,    0.261,
Br Li P S       ,  3.811,    0.261,
Ag O P Te       ,  3.813,    0.262,
As As Br Hg     ,  3.814,    0.262,
As Ni P Sr      ,  3.814,    0.262,
Cl Mg O P       ,  3.814,    0.262,
Ag O S Te       ,  3.823,    0.263,
Cl O Sb Zn      ,  3.824,    0.263,
Br La S Sb      ,  3.825,    0.263,
Ag As I O       ,  3.825,    0.263,
As Fe P Sr      ,  3.826,    0.263,
Cl O S Zr       ,  3.827,    0.264,
Cl Cu In O      ,  3.828,    0.264,
Li Mo S Se      ,  3.828,    0.264,
F I S Sb        ,   3.83,    0.264,
As Br F O       ,  3.832,    0.264,
As Br Hg Se     ,  3.832,    0.264,
Cl Re Se Se     ,  3.838,    0.265,
Ag Al Cl O      ,   3.84,    0.266,
Br O Te Zr      ,  3.842,    0.266,
Ag I O Se       ,  3.843,    0.266,
Cl O P Sn       ,  3.849,    0.267,
Br In O Te      ,  3.849,    0.267,
B Br O Zn       ,  3.852,    0.267,
Br Ce S Sb      ,  3.853,    0.268,
Cl F Sb Sb      ,  3.856,    0.268,
As F O S        ,  3.858,    0.268,
Cl O S Sn       ,  3.859,    0.268,
Cd Cl O V       ,  3.859,    0.268,
Cl Nb O Ti      ,  3.865,    0.269,
As F Fe O       ,  3.867,     0.27,
Cl La S Si      ,  3.868,     0.27,
Cl Fe La S      ,  3.871,     0.27,
Br Hg Se Zn     ,  3.874,    0.271,
Ag Cl Cr O      ,  3.874,    0.271,
Cl O Te Zn      ,  3.875,    0.271,
F O S Se        ,  3.876,    0.271,
Be Cl I Zr      ,  3.878,    0.271,
Al Cd O Te      ,   3.88,    0.272,
Cl O P Sb       ,  3.885,    0.272,
F Fe O Se       ,  3.885,    0.272,
Cl Cu O Sb      ,  3.888,    0.273,
F O P Zn        ,  3.891,    0.273,
Br Gd S Si      ,  3.891,    0.273,
Ga Se Ta Te     ,  3.893,    0.274,
Ce Cl S Si      ,  3.896,    0.274,
Cu La S Te      ,  3.896,    0.274,
Ce Cl Fe S      ,  3.899,    0.274,
Cl Fe O Sb      ,  3.903,    0.275,
Cl F Sb Te      ,  3.907,    0.276,
Al F Ge O       ,  3.909,    0.276,
B Br Mn O       ,   3.91,    0.276,
Cl Pr S Si      ,  3.914,    0.277,
B Br Cu O       ,  3.916,    0.277,
Cl Nb O Sc      ,  3.916,    0.277,
Al Cl O Sn      ,  3.916,    0.277,
B Br Co O       ,  3.916,    0.277,
Cl In Nb O      ,  3.918,    0.277,
B Br Ni O       ,  3.919,    0.278,
As Br Cu Hg     ,   3.92,    0.278,
Cl P Se Ta      ,  3.921,    0.278,
As Cd F O       ,  3.925,    0.278,
As Cu Ho P      ,  3.926,    0.279,
As Br Hg S      ,  3.926,    0.279,
Ag I O P        ,  3.928,    0.279,
F Ge O V        ,  3.928,    0.279,
B Br Fe O       ,  3.931,    0.279,
B Cl I Zr       ,  3.932,    0.279,
Br Cu Hg Se     ,  3.937,     0.28,
Cl Cu O Te      ,  3.939,     0.28,
Cl Co O Te      ,  3.939,    0.281,
As O Y Zn       ,   3.94,    0.281,
Cl S Se W       ,  3.941,    0.281,
Cl Ni O Te      ,  3.942,    0.281,
F Mn O P        ,  3.948,    0.282,
Cl Nd S Si      ,  3.948,    0.282,
Cr I O P        ,  3.951,    0.282,
F O P P         ,  3.951,    0.282,
Cu F O P        ,  3.954,    0.283,
Cl Fe O Te      ,  3.954,    0.283,
Co F O P        ,  3.955,    0.283,
F Mn Ni O       ,  3.955,    0.283,
F Nb O Se       ,  3.958,    0.283,
F Ge Mg O       ,  3.961,    0.284,
Cd Cl O Sb      ,  3.961,    0.284,
F Mn O Si       ,  3.964,    0.284,
Cu Se Ta Te     ,  3.964,    0.284,
Ni Se Ta Te     ,  3.968,    0.285,
F Fe O P        ,  3.969,    0.285,
As Cu Er P      ,  3.972,    0.285,
Li Mn Se Te     ,  3.972,    0.286,
F Fe O S        ,  3.978,    0.286,
F Nb O Zn       ,  3.982,    0.287,
As I Li Se      ,  3.986,    0.288,
I Se Se Ta      ,   3.99,    0.288,
As Br Cd Hg     ,  3.992,    0.289,
As Br Hg Ti     ,  3.993,    0.289,
F O Sc Se       ,  3.993,    0.289,
F O S Tc        ,  3.997,    0.289,
Ga S Se Tl      ,  3.999,     0.29,
Ag Au S Se      ,  3.999,     0.29,
F Ga Mg O       ,  4.001,     0.29,
As Ca F Fe      ,  4.006,    0.291,
Cd Cl O Te      ,  4.011,    0.291,
B Br Cr O       ,  4.012,    0.291,
Cd I O V        ,  4.012,    0.292,
Ag Cl O Te      ,  4.012,    0.292,
Cl P S Ta       ,  4.013,    0.292,
Ag I O V        ,  4.013,    0.292,
As Br Cr Hg     ,  4.016,    0.292,
Al F O P        ,  4.016,    0.292,
Cl Mo O Te      ,  4.018,    0.293,
Cl F I Sb       ,  4.019,    0.293,
Cl O Te V       ,  4.021,    0.293,
I La S Si       ,  4.021,    0.293,
Fe I La S       ,  4.024,    0.293,
I Mo Nb O       ,  4.025,    0.294,
Cl S Si Sm      ,  4.025,    0.294,
Cd F O P        ,  4.025,    0.294,
Ge Pb S Se      ,  4.026,    0.294,
Cl Nb O Te      ,  4.026,    0.294,
Cl Li P S       ,  4.026,    0.294,
Ag Cr I O       ,  4.027,    0.294,
Ag F O P        ,  4.027,    0.294,
Br Cu Hg S      ,   4.03,    0.294,
Al F O Si       ,  4.031,    0.295,
Cl S S W        ,  4.033,    0.295,
Cl Cr O Te      ,  4.034,    0.295,
I Mn O Sb       ,  4.035,    0.295,
F O P V         ,  4.036,    0.295,
Ag F O S        ,  4.036,    0.295,
Cl F Ge O       ,  4.038,    0.296,
F Mn Nb O       ,  4.038,    0.296,
O P Y Zn        ,  4.039,    0.296,
Hg Mo S Se      ,  4.043,    0.296,
F Fe O Ti       ,  4.044,    0.296,
Cu F Nb O       ,  4.044,    0.296,
As Br Hg In     ,  4.045,    0.296,
As Cl F O       ,  4.046,    0.297,
Cl Cl O Sn      ,  4.046,    0.297,
Ce I S Si       ,  4.048,    0.297,
Ce Fe I S       ,   4.05,    0.297,
Cu S Sm Te      ,  4.052,    0.298,
Mo Se Te W      ,  4.054,    0.298,
Br Hg Se Zr     ,  4.054,    0.298,
Fe I O Sb       ,  4.055,    0.298,
B Mg O S        ,  4.055,    0.298,
Cl O Te Zr      ,  4.055,    0.298,
F I Sb Te       ,  4.058,    0.299,
Cr Hg S Se      ,  4.058,    0.299,
F Fe Nb O       ,  4.059,    0.299,
As Cl Ga Hg     ,  4.061,    0.299,
Cl In O Te      ,  4.062,    0.299,
B Cl O Zn       ,  4.065,      0.3,
I Pr S Si       ,  4.065,      0.3,
F Mg O P        ,  4.067,      0.3,
As Br Hg Sn     ,  4.067,      0.3,
As I Li S       ,  4.077,    0.301,
F Mg O Si       ,  4.082,    0.302,
Fe S Se Tl      ,  4.083,    0.302,
Eu Mo S Se      ,  4.085,    0.303,
I Nd S Si       ,  4.098,    0.305,
F O P Sn        ,    4.1,    0.305,
Br Cd Hg S      ,    4.1,    0.305,
Ag Br Hg S      ,  4.101,    0.305,
Ag F Mo O       ,  4.108,    0.306,
F O S Sn        ,  4.109,    0.306,
Ag F O V        ,   4.11,    0.306,
F Nb O Ti       ,  4.114,    0.307,
Ag F Nb O       ,  4.115,    0.307,
F Ga O Te       ,  4.116,    0.307,
Br F O Sb       ,  4.117,    0.308,
Cl O Sb Te      ,  4.119,    0.308,
Cd Cl I O       ,   4.12,    0.308,
B Cl Mn O       ,   4.12,    0.308,
O S Si Y        ,  4.121,    0.308,
F Mo Nb O       ,  4.121,    0.308,
B Cl Co O       ,  4.126,    0.309,
As Hg S Sb      ,  4.126,    0.309,
B Cl Ni O       ,  4.129,    0.309,
F O P Sb        ,  4.133,     0.31,
As Cl Hg S      ,  4.136,     0.31,
Cr F Nb O       ,  4.137,     0.31,
Co F O Sb       ,  4.137,     0.31,
B Cl Fe O       ,   4.14,    0.311,
La O Se Se      ,   4.14,    0.311,
F Ni O Sb       ,   4.14,    0.311,
F Mg O Ti       ,   4.14,    0.311,
Nb S Ta Te      ,  4.141,    0.311,
F O S Sb        ,  4.142,    0.311,
Cl F O P        ,  4.143,    0.311,
Br C Se Se      ,  4.143,    0.311,
Mo S Se Tl      ,  4.146,    0.312,
Cl Cu Hg Se     ,  4.146,    0.312,
As La O Zn      ,  4.146,    0.312,
S Se Tl V       ,  4.148,    0.312,
Cl F O Ru       ,  4.149,    0.312,
Cl F O S        ,  4.152,    0.313,
Ga La O Se      ,  4.155,    0.313,
F Mg Nb O       ,  4.155,    0.313,
F Nb O Zr       ,  4.158,    0.314,
Ag I O Te       ,   4.16,    0.314,
Cr S Se Tl      ,  4.161,    0.314,
F Nb O Sc       ,  4.163,    0.314,
La O Se Zn      ,  4.163,    0.314,
Br Hg P Sn      ,  4.164,    0.315,
Br F O Te       ,  4.165,    0.315,
Ce O Se Se      ,  4.166,    0.315,
Cu F Se Sm      ,  4.167,    0.315,
F O Sb Tc       ,  4.169,    0.315,
I S Si Sm       ,  4.172,    0.316,
Br Hg S Sn      ,  4.173,    0.316,
I Li P S        ,  4.173,    0.316,
Cl Hg S Zn      ,  4.175,    0.316,
As Ga Mn N      ,  4.177,    0.317,
O Pr Se Se      ,  4.183,    0.317,
F Mg O Zr       ,  4.183,    0.317,
Cu F O Te       ,  4.184,    0.318,
F Nb O Sn       ,  4.187,    0.318,
As Br La O      ,  4.187,    0.318,
Bi Br Mn Se     ,  4.188,    0.318,
Ce O Se Zn      ,  4.189,    0.318,
F O S Te        ,   4.19,    0.318,
As F Sr Zn      ,  4.192,    0.319,
As Hg I Se      ,  4.192,    0.319,
Bi Br Cu Se     ,  4.193,    0.319,
Au Cl P S       ,  4.195,    0.319,
F Fe O Te       ,  4.198,     0.32,
As Cl Hg Ti     ,  4.199,     0.32,
Ag As Cl Hg     ,    4.2,     0.32,
Cd Pb S Se      ,  4.202,     0.32,
N P Se Zn       ,  4.204,    0.321,
Cl O Se Y       ,  4.205,    0.321,
As Bi Ni S      ,  4.205,    0.321,
Cd F O Sb       ,  4.205,    0.321,
As Cl Hg Mo     ,  4.206,    0.321,
As Co La O      ,  4.206,    0.321,
As La O Ru      ,  4.209,    0.321,
As La Ni O      ,  4.209,    0.321,
Mo Pb S Se      ,   4.21,    0.321,
As La O S       ,  4.212,    0.322,
Ca O P Se       ,  4.212,    0.322,
F Mo O Sb       ,  4.212,    0.322,
Nd O Se Se      ,  4.215,    0.322,
Br Cl Hg S      ,  4.215,    0.322,
Br Nb S Tl      ,  4.216,    0.322,
B Cl Cr O       ,  4.216,    0.322,
La Mn O Se      ,  4.217,    0.323,
As Fe La O      ,   4.22,    0.323,
As Nd O Zn      ,  4.222,    0.323,
Cu La O Se      ,  4.222,    0.323,
Co La O Se      ,  4.222,    0.323,
As Ce Mn O      ,  4.226,    0.324,
Ca Fe O Se      ,  4.229,    0.324,
As Br O Pr      ,   4.23,    0.325,
La O Se Si      ,  4.233,    0.325,
Cl Cu Hg S      ,  4.234,    0.325,
B Cl Mg O       ,  4.234,    0.325,
As Ce O Ru      ,  4.235,    0.325,
As Ce Ni O      ,  4.235,    0.325,
Fe La O Se      ,  4.236,    0.325,
As Cl Hg Zr     ,  4.241,    0.326,
La O P Zn       ,  4.241,    0.326,
Ce Mn O Se      ,  4.242,    0.326,
Ga La O S       ,  4.242,    0.326,
Ca O S Zn       ,  4.243,    0.327,
S Sb Se Tl      ,  4.243,    0.327,
Ge Pb Se Te     ,  4.243,    0.327,
As F Mn Sr      ,  4.245,    0.327,
As Ce Fe O      ,  4.245,    0.327,
Cd Hg Se Te     ,  4.252,    0.328,
F O Te Ti       ,  4.252,    0.328,
Br Re Te Te     ,  4.256,    0.328,
Cl Hg Se Zr     ,  4.257,    0.329,
Ce O Se Si      ,  4.259,    0.329,
Mn O Pr Se      ,  4.259,    0.329,
F Mo O Te       ,  4.259,    0.329,
Bi Br Cd Se     ,  4.261,    0.329,
F O Te V        ,  4.261,    0.329,
Ce Fe O Se      ,  4.261,    0.329,
Ag Bi Br Se     ,  4.262,    0.329,
As Fe O Pr      ,  4.262,    0.329,
B I Mn O        ,  4.264,     0.33,
As F Fe Sr      ,  4.264,     0.33,
Cu F Se Sr      ,  4.266,     0.33,
Ce O P Zn       ,  4.267,     0.33,
Ce Ga O S       ,  4.268,     0.33,
Cl I Se W       ,  4.268,     0.33,
B Cu I O        ,  4.269,     0.33,
As Cl Hg Sn     ,  4.269,     0.33,
B Co I O        ,   4.27,    0.331,
B I Ni O        ,  4.272,    0.331,
Pb S Se Sn      ,  4.273,    0.331,
Br Ca O P       ,  4.274,    0.331,
As Mn Nd O      ,  4.275,    0.331,
Bi Br Mn S      ,  4.275,    0.331,
O Pr Se Si      ,  4.276,    0.331,
Br Ca Cu O      ,  4.277,    0.332,
Fe O Pr Se      ,  4.278,    0.332,
As Hg I S       ,  4.279,    0.332,
Bi Br Cu S      ,   4.28,    0.332,
As Co Nd O      ,   4.28,    0.332,
I S Si Tb       ,  4.282,    0.332,
B Fe I O        ,  4.283,    0.333,
As Nd O Ru      ,  4.283,    0.333,
O P Pr Zn       ,  4.284,    0.333,
Cl Cu O Y       ,  4.285,    0.333,
Ag Bi S Se      ,  4.286,    0.333,
O Se Se Sm      ,  4.287,    0.333,
Br Ca O Si      ,  4.288,    0.333,
La O Se Ti      ,  4.289,    0.334,
N P S Zn        ,   4.29,    0.334,
Mn Nd O Se      ,   4.29,    0.334,
As Br Na O      ,  4.291,    0.334,
Cl Hg P Ti      ,  4.292,    0.334,
As Fe Nd O      ,  4.294,    0.334,
Bi Br Fe S      ,  4.294,    0.334,
As Cr La O      ,  4.295,    0.334,
Cl O Si Y       ,  4.297,    0.335,
Ca O P S        ,  4.298,    0.335,
As Cd Ce O      ,  4.298,    0.335,
F O Sc Te       ,  4.299,    0.335,
Cu La O P       ,  4.299,    0.335,
Co La O P       ,    4.3,    0.335,
F In O Te       ,  4.301,    0.335,
Ca Co O S       ,  4.302,    0.335,
La Ni O P       ,  4.303,    0.336,
La Mn O S       ,  4.303,    0.336,
Al Br N Se      ,  4.305,    0.336,
Nd O Se Si      ,  4.307,    0.336,
Cu La O S       ,  4.308,    0.336,
Fe Nd O Se      ,  4.309,    0.337,
Bi Br In Se     ,   4.31,    0.337,
Ca O S Si       ,  4.312,    0.337,
Fe La O P       ,  4.313,    0.337,
Cd Ce O Se      ,  4.314,    0.337,
Ce O Se Ti      ,  4.314,    0.337,
Nd O P Zn       ,  4.315,    0.337,
Ca Fe O S       ,  4.315,    0.337,
Ga Nd O S       ,  4.316,    0.338,
Hg I S Zn       ,  4.317,    0.338,
Cl F O Sb       ,  4.317,    0.338,
La O S Si       ,  4.319,    0.338,
Cl Cr Sm Te     ,   4.32,    0.338,
Bi Cl Ga Se     ,  4.325,    0.339,
Ce O P Ru       ,  4.328,    0.339,
Ge Pb S Te      ,  4.329,     0.34,
Ce Cu O S       ,  4.333,     0.34,
