Phase fields,     scores,     Norm. scores,
Cl Cu O Y       ,  9.386,     0.26,
I O Pb Sb       ,  9.389,     0.26,
Cl I O Pb       ,  9.393,    0.261,
Br La S Si      ,  9.395,    0.261,
F Ge O V        ,  9.396,    0.261,
Ga La O Se      ,  9.407,    0.262,
Cl O Si Yb      ,   9.41,    0.262,
O S Si Sm       ,  9.411,    0.262,
C F Ge Se       ,  9.415,    0.262,
Br La S Sb      ,  9.416,    0.262,
Ca I O P        ,  9.424,    0.263,
As Cl Hg Tl     ,  9.429,    0.264,
As Cl Pr S      ,  9.438,    0.264,
Cl Nd S Si      ,  9.447,    0.265,
C Cl Cu O       ,  9.459,    0.266,
Bi Cd I O       ,  9.462,    0.266,
Bi Cl Hg S      ,  9.463,    0.266,
F O S Tc        ,  9.469,    0.266,
Cl Nb O Ti      ,   9.47,    0.267,
Cl O Si Sm      ,  9.472,    0.267,
B Cl Cr O       ,   9.48,    0.267,
Cu Eu O Se      ,  9.481,    0.267,
I Mn O Sb       ,  9.484,    0.268,
Be Cl I Zr      ,  9.488,    0.268,
F O Sc Se       ,  9.493,    0.268,
La O S Si       ,  9.496,    0.269,
Bi I O Te       ,    9.5,    0.269,
O P Sm Zn       ,  9.501,    0.269,
Cl N P Ti       ,  9.505,    0.269,
Ag La O S       ,  9.506,    0.269,
Li Mn Se Te     ,  9.509,     0.27,
Cl P S Ta       ,  9.509,     0.27,
Cu Se Ta Te     ,   9.51,     0.27,
As Bi Br Hg     ,  9.511,     0.27,
La O S Sb       ,  9.517,     0.27,
Cl Nb S Tl      ,  9.519,     0.27,
Cl La O S       ,  9.521,     0.27,
F O Sb Tc       ,  9.526,    0.271,
B Cl N P        ,  9.526,    0.271,
Cl N Si Ti      ,  9.529,    0.271,
Cl La O P       ,  9.533,    0.271,
Au F O S        ,  9.535,    0.271,
Ga Se Ta Te     ,  9.535,    0.271,
F N P S         ,  9.539,    0.272,
Cl N Nb P       ,   9.54,    0.272,
Cl Lu O Se      ,  9.544,    0.272,
As C F S        ,  9.545,    0.272,
C O Ru Se       ,  9.546,    0.272,
F O P V         ,  9.547,    0.272,
Ag F Nb O       ,   9.55,    0.273,
B Cl F O        ,  9.551,    0.273,
I S Si Sm       ,  9.556,    0.273,
Cl La O Si      ,  9.557,    0.273,
B I Ni O        ,  9.558,    0.273,
Cl N S V        ,  9.558,    0.273,
I Se Se Ta      ,   9.56,    0.273,
O Si Sm Te      ,  9.563,    0.274,
As Br La O      ,  9.569,    0.274,
As Ni P Sr      ,  9.576,    0.275,
As Ca F O       ,  9.576,    0.275,
Ag F O V        ,   9.58,    0.275,
F N S Sb        ,  9.583,    0.275,
La O P Zn       ,  9.586,    0.275,
Cr Hg O S       ,  9.592,    0.276,
Cl F N P        ,    9.6,    0.276,
As Cl O Sr      ,  9.603,    0.277,
B Cd F O        ,  9.603,    0.277,
O Pr Se Se      ,  9.604,    0.277,
Nd O Se Si      ,  9.604,    0.277,
O Sb Se Sr      ,  9.608,    0.277,
Cl O Se Sr      ,  9.612,    0.277,
Bi Cl Hg Te     ,  9.614,    0.277,
C Cl F Se       ,  9.615,    0.278,
Cl N Sb V       ,  9.615,    0.278,
Ag I N O        ,  9.617,    0.278,
F Nb O Zn       ,  9.618,    0.278,
Cl N P Zr       ,  9.618,    0.278,
Cl Cl N V       ,  9.619,    0.278,
F O Te Ti       ,   9.62,    0.278,
As Cl Nd O      ,   9.62,    0.278,
Cl S S W        ,  9.621,    0.278,
Cu La O S       ,  9.621,    0.278,
Cl Mo N P       ,  9.621,    0.278,
Gd O Se Si      ,  9.623,    0.278,
Ag As O Th      ,  9.624,    0.278,
Bi Se Te Tl     ,  9.625,    0.278,
Cl Nd O Se      ,  9.629,    0.279,
Ag F Mo O       ,  9.631,    0.279,
Cl Eu O P       ,  9.631,    0.279,
Cu La O P       ,  9.633,    0.279,
Bi Cl Mn S      ,  9.638,    0.279,
As Cl Gd O      ,  9.639,    0.279,
I La S Si       ,   9.64,    0.279,
B F O Te        ,  9.641,     0.28,
F Mo O Sb       ,  9.642,     0.28,
C Cl O Rh       ,  9.644,     0.28,
Ga La O S       ,  9.645,     0.28,
Cl Gd O Se      ,  9.648,     0.28,
C F Ge S        ,  9.654,     0.28,
Cl Eu O Si      ,  9.655,    0.281,
Cl N Pt S       ,  9.657,    0.281,
Cu F Nb O       ,  9.665,    0.281,
As Nd O Zn      ,  9.672,    0.282,
F Hg O P        ,  9.674,    0.282,
As O Ru Sm      ,  9.675,    0.282,
F Hg Ni S       ,  9.684,    0.283,
Cl Cr Tb Te     ,  9.684,    0.283,
Ca F Ge O       ,  9.684,    0.283,
F O Te V        ,  9.685,    0.283,
Au F O Te       ,  9.685,    0.283,
Er F O Se       ,  9.685,    0.283,
S Se Tl Tl      ,  9.687,    0.283,
Dy F O Se       ,  9.688,    0.283,
As La Ni O      ,   9.69,    0.283,
Bi Br Mn Se     ,  9.693,    0.283,
F Ho O Se       ,  9.694,    0.283,
Cl Re Te Te     ,  9.705,    0.284,
Mo S Se Sm      ,  9.712,    0.285,
B Cl I Zr       ,  9.713,    0.285,
F Mg O Ti       ,  9.713,    0.285,
Cl Hf O S       ,   9.72,    0.285,
Cl Pr S Si      ,   9.72,    0.285,
B Cl O Pb       ,  9.729,    0.286,
Cl Nb O Sc      ,  9.731,    0.286,
Br Hg Se Tl     ,  9.731,    0.286,
Cl Cr O Pb      ,  9.732,    0.286,
C N Se Se       ,  9.733,    0.286,
B F Mg O        ,  9.734,    0.287,
As F N O        ,  9.734,    0.287,
F O Se Tm       ,  9.734,    0.287,
F Mo O Te       ,  9.735,    0.287,
As Ga Mn N      ,  9.737,    0.287,
As Cu O Th      ,  9.738,    0.287,
Br Nd S Si      ,   9.74,    0.287,
Br Hg Pb S      ,   9.74,    0.287,
F O Pb S        ,  9.742,    0.287,
Cu Gd O Se      ,  9.746,    0.287,
F Mg Nb O       ,  9.748,    0.288,
F I I O         ,  9.751,    0.288,
F O P Pb        ,  9.754,    0.288,
B Cl Mg N       ,  9.757,    0.288,
As La O Ru      ,  9.758,    0.288,
Br Gd S Si      ,  9.759,    0.288,
Bi Cl Nb O      ,  9.759,    0.288,
F O Se Tb       ,   9.76,    0.289,
Cl F Ir P       ,  9.762,    0.289,
B Cl Li O       ,  9.763,    0.289,
Al B F O        ,   9.77,    0.289,
Cu La O Te      ,   9.77,    0.289,
B Br Cr O       ,  9.772,    0.289,
Cl O Pb V       ,  9.772,    0.289,
F Hg O Zn       ,  9.774,     0.29,
F Li O S        ,  9.776,     0.29,
Na O S Ti       ,  9.779,     0.29,
Bi Cl N S       ,   9.78,     0.29,
C O Ru S        ,  9.781,     0.29,
Bi Cl O V       ,  9.788,    0.291,
Br S S Ta       ,  9.789,    0.291,
La Mo S Se      ,  9.795,    0.291,
O P S Sr        ,  9.798,    0.291,
La O S Sn       ,  9.798,    0.291,
B Na O S        ,    9.8,    0.292,
Cl F O Pb       ,  9.801,    0.292,
B Ca Cl O       ,  9.807,    0.292,
Br Nb S Tl      ,   9.81,    0.292,
Ca Cl Cr O      ,   9.81,    0.292,
F Hg O Te       ,   9.81,    0.292,
Bi Cl F O       ,  9.817,    0.293,
Cl Hg Hg O      ,  9.819,    0.293,
Au C Cl S       ,   9.82,    0.293,
B Cl Mn O       ,  9.821,    0.293,
Cl Mo O Pb      ,  9.822,    0.293,
Ni Se Ta Te     ,  9.823,    0.293,
F Mg O Zr       ,  9.825,    0.293,
Ca F O P        ,  9.831,    0.294,
Nd O S Si       ,  9.838,    0.294,
C Cl O Ru       ,  9.841,    0.295,
F Nb O Sn       ,  9.842,    0.295,
Na O S V        ,  9.843,    0.295,
In La O S       ,  9.844,    0.295,
F Mn O P        ,  9.845,    0.295,
Br N S V        ,  9.848,    0.295,
Cu F Se Sm      ,  9.848,    0.295,
Ca Cl O V       ,   9.85,    0.295,
Ca F O Si       ,  9.855,    0.296,
Cl O Re S       ,  9.855,    0.296,
Gd O S Si       ,  9.856,    0.296,
Cl O P Sr       ,  9.857,    0.296,
B Cl Na O       ,  9.859,    0.296,
Cl Nd O S       ,  9.862,    0.296,
Cl O P Re       ,  9.867,    0.297,
F Mn O Si       ,  9.868,    0.297,
Br Cl La O      ,  9.871,    0.297,
F Na O S        ,  9.872,    0.297,
O Pr Se Si      ,  9.873,    0.297,
Cl Na Nb O      ,  9.873,    0.297,
Cl Nd O P       ,  9.874,    0.297,
Ca F O Sb       ,  9.874,    0.297,
F O Sc Te       ,  9.877,    0.297,
Ag O P Th       ,  9.878,    0.297,
Cl Gd O S       ,   9.88,    0.298,
Cl O Si Sr      ,   9.88,    0.298,
C Cl F Si       ,  9.883,    0.298,
F Na O P        ,  9.883,    0.298,
Cl Dy O Ti      ,  9.887,    0.298,
Br F N P        ,  9.888,    0.298,
As Cl O Pr      ,  9.889,    0.298,
Eu Mo S Se      ,  9.891,    0.298,
Cl Nd O Si      ,  9.897,    0.299,
Cl Hg O Pb      ,  9.897,    0.299,
O S Tb Ti       ,  9.899,    0.299,
B Cl Er O       ,  9.904,    0.299,
B Cl Dy O       ,  9.907,      0.3,
B Cl Ho O       ,  9.913,      0.3,
Cl Gd O Si      ,  9.915,      0.3,
Er F O S        ,  9.917,      0.3,
Dy F O S        ,  9.919,    0.301,
Nd O P Zn       ,  9.924,    0.301,
Bi Br Mn S      ,  9.925,    0.301,
F Ho O S        ,  9.925,    0.301,
F Na O Sb       ,  9.927,    0.301,
F O Se Y        ,   9.93,    0.301,
Bi I Mn Se      ,  9.931,    0.301,
As In Mn N      ,  9.934,    0.302,
Br Gd O Se      ,  9.935,    0.302,
Cl N O Ti       ,   9.94,    0.302,
La Ni O P       ,  9.942,    0.302,
Gd O P Zn       ,  9.943,    0.302,
Cl O S Ta       ,  9.945,    0.303,
Er F O Si       ,  9.952,    0.303,
B Cl O Tm       ,  9.953,    0.303,
Dy F O Si       ,  9.954,    0.303,
Cu Nd O S       ,  9.958,    0.304,
F Ho O Si       ,   9.96,    0.304,
Br Hg S Tl      ,  9.962,    0.304,
C N S Se        ,  9.963,    0.304,
F O S Tl        ,  9.964,    0.304,
Cl Nb O Tl      ,  9.965,    0.304,
Cl I Se W       ,  9.973,    0.305,
Cl N Nb O       ,  9.975,    0.305,
Ca Cu F O       ,  9.975,    0.305,
C N P Se        ,  9.975,    0.305,
I Nd S Si       ,  9.977,    0.305,
Hg I Pb S       ,  9.977,    0.305,
B Cl O Tb       ,  9.978,    0.305,
Ga Nd O S       ,  9.982,    0.305,
Nd O Si Te      ,  9.984,    0.305,
Cu O P Th       ,  9.989,    0.306,
Bi Cl O Pb      ,   9.99,    0.306,
F O S Tb        ,   9.99,    0.306,
Br Re Te Te     ,  9.991,    0.306,
Cl O Sr Te      ,  9.991,    0.306,
C Cl F Te       ,  9.993,    0.306,
Cl Er Mo O      ,  9.996,    0.306,
Cl Dy Mo O      ,  9.999,    0.307,
Br C F Ge       ,  9.999,    0.307,
Cl Cu O Sr      ,   10.0,    0.307,
Cl O Re Te      , 10.001,    0.307,
Gd O Si Te      , 10.002,    0.307,
Cl N O V        , 10.003,    0.307,
Cl Ho Mo O      , 10.005,    0.307,
Br Pr S Si      , 10.005,    0.307,
Cl Nd O Te      , 10.007,    0.307,
B Cr I O        , 10.008,    0.307,
B Br O Pb       , 10.014,    0.308,
Bi Cl Li O      , 10.023,    0.308,
Cu Eu F Se      , 10.024,    0.308,
Cl Gd O Te      , 10.025,    0.309,
F N O Sb        , 10.027,    0.309,
Br Nb O Pb      , 10.028,    0.309,
Cl F N O        , 10.031,    0.309,
Cl Ga O Re      , 10.034,    0.309,
Li Mn O S       , 10.039,     0.31,
O Se Sm Ti      ,  10.04,     0.31,
B Br Mg N       , 10.041,     0.31,
Bi Br Nb O      , 10.043,     0.31,
Cl Mo O Tl      , 10.043,     0.31,
As Gd Ni O      , 10.043,     0.31,
Ba Ge Se Te     , 10.044,     0.31,
Cl Mo O Tm      , 10.044,     0.31,
Ge Li N O       , 10.046,     0.31,
Cl Cr Sm Te     , 10.057,    0.311,
Al O S Sr       , 10.057,    0.311,
As Br Hg Yb     , 10.062,    0.311,
Bi Ca Cl O      , 10.066,    0.312,
Cl Mo O Tb      , 10.069,    0.312,
F O Se Yb       , 10.072,    0.312,
Nb O Se Sm      , 10.074,    0.312,
Bi Cl Mn O      , 10.079,    0.313,
I La O Si       , 10.082,    0.313,
Cl I Mo Na      , 10.089,    0.313,
Cl O Ta Te      , 10.089,    0.313,
B Br Ca O       ,  10.09,    0.313,
Al Ca F O       ,  10.09,    0.313,
As Nd O Ru      , 10.091,    0.314,
As Au O Sm      , 10.094,    0.314,
Br Cl Pb Tl     , 10.097,    0.314,
O Pr S Si       , 10.101,    0.314,
Br Hg Hg O      , 10.101,    0.314,
Cu Nd O Te      , 10.102,    0.314,
O Se Sm V       , 10.102,    0.314,
B Br Mn O       , 10.103,    0.314,
Br Mo O Pb      , 10.105,    0.315,
Ag Cl O W       , 10.106,    0.315,
As Gd O Ru      , 10.109,    0.315,
I Mo Nb O       ,  10.11,    0.315,
As Cl Hf Hg     , 10.111,    0.315,
Bi Br Cl Tl     , 10.112,    0.315,
Al Cl O Sr      , 10.115,    0.315,
Bi Cl Na O      , 10.117,    0.316,
Cl Hf Hg Se     , 10.119,    0.316,
La O Se Ti      ,  10.12,    0.316,
Br C O Ru       , 10.122,    0.316,
F Hg Ni O       , 10.123,    0.316,
Cl O Pr S       , 10.124,    0.316,
F O Se Sm       ,  10.13,    0.317,
Ag F Se Sr      , 10.133,    0.317,
As Cr La O      , 10.135,    0.317,
Cl O P Pr       , 10.135,    0.317,
Br O P Sr       , 10.138,    0.317,
Cl I N V        ,  10.14,    0.317,
B Br Na O       ,  10.14,    0.317,
F Sb Se Sr      , 10.144,    0.318,
Mg N Nb O       ,  10.15,    0.318,
Cl Mn Mn O      , 10.153,    0.318,
F O S Y         , 10.157,    0.319,
C Cr O S        , 10.158,    0.319,
Cl O Pr Si      , 10.158,    0.319,
Bi Cl Er O      , 10.161,    0.319,
N O Se Tb       , 10.161,    0.319,
Bi Cl Dy O      , 10.163,    0.319,
C I O Rh        , 10.163,    0.319,
F Ge O Yb       , 10.166,    0.319,
Bi Cl Ho O      , 10.169,    0.319,
As Br O Pr      , 10.169,    0.319,
Li N O S        , 10.177,     0.32,
B Be F O        ,  10.18,     0.32,
Br Ca Cl N      , 10.181,     0.32,
Al N Nb O       , 10.184,    0.321,
Br Cl O Sr      , 10.184,    0.321,
O P Pr Zn       , 10.185,    0.321,
Li N O P        , 10.188,    0.321,
As F Sr Zn      , 10.189,    0.321,
F O Si Y        , 10.191,    0.321,
Br Gd O Si      , 10.195,    0.321,
Al O Sr Te      ,   10.2,    0.322,
C N P S         ,   10.2,    0.322,
Cl O Te W       , 10.205,    0.322,
Bi Cl O Tm      , 10.208,    0.322,
F La O Se       ,  10.21,    0.323,
Li N O Si       ,  10.21,    0.323,
Cl Cu O W       , 10.215,    0.323,
Cu O Pr S       , 10.218,    0.323,
C N S Si        , 10.223,    0.324,
Mg N O Zr       , 10.223,    0.324,
C F O S         , 10.224,    0.324,
Ag C N S        , 10.231,    0.324,
Bi Cl O Tb      , 10.232,    0.324,
Cl Mo O Y       , 10.234,    0.324,
I Pr S Si       , 10.236,    0.325,
Cu F Se Sr      , 10.241,    0.325,
O Pr Si Te      , 10.242,    0.325,
Br Nb O Tl      , 10.244,    0.325,
B I O Pb        , 10.244,    0.325,
C Cl N S        , 10.246,    0.325,
Cu Eu F S       , 10.248,    0.325,
Ca N O Si       , 10.252,    0.326,
Au C Cl O       , 10.253,    0.326,
C Cl N P        , 10.257,    0.326,
Ba Cl Ga Se     , 10.263,    0.327,
O S Sm Ti       , 10.264,    0.327,
Ag C F O        , 10.266,    0.327,
Bi Br O Pb      , 10.267,    0.327,
Br C F Te       , 10.271,    0.327,
B I Mg N        , 10.271,    0.327,
Br Er Mo O      , 10.274,    0.327,
Br Dy Mo O      , 10.276,    0.328,
Br Cu O Sr      , 10.278,    0.328,
Br Ho Mo O      , 10.282,    0.328,
B O S Sm        , 10.284,    0.328,
Br Nd O Te      , 10.284,    0.328,
I O Pb V        , 10.286,    0.328,
F Mn Ni O       , 10.287,    0.328,
C Cd N S        , 10.294,    0.329,
C N S Zn        , 10.295,    0.329,
Nb O S Sm       , 10.297,    0.329,
Cl Ni O Sr      , 10.298,    0.329,
C Cl N Sb       , 10.299,    0.329,
Bi Br Li O      ,   10.3,    0.329,
Br F N O        , 10.308,     0.33,
Br Cl Tl Tl     , 10.312,     0.33,
Br Mo O Tm      ,  10.32,    0.331,
Cl O Sm Ti      , 10.321,    0.331,
Ba Cu Se Te     , 10.324,    0.331,
Hg Hg I O       ,  10.33,    0.332,
B I Mn O        , 10.331,    0.332,
F In N O        , 10.338,    0.332,
C Cu N S        , 10.339,    0.332,
Cl I Te W       , 10.339,    0.332,
Bi Br Ca O      , 10.341,    0.332,
La O S Ti       , 10.343,    0.333,
Br Mo O Tb      , 10.344,    0.333,
Er N O Si       , 10.345,    0.333,
Ga Li N O       , 10.349,    0.333,
C I O Ru        ,  10.35,    0.333,
F O S Sm        , 10.352,    0.333,
Cl Hf Hg P      , 10.353,    0.333,
Ag F S Sr       , 10.355,    0.334,
Cl O Ru Sr      , 10.362,    0.334,
Br O Ta Te      , 10.364,    0.334,
C F O Te        , 10.364,    0.334,
Ba Cl S Sb      , 10.364,    0.334,
Cr La O S       , 10.365,    0.334,
I O P Sr        , 10.366,    0.334,
Cl Mo O Yb      , 10.371,    0.335,
C Cu F O        , 10.373,    0.335,
La Nb O S       , 10.375,    0.335,
Ag Br O W       ,  10.38,    0.335,
F Nb O Ti       , 10.384,    0.336,
Cu Eu F Te      , 10.388,    0.336,
Bi La O Se      , 10.391,    0.336,
Bi Br Na O      , 10.391,    0.336,
Br Cl O W       , 10.395,    0.337,
Bi Cl O Y       , 10.395,    0.337,
Cl F Na Nb      , 10.396,    0.337,
Cl La O Ti      , 10.399,    0.337,
F O Os Sb       , 10.399,    0.337,
La O S V        , 10.403,    0.337,
Cr F Nb O       , 10.406,    0.337,
F Se Sn Sr      , 10.408,    0.338,
C Cl F I        , 10.414,    0.338,
B Cl La O       , 10.418,    0.338,
B F N S         , 10.423,    0.339,
Cl Mo O Sm      , 10.428,    0.339,
F La O S        ,  10.43,    0.339,
Cl La Nb O      , 10.431,    0.339,
Bi Br Er O      , 10.434,     0.34,
F I Na O        , 10.436,     0.34,
Bi Br Dy O      , 10.436,     0.34,
As B O Sr       , 10.438,     0.34,
Nd O Se Ti      , 10.442,     0.34,
Bi Br Ho O      , 10.442,     0.34,
C Cl O Pb       , 10.446,     0.34,
F Hg Mn S       , 10.448,    0.341,
Ba Cl In Se     ,  10.45,    0.341,
F Lu O Se       , 10.451,    0.341,
Cl La N S       , 10.451,    0.341,
Cl La O V       , 10.459,    0.341,
Gd O Se Ti      , 10.459,    0.341,
Cu F S Sr       , 10.461,    0.342,
Mo Se Te W      , 10.461,    0.342,
La Mn O Se      , 10.462,    0.342,
F La O Si       , 10.463,    0.342,
Br O Pb Tl      , 10.464,    0.342,
Ba O P Se       , 10.467,    0.342,
Cl Cr Gd Te     , 10.476,    0.343,
C Mn O S        , 10.476,    0.343,
Br O Te W       , 10.477,    0.343,
Bi Br O Tm      ,  10.48,    0.343,
F La O Sb       , 10.482,    0.343,
Ba Cl Ga S      , 10.482,    0.343,
F Nb O Zr       , 10.488,    0.344,
Cl Eu O Ti      , 10.488,    0.344,
Ba Se Sn Te     , 10.489,    0.344,
F Mo Nb O       ,  10.49,    0.344,
Nb S Ta Te      , 10.492,    0.344,
Cl F Pb Pb      , 10.492,    0.344,
Bi I O Pb       , 10.492,    0.344,
Ag F Sr Te      , 10.493,    0.344,
As Au Nd O      , 10.494,    0.344,
Nd O Se V       , 10.501,    0.345,
Cl Na O Y       , 10.502,    0.345,
Cu I O Sr       , 10.502,    0.345,
Bi Br O Tb      , 10.503,    0.345,
As Ba Cl O      , 10.504,    0.345,
C N S Sn        , 10.504,    0.345,
As F O Sr       , 10.505,    0.345,
Al C Cl N       , 10.505,    0.345,
Cl La Mo O      , 10.505,    0.345,
B Cl Eu O       , 10.508,    0.345,
Bi I Li O       , 10.524,    0.346,
Hg I Na O       , 10.526,    0.346,
F Nd O Se       , 10.528,    0.347,
Bi Cl O Yb      ,  10.53,    0.347,
C Cl Mn O       , 10.532,    0.347,
Ba In Se Te     , 10.532,    0.347,
F I N O         , 10.532,    0.347,
Cl Re Se Tl     , 10.535,    0.347,
Ba Cu S Te      , 10.542,    0.348,
F Gd O Se       , 10.545,    0.348,
As Ba O Zn      , 10.551,    0.348,
S Se Ta Tl      , 10.564,    0.349,
Bi Ca I O       , 10.565,    0.349,
N O Si Y        , 10.575,     0.35,
Cl Mo Mo N      , 10.585,    0.351,
Bi Cl O Sm      , 10.586,    0.351,
Cl Eu Mo O      , 10.594,    0.352,
Cu F Sr Te      , 10.598,    0.352,
F O Pb Ti       , 10.601,    0.352,
Ag I O W        , 10.603,    0.352,
As La N Ni      , 10.606,    0.353,
Bi La O S       , 10.607,    0.353,
C N O S         , 10.608,    0.353,
Cl F Na Pb      , 10.613,    0.353,
Bi I Na O       , 10.613,    0.353,
Bi F O Ti       , 10.615,    0.353,
B F O Pb        ,  10.62,    0.354,
Hg I N O        , 10.621,    0.354,
F Nb O Sc       , 10.622,    0.354,
F S Sn Sr       , 10.624,    0.354,
Al Cl F Sr      , 10.626,    0.354,
C N Ni S        , 10.627,    0.354,
C C O Se        , 10.632,    0.354,
F Nb O Pb       , 10.633,    0.355,
B Bi F O        , 10.634,    0.355,
F Gd Ge O       , 10.636,    0.355,
Br Mo O Yb      , 10.639,    0.355,
C N O Si        ,  10.64,    0.355,
Bi F Nb O       , 10.647,    0.356,
Cl La O Pb      , 10.648,    0.356,
Ag C N O        , 10.648,    0.356,
B F Li O        , 10.652,    0.356,
Cl Li N Ti      , 10.654,    0.356,
Bi Er I O       , 10.655,    0.356,
Nd O S Ti       , 10.657,    0.356,
Bi Dy I O       , 10.658,    0.356,
F O Pb V        ,  10.66,    0.357,
Bi Br O Y       , 10.662,    0.357,
Bi Ho I O       , 10.663,    0.357,
F Li Nb O       , 10.664,    0.357,
Ba Cl In S      , 10.665,    0.357,
B O P Sr        , 10.672,    0.358,
Bi F O V        , 10.674,    0.358,
Gd O S Ti       , 10.674,    0.358,
Br Ca I N       , 10.675,    0.358,
La Mn O S       , 10.677,    0.358,
Cr Nd O S       , 10.679,    0.358,
Ba O P S        , 10.682,    0.358,
Bi O Se Sr      , 10.689,    0.359,
B Ca F O        , 10.691,    0.359,
Br Mo O Sm      , 10.694,    0.359,
Bi I O Tm       ,   10.7,     0.36,
F O Pb Zr       , 10.703,     0.36,
Ca F Nb O       , 10.704,     0.36,
Gd Nb O S       , 10.706,     0.36,
N O Si Yb       , 10.708,     0.36,
Cl Nd O Ti      , 10.712,    0.361,
Br C O Pb       , 10.712,    0.361,
B Ca Cl N       , 10.712,    0.361,
B Cl O Sr       , 10.715,    0.361,
F Mn Nb O       , 10.717,    0.361,
Br La N S       , 10.717,    0.361,
Cl Cr O Sr      , 10.718,    0.361,
F Na O Ti       , 10.721,    0.361,
C F O Ru        , 10.722,    0.361,
Bi I O Tb       , 10.723,    0.361,
Ca F O V        , 10.731,    0.362,
Ba Cl O P       , 10.736,    0.362,
F O P Sr        , 10.738,    0.362,
B F Na O        , 10.739,    0.363,
Cl Lu Mo O      ,  10.74,    0.363,
Cl N Na Ti      , 10.742,    0.363,
F Nd O S        , 10.742,    0.363,
Ba In S Te      , 10.745,    0.363,
Ba Br Ga S      , 10.747,    0.363,
B Cl Gd O       , 10.747,    0.363,
Cl Re S Tl      , 10.748,    0.363,
Bi Cl Eu O      ,  10.75,    0.363,
As Mn O Sr      , 10.751,    0.363,
F Na Nb O       , 10.752,    0.364,
Cl O Sr V       , 10.755,    0.364,
Cl Li N Zr      , 10.755,    0.364,
Cl N Re S       , 10.757,    0.364,
Ba Cl O Si      , 10.758,    0.364,
Mn O Se Sr      , 10.758,    0.364,
F Gd O S        , 10.759,    0.364,
Cl N Nd S       , 10.763,    0.364,
N O Si Sm       , 10.763,    0.364,
As Mn Nd O      , 10.766,    0.365,
Br La Mo O      ,  10.77,    0.365,
Ce O Se Se      ,  10.77,    0.365,
B Br Eu O       , 10.772,    0.365,
Ba O S Zn       , 10.772,    0.365,
N Pr Se Si      , 10.773,    0.365,
Mn Nd O Se      , 10.773,    0.365,
F O Pr Se       , 10.774,    0.365,
Ba Cl O Sb      , 10.776,    0.365,
F Na O V        , 10.779,    0.366,
B Er F O        , 10.781,    0.366,
B Dy F O        , 10.783,    0.366,
F O Re Sb       , 10.786,    0.366,
N Na S Zr       , 10.789,    0.366,
B F Ho O        , 10.789,    0.366,
C I Mo O        , 10.789,    0.366,
Bi Br O Yb      , 10.794,    0.367,
Br C Mn O       , 10.795,    0.367,
La N O S        , 10.806,    0.368,
Br N Nd Se      , 10.813,    0.368,
Cl Mo Nd O      , 10.815,    0.368,
Ba I P P        , 10.821,    0.369,
F Mo Na O       , 10.824,    0.369,
B F O Tm        , 10.825,    0.369,
C I O Pt        , 10.831,     0.37,
Cl Gd Mo O      , 10.832,     0.37,
B F N O         , 10.833,     0.37,
F O Pb Sc       , 10.835,     0.37,
F Nb O Tl       , 10.837,     0.37,
La N O Si       , 10.838,     0.37,
C C O S         , 10.844,    0.371,
Cl N Sc Sc      , 10.845,    0.371,
N O V V         , 10.846,    0.371,
B F O Tb        , 10.848,    0.371,
Bi Br O Sm      , 10.848,    0.371,
Cl N P Ta       ,  10.85,    0.371,
B Cl N N        , 10.853,    0.371,
Ba Cl O Te      , 10.859,    0.372,
Bi F O Pb       , 10.859,    0.372,
Er F Mo O       , 10.865,    0.372,
Dy F Mo O       , 10.868,    0.372,
Ba Cl Cu O      , 10.868,    0.372,
Cl Hg O Sr      , 10.868,    0.372,
Cu F O Sr       , 10.869,    0.372,
F O Re Te       , 10.869,    0.372,
F Ho Mo O       , 10.873,    0.373,
Ce Cl S Si      , 10.874,    0.373,
Br F Na Pb      , 10.875,    0.373,
Bi I O Y        , 10.879,    0.373,
As C F N        , 10.881,    0.373,
F Ga O Sr       , 10.891,    0.374,
Bi Cl Lu O      , 10.893,    0.374,
Cl Os Re Se     , 10.898,    0.375,
O Pr S Ti       ,   10.9,    0.375,
N Nd O Se       , 10.901,    0.375,
F O Tl Zr       , 10.906,    0.375,
Br La O Pb      , 10.909,    0.375,
F Mo O Tm       , 10.909,    0.375,
As N O Th       , 10.911,    0.376,
F N O Zr        , 10.914,    0.376,
Gd N O Se       , 10.918,    0.376,
Eu N O Si       , 10.924,    0.377,
Ba S Se V       , 10.925,    0.377,
F Mo O Tb       , 10.932,    0.377,
Cl N S W        , 10.947,    0.378,
Cl O Pb Re      , 10.948,    0.378,
Bi Cl O Sr      , 10.953,    0.379,
Cl O Pr Ti      , 10.953,    0.379,
C O Os S        ,  10.96,    0.379,
Bi Cl Nd O      , 10.968,     0.38,
B Cl O Pr       , 10.972,     0.38,
B Br O Sr       , 10.975,     0.38,
Al F O Sr       , 10.975,     0.38,
C Hg N Se       , 10.975,     0.38,
Cl N Si W       , 10.979,    0.381,
F O Pr S        , 10.983,    0.381,
Bi Cl Gd O      , 10.984,    0.381,
Cl Nb O Pr      , 10.984,    0.381,
Ag Ba F Se      ,  10.99,    0.382,
Ba Br O P       , 10.995,    0.382,
Br Lu Mo O      , 10.999,    0.382,
Eu S Se Sr      ,   11.0,    0.382,
Ba F Sb Se      ,   11.0,    0.382,
Li N O Ti       , 11.002,    0.382,
Cl N Pr S       , 11.003,    0.383,
Bi I O Yb       , 11.008,    0.383,
