Phase fields,     scores,     Norm. scores,
Cl Hg S Zn      ,  6.573,    0.169,
Cl Nb P Se      ,  6.574,    0.169,
Ag Bi Br Se     ,  6.578,    0.169,
Ag Mo S Se      ,  6.588,     0.17,
As Cl F Se      ,  6.598,     0.17,
Bi S Se Te      ,  6.598,     0.17,
Ag Cl Mo Se     ,  6.604,    0.171,
Cu Nb Se Te     ,  6.605,    0.171,
Al Cd O S       ,  6.608,    0.171,
Cl Hg In P      ,  6.614,    0.171,
Cr Cu S Se      ,  6.621,    0.172,
Cu I S Si       ,  6.622,    0.172,
Cd I S Sb       ,  6.626,    0.172,
Cd Cl O Sb      ,  6.632,    0.173,
Cl O Sb Zn      ,  6.633,    0.173,
Cl P S Ti       ,  6.633,    0.173,
As Br Hg Sn     ,  6.636,    0.173,
Ag I In Te      ,   6.64,    0.173,
As Cl Hg Ti     ,   6.64,    0.173,
Cl Cu Hg S      ,  6.642,    0.173,
Cd Cr Se Te     ,  6.644,    0.173,
Cr Se Te Zn     ,  6.644,    0.173,
Cl Hg In S      ,  6.645,    0.173,
Ag O P Te       ,  6.672,    0.175,
Bi Br Cd Se     ,  6.676,    0.176,
Cd I P S        ,  6.687,    0.176,
Cd Cl O P       ,  6.693,    0.177,
As Cl Hg Hg     ,  6.694,    0.177,
As Cd Hg I      ,  6.694,    0.177,
Cu I S Sb       ,  6.695,    0.177,
Al Cd O Te      ,    6.7,    0.177,
Cl Cu O Sb      ,  6.701,    0.177,
Bi Ga S Te      ,  6.702,    0.177,
Ag O S Te       ,  6.702,    0.177,
Cl Pb S Sb      ,  6.707,    0.178,
Cr Cu Se Te     ,  6.712,    0.178,
Bi Cl Ga Te     ,  6.717,    0.178,
Ag Cl O Te      ,  6.718,    0.178,
Cl Cu In O      ,   6.72,    0.179,
Au Cl O Se      ,  6.721,    0.179,
Se Te Ti Ti     ,  6.722,    0.179,
Bi Br Cu Se     ,  6.744,     0.18,
Cl O P Sb       ,  6.745,     0.18,
Bi Br In Se     ,  6.747,     0.18,
Ag As I O       ,  6.747,     0.18,
Ag Bi Cl S      ,  6.747,     0.18,
Al Al I Te      ,  6.753,    0.181,
Cu Mo S Se      ,  6.754,    0.181,
Cu I P S        ,  6.755,    0.181,
In Mo S Se      ,  6.757,    0.181,
As Cu Er P      ,  6.759,    0.181,
Al I Sb Te      ,  6.761,    0.181,
Al Cl O S       ,  6.768,    0.182,
Ag Br Hg S      ,  6.773,    0.182,
Ag S Te V       ,  6.787,    0.183,
O P P S         ,   6.79,    0.183,
As Cu Ho P      ,  6.797,    0.184,
As Cl Hg Zr     ,  6.802,    0.184,
Cu I In Te      ,  6.804,    0.184,
Ag I O Se       ,  6.807,    0.184,
I In In Te      ,  6.807,    0.184,
As Cl Hg Tl     ,  6.814,    0.185,
Cd Cl O Te      ,  6.814,    0.185,
Cl O Te Zn      ,  6.814,    0.185,
Cl Hg P Sn      ,  6.833,    0.186,
As Hg I S       ,  6.836,    0.186,
As Cl Hg O      ,  6.842,    0.187,
Bi Cd Cl S      ,  6.843,    0.187,
Cl Mo S Se      ,  6.843,    0.187,
Cl Ni O Se      ,  6.856,    0.188,
Cl Hg Se Zr     ,  6.861,    0.188,
Cl O Sb Te      ,  6.865,    0.188,
Br Cd Hg S      ,  6.868,    0.189,
Cu I S Te       ,  6.875,    0.189,
Cl Cu O Te      ,   6.88,    0.189,
Cl In O Te      ,  6.884,     0.19,
Al Bi Cl S      ,  6.886,     0.19,
As Br F Se      ,  6.891,     0.19,
As Bi Ni S      ,  6.899,    0.191,
Ag Nb S Te      ,  6.902,    0.191,
Cl Ge O Pb      ,  6.909,    0.191,
Bi Cl Cu S      ,  6.909,    0.191,
Al Cl O Sn      ,  6.912,    0.192,
Bi Cl In S      ,  6.912,    0.192,
I S Sb Sn       ,  6.914,    0.192,
As Cl O Pb      ,   6.92,    0.192,
Ag Br I S       ,  6.928,    0.193,
Br Cr Cu Se     ,  6.929,    0.193,
As Br Hg Ti     ,  6.932,    0.193,
Br Cu Hg S      ,  6.934,    0.193,
I P P Sn        ,  6.943,    0.194,
As Bi Cl Hg     ,  6.959,    0.195,
Al Bi Cl Te     ,  6.973,    0.196,
S Se Tl Tl      ,  6.974,    0.196,
Cl O P Sn       ,  6.978,    0.196,
As Hg I Sn      ,  6.979,    0.196,
Br Cd O P       ,  6.983,    0.196,
Bi In S Te      ,  6.985,    0.197,
Br Cu O Sb      ,   6.99,    0.197,
O S Se Zr       ,  6.991,    0.197,
Cl Mg O P       ,    7.0,    0.198,
Cl O S Sn       ,  7.007,    0.198,
Pb S Sn Te      ,  7.013,    0.198,
As Cu Mn P      ,  7.014,    0.199,
Ag Br I Te      ,  7.016,    0.199,
Bi Cd I Se      ,  7.017,    0.199,
Br Cl Hg S      ,  7.021,    0.199,
Cl Cl O Sn      ,  7.022,    0.199,
Cl Nb P S       ,  7.031,      0.2,
Ag Bi Br S      ,  7.035,      0.2,
As F S S        ,  7.038,      0.2,
As Cl F S       ,  7.053,    0.201,
B O Se Zn       ,  7.068,    0.202,
Bi Cu O Se      ,  7.072,    0.203,
Bi Pb S Se      ,  7.078,    0.203,
Bi Cu I Se      ,  7.082,    0.203,
S Se Tl V       ,  7.083,    0.203,
Bi I In Se      ,  7.085,    0.203,
Br Cl I Sb      ,  7.086,    0.203,
Br O Te Zn      ,  7.099,    0.204,
Ga O S Tl       ,    7.1,    0.204,
In Mn S Se      ,  7.103,    0.205,
Ag Hg I S       ,  7.109,    0.205,
Br Hg P Sn      ,  7.117,    0.206,
Cl Hg P Ti      ,   7.12,    0.206,
Cd Mn Se Te     ,  7.122,    0.206,
As Cl Pr S      ,  7.125,    0.206,
As Br Hg O      ,  7.125,    0.206,
Bi Br Cd S      ,  7.126,    0.206,
Br Ni O Se      ,  7.139,    0.207,
As Cl F Te      ,  7.139,    0.207,
Br Hg Se Zr     ,  7.144,    0.207,
Br Hg S Sn      ,  7.145,    0.208,
Br Hg Se Tl     ,  7.155,    0.208,
Bi Cl O Se      ,  7.158,    0.208,
Br Cu O Te      ,  7.162,    0.209,
Br In O Te      ,  7.165,    0.209,
Cr Hg S Se      ,   7.18,     0.21,
Bi Br Cu S      ,   7.19,    0.211,
Ag Cl O Pb      ,   7.19,    0.211,
As As Re S      ,  7.195,    0.211,
Hg I S Zn       ,    7.2,    0.211,
As Br O Pb      ,    7.2,    0.211,
Bi Se Te Tl     ,  7.201,    0.211,
Ag I O P        ,   7.22,    0.213,
As Nb Te Tl     ,  7.221,    0.213,
As F I Se       ,  7.222,    0.213,
O Se Se Sm      ,  7.224,    0.213,
Br S S V        ,  7.227,    0.213,
As Bi Br Hg     ,  7.238,    0.214,
Br O Pb Se      ,  7.256,    0.215,
Mo Ni S Se      ,   7.26,    0.215,
Cl O P Ti       ,   7.26,    0.215,
Cl O Pb Si      ,  7.261,    0.215,
As Cl Hg Mo     ,  7.261,    0.215,
Cu Hg I S       ,  7.262,    0.215,
Cl Hg P Zr      ,  7.272,    0.216,
Bi Br Cl S      ,  7.274,    0.216,
Cd Cl O Pb      ,  7.279,    0.217,
Cl Mo S S       ,  7.283,    0.217,
Cl O S Ti       ,  7.288,    0.217,
B Br P S        ,   7.29,    0.217,
Nd O Se Se      ,  7.291,    0.217,
Cr S Se Tl      ,  7.292,    0.217,
Br F Sb Se      ,    7.3,    0.218,
Cl Hg S Zr      ,    7.3,    0.218,
Hg Mo S Se      ,  7.302,    0.218,
Cl Hg O P       ,  7.309,    0.219,
I Nb Se Te      ,  7.312,    0.219,
O Pb S Sb       ,  7.313,    0.219,
Cl Re Se Se     ,   7.32,    0.219,
I Pb S Sb       ,  7.322,     0.22,
Cl O Pb Sb      ,  7.327,     0.22,
As Br F S       ,  7.328,     0.22,
Ag I O Te       ,  7.332,     0.22,
O Pr Se Se      ,  7.339,    0.221,
Cl Cu O Pb      ,  7.342,    0.221,
Cl S Si Sm      ,  7.343,    0.221,
Ga Se Ta Te     ,  7.345,    0.221,
Cl Hg I S       ,  7.346,    0.221,
La S S Se       ,   7.35,    0.221,
Cl Ga N Se      ,   7.35,    0.221,
Cd Cl I O       ,  7.352,    0.222,
Ag Bi Cl O      ,  7.364,    0.222,
Cl F Sb Sb      ,   7.37,    0.223,
Br Mn Sb Se     ,  7.373,    0.223,
As O Y Zn       ,  7.374,    0.223,
Mo Pb S Se      ,  7.375,    0.223,
Er O Se Si      ,  7.377,    0.223,
Cl Ni O Te      ,  7.378,    0.223,
Cl O P Pb       ,  7.382,    0.224,
Ce O Se Se      ,  7.384,    0.224,
Dy O Se Si      ,  7.387,    0.224,
O Pb S S        ,  7.396,    0.225,
As I Li Se      ,  7.402,    0.225,
Cl Nd S Si      ,   7.41,    0.225,
Cl O Pb S       ,   7.41,    0.226,
As Br Cr Hg     ,   7.41,    0.226,
As Br F Te      ,  7.411,    0.226,
Mo S Se Tl      ,  7.412,    0.226,
Ho O Se Si      ,  7.413,    0.226,
Mo Ru Se Te     ,  7.419,    0.226,
Cl Nb Nb Se     ,  7.419,    0.226,
Cd Cl O V       ,   7.42,    0.226,
O Se Si Tb      ,  7.424,    0.226,
Cl F P Sb       ,  7.425,    0.227,
Bi Br O Se      ,  7.429,    0.227,
O S S Tl        ,  7.433,    0.227,
Cl O S Zr       ,  7.436,    0.227,
Gd O Se Si      ,  7.437,    0.227,
Br Cl Cr S      ,  7.446,    0.228,
Bi Cl Hg S      ,  7.446,    0.228,
Bi Cd Cl O      ,  7.452,    0.228,
Cl Mo O Se      ,  7.452,    0.228,
Cl Pr S Si      ,  7.456,    0.229,
Ag Br O Pb      ,   7.46,    0.229,
Cu Dy O Se      ,  7.467,    0.229,
Bi Ni S Te      ,  7.472,     0.23,
Cl Cu O V       ,  7.482,     0.23,
Cu S Sm Te      ,   7.49,    0.231,
Cl O Pb Te      ,  7.492,    0.231,
O Se Si Sm      ,  7.497,    0.231,
Bi Cu O S       ,  7.499,    0.232,
Ce Cl S Si      ,  7.501,    0.232,
N P Se Zn       ,  7.505,    0.232,
As Cd F O       ,  7.505,    0.232,
As Br Li S      ,  7.506,    0.232,
Bi Cu I S       ,  7.507,    0.232,
B Cl O Zn       ,  7.509,    0.232,
Bi Cl Cu O      ,  7.513,    0.233,
Cu Gd O Se      ,  7.516,    0.233,
La O Se Se      ,  7.517,    0.233,
Cl O Te Zr      ,  7.518,    0.233,
As I O Pb       ,  7.518,    0.233,
Cu S Se Ta      ,  7.521,    0.233,
As Cu O Sm      ,  7.522,    0.233,
Cl Mn S Sb      ,  7.525,    0.233,
As Cl Hf Hg     ,  7.525,    0.233,
As Nd O Zn      ,  7.527,    0.233,
Bi Cl Hg Te     ,  7.527,    0.234,
Br O Pb Si      ,  7.528,    0.234,
Dy S Te Te      ,   7.53,    0.234,
Al F Ge O       ,  7.534,    0.234,
Cl F Sb Te      ,  7.534,    0.234,
Ag Cl Cr O      ,  7.534,    0.234,
Cl O Se Tm      ,  7.537,    0.234,
Cl Er O Se      ,  7.538,    0.234,
Br Hg Pb S      ,  7.541,    0.234,
As Cl Gd O      ,  7.544,    0.235,
Cl Dy O Se      ,  7.548,    0.235,
Br Gd S Si      ,  7.549,    0.235,
Ho S Te Te      ,  7.555,    0.235,
Br O S Ti       ,  7.555,    0.235,
Nd O Se Si      ,  7.562,    0.236,
Bi O S S        ,  7.566,    0.236,
Cl O Se Y       ,   7.57,    0.236,
I O Pb Se       ,  7.571,    0.237,
Cl Ho O Se      ,  7.573,    0.237,
Cl P Se Ta      ,  7.575,    0.237,
Cu O Se Sm      ,  7.575,    0.237,
Br Hg S Tl      ,  7.576,    0.237,
Cl Hf Hg Se     ,  7.579,    0.237,
Bi Cu O Te      ,   7.58,    0.237,
Cl O Se Tb      ,  7.584,    0.237,
Cl Lu O Se      ,  7.584,    0.237,
Br Re Se Se     ,  7.586,    0.237,
Cl In Nb O      ,  7.588,    0.238,
Cl N Sb Se      ,  7.592,    0.238,
Br O Pb Sb      ,  7.592,    0.238,
Cl Gd O Se      ,  7.597,    0.238,
Cu Se Ta Te     ,  7.602,    0.239,
Cl Cr O Si      ,  7.602,    0.239,
As Cl O Sm      ,  7.602,    0.239,
B I P S         ,  7.603,    0.239,
Br S Si Sm      ,  7.608,    0.239,
O Pr Se Si      ,  7.608,    0.239,
Ga La O Se      ,  7.608,    0.239,
Br Hg I S       ,   7.61,    0.239,
F I Sb Se       ,  7.613,    0.239,
As Cd Ce O      ,  7.616,     0.24,
Cl Nb O P       ,  7.625,     0.24,
Cl Nb S Tl      ,  7.626,     0.24,
Cl O Te V       ,  7.629,     0.24,
As F O S        ,  7.632,    0.241,
Cl La S Si      ,  7.632,    0.241,
Cl F Ge O       ,  7.635,    0.241,
As F I S        ,   7.64,    0.241,
Eu O Se Se      ,   7.64,    0.241,
Br Ni O Te      ,  7.641,    0.241,
As Cl F O       ,  7.645,    0.242,
Br O P Pb       ,  7.646,    0.242,
Ce O Se Si      ,  7.651,    0.242,
Cl O Se Sm      ,  7.655,    0.242,
Bi Cl O Te      ,  7.659,    0.243,
Br Cl Pb Tl     ,  7.661,    0.243,
As Cl Nd O      ,  7.667,    0.243,
Cd Ce O Se      ,  7.669,    0.243,
Ce O Se Zn      ,  7.669,    0.243,
Cl N S Se       ,  7.672,    0.243,
Br Nd S Si      ,  7.672,    0.243,
Cr Cr Se Te     ,  7.675,    0.244,
Cl Li P S       ,   7.68,    0.244,
Br Nb Nb Se     ,  7.681,    0.244,
Br Cd O V       ,  7.682,    0.244,
I Mn Sb Se      ,  7.684,    0.244,
F O S Se        ,  7.684,    0.244,
Br Cl O Pb      ,  7.686,    0.244,
Br Hg I Te      ,   7.69,    0.245,
Br Cl Tl Tl     ,  7.696,    0.245,
Br C Se Se      ,  7.709,    0.246,
Br Mo Te Te     ,  7.709,    0.246,
Cr Mo S Se      ,  7.711,    0.246,
As Cl O Pr      ,  7.712,    0.246,
Bi Br Cd O      ,  7.713,    0.246,
Br F S Sb       ,  7.714,    0.246,
Br Pr S Si      ,  7.717,    0.246,
Cl Nd O Se      ,  7.719,    0.247,
As F I Te       ,  7.719,    0.247,
Cl Nb O Te      ,  7.731,    0.247,
Cl Ga N P       ,  7.734,    0.248,
Cl F P Rh       ,  7.741,    0.248,
As La O Zn      ,  7.746,    0.248,
Br O Pb Te      ,  7.751,    0.249,
As Ce Cl O      ,  7.755,    0.249,
I Se Se Ta      ,  7.759,    0.249,
Br Ce S Si      ,   7.76,    0.249,
Cl Ga N S       ,  7.761,    0.249,
B Br O Zn       ,  7.768,     0.25,
F Ge Mg O       ,  7.769,     0.25,
B Mg O S        ,   7.77,     0.25,
Cu La S Te      ,  7.774,     0.25,
Br O Te Zr      ,  7.776,     0.25,
Cu Mo O S       ,   7.78,    0.251,
Cl Hg Hg O      ,   7.78,    0.251,
La O Se Si      ,   7.78,    0.251,
B Cl Mg O       ,  7.783,    0.251,
Br Mn S Sb      ,  7.783,    0.251,
Au Cl F P       ,  7.785,    0.251,
O S Si Tm       ,  7.786,    0.251,
Er O S Si       ,  7.787,    0.251,
Dy O P Zn       ,  7.788,    0.251,
Ga Nd O S       ,  7.794,    0.252,
Dy O S Si       ,  7.797,    0.252,
La O Se Zn      ,  7.798,    0.252,
I Nb Te Te      ,  7.804,    0.252,
O P Y Zn        ,  7.809,    0.253,
Cl Dy O Si      ,   7.81,    0.253,
As I Li S       ,  7.811,    0.253,
F Hg S Si       ,  7.815,    0.253,
O S Si Y        ,  7.818,    0.253,
Ho O S Si       ,   7.82,    0.253,
Br Ce S Sb      ,  7.822,    0.254,
Cl Cr O Te      ,  7.823,    0.254,
Bi Br Cl Tl     ,  7.825,    0.254,
B Br Cu O       ,  7.826,    0.254,
Cl O Si Y       ,  7.831,    0.254,
Cl Mo O P       ,  7.832,    0.254,
Gd O P Zn       ,  7.835,    0.254,
Cl Mo Mo Se     ,  7.839,    0.255,
I S Si Tb       ,  7.839,    0.255,
Al Br N Se      ,  7.841,    0.255,
Gd O S Si       ,  7.844,    0.255,
Hg I Pb S       ,  7.844,    0.255,
Cl O Si Tb      ,  7.844,    0.255,
Ca Pb S Se      ,  7.849,    0.255,
Cl Hg O Pb      ,  7.849,    0.255,
Bi Br Cl O      ,   7.85,    0.255,
Ag F O P        ,  7.851,    0.256,
F Ga O Te       ,  7.851,    0.256,
Br Gd O Se      ,  7.853,    0.256,
Cu La O Se      ,  7.856,    0.256,
Cl Gd O Si      ,  7.857,    0.256,
Al F O Si       ,  7.858,    0.256,
Br Cr O Si      ,  7.858,    0.256,
Cl Mo O S       ,  7.858,    0.256,
Ca Cl Ge O      ,   7.86,    0.256,
As Au O Sm      ,  7.864,    0.256,
Cl O Se Yb      ,  7.868,    0.257,
As La O S       ,  7.869,    0.257,
As Ca Cl O      ,   7.87,    0.257,
B Br I P        ,  7.873,    0.257,
Ag F O S        ,  7.877,    0.257,
Ce Ga O S       ,  7.881,    0.258,
Br Nb S Tl      ,  7.882,    0.258,
Cd F O Sb       ,  7.882,    0.258,
As Cl La O      ,  7.882,    0.258,
Ca O P Se       ,  7.882,    0.258,
Br La S Si      ,  7.887,    0.258,
Cu F Hg S       ,   7.89,    0.258,
O P Sm Zn       ,  7.892,    0.258,
Cl S Se W       ,  7.892,    0.258,
I O Pb Sb       ,  7.894,    0.258,
Ag I O V        ,  7.899,    0.259,
As Br F O       ,    7.9,    0.259,
O S Si Sm       ,    7.9,    0.259,
Cl Cu O Y       ,  7.906,    0.259,
Cd N P S        ,  7.908,    0.259,
N P S Zn        ,  7.908,    0.259,
I S Si Sm       ,  7.909,    0.259,
Bi Br O Te      ,  7.914,     0.26,
Cl O Si Sm      ,  7.914,     0.26,
F Ga Mg O       ,  7.918,     0.26,
Cl N P Zn       ,  7.921,     0.26,
Gd O Si Te      ,  7.921,     0.26,
As Gd Ni O      ,  7.923,    0.261,
As Au Nd O      ,  7.926,    0.261,
Cd F O P        ,  7.933,    0.261,
F O P Zn        ,  7.933,    0.261,
Br Li P S       ,  7.934,    0.261,
Cl Mo O Te      ,  7.935,    0.261,
As Cr Mn P      ,  7.941,    0.262,
As Br Hg Yb     ,  7.941,    0.262,
I O P Pb        ,  7.945,    0.262,
Br La S Sb      ,  7.948,    0.262,
Cl Hf Hg P      ,  7.952,    0.262,
Nd O P Zn       ,  7.954,    0.263,
Al Cl N P       ,  7.958,    0.263,
Nd O S Si       ,  7.962,    0.263,
As Br O Pr      ,  7.964,    0.263,
Gd O Se Ti      ,  7.968,    0.264,
Al F O P        ,   7.97,    0.264,
Br Cr O P       ,   7.97,    0.264,
I Nd S Si       ,   7.97,    0.264,
Cu Eu O Se      ,  7.974,    0.264,
Cl P S Ta       ,  7.974,    0.264,
Cl Nd O Si      ,  7.975,    0.264,
F O P Sb        ,  7.977,    0.264,
O Si Sm Te      ,  7.977,    0.264,
I Nb Nb Se      ,  7.979,    0.264,
Cd I O V        ,  7.981,    0.264,
Br Nb O Te      ,  7.983,    0.265,
Ag Ce O S       ,  7.983,    0.265,
Al Cl N S       ,  7.984,    0.265,
Cl I O Pb       ,  7.984,    0.265,
N P Te Zn       ,  7.984,    0.265,
Cu F O P        ,   7.99,    0.265,
Cl N S Sb       ,   7.99,    0.265,
As Gd O Ru      ,  7.994,    0.265,
Cl Gd O S       ,  7.995,    0.265,
O P Pr Zn       ,  7.997,    0.266,
As Cl Eu O      ,  7.999,    0.266,
F O S Sb        ,  8.002,    0.266,
