Phase fields,     scores,     Norm. scores,
Ag Cl P S       ,  5.793,    0.122,
As As Br Hg     ,  5.824,    0.125,
Ag As Cl Hg     ,  5.828,    0.125,
Cd Cl S Sb      ,  5.833,    0.125,
Ag Cl In Te     ,  5.855,    0.127,
As Br Hg Se     ,  5.876,    0.128,
As Cd Cr Se     ,  5.885,    0.129,
Ga S Se Tl      ,  5.891,    0.129,
Ag Cl S Te      ,  5.908,     0.13,
Cl In S Sb      ,  5.913,    0.131,
S Se Sn Sn      ,  5.917,    0.131,
Ag Ge I S       ,  5.949,    0.133,
Ga S Se V       ,   5.95,    0.133,
Ag I In Se      ,   5.95,    0.133,
Cl In In S      ,  5.954,    0.133,
As Cr Cu Se     ,  5.957,    0.134,
Cl Cu P S       ,  5.979,    0.135,
As Hg S Sb      ,   5.99,    0.136,
Ag S Te Te      ,  6.011,    0.137,
Ag O P Se       ,  6.013,    0.137,
In S Sb Te      ,  6.016,    0.138,
In Ni S Se      ,  6.017,    0.138,
Cu I Se Si      ,  6.028,    0.139,
Bi Cl Ga Se     ,  6.029,    0.139,
Cu Cu S Te      ,  6.039,    0.139,
Cl Cu In Te     ,  6.039,    0.139,
As Cd I P       ,  6.045,     0.14,
Ni P S Se       ,  6.051,     0.14,
Cl Cu Hg Se     ,  6.064,    0.141,
As Cl Hg S      ,  6.073,    0.142,
Cd Pb S Se      ,  6.081,    0.142,
As Cd Cl O      ,  6.084,    0.142,
Ag Br In S      ,  6.087,    0.143,
Cl Cu S Te      ,  6.091,    0.143,
Cd Hg Se Te     ,  6.095,    0.143,
Ag S Sn Te      ,  6.102,    0.144,
Ga Ga I Te      ,  6.111,    0.144,
Cu Ge I S       ,   6.13,    0.146,
Cu I In Se      ,  6.131,    0.146,
As Cu I S       ,  6.133,    0.146,
Cd Cl O Se      ,  6.134,    0.146,
Cl O Se Zn      ,  6.134,    0.146,
I S Sb Se       ,  6.151,    0.147,
As Cl Cu O      ,  6.153,    0.147,
Ag Bi Cl Se     ,  6.158,    0.147,
Br Cd S Sb      ,  6.158,    0.147,
As Cl In O      ,  6.161,    0.148,
Br Cu S Si      ,  6.163,    0.148,
Cu I P Se       ,  6.164,    0.148,
Ag Bi S Se      ,  6.166,    0.148,
S Sb Se Tl      ,  6.171,    0.148,
Cl O Sb Se      ,  6.172,    0.148,
Cd Pb Se Te     ,  6.173,    0.148,
Ag Br In Te     ,  6.179,    0.149,
Cl Cu O Se      ,  6.202,    0.151,
Cl In O Se      ,   6.21,    0.151,
Br Cd P P       ,  6.211,    0.151,
Cd S Sn Te      ,  6.212,    0.151,
S Sn Te Zn      ,  6.212,    0.151,
Ag Br Cl Te     ,  6.221,    0.152,
Br In S Sb      ,  6.234,    0.153,
Ge Pb S Te      ,  6.248,    0.154,
Br Nb Se Se     ,   6.25,    0.154,
As Cl Hg Sn     ,  6.255,    0.154,
As Hg I Se      ,  6.255,    0.154,
Ag Bi Se Te     ,  6.256,    0.154,
Cu S Se V       ,  6.258,    0.154,
As Br Cd Hg     ,  6.262,    0.155,
Br Cl S Sb      ,  6.276,    0.156,
Br Cu P S       ,  6.296,    0.157,
Pb S Se Te      ,  6.299,    0.157,
Br Hg Se Zn     ,   6.31,    0.158,
Bi S Sb Se      ,  6.311,    0.158,
Al Bi Cl Se     ,  6.314,    0.158,
Ag Br S Sn      ,  6.318,    0.158,
Ag Br Te Te     ,  6.319,    0.158,
As Br Cu Hg     ,  6.329,    0.159,
I Sb Se Sn      ,   6.33,    0.159,
Hg O Se Se      ,  6.332,    0.159,
Bi Cl Cu Se     ,  6.333,    0.159,
As Br Hg In     ,  6.337,     0.16,
Cu Se Te V      ,  6.347,     0.16,
Br Cu In Te     ,  6.354,    0.161,
Br P S S        ,  6.354,    0.161,
Ga Mo S Se      ,  6.357,    0.161,
Al Cl Nb Se     ,  6.359,    0.161,
Ag Cl O Si      ,  6.376,    0.162,
Br Cu Hg Se     ,  6.377,    0.162,
Ag O S Si       ,  6.383,    0.163,
As Br Hg S      ,  6.386,    0.163,
Pb S Se Sn      ,  6.386,    0.163,
Cu Nb S Se      ,  6.387,    0.163,
As Br Cd O      ,  6.396,    0.164,
Bi Sb Se Te     ,  6.399,    0.164,
Br Cu S Te      ,  6.403,    0.164,
Au Cl P S       ,  6.406,    0.164,
Ag I S Sb       ,  6.417,    0.165,
Cl Nb P Se      ,  6.418,    0.165,
Cl O Se Sn      ,  6.437,    0.167,
Bi In Se Te     ,  6.437,    0.167,
Cd Cr S Se      ,  6.442,    0.167,
Cr S Se Zn      ,  6.442,    0.167,
Ga Mo Se Te     ,  6.445,    0.167,
Ag Al Cl O      ,  6.447,    0.167,
As Cl F Se      ,  6.455,    0.168,
Cl P S Ti       ,  6.461,    0.168,
Ag Bi Br Se     ,  6.467,    0.169,
As Br In O      ,   6.47,    0.169,
Ag Cl Mo Se     ,  6.472,    0.169,
Pb Se Sn Te     ,  6.474,    0.169,
Cu Nb Se Te     ,  6.474,    0.169,
Ag Mo S Se      ,  6.479,    0.169,
Bi S Se Te      ,  6.485,     0.17,
As Cl Hg Ti     ,  6.492,     0.17,
Cl Hg S Zn      ,  6.495,    0.171,
Se Te Ti Ti     ,  6.496,    0.171,
Cr Cu S Se      ,  6.508,    0.171,
Cd I S Sb       ,  6.521,    0.172,
Cu I S Si       ,  6.526,    0.173,
Cd Cr Se Te     ,  6.529,    0.173,
Cr Se Te Zn     ,  6.529,    0.173,
Cd Cl O Sb      ,   6.54,    0.174,
Cl O Sb Zn      ,   6.54,    0.174,
Ag I In Te      ,  6.541,    0.174,
Cl Hg In P      ,   6.55,    0.174,
Al Cd O S       ,  6.558,    0.175,
As Br Hg Sn     ,  6.559,    0.175,
Cl Cu Hg S      ,   6.56,    0.175,
Cl Hg In S      ,  6.567,    0.176,
Bi Br Cd Se     ,   6.57,    0.176,
Cu I S Sb       ,  6.585,    0.177,
Cd I P S        ,  6.588,    0.177,
As Cu Er P      ,  6.593,    0.177,
Cr Cu Se Te     ,  6.593,    0.177,
Ag O P Te       ,  6.598,    0.178,
Cl Pb S Sb      ,  6.603,    0.178,
Cl Cu O Sb      ,  6.605,    0.178,
Ag Cl O Te      ,  6.607,    0.178,
Cd Cl O P       ,  6.607,    0.178,
Bi Cl Ga Te     ,  6.613,    0.179,
Au Cl O Se      ,  6.615,    0.179,
Ag O S Te       ,  6.615,    0.179,
As Cu Ho P      ,  6.618,    0.179,
As Cd Hg I      ,  6.619,    0.179,
Bi Ga S Te      ,   6.62,    0.179,
As Cl Hg Hg     ,  6.629,     0.18,
Bi Br Cu Se     ,  6.634,     0.18,
Cl Cu In O      ,  6.641,    0.181,
Bi Br In Se     ,  6.641,    0.181,
Cl O P Sb       ,  6.642,    0.181,
Al Cd O Te      ,  6.643,    0.181,
Ag As I O       ,  6.646,    0.181,
Cu Mo S Se      ,  6.646,    0.181,
Ag Bi Cl S      ,  6.647,    0.181,
Al I Sb Te      ,  6.651,    0.181,
Cu I P S        ,  6.652,    0.181,
In Mo S Se      ,  6.654,    0.181,
Ag S Te V       ,   6.66,    0.182,
Al Al I Te      ,  6.661,    0.182,
As Cl Hg Zr     ,  6.663,    0.182,
Al Cl O S       ,  6.669,    0.182,
Ag Br Hg S      ,  6.688,    0.184,
Ag I O Se       ,  6.692,    0.184,
Cl Mo S Se      ,  6.694,    0.184,
Cu I In Te      ,  6.706,    0.185,
Cd Cl O Te      ,  6.709,    0.185,
Cl O Te Zn      ,  6.709,    0.185,
Cl Hg Se Zr     ,  6.709,    0.185,
I In In Te      ,  6.713,    0.186,
O P P S         ,  6.716,    0.186,
As Hg I S       ,  6.737,    0.187,
Cl O Sb Te      ,  6.743,    0.188,
Cl Ni O Se      ,  6.745,    0.188,
Bi Cd Cl S      ,  6.747,    0.188,
As Cl Hg Tl     ,  6.748,    0.188,
As Br F Se      ,   6.75,    0.188,
Cu I S Te       ,  6.753,    0.188,
As Cl Pr S      ,  6.754,    0.188,
As Cl Hg O      ,  6.756,    0.188,
Cl Hg P Sn      ,  6.765,    0.189,
Cl Cu O Te      ,  6.771,    0.189,
Cl In O Te      ,  6.779,     0.19,
Ag Nb S Te      ,  6.781,     0.19,
As Br Hg Ti     ,  6.786,     0.19,
Br Cd Hg S      ,  6.788,    0.191,
Ag Br I S       ,  6.788,    0.191,
Al Bi Cl S      ,  6.791,    0.191,
Br Cr Cu Se     ,  6.793,    0.191,
I S Sb Sn       ,  6.806,    0.192,
Bi Cl Cu S      ,   6.81,    0.192,
Bi Cl In S      ,  6.817,    0.193,
Cl Ge O Pb      ,  6.824,    0.193,
As Cl O Pb      ,  6.826,    0.193,
As Bi Ni S      ,  6.828,    0.193,
Al Cl O Sn      ,  6.834,    0.194,
O S Se Zr       ,  6.842,    0.194,
As I Li Se      ,  6.844,    0.194,
Br Cu Hg S      ,   6.85,    0.195,
I P P Sn        ,  6.854,    0.195,
Ag Br I Te      ,   6.87,    0.196,
Al Bi Cl Te     ,  6.873,    0.196,
As Bi Cl Hg     ,  6.876,    0.197,
Cl Nb P S       ,  6.888,    0.198,
Cl O P Sn       ,  6.889,    0.198,
Br Cu O Sb      ,  6.893,    0.198,
Br Cl Hg S      ,  6.896,    0.198,
Br Cd O P       ,  6.896,    0.198,
Cl Cl O Sn      ,  6.898,    0.198,
As Hg I Sn      ,  6.901,    0.198,
Cl O S Sn       ,  6.906,    0.199,
Bi In S Te      ,  6.906,    0.199,
Bi Cd I Se      ,  6.912,    0.199,
Br Cl I Sb      ,  6.913,    0.199,
S Se Tl Tl      ,  6.916,    0.199,
Cl Mg O P       ,  6.917,    0.199,
As Cl F S       ,  6.923,      0.2,
O Se Se Sm      ,  6.925,      0.2,
As F S S        ,   6.93,      0.2,
Ag Bi Br S      ,  6.934,    0.201,
Pb S Sn Te      ,   6.94,    0.201,
As Cu Mn P      ,  6.946,    0.202,
La S S Se       ,  6.955,    0.202,
Nd O Se Se      ,  6.957,    0.202,
As Br Li S      ,  6.964,    0.203,
S Se Tl V       ,  6.967,    0.203,
Bi Cu I Se      ,  6.972,    0.203,
Bi I In Se      ,  6.979,    0.204,
Cl Hg P Ti      ,  6.985,    0.204,
O Pr Se Se      ,  6.987,    0.204,
Br O Te Zn      ,  6.993,    0.205,
Br Hg Se Zr     ,  6.993,    0.205,
Bi Pb S Se      ,  6.996,    0.205,
Bi Cu O Se      ,  6.997,    0.205,
As Cl F Te      ,  7.004,    0.205,
As O Y Zn       ,  7.012,    0.206,
Ce O Se Se      ,  7.013,    0.206,
In Mn S Se      ,  7.013,    0.206,
B O Se Zn       ,  7.018,    0.206,
Ag Hg I S       ,  7.024,    0.207,
Cd Mn Se Te     ,  7.026,    0.207,
Br Ni O Se      ,  7.027,    0.207,
Bi Br Cd S      ,   7.03,    0.207,
As Br Hg O      ,  7.038,    0.208,
Bi Cl O Se      ,  7.042,    0.208,
Br Hg P Sn      ,  7.047,    0.208,
Ga O S Tl       ,  7.051,    0.209,
Cl S Si Sm      ,  7.052,    0.209,
Br Cu O Te      ,  7.053,    0.209,
Br In O Te      ,   7.06,    0.209,
Br Hg S Sn      ,  7.063,    0.209,
Br S S V        ,  7.067,     0.21,
Br Hg Se Tl     ,  7.074,     0.21,
Cr Hg S Se      ,   7.08,    0.211,
As F I Se       ,  7.083,    0.211,
Cl Nd S Si      ,  7.084,    0.211,
Bi Br Cu S      ,   7.09,    0.211,
Cl O P Ti       ,  7.106,    0.212,
As Br O Pb      ,  7.106,    0.212,
Ag Cl O Pb      ,   7.11,    0.213,
Cl Pr S Si      ,  7.113,    0.213,
As As Re S      ,  7.114,    0.213,
As Nb Te Tl     ,  7.119,    0.213,
Hg I S Zn       ,  7.119,    0.213,
Bi Se Te Tl     ,  7.121,    0.213,
Cl O S Ti       ,  7.122,    0.214,
Ag I O P        ,  7.128,    0.214,
La O Se Se      ,  7.132,    0.214,
Bi Br Cl S      ,  7.134,    0.214,
Ce Cl S Si      ,  7.139,    0.215,
I Nb Se Te      ,  7.144,    0.215,
Cl Hg P Zr      ,  7.144,    0.215,
Cl Mo S S       ,  7.146,    0.215,
Br O Pb Se      ,  7.149,    0.215,
As Bi Br Hg     ,  7.154,    0.216,
Mo Ni S Se      ,  7.155,    0.216,
Cl Li P S       ,  7.158,    0.216,
As Cl Hg Mo     ,  7.159,    0.216,
Cl O Se Y       ,  7.159,    0.216,
Cl Hg S Zr      ,   7.16,    0.216,
Br F Sb Se      ,  7.164,    0.216,
Cu Hg I S       ,  7.178,    0.217,
Cl O Pb Si      ,  7.182,    0.218,
Dy O Se Si      ,  7.186,    0.218,
Cr S Se Tl      ,  7.192,    0.218,
Cl Re Se Se     ,  7.192,    0.218,
As Br F S       ,  7.199,    0.219,
Er O Se Si      ,  7.204,    0.219,
Cd Cl O Pb      ,  7.204,    0.219,
B Br P S        ,  7.204,    0.219,
Gd O Se Si      ,  7.206,    0.219,
Hg Mo S Se      ,  7.208,    0.219,
O Se Si Tb      ,  7.208,    0.219,
I Pb S Sb       ,  7.218,     0.22,
Cu S Sm Te      ,  7.219,     0.22,
Cl Hg I S       ,  7.222,     0.22,
Ag I O Te       ,  7.222,     0.22,
Ho O Se Si      ,  7.226,    0.221,
Cl Hg O P       ,   7.23,    0.221,
Cd Cl I O       ,  7.231,    0.221,
O Se Si Sm      ,  7.234,    0.221,
Cl O Pb Sb      ,  7.236,    0.221,
Ga Se Ta Te     ,  7.237,    0.221,
Cl Nb Nb Se     ,  7.238,    0.222,
O Pb S Sb       ,  7.243,    0.222,
As Nd O Zn      ,  7.245,    0.222,
Br Mn Sb Se     ,  7.246,    0.222,
Cl F Sb Sb      ,  7.251,    0.222,
Ga La O Se      ,  7.255,    0.223,
Cl La S Si      ,  7.256,    0.223,
Cl Cu O Pb      ,  7.262,    0.223,
Nd O Se Si      ,  7.265,    0.223,
Cu Dy O Se      ,  7.266,    0.223,
Cl Ga N Se      ,  7.267,    0.223,
Cl Ni O Te      ,  7.271,    0.224,
As Cu O Sm      ,  7.272,    0.224,
Mo Pb S Se      ,  7.274,    0.224,
Ag Bi Cl O      ,  7.275,    0.224,
As Br F Te      ,  7.276,    0.224,
Cl O S Zr       ,  7.278,    0.224,
Br Cl Cr S      ,  7.282,    0.225,
Cu Gd O Se      ,  7.286,    0.225,
As I Li S       ,  7.287,    0.225,
As Cl Gd O      ,  7.288,    0.225,
O Pr Se Si      ,  7.293,    0.225,
Cd Cl O V       ,  7.296,    0.225,
Br Gd S Si      ,  7.296,    0.225,
Cl O P Pb       ,  7.296,    0.226,
Mo Ru Se Te     ,  7.298,    0.226,
As Cd Ce O      ,  7.298,    0.226,
Dy S Te Te      ,  7.299,    0.226,
As Br Cr Hg     ,  7.302,    0.226,
Cl Dy O Se      ,  7.309,    0.226,
Cl F P Sb       ,  7.312,    0.227,
Cl O Pb S       ,  7.312,    0.227,
Bi Br O Se      ,  7.314,    0.227,
Cu O Se Sm      ,  7.314,    0.227,
As Cl O Sm      ,  7.315,    0.227,
Mo S Se Tl      ,  7.318,    0.227,
Cl Mo O Se      ,  7.318,    0.227,
Ce O Se Si      ,  7.318,    0.227,
O Pb S S        ,  7.319,    0.227,
Br S Si Sm      ,  7.323,    0.227,
Cl Er O Se      ,  7.327,    0.228,
Cl Gd O Se      ,  7.329,    0.228,
Cl O Se Tb      ,  7.331,    0.228,
Ho S Te Te      ,  7.339,    0.228,
Cl O Se Tm      ,  7.339,    0.228,
Cd Ce O Se      ,   7.34,    0.228,
Ce O Se Zn      ,   7.34,    0.228,
As Cl Nd O      ,  7.345,    0.229,
Cl Ho O Se      ,  7.349,    0.229,
Cl Cu O V       ,  7.353,    0.229,
Br Nd S Si      ,  7.354,    0.229,
Cl O Te Zr      ,  7.355,    0.229,
Cl O Se Sm      ,  7.356,     0.23,
Bi Cl Hg S      ,  7.359,     0.23,
O S S Tl        ,  7.362,     0.23,
Bi Cd Cl O      ,  7.367,     0.23,
As Cl O Pr      ,  7.373,    0.231,
Eu O Se Se      ,  7.376,    0.231,
Ag Br O Pb      ,  7.379,    0.231,
Br Pr S Si      ,  7.382,    0.231,
Cl Nd O Se      ,  7.387,    0.232,
Cl O Pb Te      ,  7.388,    0.232,
Bi Ni S Te      ,   7.39,    0.232,
Br O S Ti       ,   7.39,    0.232,
As Ce Cl O      ,  7.398,    0.232,
Cl F Sb Te      ,  7.403,    0.233,
As Cl Hf Hg     ,  7.405,    0.233,
Br Ce S Si      ,  7.407,    0.233,
Cl Mn S Sb      ,  7.407,    0.233,
Bi Cu I S       ,  7.408,    0.233,
Cl Lu O Se      ,   7.41,    0.233,
As La O Zn      ,  7.413,    0.233,
Cu S Se Ta      ,  7.417,    0.234,
Cu La S Te      ,  7.418,    0.234,
Ag Cl Cr O      ,  7.421,    0.234,
As I O Pb       ,  7.423,    0.234,
Bi Cl Cu O      ,  7.424,    0.234,
Br Li P S       ,  7.425,    0.234,
As Cd F O       ,   7.43,    0.235,
Bi Cu O S       ,  7.431,    0.235,
Ca Pb S Se      ,  7.432,    0.235,
Ca Cl Ge O      ,  7.432,    0.235,
La O Se Si      ,  7.433,    0.235,
As Ca Cl O      ,  7.434,    0.235,
Bi Cl Hg Te     ,  7.434,    0.235,
B Cl O Zn       ,  7.444,    0.236,
Cl P Se Ta      ,  7.444,    0.236,
Cl Hf Hg Se     ,  7.446,    0.236,
Br O Pb Si      ,  7.448,    0.236,
La O Se Zn      ,  7.454,    0.236,
N P Se Zn       ,  7.457,    0.236,
Br Re Se Se     ,  7.458,    0.237,
Cl O Si Y       ,  7.458,    0.237,
Br Ce S Sb      ,  7.459,    0.237,
Br Hg Pb S      ,  7.461,    0.237,
I O Pb Se       ,  7.464,    0.237,
O S Si Y        ,  7.465,    0.237,
Ca O P Se       ,  7.466,    0.237,
Al F Ge O       ,  7.468,    0.237,
Cl In Nb O      ,   7.47,    0.237,
O P Y Zn        ,  7.471,    0.237,
Cl O Te V       ,  7.478,    0.238,
F I Sb Se       ,  7.479,    0.238,
Bi O S S        ,   7.48,    0.238,
Br Hg I S       ,  7.487,    0.239,
Cl Cr O Si      ,   7.49,    0.239,
Cu Se Ta Te     ,  7.492,    0.239,
Cl N Sb Se      ,  7.496,    0.239,
Cl Nb O P       ,  7.497,    0.239,
Br O Pb Sb      ,    7.5,    0.239,
Br Nb Nb Se     ,  7.503,     0.24,
Br Hg S Tl      ,  7.503,     0.24,
Cl Nb S Tl      ,  7.505,     0.24,
Bi Cu O Te      ,  7.506,     0.24,
Cu La O Se      ,   7.51,     0.24,
As Cl La O      ,  7.511,     0.24,
As F I S        ,  7.512,     0.24,
Ga Nd O S       ,  7.512,     0.24,
B I P S         ,  7.517,    0.241,
As La O S       ,  7.518,    0.241,
Br La S Si      ,   7.52,    0.241,
Cl F Ge O       ,  7.527,    0.241,
As Cl F O       ,  7.529,    0.241,
Cr Cr Se Te     ,  7.532,    0.242,
Br Ni O Te      ,  7.534,    0.242,
As F O S        ,  7.535,    0.242,
Cl Cu O Y       ,  7.535,    0.242,
Bi Cl O Te      ,  7.548,    0.243,
I Mn Sb Se      ,  7.557,    0.243,
Br Cd O V       ,  7.558,    0.243,
Br O P Pb       ,  7.559,    0.243,
Br Cl Pb Tl     ,   7.56,    0.244,
Br Hg I Te      ,  7.561,    0.244,
Br Mo Te Te     ,  7.563,    0.244,
Ce Ga O S       ,  7.564,    0.244,
Br Cl O Pb      ,  7.567,    0.244,
Cl N S Se       ,   7.57,    0.244,
Br La S Sb      ,  7.571,    0.244,
F O S Se        ,  7.576,    0.245,
Cr Mo S Se      ,  7.578,    0.245,
Cl Nb O Te      ,  7.586,    0.245,
As F I Te       ,  7.586,    0.245,
Br F S Sb       ,  7.588,    0.246,
Br Gd O Se      ,   7.59,    0.246,
Br Cl Tl Tl     ,  7.602,    0.246,
Cl Dy O Si      ,  7.603,    0.246,
I S Si Tb       ,  7.607,    0.247,
Br C Se Se      ,  7.607,    0.247,
I Se Se Ta      ,  7.608,    0.247,
Dy O S Si       ,  7.609,    0.247,
Br O Te Zr      ,  7.615,    0.247,
Dy O P Zn       ,  7.615,    0.247,
Cl Gd O Si      ,  7.622,    0.248,
Cl O Si Tb      ,  7.623,    0.248,
Er O S Si       ,  7.626,    0.248,
As Au O Sm      ,  7.627,    0.248,
Bi Br Cd O      ,  7.627,    0.248,
Gd O S Si       ,  7.628,    0.248,
I S Si Sm       ,  7.631,    0.248,
As Br O Pr      ,  7.633,    0.249,
Gd O P Zn       ,  7.634,    0.249,
Cl F P Rh       ,  7.634,    0.249,
O S Si Tm       ,  7.637,    0.249,
I Nb Te Te      ,  7.643,    0.249,
Ho O S Si       ,  7.647,     0.25,
Br O Pb Te      ,  7.647,     0.25,
Cl O Si Sm      ,  7.648,     0.25,
O S Si Sm       ,  7.654,     0.25,
As Au Nd O      ,  7.656,     0.25,
O P Sm Zn       ,   7.66,     0.25,
I Nd S Si       ,   7.66,     0.25,
Br Mn S Sb      ,  7.666,    0.251,
Ag Ce O S       ,  7.667,    0.251,
Cl Ga N P       ,  7.671,    0.251,
I Li S Sb       ,  7.672,    0.251,
Ga La O S       ,  7.675,    0.251,
Cl Nd O Si      ,  7.677,    0.252,
Nd O S Si       ,  7.683,    0.252,
Cl Ga N S       ,  7.686,    0.252,
Gd O Se Ti      ,  7.686,    0.252,
I Pr S Si       ,  7.687,    0.252,
Cl Cr O Te      ,  7.688,    0.252,
Nd O P Zn       ,  7.689,    0.252,
Au Cl F P       ,   7.69,    0.252,
Cl O Se Yb      ,   7.69,    0.252,
Cl Mo Mo Se     ,  7.692,    0.253,
Cu Mo O S       ,  7.693,    0.253,
As Br Na O      ,  7.701,    0.253,
B Br O Zn       ,  7.701,    0.253,
Gd O Si Te      ,  7.701,    0.253,
Cl O Pr Si      ,  7.704,    0.253,
F Ge Mg O       ,  7.705,    0.254,
O Pr S Si       ,   7.71,    0.254,
Ce I S Si       ,  7.711,    0.254,
O Se Sm Ti      ,  7.712,    0.254,
As Gd Ni O      ,  7.714,    0.254,
O P Pr Zn       ,  7.716,    0.254,
Bi Br Cl Tl     ,  7.716,    0.254,
Cl Hg Hg O      ,  7.717,    0.254,
Cl Mo O P       ,  7.719,    0.254,
B Cl Mg O       ,   7.72,    0.255,
Bi Br Cl O      ,  7.723,    0.255,
Li Mo S Se      ,  7.724,    0.255,
B Mg O S        ,  7.726,    0.255,
O Si Sm Te      ,  7.727,    0.255,
Ce Cl O Si      ,  7.728,    0.255,
I Li P S        ,  7.729,    0.255,
Cl Mo O S       ,  7.734,    0.255,
Ce O S Si       ,  7.734,    0.255,
Mo S Se Sm      ,  7.734,    0.256,
Cl Nb O Sc      ,  7.736,    0.256,
Ce O P Zn       ,   7.74,    0.256,
Nd O Se Ti      ,  7.741,    0.256,
Cu Eu O Se      ,  7.742,    0.256,
As Cl Eu O      ,  7.743,    0.256,
Cl Gd O S       ,  7.744,    0.256,
Cl Li O P       ,  7.745,    0.256,
Br Cr O Si      ,  7.746,    0.256,
F Hg S Si       ,   7.75,    0.257,
B Br Cu O       ,  7.756,    0.257,
Nd O Si Te      ,  7.756,    0.257,
Cu Nd O S       ,  7.758,    0.257,
Br Nb S Tl      ,   7.76,    0.257,
Al Br N Se      ,   7.76,    0.257,
Ca Cl O Si      ,  7.762,    0.257,
Hg I Pb S       ,  7.763,    0.257,
F Ga O Te       ,  7.764,    0.258,
B Br I P        ,  7.765,    0.258,
Cl S Se W       ,  7.766,    0.258,
As Br La O      ,  7.766,    0.258,
Ca O S Si       ,  7.768,    0.258,
Ag I O V        ,  7.771,    0.258,
As Gd O Ru      ,  7.775,    0.258,
Ag La O S       ,  7.776,    0.258,
Ag F O P        ,  7.778,    0.259,
Cl Hg O Pb      ,  7.779,    0.259,
Cl Eu O Se      ,  7.782,    0.259,
O Pr Si Te      ,  7.783,    0.259,
As Br F O       ,  7.783,    0.259,
Cl Nd O P       ,  7.784,    0.259,
Cu O Pr S       ,  7.785,    0.259,
Ca O S Zn       ,  7.789,    0.259,
Ce O Se Ti      ,  7.792,    0.259,
As Br Hg Yb     ,  7.792,    0.259,
