Phase fields,     scores,     Norm. scores,
As Cl Ga Hg     ,  8.914,    0.166,
Ag Br In Se     ,   8.92,    0.166,
Ag Cl O Si      ,  8.928,    0.167,
F O P P         ,  8.934,    0.167,
Cl O S Ti       ,  8.955,    0.169,
Cl N S Sb       ,  8.962,    0.169,
F I Sb Se       ,  8.969,     0.17,
Cl O P Ti       ,   8.97,     0.17,
Cd N P S        ,  8.973,     0.17,
Cl F O S        ,   8.98,    0.171,
Cd Pb S Se      ,  8.988,    0.171,
Ag Br Cl Te     ,  8.991,    0.171,
Ag Cl In Te     ,  8.995,    0.172,
Cl F O P        ,  8.996,    0.172,
Br Cu S Te      ,  8.998,    0.172,
Br Cu In Se     ,  9.004,    0.172,
Bi S Sb Se      ,  9.004,    0.172,
F O S Sb        ,  9.007,    0.173,
Hg O Se Se      ,  9.013,    0.173,
N P S Zn        ,  9.017,    0.173,
F O P Sb        ,  9.022,    0.174,
Ag O S Te       ,  9.024,    0.174,
Pb S Se Te      ,  9.039,    0.175,
Ag O P Te       ,  9.039,    0.175,
Cl Ga N S       ,  9.055,    0.176,
B I P S         ,  9.059,    0.176,
As F I Te       ,   9.06,    0.176,
Cl Cu O Sb      ,  9.061,    0.176,
I In In Te      ,  9.062,    0.177,
Cl Ga N P       ,  9.071,    0.177,
Cd Hg Se Te     ,  9.077,    0.178,
Cu I P S        ,  9.078,    0.178,
Cl Cu In Te     ,  9.079,    0.178,
Ag I S Sb       ,  9.082,    0.178,
Ag Br S Sn      ,  9.083,    0.178,
Cl F O Sb       ,  9.084,    0.178,
Br C Se Se      ,  9.088,    0.178,
As Br Hg S      ,  9.089,    0.178,
Br Mn S Sb      ,  9.089,    0.178,
Cl N P Zn       ,  9.094,    0.179,
Cd F O P        ,  9.095,    0.179,
Ca O P Se       ,  9.098,    0.179,
As Br F O       ,  9.099,    0.179,
Al F Ge O       ,  9.101,    0.179,
Ag Cl O Te      ,  9.101,    0.179,
F Ge Mg O       ,  9.107,     0.18,
Ge Pb S Te      ,  9.109,     0.18,
As Cl Hg Sn     ,  9.113,     0.18,
Cu I S Si       ,  9.117,     0.18,
N O S Se        ,   9.12,    0.181,
Cd Cl O V       ,  9.124,    0.181,
S Sb Se Tl      ,  9.125,    0.181,
As Ca Cl O      ,  9.126,    0.181,
Bi S Se Te      ,  9.127,    0.181,
F O S Te        ,   9.13,    0.181,
Cl O S Zr       ,  9.138,    0.182,
F O P Zn        ,  9.138,    0.182,
Ag Br In S      ,  9.139,    0.182,
Ag Br Te Te     ,  9.141,    0.182,
Cd Cr S Se      ,  9.149,    0.183,
Mg N P S        ,   9.15,    0.183,
B Cl O Zn       ,  9.158,    0.183,
As Hg I Se      ,   9.16,    0.184,
I Mn Sb Se      ,   9.16,    0.184,
Cu I S Sb       ,  9.165,    0.184,
Bi Cl Ga Se     ,  9.173,    0.185,
Cl O Te V       ,  9.174,    0.185,
Cd F O Sb       ,  9.182,    0.185,
Cl Cu O Te      ,  9.183,    0.185,
Cl Mn O P       ,  9.186,    0.185,
F I S Sb        ,  9.187,    0.186,
Cl Nb P Se      ,  9.188,    0.186,
Cl Hg S Zn      ,  9.189,    0.186,
Cl Mo S Se      ,  9.192,    0.186,
Cr S Se Zn      ,  9.193,    0.186,
Al Cl N S       ,  9.203,    0.187,
Pb S Se Sn      ,  9.206,    0.187,
Cl Pb S Sb      ,   9.21,    0.187,
Ag I In Se      ,   9.21,    0.187,
Cd Pb Se Te     ,  9.213,    0.187,
B Mg O S        ,  9.214,    0.187,
Ga S Se Tl      ,  9.217,    0.188,
Al Cl N P       ,  9.218,    0.188,
Ag Al Cl O      ,  9.218,    0.188,
Cu S Se V       ,  9.224,    0.188,
Ca Cl Ge O      ,  9.228,    0.188,
Bi Sb Se Te     ,  9.229,    0.189,
N P Te Zn       ,  9.242,    0.189,
Ge N O Si       ,  9.242,     0.19,
Er O Se Si      ,  9.246,     0.19,
Ho O Se Si      ,   9.25,     0.19,
Dy O Se Si      ,  9.253,     0.19,
As Br Cd Hg     ,  9.262,    0.191,
Al F O P        ,  9.262,    0.191,
Cl F I Sb       ,  9.262,    0.191,
Cl Er O Se      ,  9.268,    0.191,
F Mg O P        ,  9.269,    0.191,
Cl Ho O Se      ,  9.272,    0.192,
As Cl Hg O      ,  9.272,    0.192,
Cl Dy O Se      ,  9.275,    0.192,
Ag As I O       ,  9.281,    0.192,
Cu I S Te       ,  9.286,    0.193,
B Cl Mg O       ,  9.289,    0.193,
Cu I In Se      ,  9.292,    0.193,
F O S Sn        ,  9.296,    0.193,
Al F O Si       ,  9.301,    0.194,
F Mg O Si       ,  9.307,    0.194,
Ga Mo S Se      ,  9.309,    0.194,
Ho S Te Te      ,  9.309,    0.194,
F O P Sn        ,   9.31,    0.194,
Dy S Te Te      ,  9.313,    0.195,
Ag I O Se       ,  9.313,    0.195,
Ca O P S        ,  9.313,    0.195,
Al Bi Cl Se     ,  9.319,    0.195,
Br Nb Se Se     ,  9.321,    0.195,
Br O S Ti       ,  9.321,    0.195,
F Ga O Te       ,  9.323,    0.195,
As Bi Ni S      ,  9.331,    0.196,
N O S S         ,  9.334,    0.196,
Br Hg Se Zn     ,  9.337,    0.196,
Cl O Se Tm      ,  9.339,    0.196,
Al Br N Se      ,  9.351,    0.197,
Ca O S Si       ,  9.351,    0.197,
O Se Si Tb      ,  9.355,    0.198,
Cl O Te Zr      ,  9.359,    0.198,
Cd Ge N O       ,   9.36,    0.198,
Ag Br In Te     ,  9.361,    0.198,
Bi Cd Cl S      ,  9.367,    0.199,
Cd Cr Se Te     ,  9.371,    0.199,
As As Re S      ,  9.371,    0.199,
Ca Cl O S       ,  9.373,    0.199,
As Hg I S       ,  9.374,    0.199,
Cl Hg P Sn      ,  9.375,    0.199,
Cl O Se Tb      ,  9.376,    0.199,
Ca Cl O P       ,  9.387,      0.2,
Ca O S Sb       ,  9.398,    0.201,
B Cl Ni O       ,    9.4,    0.201,
Cl Nb P S       ,  9.401,    0.201,
Cl Cu In O      ,  9.402,    0.201,
Ge N O Zn       ,  9.403,    0.201,
Cl Mo S S       ,  9.404,    0.201,
As Cl O Pb      ,  9.406,    0.201,
F I Sb Te       ,  9.408,    0.201,
Cl N O S        ,  9.408,    0.202,
Br Cl Hg S      ,   9.41,    0.202,
Cr Se Te Zn     ,  9.413,    0.202,
Cl Hg In S      ,  9.414,    0.202,
Ag Br I S       ,  9.419,    0.202,
Cl N O P        ,  9.423,    0.203,
Br Cu O Sb      ,  9.423,    0.203,
As Cu Mn P      ,  9.424,    0.203,
Ca Cl O Si      ,  9.425,    0.203,
Pb Se Sn Te     ,  9.426,    0.203,
Cl Hg In P      ,  9.429,    0.203,
Cu Rh S Se      ,  9.434,    0.203,
Br Cu In Te     ,  9.441,    0.204,
Cu Se Te V      ,  9.443,    0.204,
F Ga Mg O       ,  9.444,    0.204,
Br F O Sb       ,  9.445,    0.204,
Se Te Ti Ti     ,  9.448,    0.204,
As F N Se       ,  9.455,    0.205,
Er O S Si       ,  9.458,    0.205,
Ho O S Si       ,  9.462,    0.205,
F Ni O Sb       ,  9.464,    0.206,
Dy O S Si       ,  9.465,    0.206,
As Br Hg Sn     ,  9.474,    0.206,
Br Cd O V       ,  9.484,    0.207,
B Br I P        ,  9.495,    0.208,
Cl Ge O Pb      ,  9.504,    0.208,
Br Cd Hg S      ,  9.505,    0.208,
Cl N O Sb       ,  9.507,    0.209,
Al Cl Nb Se     ,  9.507,    0.209,
Cl Re Se Se     ,  9.508,    0.209,
Ca O S Zn       ,   9.51,    0.209,
Bi Br Cd Se     ,  9.512,    0.209,
B Br O Zn       ,  9.517,    0.209,
Bi Cl O Se      ,  9.522,     0.21,
Ga Mo Se Te     ,  9.526,     0.21,
O S Si Tm       ,  9.527,     0.21,
As Br Hg In     ,  9.527,     0.21,
Cl Hg O P       ,  9.529,     0.21,
Al Bi Cl S      ,  9.529,     0.21,
Bi Ga S Te      ,   9.53,     0.21,
Ag I O P        ,  9.538,    0.211,
Cl Dy O Si      ,  9.538,    0.211,
Br Cu O Te      ,  9.541,    0.211,
As Cd Hg I      ,  9.542,    0.211,
In Mo S Se      ,  9.553,    0.212,
N O P Zn        ,  9.559,    0.212,
Br F O Te       ,  9.563,    0.213,
Bi In Se Te     ,  9.564,    0.213,
La S S Se       ,  9.565,    0.213,
F In O Te       ,  9.567,    0.213,
Mo Ni S Se      ,  9.568,    0.213,
Ag S Te V       ,  9.572,    0.213,
O Pb S S        ,  9.573,    0.213,
Bi Cl Ga Te     ,  9.602,    0.216,
Bi Br Cl S      ,  9.625,    0.217,
As Br Hg O      ,  9.627,    0.217,
Br Mn O Sb      ,  9.627,    0.217,
Al Ca O S       ,  9.629,    0.217,
Bi Cl In S      ,  9.629,    0.217,
Ag Br I Te      ,  9.634,    0.218,
Pb S Sn Te      ,  9.634,    0.218,
Dy O P Zn       ,  9.636,    0.218,
Cl O Si Tb      ,  9.636,    0.218,
Ag I In Te      ,  9.638,    0.218,
Cl O Pb S       ,  9.645,    0.219,
O Se Se Sm      ,  9.649,    0.219,
Cl O Se Y       ,  9.655,    0.219,
Bi O S S        ,  9.656,    0.219,
Cl O P Pb       ,  9.659,     0.22,
Cu Cu S Te      ,  9.659,     0.22,
Cl S Si Sm      ,   9.66,     0.22,
As F N S        ,  9.662,     0.22,
O Pb S Sb       ,  9.669,     0.22,
Cl Hg I S       ,  9.686,    0.222,
Br Cl Cr S      ,  9.693,    0.222,
Cl O Pb Si      ,  9.696,    0.222,
Cl Ho O Te      ,  9.697,    0.222,
Al Ca Cl O      ,  9.701,    0.223,
Br O Te Zr      ,  9.711,    0.223,
Br Hg S Sn      ,  9.711,    0.223,
Al N O Si       ,  9.714,    0.224,
Cu I In Te      ,  9.715,    0.224,
Bi Br Cd S      ,  9.718,    0.224,
F I O Sb        ,   9.72,    0.224,
Cl O Se Yb      ,  9.722,    0.224,
As Cu Er P      ,  9.723,    0.224,
Cl Mo O Se      ,  9.724,    0.224,
Br Hg P Sn      ,  9.725,    0.224,
Au Cl P S       ,  9.726,    0.224,
As Cu Ho P      ,  9.727,    0.225,
Ga N O Zn       ,  9.729,    0.225,
I S Si Tb       ,  9.734,    0.225,
Al Cl N O       ,  9.735,    0.225,
Ag I O Te       ,  9.736,    0.225,
Br Ca O P       ,  9.738,    0.225,
Ag As Cl Hg     ,  9.738,    0.225,
Cl O Pb Sb      ,  9.741,    0.226,
Al Bi Cl Te     ,  9.742,    0.226,
As Hg I Sn      ,  9.748,    0.226,
Cl F P Rh       ,  9.749,    0.226,
B Br Ni O       ,   9.75,    0.226,
As Br O Pb      ,  9.755,    0.227,
As O Y Zn       ,  9.757,    0.227,
Cd I O V        ,  9.758,    0.227,
Eu O Se Se      ,   9.76,    0.227,
O S S Tl        ,  9.769,    0.228,
Bi In S Te      ,  9.769,    0.228,
Bi Br In Se     ,  9.771,    0.228,
Br Ca O Si      ,  9.774,    0.228,
Cl N O Sn       ,  9.781,    0.228,
Bi Ni S Te      ,  9.783,    0.229,
C Cl O Sb       ,  9.785,    0.229,
Bi Cd I Se      ,  9.785,    0.229,
Cl Li P S       ,  9.785,    0.229,
Dy O S Sn       ,  9.785,    0.229,
Br O Pb Se      ,  9.786,    0.229,
Cd Cl O Pb      ,  9.808,     0.23,
As Cl Hg Ti     ,  9.813,    0.231,
As Cr Cu Se     ,  9.818,    0.231,
Hg I S Zn       ,  9.818,    0.231,
C F Ge Se       ,  9.829,    0.232,
F I O Te        ,  9.834,    0.232,
O S Si Y        ,  9.837,    0.232,
I Pb S Sb       ,  9.838,    0.233,
Cl P Se Ta      ,  9.838,    0.233,
Al Ca O Te      ,  9.839,    0.233,
F Ge O V        ,   9.84,    0.233,
Cl Cr O Si      ,  9.845,    0.233,
Cl Cu Hg Se     ,  9.845,    0.233,
Br Re Se Se     ,  9.854,    0.234,
Cl O Pb Te      ,  9.855,    0.234,
F O S Tc        ,  9.866,    0.235,
Bi Br O Se      ,  9.867,    0.235,
La O Se Se      ,  9.879,    0.235,
As Br Li S      ,   9.88,    0.236,
Bi Cd Cl O      ,   9.89,    0.236,
Cl La S Si      ,   9.89,    0.236,
As Cl O Sm      ,  9.892,    0.236,
I Mn O Sb       ,  9.897,    0.237,
O Se Si Sm      ,  9.902,    0.237,
O S Si Yb       ,  9.904,    0.237,
Ag Bi S Se      ,  9.906,    0.237,
Cl O Si Y       ,  9.907,    0.238,
F N P S         ,  9.909,    0.238,
Ag F O S        ,  9.909,    0.238,
Cl Nb O P       ,  9.922,    0.239,
Cl O Se Sm      ,  9.922,    0.239,
Ag F O P        ,  9.923,    0.239,
Cl Mo O S       ,  9.925,    0.239,
Cl S Se W       ,  9.926,    0.239,
Cl N S V        ,  9.935,     0.24,
As C F S        ,  9.935,     0.24,
Bi Cl O Te      ,  9.936,     0.24,
Cl Mo O P       ,  9.939,     0.24,
B Cl N P        ,  9.941,     0.24,
Cl Cu N S       ,  9.944,     0.24,
As I Li Se      ,  9.946,     0.24,
Ga O S Tl       ,  9.949,    0.241,
Cl N P Ti       ,  9.955,    0.241,
F O Sb Tc       ,  9.959,    0.241,
Cl O Si Yb      ,  9.973,    0.242,
Ag Bi Cl Se     ,  9.976,    0.243,
Cl F N P        ,  9.978,    0.243,
As Cl Hg Zr     ,   9.98,    0.243,
F N S Sb        ,  9.989,    0.243,
F O P V         ,   9.99,    0.244,
Cl N Si Ti      ,  9.991,    0.244,
As Ni P Sr      ,  9.994,    0.244,
Cu F O P        ,  9.998,    0.244,
Br O P Pb       ,   10.0,    0.244,
As Cl Eu O      ,   10.0,    0.244,
Br S Si Sm      , 10.001,    0.244,
O P Y Zn        , 10.002,    0.244,
Cl Cr O Te      , 10.002,    0.244,
Ca I O P        , 10.004,    0.245,
Cl Cl N V       , 10.005,    0.245,
Cl Hg Se Zr     ,  10.01,    0.245,
I Nb Se Te      ,  10.01,    0.245,
B I Ni O        , 10.016,    0.245,
As Ga Mn N      , 10.018,    0.246,
As I O Pb       , 10.021,    0.246,
Au Cl O Se      , 10.022,    0.246,
Cl Cu O V       , 10.025,    0.246,
Br Hg I S       , 10.026,    0.246,
Cl N Sb V       , 10.029,    0.246,
C F Ge S        , 10.029,    0.246,
Cl Eu O Se      ,  10.03,    0.246,
C Cl F Se       , 10.035,    0.247,
Br O Pb Si      , 10.035,    0.247,
Bi I In Se      , 10.036,    0.247,
Cl P S Ta       , 10.037,    0.247,
B Cl F O        , 10.037,    0.247,
Cl Cu Hg S      , 10.045,    0.247,
F Hg S Si       , 10.045,    0.248,
As La O S       , 10.047,    0.248,
Cr Cu S Se      , 10.048,    0.248,
Bi Cl Cu Se     , 10.051,    0.248,
I O Pb Se       , 10.051,    0.248,
Br Cl O Pb      , 10.055,    0.248,
Cl Hg P Ti      , 10.056,    0.248,
Br O Pb Sb      , 10.079,     0.25,
S Se Tl V       , 10.083,     0.25,
O S Si Sm       ,   10.1,    0.251,
Ag Mo S Se      ,   10.1,    0.251,
Ag N O Se       , 10.104,    0.252,
Ag Bi Se Te     , 10.111,    0.252,
Cl Nb O Te      , 10.113,    0.252,
As Cl La O      , 10.116,    0.253,
Cl N P Zr       ,  10.12,    0.253,
Br Li P S       , 10.122,    0.253,
Cl S S W        , 10.123,    0.253,
La O Se Si      , 10.126,    0.253,
B Cd F O        , 10.126,    0.253,
F O Sc Se       , 10.127,    0.253,
As Cl O Sr      ,  10.13,    0.254,
Cl Mo O Te      ,  10.13,    0.254,
Bi Br Cl O      , 10.135,    0.254,
As Ca F O       , 10.137,    0.254,
Ga Se Ta Te     , 10.138,    0.254,
As I Li S       , 10.143,    0.255,
Br Cr O P       , 10.145,    0.255,
As Br Hg Ti     , 10.148,    0.255,
As Br Cu Hg     , 10.151,    0.255,
Cu Nb S Se      , 10.158,    0.256,
Be Cl I Zr      , 10.159,    0.256,
Cl O Se Sr      , 10.159,    0.256,
C N Se Se       ,  10.16,    0.256,
Br Mo Te Te     , 10.166,    0.256,
Cl O Si Sm      , 10.168,    0.256,
Ag Cl Mo Se     , 10.169,    0.256,
As F N O        ,  10.17,    0.256,
B F O Te        , 10.172,    0.257,
Ag Bi Cl S      , 10.172,    0.257,
Cu Mo S Se      , 10.175,    0.257,
F O Te V        , 10.179,    0.257,
Br Cr O Si      ,  10.18,    0.257,
Br Cu Hg Se     ,  10.18,    0.257,
O Sb Se Sr      , 10.183,    0.257,
F O Te Ti       , 10.186,    0.258,
Cu F O Te       , 10.188,    0.258,
Br O Pb Te      , 10.189,    0.258,
F Mn O P        , 10.191,    0.258,
Cl Hg S Zr      , 10.206,    0.259,
B Cl Mn O       , 10.209,    0.259,
Cl Hg P Zr      , 10.219,     0.26,
Bi Br Cd O      , 10.223,     0.26,
Br La S Si      , 10.223,     0.26,
As Cr Mn P      , 10.223,     0.26,
I Se Se Ta      , 10.223,     0.26,
F Mn O Si       , 10.225,    0.261,
Br Hg I Te      , 10.228,    0.261,
Ca F Ge O       , 10.228,    0.261,
Na O S S        , 10.238,    0.261,
Cl Eu O P       , 10.239,    0.261,
Cr Mn S Se      , 10.239,    0.262,
As La O Zn      , 10.243,    0.262,
B Cl Mg N       , 10.243,    0.262,
Nd O Se Se      , 10.245,    0.262,
As In Mn N      , 10.246,    0.262,
Bi Cl Cu S      , 10.246,    0.262,
Cr Cu Se Te     ,  10.25,    0.262,
Cu Dy O Se      ,  10.25,    0.262,
Na O P S        , 10.252,    0.262,
Ga La O Se      , 10.252,    0.262,
Cl Nd S Si      , 10.256,    0.263,
I O P Pb        ,  10.26,    0.263,
O P Sm Zn       ,  10.26,    0.263,
I S Si Sm       , 10.261,    0.263,
Er F O Se       , 10.264,    0.263,
Br La S Sb      , 10.266,    0.263,
Br N S V        , 10.267,    0.264,
Bi Br O Te      , 10.268,    0.264,
F Ho O Se       , 10.268,    0.264,
Dy F O Se       , 10.271,    0.264,
La O Se Zn      , 10.273,    0.264,
Cl Eu O Si      , 10.274,    0.264,
As Cl Pr S      , 10.275,    0.264,
Al B F O        , 10.277,    0.264,
C Cl F Si       , 10.278,    0.264,
Ca Pb S Se      , 10.279,    0.264,
B F Mg O        , 10.283,    0.265,
Cl Li O P       , 10.287,    0.265,
Cl Lu O Se      , 10.288,    0.265,
F I I O         , 10.294,    0.265,
F Mg O Ti       , 10.297,    0.266,
O P S Sr        , 10.298,    0.266,
Ag N O S        , 10.298,    0.266,
Ag Br Hg S      ,   10.3,    0.266,
O Si Sm Te      ,   10.3,    0.266,
Ag Bi Br Se     , 10.306,    0.266,
Br F N P        , 10.309,    0.267,
Cl In Nb O      , 10.312,    0.267,
Cl I O Pb       , 10.314,    0.267,
La O S Si       ,  10.32,    0.267,
Cl Re Te Te     , 10.321,    0.267,
As Cl Hg Hg     , 10.326,    0.268,
F O Se Tm       , 10.328,    0.268,
I O Pb Sb       , 10.337,    0.269,
B Cl I Zr       , 10.339,    0.269,
Cl La O S       , 10.339,    0.269,
Br Hg Se Zr     , 10.339,    0.269,
Cl Hf O S       ,  10.34,    0.269,
B Br Cu O       , 10.346,    0.269,
Cl La O P       , 10.352,     0.27,
Br S S Ta       , 10.352,     0.27,
C N S Se        , 10.353,     0.27,
Cu Nb Se Te     , 10.358,     0.27,
F O Se Tb       , 10.362,     0.27,
La O S Sb       , 10.362,     0.27,
Mn Mo S Se      , 10.364,    0.271,
Cl O P Sr       , 10.365,    0.271,
