Phase fields,     scores,     Norm. scores,
As Nd O Zn      ,  6.363,    0.235,
As Cl F S       ,  6.363,    0.235,
Ag Cr I O       ,  6.366,    0.235,
Ce O Se Zn      ,  6.368,    0.235,
Ni Se Ta Te     ,  6.369,    0.235,
Br Mn S Sb      ,  6.375,    0.236,
Br O Pb Te      ,  6.376,    0.236,
As Cu O Sm      ,  6.377,    0.236,
Cl O Te V       ,  6.378,    0.236,
Br Mo O Te      ,  6.386,    0.236,
S Se Tl V       ,  6.388,    0.237,
As Bi Cl Hg     ,   6.39,    0.237,
As Nb Te Tl     ,  6.394,    0.237,
Bi In S Te      ,  6.396,    0.237,
Al Bi Cl S      ,  6.397,    0.237,
Cu O Se Sm      ,  6.398,    0.237,
Cu Gd O Se      ,  6.399,    0.237,
As Br O Pr      ,  6.399,    0.237,
Br Ce S Sb      ,    6.4,    0.237,
Cu Dy O Se      ,  6.401,    0.238,
Cl O P Ti       ,  6.401,    0.238,
As Br F O       ,  6.408,    0.238,
Bi Cu O Te      ,  6.408,    0.238,
As Ce Ni O      ,  6.409,    0.238,
Cl Cu O Pb      ,  6.416,    0.239,
Pb S Sn Te      ,  6.416,    0.239,
Hg Mo S Se      ,  6.417,    0.239,
As F S S        ,  6.424,    0.239,
Cl O S Ti       ,  6.427,     0.24,
Br F S Sb       ,   6.43,     0.24,
Br Gd O Se      ,  6.431,     0.24,
I Nb Nb Se      ,  6.434,     0.24,
Br Ca Cu O      ,  6.436,     0.24,
Cu S Se Ta      ,  6.439,     0.24,
As F I S        ,  6.439,     0.24,
Bi Br O Te      ,   6.44,    0.241,
As Gd Ni O      ,   6.44,    0.241,
Cl O Se Y       ,  6.441,    0.241,
Cl Cr O Si      ,  6.445,    0.241,
Br Ce S Si      ,  6.446,    0.241,
Cr Mo S Se      ,  6.448,    0.241,
Br Cl O Pb      ,  6.448,    0.241,
Eu O Se Se      ,  6.457,    0.242,
As Cd Ce O      ,  6.459,    0.242,
Cu S Sm Te      ,  6.461,    0.242,
Cl Cr O Te      ,  6.462,    0.242,
Br Nd S Si      ,  6.462,    0.242,
Ag Cl O Pb      ,  6.462,    0.242,
Br Pr S Si      ,  6.467,    0.243,
Cl O Te Zr      ,  6.467,    0.243,
Bi Cl In S      ,  6.468,    0.243,
As La O Zn      ,   6.47,    0.243,
Cr S Se Tl      ,  6.471,    0.243,
Cl Mo S S       ,  6.474,    0.243,
Ga La O Se      ,  6.474,    0.243,
Br S Si Sm      ,  6.477,    0.243,
Br Gd S Si      ,  6.477,    0.243,
Cl Hg P Ti      ,  6.479,    0.243,
Bi Cl Cu O      ,   6.48,    0.244,
Cd Ce O Se      ,  6.481,    0.244,
Br O P Pb       ,  6.483,    0.244,
Cu Mo O S       ,  6.486,    0.244,
As Cd F O       ,  6.488,    0.244,
Cu La O Se      ,  6.491,    0.244,
B Cl I Zr       ,  6.491,    0.244,
La O Se Zn      ,  6.492,    0.244,
Ga O S Tl       ,  6.492,    0.245,
Cl F Sb Sb      ,  6.492,    0.245,
As Br La O      ,  6.502,    0.245,
As I Li S       ,  6.505,    0.245,
B Cl Mg O       ,  6.508,    0.246,
Bi Br Cl O      ,  6.511,    0.246,
As Br Na O      ,  6.515,    0.246,
B Br Cr O       ,  6.515,    0.246,
Ca Cl Ge O      ,  6.523,    0.247,
Br La S Sb      ,  6.523,    0.247,
As Ca Cl O      ,  6.525,    0.247,
Ag Bi Cl O      ,  6.525,    0.247,
As Ni P Sr      ,  6.527,    0.247,
Cd Cl O Pb      ,  6.528,    0.247,
As La Ni O      ,  6.532,    0.248,
Cl Hg O P       ,  6.537,    0.248,
Cl Nb O Te      ,  6.537,    0.248,
La S S Se       ,  6.539,    0.248,
Bi Cu O S       ,  6.539,    0.248,
Cu La S Te      ,  6.553,    0.249,
Cl F Sb Te      ,  6.554,    0.249,
Cl Mo Mo Se     ,  6.567,     0.25,
B Mg O S        ,  6.567,     0.25,
Ce O Se Si      ,  6.567,     0.25,
Br La S Si      ,  6.568,     0.25,
Cl O Pb Sb      ,   6.57,     0.25,
Bi Se Te Tl     ,  6.573,    0.251,
Ca O P Se       ,   6.58,    0.251,
Nd O Se Si      ,  6.583,    0.251,
Br Hg Pb S      ,  6.585,    0.252,
Cl Cu O Y       ,  6.586,    0.252,
O Pr Se Si      ,  6.588,    0.252,
Al F Ge O       ,   6.59,    0.252,
Bi Cd Cl O      ,  6.591,    0.252,
Cl O S Zr       ,  6.597,    0.253,
O Se Si Sm      ,  6.597,    0.253,
Gd O Se Si      ,  6.598,    0.253,
Dy O Se Si      ,    6.6,    0.253,
Cu Eu O Se      ,  6.602,    0.253,
Cl In Nb O      ,  6.608,    0.253,
O Se Si Tb      ,  6.611,    0.254,
Cl O Pb Si      ,  6.614,    0.254,
Br Hg S Tl      ,  6.617,    0.254,
Mo Pb S Se      ,  6.617,    0.254,
O P Y Zn        ,   6.62,    0.254,
Be Cl I Zr      ,  6.624,    0.255,
F I Sb Te       ,  6.627,    0.255,
O Pb S Sb       ,  6.629,    0.255,
Cl Mn S Sb      ,   6.63,    0.255,
Cl O Pb Te      ,  6.631,    0.255,
As Ce Cl O      ,  6.633,    0.255,
Br Ca O Si      ,  6.634,    0.255,
Er O Se Si      ,  6.636,    0.256,
Cl Mo O Te      ,   6.64,    0.256,
Cr I O P        ,  6.641,    0.256,
Cl Nb O P       ,  6.641,    0.256,
I O Pb Sb       ,  6.643,    0.256,
Cl Hg P Zr      ,  6.648,    0.256,
As Cl Nd O      ,  6.648,    0.256,
Mo S Se Tl      ,  6.649,    0.256,
As Cl O Pr      ,  6.653,    0.257,
Ho O Se Si      ,  6.656,    0.257,
Cl F P Sb       ,  6.657,    0.257,
Cl F Ge O       ,  6.659,    0.257,
Br Li P S       ,   6.66,    0.257,
As Cl F O       ,  6.661,    0.257,
As Cl O Sm      ,  6.662,    0.258,
As Cl Gd O      ,  6.663,    0.258,
Bi Cd I O       ,  6.664,    0.258,
Cl Nd O Se      ,  6.669,    0.258,
Bi Pb S Se      ,   6.67,    0.258,
S Se Tl Tl      ,  6.671,    0.258,
Br Mn O Sb      ,  6.672,    0.258,
Cl Hg S Zr      ,  6.673,    0.258,
Dy S Te Te      ,  6.677,    0.259,
Br Hg Hg O      ,   6.68,    0.259,
B Br O Pb       ,  6.682,    0.259,
Cl O Se Sm      ,  6.683,    0.259,
Cl Gd O Se      ,  6.683,    0.259,
Cl Dy O Se      ,  6.685,    0.259,
La O Se Si      ,  6.687,    0.259,
Ca Cl Cu O      ,  6.689,     0.26,
Bi Cl O Te      ,  6.692,     0.26,
Br Re Te Te     ,  6.695,     0.26,
Cl F I Sb       ,  6.696,     0.26,
Cl O Se Tb      ,  6.696,     0.26,
Cl P Se Ta      ,  6.697,     0.26,
Ce Cl S Si      ,  6.698,     0.26,
As Br Hg Yb     ,  6.712,    0.261,
Bi Br Mn Se     ,  6.713,    0.261,
Cl Nd S Si      ,  6.713,    0.261,
Cl Pr S Si      ,  6.718,    0.262,
As F O S        ,  6.719,    0.262,
Br Nb S Tl      ,   6.72,    0.262,
Cl Er O Se      ,  6.721,    0.262,
Br F O Sb       ,  6.724,    0.262,
Ce Cu O Te      ,  6.725,    0.262,
Cl S Si Sm      ,  6.727,    0.262,
Ho S Te Te      ,  6.733,    0.263,
Cl O P Pb       ,  6.733,    0.263,
F Ga O Te       ,  6.737,    0.263,
F O S Se        ,  6.739,    0.263,
Cu Nd O Te      ,  6.741,    0.264,
Cl Ho O Se      ,  6.741,    0.264,
Cl Mo O P       ,  6.742,    0.264,
As Cr Mn P      ,  6.746,    0.264,
Ca O S Zn       ,  6.747,    0.264,
As Cl La O      ,  6.751,    0.264,
Cl O Se Tm      ,  6.752,    0.264,
Br Ca O P       ,  6.753,    0.264,
Cu F O Te       ,  6.753,    0.264,
Br Cl Pb Tl     ,  6.753,    0.264,
F Ni O Sb       ,  6.753,    0.264,
F I S Sb        ,  6.754,    0.265,
Br Ce O Te      ,  6.756,    0.265,
Cl O Pb S       ,  6.758,    0.265,
Bi I O Te       ,  6.764,    0.265,
B Cl Cr O       ,  6.764,    0.265,
Bi Cl Hg Te     ,  6.766,    0.266,
Cl Mo O S       ,  6.766,    0.266,
Br Gd O Si      ,   6.77,    0.266,
Ce I S Si       ,   6.77,    0.266,
Br Nd O Te      ,  6.771,    0.266,
Cl I O Pb       ,  6.772,    0.266,
Cl O Si Y       ,  6.779,    0.266,
Br F O Te       ,  6.784,    0.267,
Br Cl Tl Tl     ,  6.784,    0.267,
I Nd S Si       ,  6.785,    0.267,
I Pr S Si       ,   6.79,    0.267,
Cr Mn S Se      ,  6.791,    0.267,
I S Si Sm       ,  6.799,    0.268,
Cd F O Sb       ,  6.801,    0.268,
I O P Pb        ,  6.805,    0.268,
As La O S       ,  6.809,    0.269,
I S Si Tb       ,  6.812,    0.269,
Bi Br Cl Tl     ,  6.813,    0.269,
As Cl Hf Hg     ,  6.814,    0.269,
O Pb S S        ,  6.815,    0.269,
Cl La S Si      ,  6.815,    0.269,
I Li S Sb       ,  6.817,    0.269,
Ce O P Zn       ,  6.827,     0.27,
Al Ca O Te      ,  6.829,     0.27,
Cl Hf Hg Se     ,  6.834,    0.271,
Ce Ga O S       ,  6.834,    0.271,
B Cr I O        ,  6.836,    0.271,
O S Si Y        ,  6.836,    0.271,
As Ce O Ru      ,   6.84,    0.271,
Nd O P Zn       ,  6.842,    0.271,
Cu La O Te      ,  6.842,    0.271,
Cl S Se W       ,  6.843,    0.271,
O S S Tl        ,  6.846,    0.272,
O P Pr Zn       ,  6.846,    0.272,
Cl Lu O Se      ,  6.848,    0.272,
Ga Nd O S       ,   6.85,    0.272,
Ce Cu O S       ,   6.85,    0.272,
Al Br N Se      ,  6.851,    0.272,
Cu F O P        ,  6.854,    0.272,
F Ge Mg O       ,  6.854,    0.272,
F O P Zn        ,  6.854,    0.272,
As Nd O Ru      ,  6.855,    0.272,
O P Sm Zn       ,  6.855,    0.272,
Gd O P Zn       ,  6.856,    0.272,
Cl I Se W       ,  6.857,    0.272,
As Cl Eu O      ,  6.858,    0.272,
Dy O P Zn       ,  6.858,    0.272,
Cl F P Rh       ,  6.864,    0.273,
