Phase fields,     scores,     Norm. scores,
Ag In S Se      ,  4.752,     0.13,
Cu P S Se       ,  4.761,     0.13,
As Cu I S       ,  4.763,    0.131,
Cd S Se Si      ,  4.763,    0.131,
As Cd In S      ,  4.771,    0.131,
In Sb Se Te     ,  4.772,    0.131,
Cu I In Se      ,  4.773,    0.131,
In Ni S Se      ,  4.774,    0.131,
Cu Cu S Te      ,  4.779,    0.132,
Cu Ge I S       ,  4.787,    0.132,
Ag Br Te Te     ,  4.792,    0.133,
Br Cu In Te     ,  4.796,    0.133,
As Cd Cr Se     ,    4.8,    0.133,
Ag Br Cl Te     ,  4.801,    0.134,
Cu Rh S Se      ,  4.802,    0.134,
Ga Ga I Te      ,  4.817,    0.135,
Cd Se Sn Te     ,  4.828,    0.136,
Ag I In Se      ,  4.835,    0.136,
As Br Cu Hg     ,  4.837,    0.136,
Cd In S Se      ,  4.841,    0.137,
Br Cu S Si      ,  4.843,    0.137,
Cu I P Se       ,  4.845,    0.137,
Ni P S Se       ,  4.845,    0.137,
Cl Ga Sb Te     ,  4.848,    0.137,
Ag Ge I S       ,  4.849,    0.137,
Br Cu S Te      ,  4.855,    0.138,
Ag Br In Te     ,  4.857,    0.138,
As Br Cd O      ,  4.884,     0.14,
Br Ni O Se      ,  4.886,     0.14,
Br Cd S Sb      ,  4.891,    0.141,
Ga P S Zn       ,  4.894,    0.141,
Br Nb Se Se     ,  4.895,    0.141,
Br Cu Hg Se     ,  4.906,    0.142,
Br Hg Se Zn     ,  4.906,    0.142,
As Cd I P       ,  4.925,    0.144,
Al Cl P Se      ,  4.937,    0.145,
Br Cr Cu Se     ,  4.947,    0.145,
Cl Ga S Sb      ,   4.97,    0.147,
Ag Br In S      ,  4.979,    0.148,
As Br Cd Hg     ,  4.985,    0.148,
As Cl Cu O      ,  4.985,    0.148,
Br Cu P S       ,  4.989,    0.149,
Ag Br I Te      ,  4.997,    0.149,
I S Sb Se       ,  5.035,    0.152,
Cl Cu In Te     ,  5.045,    0.153,
Cl Cu O Se      ,  5.051,    0.154,
Cl O Se Zn      ,  5.052,    0.154,
As Cl Ga Hg     ,  5.062,    0.155,
Br Cl S Sb      ,  5.064,    0.155,
Cu Se Te V      ,  5.075,    0.156,
I Sb Se Sn      ,  5.085,    0.156,
Ag Br S Sn      ,  5.086,    0.157,
Cl Cu S Te      ,  5.101,    0.158,
Ag Cl In Te     ,  5.103,    0.158,
As Br In O      ,  5.111,    0.159,
Ag Br I S       ,  5.115,    0.159,
Br In S Sb      ,  5.118,    0.159,
As Hg I Se      ,  5.126,     0.16,
As Cd Cl O      ,  5.128,     0.16,
Cl Ni O Se      ,  5.131,     0.16,
Cd Cl S Sb      ,  5.136,    0.161,
Ag As Cl Hg     ,  5.142,    0.161,
Br Cl I Sb      ,  5.143,    0.161,
Br Cd P P       ,  5.143,    0.161,
Cl Cu Hg Se     ,  5.149,    0.162,
Ag S Te Te      ,  5.151,    0.162,
Br Cu O Sb      ,  5.153,    0.162,
Ag Cl S Te      ,  5.159,    0.162,
Ga S Se V       ,  5.171,    0.163,
In S Se Sn      ,  5.175,    0.164,
Cr Cu Se Te     ,   5.18,    0.164,
Cr Se Te Zn     ,  5.181,    0.164,
Cu I S Sb       ,  5.181,    0.164,
Cu S Se V       ,  5.192,    0.165,
Cd Cl O Se      ,  5.193,    0.165,
Ge Pb Se Te     ,  5.206,    0.166,
As Br Hg In     ,  5.207,    0.166,
Ag Au S Se      ,  5.212,    0.167,
Ag Cl In S      ,   5.22,    0.167,
Cl Cu P S       ,  5.228,    0.168,
Ag O P Se       ,  5.229,    0.168,
Ag As I O       ,  5.231,    0.168,
Cu I In Te      ,  5.231,    0.168,
Ag I S Sb       ,  5.238,    0.169,
Bi Br Cu Se     ,  5.243,    0.169,
Cl O Sb Se      ,  5.245,    0.169,
S Sn Te Zn      ,  5.258,     0.17,
Br Cu O Te      ,  5.258,     0.17,
Br O Te Zn      ,  5.259,     0.17,
As Br Hg S      ,  5.262,    0.171,
Cu Nb Se Te     ,  5.274,    0.172,
Cu I S Si       ,  5.275,    0.172,
S Se Sn Sn      ,  5.278,    0.172,
Cd Hg Se Te     ,   5.28,    0.172,
Ag Cl P S       ,  5.285,    0.173,
Cu I S Te       ,  5.285,    0.173,
Ag I In Te      ,  5.288,    0.173,
Br C Se Se      ,  5.291,    0.173,
Ag I O Se       ,  5.294,    0.173,
Cr Cu S Se      ,  5.295,    0.173,
Cr S Se Zn      ,  5.295,    0.173,
Ag Bi Br Se     ,  5.299,    0.174,
As Br Hg Sn     ,   5.31,    0.175,
Ag S Sn Te      ,  5.314,    0.175,
Cd Cr Se Te     ,  5.318,    0.175,
Cd I S Sb       ,  5.319,    0.175,
Ge Pb S Se      ,   5.32,    0.175,
Al I Sb Te      ,  5.334,    0.177,
Br Ni O Te      ,  5.334,    0.177,
In S Sb Te      ,  5.344,    0.177,
As Cl In O      ,  5.345,    0.177,
Cl In S Sb      ,  5.352,    0.178,
Ga Mo Se Te     ,  5.379,     0.18,
Bi Br Cd Se     ,  5.379,     0.18,
As Hg S Sb      ,  5.381,     0.18,
Cl Cu O Sb      ,  5.385,    0.181,
Cl O Sb Zn      ,  5.386,    0.181,
Cu Nb S Se      ,  5.386,    0.181,
Cd S Sn Te      ,  5.394,    0.181,
Br P S S        ,  5.402,    0.182,
As Cd Hg I      ,  5.405,    0.182,
Cl In O Se      ,  5.407,    0.182,
Cu I P S        ,  5.409,    0.183,
Al Al I Te      ,  5.411,    0.183,
B O Se Zn       ,  5.425,    0.184,
Cd Cr S Se      ,   5.43,    0.184,
Bi Cl Ga Se     ,  5.451,    0.186,
Ag Cl Mo Se     ,  5.463,    0.187,
Br Cu Hg S      ,  5.463,    0.187,
As Br F Se      ,  5.466,    0.187,
Bi Cl Cu Se     ,  5.471,    0.188,
Cl Cu O Te      ,  5.486,    0.189,
Cl O Te Zn      ,  5.487,    0.189,
As Cl Hg S      ,   5.49,    0.189,
Ga Mo S Se      ,   5.49,    0.189,
Hg O Se Se      ,  5.497,     0.19,
Cl O Se Sn      ,  5.506,     0.19,
Cu Mo S Se      ,   5.51,    0.191,
Cl In In S      ,  5.511,    0.191,
Br Cd O P       ,  5.515,    0.191,
Ag Al Cl O      ,  5.515,    0.191,
Ga S Se Tl      ,  5.517,    0.191,
Ag Br Hg S      ,  5.518,    0.191,
Ag Bi Se Te     ,  5.518,    0.191,
Cd Cl O Sb      ,  5.519,    0.191,
Cd Pb Se Te     ,  5.521,    0.192,
Ag Bi Cl Se     ,  5.526,    0.192,
Ag Cl O Si      ,   5.53,    0.192,
As Cl Hg Sn     ,  5.536,    0.193,
Ag Cl O Te      ,   5.54,    0.193,
Cd I P S        ,  5.541,    0.193,
Al Cl Nb Se     ,  5.542,    0.193,
Cl Cu In O      ,  5.543,    0.193,
Cl Ni O Te      ,  5.559,    0.195,
Ag Mo S Se      ,  5.564,    0.195,
As Br Hg Ti     ,  5.569,    0.195,
I In In Te      ,  5.575,    0.196,
Mo Ni S Se      ,  5.583,    0.197,
As Bi Ni S      ,  5.585,    0.197,
Al Cd O Te      ,  5.585,    0.197,
Bi Br In Se     ,  5.586,    0.197,
Br Cd Hg S      ,  5.595,    0.198,
Br In O Te      ,  5.601,    0.198,
Cd Cl O Te      ,  5.617,    0.199,
I S Sb Sn       ,  5.625,      0.2,
B Br Cu O       ,  5.626,      0.2,
Ag Bi S Se      ,  5.626,      0.2,
B Br O Zn       ,  5.626,      0.2,
Cd Pb S Se      ,  5.629,      0.2,
Ag O S Si       ,   5.63,      0.2,
As Br Hg O      ,  5.636,    0.201,
Ag O S Te       ,   5.64,    0.201,
Bi Sb Se Te     ,  5.643,    0.201,
Bi Cu I Se      ,  5.644,    0.202,
Ag O P Te       ,   5.65,    0.202,
B Br P S        ,  5.655,    0.202,
As Hg I S       ,  5.662,    0.203,
Cl O Sb Te      ,  5.665,    0.203,
Ag S Te V       ,  5.669,    0.203,
Cl Cu Hg S      ,  5.683,    0.205,
Se Te Ti Ti     ,  5.684,    0.205,
Cl Hg S Zn      ,  5.684,    0.205,
Cl Nb P Se      ,  5.684,    0.205,
As Cl F Se      ,  5.686,    0.205,
Al Cd O S       ,  5.691,    0.205,
B Br Ni O       ,  5.697,    0.206,
As Hg I Sn      ,  5.706,    0.207,
Ag I O Te       ,  5.711,    0.207,
S Sb Se Tl      ,  5.714,    0.207,
Al Bi Cl Se     ,  5.723,    0.208,
B Br I P        ,  5.725,    0.208,
Cd Cl O P       ,  5.733,    0.209,
Ge Pb S Te      ,  5.734,    0.209,
I Nb Se Te      ,  5.736,    0.209,
Br Cl Hg S      ,  5.747,     0.21,
Bi S Sb Se      ,  5.749,     0.21,
As Br Cr Hg     ,  5.759,    0.211,
Bi Br Cu S      ,  5.768,    0.211,
Bi Cd I Se      ,  5.771,    0.212,
Pb S Se Te      ,  5.772,    0.212,
Br Mn Sb Se     ,  5.773,    0.212,
Cl Ga N Se      ,  5.776,    0.212,
Cl O P Sb       ,   5.78,    0.212,
Br Cl Cr S      ,  5.782,    0.213,
Br S S V        ,  5.785,    0.213,
As Cl Hg Ti     ,  5.785,    0.213,
Cl Mo S Se      ,  5.791,    0.213,
Cd Cl I O       ,  5.793,    0.213,
Bi In Se Te     ,  5.794,    0.214,
Br Hg I Te      ,  5.809,    0.215,
Cl In O Te      ,  5.815,    0.215,
Au Cl O Se      ,  5.816,    0.215,
Pb Se Sn Te     ,  5.816,    0.215,
Ag Bi Br S      ,  5.819,    0.216,
Br Hg Se Zr     ,  5.822,    0.216,
Ag I O P        ,  5.825,    0.216,
Al Br N Se      ,  5.826,    0.216,
Br F Sb Se      ,  5.833,    0.217,
In Mo S Se      ,  5.838,    0.217,
B Cl O Zn       ,   5.84,    0.217,
Al Cl O S       ,  5.841,    0.217,
Bi S Se Te      ,  5.843,    0.218,
I P P Sn        ,  5.845,    0.218,
Ag Nb S Te      ,  5.847,    0.218,
Cu Hg I S       ,  5.849,    0.218,
As Cl Hg O      ,   5.85,    0.218,
Hg I S Zn       ,   5.85,    0.218,
As F I Se       ,  5.852,    0.218,
Bi Cl Ga Te     ,  5.856,    0.219,
As Cu Mn P      ,  5.861,    0.219,
As Br O Pb      ,  5.863,    0.219,
As Br F Te      ,   5.87,     0.22,
Br Mo Te Te     ,  5.871,     0.22,
Al Cl O Sn      ,  5.884,    0.221,
Br Hg S Sn      ,  5.886,    0.221,
Br Cd O V       ,  5.891,    0.221,
Bi Br Cd S      ,  5.892,    0.222,
Br Hg P Sn      ,  5.896,    0.222,
Ag Hg I S       ,    5.9,    0.222,
N P Se Zn       ,  5.901,    0.222,
B Cl Ni O       ,  5.908,    0.223,
Br Re Se Se     ,  5.909,    0.223,
Br Hg I S       ,  5.911,    0.223,
Cl P S Ti       ,  5.912,    0.223,
Cl Cl O Sn      ,  5.915,    0.223,
Pb S Se Sn      ,  5.918,    0.224,
Br O Pb Se      ,  5.919,    0.224,
As I Li Se      ,  5.924,    0.224,
Bi Cu O Se      ,  5.927,    0.224,
Cd Mn Se Te     ,  5.929,    0.224,
As Cl Hg Hg     ,  5.934,    0.225,
Bi Ga S Te      ,  5.951,    0.226,
Bi I In Se      ,  5.964,    0.227,
Cl N Sb Se      ,  5.965,    0.227,
As Cu Er P      ,  5.965,    0.227,
Au Cl P S       ,   5.97,    0.228,
As Br F S       ,  5.971,    0.228,
Mo Ru Se Te     ,  5.973,    0.228,
As Cl Hg Zr     ,  5.974,    0.228,
Cl Cu O V       ,  5.975,    0.228,
Bi Cl Cu S      ,  5.976,    0.228,
As Cu Ho P      ,  5.987,    0.229,
Bi Br O Se      ,  5.988,    0.229,
As O Y Zn       ,  5.989,    0.229,
B Cu I O        ,  6.001,     0.23,
Cl Hg In S      ,  6.001,     0.23,
Cl O S Sn       ,  6.008,    0.231,
Cl Hg In P      ,  6.011,    0.231,
As Bi Br Hg     ,  6.016,    0.231,
Br Nb Nb Se     ,  6.017,    0.232,
Cl O P Sn       ,  6.018,    0.232,
Ag Bi Cl S      ,  6.026,    0.232,
B I P S         ,  6.028,    0.232,
Cl Hg Se Zr     ,  6.029,    0.233,
Bi Ni S Te      ,  6.036,    0.233,
Bi Br Cl S      ,  6.037,    0.233,
Br Hg Se Tl     ,  6.038,    0.233,
O S Se Zr       ,  6.039,    0.233,
Br O S Ti       ,  6.039,    0.233,
As Br Li S      ,  6.042,    0.234,
Cr Cr Se Te     ,   6.05,    0.234,
Br Cu Mo O      ,  6.054,    0.235,
As Cl O Pb      ,  6.068,    0.236,
B I Ni O        ,  6.068,    0.236,
Cl Pb S Sb      ,  6.074,    0.236,
As Cl F Te      ,  6.075,    0.236,
O P P S         ,  6.078,    0.236,
Cl Ge O Pb      ,  6.087,    0.237,
Ag Br O Pb      ,  6.093,    0.238,
As As Re S      ,  6.095,    0.238,
Cd Cl O V       ,  6.096,    0.238,
Bi Cd Cl S      ,  6.097,    0.238,
Cl Hg P Sn      ,    6.1,    0.238,
Br Cr O Si      ,  6.108,    0.239,
Al Bi Cl Te     ,   6.11,    0.239,
Cl Re Se Se     ,  6.113,    0.239,
Ag Cl Cr O      ,  6.114,    0.239,
Cl Hg I S       ,  6.115,    0.239,
Cr Hg S Se      ,  6.116,     0.24,
Br O Te Zr      ,  6.122,     0.24,
I Nb Te Te      ,  6.123,     0.24,
Cl Mo O Se      ,  6.133,    0.241,
Bi Cu I S       ,  6.135,    0.241,
I Mn Sb Se      ,   6.14,    0.241,
Cl Mg O P       ,  6.147,    0.242,
Ce O Se Se      ,  6.149,    0.242,
Cl N S Se       ,  6.154,    0.243,
As Cl Hg Mo     ,   6.16,    0.243,
As Cl Pr S      ,  6.164,    0.243,
Nd O Se Se      ,  6.166,    0.244,
O Pr Se Se      ,  6.171,    0.244,
Cl Nb P S       ,  6.172,    0.244,
As Cl F S       ,  6.173,    0.244,
O Se Se Sm      ,  6.181,    0.245,
Ag I O V        ,  6.182,    0.245,
As Cl Hg Tl     ,  6.184,    0.245,
Bi Cl O Se      ,  6.189,    0.245,
Ge N O Zn       ,  6.192,    0.246,
F I Sb Se       ,  6.197,    0.246,
Br Nb O Te      ,  6.197,    0.246,
Br O Pb Sb      ,  6.207,    0.247,
Al Bi Cl S      ,  6.208,    0.247,
Ga Se Ta Te     ,  6.212,    0.247,
In Mn S Se      ,  6.215,    0.247,
As Bi Cl Hg     ,  6.216,    0.248,
Cl Nb Nb Se     ,  6.217,    0.248,
As I O Pb       ,  6.224,    0.248,
Br Cr O P       ,  6.224,    0.248,
Cl O Te V       ,  6.228,    0.249,
Bi Br Cd O      ,  6.229,    0.249,
I Pb S Sb       ,   6.23,    0.249,
Cu Se Ta Te     ,   6.23,    0.249,
As F I Te       ,  6.231,    0.249,
I Mo Te Te      ,  6.232,    0.249,
As Nd O Zn      ,  6.233,    0.249,
Cl O S Ti       ,  6.239,    0.249,
Cl Cu O Pb      ,  6.243,     0.25,
As Cu O Sm      ,  6.247,     0.25,
Cl O P Ti       ,  6.248,     0.25,
Cd I O V        ,  6.251,     0.25,
Br Mn S Sb      ,  6.254,    0.251,
Cl Ga N S       ,  6.257,    0.251,
As F S S        ,  6.263,    0.251,
Cl Ga N P       ,  6.266,    0.252,
Ag Cr I O       ,  6.269,    0.252,
Ce O Se Zn      ,   6.27,    0.252,
Cl Mo S S       ,   6.27,    0.252,
I Se Se Ta      ,  6.271,    0.252,
S Se Tl V       ,  6.273,    0.252,
Bi In S Te      ,  6.273,    0.252,
Cl Cu N S       ,  6.274,    0.252,
Ag N O Se       ,  6.275,    0.252,
La O Se Se      ,  6.277,    0.252,
N P Te Zn       ,  6.277,    0.253,
I O Pb Se       ,  6.277,    0.253,
Br Ce S Sb      ,  6.279,    0.253,
As Ce Ni O      ,   6.28,    0.253,
Bi Cl In S      ,   6.28,    0.253,
Cl N P Zn       ,  6.284,    0.253,
Br O Pb Si      ,  6.285,    0.253,
As Nb Te Tl     ,  6.288,    0.253,
Ag Cl O Pb      ,  6.291,    0.254,
Pb S Sn Te      ,  6.294,    0.254,
Br O Pb Te      ,  6.294,    0.254,
Ni Se Ta Te     ,  6.294,    0.254,
As Br O Pr      ,  6.295,    0.254,
Cu O Se Sm      ,    6.3,    0.254,
Cl O Se Y       ,  6.301,    0.254,
Cu Gd O Se      ,  6.301,    0.254,
Br Cl O Pb      ,  6.301,    0.254,
Bi Cu O Te      ,  6.302,    0.255,
Hg Mo S Se      ,  6.303,    0.255,
Cu Dy O Se      ,  6.303,    0.255,
As Br F O       ,  6.304,    0.255,
Br Mo O Te      ,  6.304,    0.255,
Cl Cr O Si      ,  6.305,    0.255,
Cd Ge N O       ,  6.308,    0.255,
Bi Cl Cu O      ,  6.309,    0.255,
Br F S Sb       ,   6.31,    0.255,
As Gd Ni O      ,  6.312,    0.255,
Cl Cr O Te      ,  6.314,    0.256,
Cl O Te Zr      ,  6.319,    0.256,
Cl F Sb Sb      ,  6.322,    0.256,
Cu S Se Ta      ,  6.326,    0.256,
As F I S        ,  6.327,    0.256,
Cl Hg P Ti      ,  6.327,    0.257,
Ga N O Zn       ,  6.329,    0.257,
As Cd Ce O      ,  6.331,    0.257,
Br Ca Cu O      ,  6.333,    0.257,
Cr Mo S Se      ,  6.335,    0.257,
Cu S Sm Te      ,   6.34,    0.258,
Cu Mo O S       ,  6.342,    0.258,
As La O Zn      ,  6.342,    0.258,
Ga O S Tl       ,  6.348,    0.258,
Ag Bi Cl O      ,  6.356,    0.259,
As Ca Cl O      ,  6.356,    0.259,
Br Ce S Si      ,  6.357,    0.259,
Cr S Se Tl      ,  6.358,    0.259,
Cd Cl O Pb      ,  6.358,    0.259,
Br Gd O Se      ,  6.358,    0.259,
Bi Br O Te      ,  6.359,    0.259,
B Cl Mg O       ,  6.361,    0.259,
As Cd F O       ,  6.361,    0.259,
Bi Br Cl O      ,  6.366,     0.26,
I Nb Nb Se      ,  6.369,     0.26,
N P S Zn        ,  6.372,     0.26,
Br Nd S Si      ,  6.374,     0.26,
Ca Cl Ge O      ,  6.374,     0.26,
B Cl I Zr       ,  6.376,     0.26,
Ga La O Se      ,  6.377,    0.261,
Br Pr S Si      ,  6.378,    0.261,
Cd Ce O Se      ,  6.384,    0.261,
Cl Hg O P       ,  6.386,    0.261,
Br S Si Sm      ,  6.388,    0.261,
Br Gd S Si      ,  6.389,    0.262,
Eu O Se Se      ,  6.391,    0.262,
Cl Nb O Te      ,  6.391,    0.262,
As I Li S       ,  6.394,    0.262,
Cu La O Se      ,  6.394,    0.262,
La O Se Zn      ,  6.395,    0.262,
Bi Cu O S       ,  6.396,    0.262,
Br O P Pb       ,  6.398,    0.262,
As Br La O      ,  6.399,    0.262,
Cl O Pb Sb      ,  6.401,    0.262,
Br La S Sb      ,  6.405,    0.263,
As La Ni O      ,  6.405,    0.263,
Cl F Sb Te      ,  6.408,    0.263,
La S S Se       ,  6.411,    0.263,
As Br Na O      ,  6.413,    0.263,
Cl O S Zr       ,  6.414,    0.264,
Cl Cu O Y       ,  6.418,    0.264,
As Ni P Sr      ,  6.419,    0.264,
Bi Cd Cl O      ,  6.423,    0.264,
Ge N O Si       ,  6.427,    0.265,
Cl Mo Mo Se     ,   6.43,    0.265,
Cl N S Sb       ,  6.431,    0.265,
Cu La S Te      ,  6.433,    0.265,
B Br Cr O       ,  6.436,    0.265,
Cl In Nb O      ,  6.441,    0.266,
Cl Mn S Sb      ,  6.447,    0.266,
B Mg O S        ,  6.448,    0.266,
Ag Br N O       ,  6.449,    0.266,
C Cl Cu O       ,  6.465,    0.268,
As Ce Cl O      ,  6.466,    0.268,
Br Hg Pb S      ,  6.467,    0.268,
Cl O Pb Si      ,  6.477,    0.269,
Br La S Si      ,  6.481,    0.269,
As Cl Nd O      ,  6.482,    0.269,
Cd N P S        ,  6.484,    0.269,
Al F Ge O       ,  6.485,    0.269,
Cl O Pb Te      ,  6.486,    0.269,
As Cl O Pr      ,  6.487,    0.269,
O Pb S Sb       ,  6.488,    0.269,
Be Cl I Zr      ,  6.489,     0.27,
Cl Hg S Zr      ,  6.491,     0.27,
Cl Nb O P       ,  6.494,     0.27,
Al Cl N S       ,  6.495,     0.27,
As Cl F O       ,  6.495,     0.27,
Cl Mo O Te      ,  6.496,     0.27,
As Cl O Sm      ,  6.496,     0.27,
As Cl Gd O      ,  6.497,     0.27,
Br Hg S Tl      ,  6.499,     0.27,
Bi Se Te Tl     ,    6.5,     0.27,
Cl Hg P Zr      ,    6.5,     0.27,
Ce O Se Si      ,  6.502,    0.271,
Al Cl N P       ,  6.504,    0.271,
Ca O P Se       ,  6.504,    0.271,
Mo Pb S Se      ,  6.506,    0.271,
Cu Eu O Se      ,  6.507,    0.271,
Cl F P Sb       ,   6.51,    0.271,
C Cl O Pd       ,  6.513,    0.271,
Cl F Ge O       ,  6.513,    0.271,
O P Y Zn        ,  6.514,    0.272,
Nd O Se Si      ,  6.518,    0.272,
O Pr Se Si      ,  6.523,    0.272,
Ca Cl Cu O      ,  6.524,    0.272,
O Se Si Sm      ,  6.532,    0.273,
Gd O Se Si      ,  6.533,    0.273,
Cl Nd O Se      ,  6.533,    0.273,
Dy O Se Si      ,  6.535,    0.273,
Mo S Se Tl      ,  6.538,    0.274,
O Se Si Tb      ,  6.546,    0.274,
Ce Cl S Si      ,  6.547,    0.274,
Cl O Se Sm      ,  6.548,    0.274,
Cl Gd O Se      ,  6.548,    0.274,
Bi Cl O Te      ,  6.549,    0.274,
I O Pb Sb       ,  6.549,    0.274,
Cl Dy O Se      ,   6.55,    0.275,
F I Sb Te       ,  6.556,    0.275,
Bi Pb S Se      ,  6.559,    0.275,
S Se Tl Tl      ,  6.561,    0.275,
Cl O Se Tb      ,  6.562,    0.275,
Cl F I Sb       ,  6.562,    0.275,
N O S Se        ,  6.563,    0.276,
Cl Nd S Si      ,  6.563,    0.276,
Br Li P S       ,  6.563,    0.276,
Br Ca O Si      ,  6.564,    0.276,
Cr I O P        ,  6.566,    0.276,
Cl Pr S Si      ,  6.568,    0.276,
Bi Cd I O       ,   6.57,    0.276,
Er O Se Si      ,  6.571,    0.276,
Br Mn O Sb      ,  6.572,    0.276,
Cl S Si Sm      ,  6.577,    0.277,
Cl O Pb S       ,  6.578,    0.277,
Br Hg Hg O      ,   6.58,    0.277,
As F O S        ,   6.58,    0.277,
Cl P Se Ta      ,  6.581,    0.277,
Dy S Te Te      ,  6.582,    0.277,
Cl Er O Se      ,  6.587,    0.277,
Cl O P Pb       ,  6.587,    0.277,
Cl Mo O S       ,  6.588,    0.278,
As Cl La O      ,  6.588,    0.278,
Cl Cu N O       ,  6.591,    0.278,
Ho O Se Si      ,  6.592,    0.278,
Cl Mo O P       ,  6.596,    0.278,
B Br O Pb       ,  6.604,    0.279,
Br Nb S Tl      ,  6.605,    0.279,
C O Ru Se       ,  6.607,    0.279,
Cl Ho O Se      ,  6.607,    0.279,
Cl N S S        ,  6.607,    0.279,
Ca O S Zn       ,  6.609,    0.279,
C N Se Se       ,  6.611,    0.279,
As Br Hg Yb     ,  6.612,     0.28,
Br Cl Pb Tl     ,  6.613,     0.28,
C Cl O Sb       ,  6.618,     0.28,
Cl O Se Tm      ,  6.618,     0.28,
La O Se Si      ,  6.623,     0.28,
B Cl Cr O       ,  6.623,     0.28,
Ce Cu O Te      ,  6.624,     0.28,
Bi Cl Hg Te     ,  6.625,    0.281,
Br F O Sb       ,  6.625,    0.281,
Ag N O Te       ,   6.63,    0.281,
F O S Se        ,  6.631,    0.281,
F Ni O Sb       ,  6.631,    0.281,
Ag Cl N O       ,  6.636,    0.281,
F Ga O Te       ,  6.636,    0.281,
Ho S Te Te      ,  6.638,    0.282,
Cl I O Pb       ,  6.639,    0.282,
Br Re Te Te     ,   6.64,    0.282,
Cu Nd O Te      ,   6.64,    0.282,
As Cr Mn P      ,  6.643,    0.282,
Bi Br Mn Se     ,  6.643,    0.282,
Br Cl Tl Tl     ,  6.645,    0.282,
C F Ge Se       ,  6.646,    0.282,
Cl O Si Y       ,  6.646,    0.282,
F I S Sb        ,  6.647,    0.282,
As Cl Hf Hg     ,  6.652,    0.283,
Cu F O Te       ,  6.653,    0.283,
O Pb S S        ,  6.662,    0.284,
Cl La S Si      ,  6.667,    0.284,
As La O S       ,  6.672,    0.284,
Br Ca O P       ,  6.672,    0.284,
Bi Br Cl Tl     ,  6.674,    0.285,
Br Ce O Te      ,  6.679,    0.285,
Cd F O Sb       ,   6.68,    0.285,
Cr Mn S Se      ,  6.684,    0.285,
N O P Zn        ,  6.684,    0.285,
Ce I S Si       ,  6.692,    0.286,
Bi I O Te       ,  6.694,    0.286,
O S S Tl        ,  6.694,    0.286,
Br Nd O Te      ,  6.695,    0.286,
