Phase fields,     scores,     Norm. scores,
Ag S Sn Te      ,  5.959,    0.163,
Cl Cu O Se      ,   5.96,    0.163,
Bi Br Cd Se     ,    6.0,    0.166,
Cd Cl O Se      ,  6.007,    0.166,
Cd Hg Se Te     ,   6.01,    0.166,
As Br Hg Sn     ,  6.012,    0.166,
Cu S Se V       ,  6.018,    0.167,
As Hg I Se      ,  6.036,    0.168,
Cl O Sb Se      ,   6.04,    0.169,
As Cl In O      ,  6.042,    0.169,
Cd Pb S Se      ,  6.043,    0.169,
S Sn Te Zn      ,  6.045,    0.169,
Ag Bi Cl Se     ,  6.045,    0.169,
As Cl Hg S      ,  6.046,    0.169,
Br Cr Cu Se     ,   6.05,    0.169,
Ag Bi S Se      ,  6.053,    0.169,
Ag Br I S       ,   6.06,     0.17,
Cu Se Te V      ,  6.061,     0.17,
I Sb Se Sn      ,  6.082,    0.172,
Cl Ni O Se      ,  6.083,    0.172,
Cd Pb Se Te     ,  6.085,    0.172,
Bi Br In Se     ,  6.094,    0.173,
Ag Bi Se Te     ,  6.095,    0.173,
Cl In O Se      ,  6.101,    0.173,
Ag Br I Te      ,  6.102,    0.173,
Cd S Sn Te      ,  6.108,    0.174,
S Sb Se Tl      ,  6.134,    0.175,
Ag Br Hg S      ,  6.138,    0.176,
Bi Cl Cu Se     ,  6.146,    0.176,
Ag I S Sb       ,  6.149,    0.177,
As Br F Se      ,   6.15,    0.177,
Ge Pb S Te      ,  6.171,    0.178,
Br Cu O Sb      ,  6.174,    0.178,
Cu I S Si       ,  6.185,    0.179,
Ag Cl O Si      ,    6.2,     0.18,
Al Bi Cl Se     ,  6.201,     0.18,
As Cl Hg Sn     ,  6.203,     0.18,
Ag O S Si       ,  6.207,    0.181,
Cu Nb S Se      ,  6.211,    0.181,
As Bi Ni S      ,  6.215,    0.181,
Hg O Se Se      ,  6.218,    0.182,
Pb S Se Te      ,  6.228,    0.182,
Cr S Se Zn      ,   6.23,    0.182,
Bi S Sb Se      ,  6.231,    0.183,
Br Cl I Sb      ,  6.232,    0.183,
Br Cu Hg S      ,  6.237,    0.183,
Ag Al Cl O      ,   6.24,    0.183,
As Br Hg Ti     ,   6.24,    0.183,
Cr Cu S Se      ,  6.247,    0.184,
Cu I S Sb       ,  6.248,    0.184,
Ag I In Te      ,  6.249,    0.184,
Cu Nb Se Te     ,  6.251,    0.184,
Ga Mo S Se      ,  6.254,    0.184,
Al Cl Nb Se     ,  6.258,    0.185,
Cr Se Te Zn     ,  6.271,    0.185,
Bi Sb Se Te     ,  6.272,    0.186,
Br Cd Hg S      ,  6.282,    0.186,
Br Cd O P       ,  6.287,    0.187,
Cr Cu Se Te     ,  6.288,    0.187,
Cd Cr S Se      ,  6.292,    0.187,
Cd I S Sb       ,  6.293,    0.187,
Ga Mo Se Te     ,  6.294,    0.187,
Ag As I O       ,  6.303,    0.188,
Cl O Se Sn      ,  6.305,    0.188,
Br O Te Zn      ,  6.306,    0.188,
Cu I P S        ,  6.315,    0.189,
Al Al I Te      ,   6.32,    0.189,
Br Cu O Te      ,  6.322,    0.189,
Au Cl P S       ,  6.323,    0.189,
Bi In Se Te     ,  6.331,     0.19,
Cd Cr Se Te     ,  6.332,     0.19,
As Cl F Se      ,  6.337,     0.19,
Pb S Se Sn      ,   6.34,    0.191,
Al I Sb Te      ,  6.343,    0.191,
Cl O Sb Zn      ,  6.344,    0.191,
Ag Cl Mo Se     ,  6.347,    0.191,
Cu I In Te      ,  6.347,    0.191,
Cl Nb P Se      ,  6.347,    0.191,
Se Te Ti Ti     ,  6.348,    0.191,
Ag Mo S Se      ,  6.354,    0.192,
Cd I P S        ,   6.36,    0.192,
Ag I O Se       ,   6.36,    0.192,
Cl Cu O Sb      ,   6.36,    0.192,
Ag Bi Br S      ,  6.363,    0.192,
Ag O P Te       ,  6.377,    0.193,
Bi S Se Te      ,  6.378,    0.193,
Pb Se Sn Te     ,   6.38,    0.194,
Cl P S Ti       ,  6.384,    0.194,
Al Cd O S       ,  6.389,    0.194,
Cu I S Te       ,  6.395,    0.195,
As Cd Hg I      ,    6.4,    0.195,
Cd Cl O Sb      ,  6.404,    0.195,
Cl Hg S Zn      ,  6.405,    0.195,
Ag Cl O Te      ,  6.409,    0.196,
As Cu Er P      ,  6.412,    0.196,
Br Cl Hg S      ,  6.413,    0.196,
Ag O S Te       ,  6.416,    0.196,
Cl Cu In O      ,  6.418,    0.196,
Cl Cu Hg S      ,  6.421,    0.197,
As Cl Hg Ti     ,  6.424,    0.197,
Al Cd O Te      ,  6.429,    0.197,
As Cu Ho P      ,  6.435,    0.198,
Br Ni O Te      ,  6.439,    0.198,
Cu Mo S Se      ,   6.45,    0.199,
Br In O Te      ,  6.456,    0.199,
As Br Li S      ,  6.456,    0.199,
Bi Br Cu S      ,  6.459,    0.199,
Au Cl O Se      ,  6.463,      0.2,
Ag S Te V       ,  6.464,      0.2,
As Br Hg O      ,  6.465,      0.2,
Cd Cl O P       ,   6.47,      0.2,
I In In Te      ,   6.48,    0.201,
Bi Cl Ga Te     ,  6.486,    0.201,
Cl O Te Zn      ,  6.488,    0.201,
Bi Ga S Te      ,  6.493,    0.202,
Cl O P Sb       ,  6.501,    0.202,
Bi Br Cd S      ,  6.502,    0.203,
Cl Cu O Te      ,  6.504,    0.203,
Br S S V        ,   6.51,    0.203,
Br Hg Se Zr     ,  6.512,    0.203,
Cl Hg In P      ,  6.514,    0.203,
Al Cl O S       ,  6.517,    0.204,
B Br P S        ,  6.528,    0.204,
Br Hg P Sn      ,  6.529,    0.205,
As Br O Pb      ,  6.535,    0.205,
As Hg I S       ,  6.536,    0.205,
Ag Bi Cl S      ,  6.544,    0.206,
Cd Cl O Te      ,  6.547,    0.206,
Cl Hg In S      ,  6.553,    0.206,
Mo Ni S Se      ,  6.564,    0.207,
Cl Pb S Sb      ,  6.566,    0.207,
Br Hg S Sn      ,  6.568,    0.207,
O P P S         ,  6.572,    0.208,
I S Sb Sn       ,  6.578,    0.208,
Cl O Sb Te      ,  6.578,    0.208,
In Mo S Se      ,  6.581,    0.208,
Br O Pb Se      ,   6.59,    0.209,
Br F Sb Se      ,  6.593,    0.209,
Br Hg Se Tl     ,    6.6,     0.21,
As Cl Hg Hg     ,    6.6,     0.21,
I P P Sn        ,  6.604,     0.21,
Cl Ni O Te      ,  6.617,    0.211,
Cl Mo S Se      ,   6.62,    0.211,
As I Li Se      ,  6.625,    0.212,
Bi Cu I Se      ,  6.628,    0.212,
Bi Br Cl S      ,  6.628,    0.212,
Cl In O Te      ,  6.634,    0.212,
As Cl Hg Zr     ,  6.635,    0.212,
As Bi Br Hg     ,  6.637,    0.212,
Bi Cl Cu S      ,  6.637,    0.212,
As Br F S       ,  6.641,    0.213,
As Cl Hg O      ,  6.643,    0.213,
Ag Nb S Te      ,  6.643,    0.213,
Br Mn Sb Se     ,  6.653,    0.214,
B O Se Zn       ,  6.657,    0.214,
Al Cl O Sn      ,  6.663,    0.214,
Bi Cd I Se      ,   6.67,    0.215,
As Cu Mn P      ,  6.671,    0.215,
As Cl Pr S      ,  6.678,    0.215,
As Br F Te      ,  6.679,    0.216,
Bi Cd Cl S      ,  6.679,    0.216,
As Hg I Sn      ,  6.681,    0.216,
Al Bi Cl S      ,  6.688,    0.216,
Cl Hg Se Zr     ,  6.689,    0.216,
Cl Hg P Sn      ,  6.706,    0.217,
As Cl O Pb      ,  6.711,    0.218,
Cl Ge O Pb      ,  6.712,    0.218,
Br Cl Cr S      ,  6.715,    0.218,
As Cl Hg Tl     ,  6.721,    0.219,
As Br Cr Hg     ,  6.724,    0.219,
Al Bi Cl Te     ,  6.726,    0.219,
Bi Br O Se      ,  6.732,    0.219,
O S Se Zr       ,  6.738,     0.22,
Bi Cu O Se      ,  6.741,     0.22,
Cl O P Sn       ,  6.747,    0.221,
Bi I In Se      ,  6.755,    0.221,
Bi Cl In S      ,  6.764,    0.222,
Cl Cl O Sn      ,  6.778,    0.223,
Cl O S Sn       ,  6.785,    0.223,
O Se Se Sm      ,  6.791,    0.224,
Bi Ni S Te      ,  6.792,    0.224,
Ag Br O Pb      ,  6.794,    0.224,
Ag Hg I S       ,  6.794,    0.224,
Cl Mg O P       ,  6.796,    0.224,
Ag I O P        ,  6.799,    0.224,
Br Gd S Si      ,  6.799,    0.224,
As F I Se       ,  6.806,    0.225,
Bi In S Te      ,  6.808,    0.225,
As O Y Zn       ,  6.809,    0.225,
As Bi Cl Hg     ,   6.81,    0.225,
Nd O Se Se      ,  6.811,    0.225,
As Cl F S       ,  6.814,    0.225,
Br O S Ti       ,  6.819,    0.226,
As F S S        ,  6.821,    0.226,
Br S Si Sm      ,  6.822,    0.226,
Cl Nb P S       ,  6.824,    0.226,
O Pr Se Se      ,  6.834,    0.227,
Cd Mn Se Te     ,   6.84,    0.227,
Br Nd S Si      ,  6.842,    0.228,
Ce O Se Se      ,  6.851,    0.228,
As Cl F Te      ,  6.852,    0.228,
Pb S Sn Te      ,  6.854,    0.228,
La S S Se       ,  6.866,    0.229,
Br Pr S Si      ,  6.866,    0.229,
S Se Tl V       ,  6.867,    0.229,
Hg I S Zn       ,  6.869,     0.23,
Ag I O Te       ,  6.873,     0.23,
Br Hg I S       ,  6.876,     0.23,
Br Ce S Si      ,  6.882,     0.23,
Cu Hg I S       ,  6.884,    0.231,
In Mn S Se      ,  6.886,    0.231,
I Nb Se Te      ,  6.889,    0.231,
Br O Pb Si      ,  6.897,    0.232,
S Se Tl Tl      ,  6.899,    0.232,
Bi Cl O Se      ,  6.903,    0.232,
Cl Hg P Ti      ,  6.911,    0.233,
Br Hg I Te      ,  6.913,    0.233,
Ga O S Tl       ,   6.93,    0.234,
Bi Pb S Se      ,  6.935,    0.234,
Br Ce S Sb      ,  6.938,    0.235,
Br Li P S       ,  6.941,    0.235,
B Br O Zn       ,  6.941,    0.235,
Br Cd O V       ,  6.943,    0.235,
Br Re Se Se     ,  6.945,    0.235,
Br C Se Se      ,  6.947,    0.235,
Cl O P Ti       ,  6.952,    0.236,
Cr Hg S Se      ,  6.953,    0.236,
Br O Pb Sb      ,  6.954,    0.236,
B Br Cu O       ,  6.956,    0.236,
Cd Cl I O       ,  6.959,    0.236,
La O Se Se      ,  6.959,    0.236,
Ag Cl O Pb      ,  6.963,    0.236,
B Br I P        ,  6.978,    0.237,
Br Mo Te Te     ,  6.985,    0.238,
Cl O S Ti       ,  6.988,    0.238,
Br La S Si      ,   6.99,    0.238,
Cl S Si Sm      ,  6.991,    0.238,
Br Nb Nb Se     ,  6.999,    0.239,
Br Hg Pb S      ,   7.01,     0.24,
Cl Nd S Si      ,  7.011,     0.24,
Br O P Pb       ,  7.014,     0.24,
As As Re S      ,  7.016,     0.24,
I Pb S Sb       ,  7.019,    0.241,
Cu S Sm Te      ,  7.021,    0.241,
As Nb Te Tl     ,  7.021,    0.241,
Bi Se Te Tl     ,  7.022,    0.241,
As Cu O Sm      ,  7.026,    0.241,
As Nd O Zn      ,   7.03,    0.241,
Cl Pr S Si      ,  7.033,    0.242,
Cl O Se Y       ,  7.036,    0.242,
Cu Dy O Se      ,  7.042,    0.242,
Br Cl O Pb      ,  7.043,    0.242,
Cl Hg I S       ,  7.044,    0.242,
Br La S Sb      ,  7.046,    0.243,
Br Gd O Se      ,  7.047,    0.243,
Ce Cl S Si      ,  7.049,    0.243,
Cl Cu O Pb      ,  7.051,    0.243,
Br F S Sb       ,  7.053,    0.243,
Br O Te Zr      ,  7.054,    0.243,
Cu Gd O Se      ,  7.055,    0.243,
Dy O Se Si      ,  7.055,    0.243,
Br Hg S Tl      ,   7.06,    0.244,
As Br O Pr      ,   7.06,    0.244,
Bi Br Cd O      ,  7.061,    0.244,
B Br Ni O       ,  7.061,    0.244,
Cl O Pb Si      ,  7.064,    0.244,
Ga La O Se      ,  7.064,    0.244,
Gd O Se Si      ,  7.068,    0.244,
Cr S Se Tl      ,  7.068,    0.244,
Cl Cu O V       ,   7.07,    0.244,
O Se Si Tb      ,  7.074,    0.245,
Cu O Se Sm      ,  7.077,    0.245,
Er O Se Si      ,  7.077,    0.245,
Cl Mo S S       ,  7.078,    0.245,
As Cl Hg Mo     ,  7.079,    0.245,
As I Li S       ,  7.083,    0.245,
Br O Pb Te      ,  7.086,    0.245,
Bi Cu I S       ,  7.086,    0.245,
O Se Si Sm      ,   7.09,    0.246,
Cd Cl O Pb      ,  7.091,    0.246,
Ag Bi Cl O      ,  7.099,    0.246,
Ho O Se Si      ,  7.099,    0.246,
Cl Li P S       ,  7.107,    0.247,
B Cl O Zn       ,  7.107,    0.247,
Eu O Se Se      ,  7.108,    0.247,
Cl Hg P Zr      ,  7.108,    0.247,
As Gd Ni O      ,  7.109,    0.247,
Nd O Se Si      ,  7.109,    0.247,
Br Mn S Sb      ,  7.109,    0.247,
Cd Cl O V       ,  7.109,    0.247,
Mo Ru Se Te     ,   7.11,    0.247,
Cl Re Se Se     ,  7.111,    0.247,
Cl Hg O P       ,  7.115,    0.248,
Br Cr O Si      ,  7.116,    0.248,
Br Cl Pb Tl     ,  7.117,    0.248,
Cl O Pb Sb      ,  7.119,    0.248,
Ce O Se Zn      ,   7.12,    0.248,
Cl F Sb Sb      ,  7.123,    0.248,
As Cd Ce O      ,  7.123,    0.248,
Ga Se Ta Te     ,  7.125,    0.248,
O Pb S Sb       ,  7.126,    0.248,
O Pr Se Si      ,  7.132,    0.249,
As Br Na O      ,  7.132,    0.249,
Hg Mo S Se      ,  7.136,    0.249,
Cl Hg S Zr      ,  7.143,     0.25,
Ce O Se Si      ,  7.147,     0.25,
B I P S         ,  7.149,     0.25,
Cl La S Si      ,  7.155,    0.251,
As I O Pb       ,  7.155,    0.251,
As Cl Gd O      ,   7.16,    0.251,
Cl Nb Nb Se     ,  7.164,    0.251,
Br Cl Tl Tl     ,  7.167,    0.251,
Cl Mo O Se      ,  7.169,    0.252,
Cd Ce O Se      ,  7.173,    0.252,
As La O Zn      ,  7.174,    0.252,
Bi Br Cl O      ,  7.177,    0.252,
Cl O P Pb       ,  7.178,    0.252,
Ag Cl Cr O      ,   7.18,    0.252,
As Br La O      ,  7.181,    0.252,
Cl F P Sb       ,  7.182,    0.253,
Cl O S Zr       ,  7.182,    0.253,
As Cl O Sm      ,  7.182,    0.253,
Cu La S Te      ,  7.184,    0.253,
Dy S Te Te      ,  7.185,    0.253,
Bi Cl Cu O      ,  7.185,    0.253,
As Ce Ni O      ,  7.188,    0.253,
As Br F O       ,  7.188,    0.253,
Bi Cu O S       ,  7.191,    0.253,
Cl Dy O Se      ,  7.197,    0.254,
Mo Pb S Se      ,    7.2,    0.254,
As Cl Nd O      ,  7.201,    0.254,
As Ca Cl O      ,  7.203,    0.254,
Ca Cl Ge O      ,  7.204,    0.254,
I O Pb Se       ,  7.205,    0.254,
Cl Ga N Se      ,  7.208,    0.254,
F I Sb Se       ,  7.209,    0.254,
Cl Gd O Se      ,   7.21,    0.255,
Cl O Pb S       ,  7.213,    0.255,
Cl O Se Tb      ,  7.217,    0.255,
Cl O Te Zr      ,  7.218,    0.255,
Bi Br O Te      ,  7.219,    0.255,
Cl Er O Se      ,   7.22,    0.255,
O Pb S S        ,   7.22,    0.255,
As Cl O Pr      ,  7.223,    0.256,
Ca O P Se       ,  7.224,    0.256,
Bi Cd Cl O      ,  7.224,    0.256,
La O Se Zn      ,  7.224,    0.256,
B Cl Ni O       ,  7.225,    0.256,
Bi Cu O Te      ,  7.227,    0.256,
Ho S Te Te      ,  7.228,    0.256,
Br Cr O P       ,  7.229,    0.256,
Cl O Se Sm      ,  7.232,    0.256,
As Cd F O       ,  7.235,    0.256,
Cl O Se Tm      ,  7.235,    0.256,
Cu La O Se      ,  7.239,    0.257,
As Ce Cl O      ,  7.239,    0.257,
Cl Ho O Se      ,  7.241,    0.257,
Al F Ge O       ,  7.244,    0.257,
Mo S Se Tl      ,  7.248,    0.257,
Cl O Pb Te      ,  7.249,    0.257,
Bi Br Cl Tl     ,   7.25,    0.258,
Cl Nd O Se      ,  7.251,    0.258,
La O Se Si      ,  7.252,    0.258,
Cl F Sb Te      ,  7.252,    0.258,
As F I S        ,  7.252,    0.258,
Cu S Se Ta      ,  7.263,    0.258,
I Mn Sb Se      ,  7.263,    0.259,
Al Br N Se      ,  7.266,    0.259,
Cl O Te V       ,  7.267,    0.259,
Br Nb O Te      ,  7.268,    0.259,
O S S Tl        ,  7.268,    0.259,
Cr Cr Se Te     ,  7.269,    0.259,
O P Y Zn        ,   7.27,    0.259,
Cl Mn S Sb      ,  7.271,    0.259,
As Br Hg Yb     ,  7.278,     0.26,
Cl Cr O Si      ,  7.278,     0.26,
Br Cu Mo O      ,  7.282,     0.26,
Ca Pb S Se      ,  7.283,     0.26,
As F I Te       ,  7.287,     0.26,
As La Ni O      ,  7.291,    0.261,
Cu Se Ta Te     ,  7.298,    0.261,
Br Nb S Tl      ,  7.305,    0.262,
Bi Cl Hg S      ,  7.306,    0.262,
Cl Lu O Se      ,  7.312,    0.262,
Cl Cu O Y       ,  7.312,    0.262,
Cl O Si Y       ,  7.325,    0.263,
O S Si Y        ,  7.331,    0.264,
Br Gd O Si      ,  7.335,    0.264,
N P Se Zn       ,  7.337,    0.264,
Bi Cl Hg Te     ,   7.34,    0.264,
As Cl La O      ,  7.342,    0.264,
As La O S       ,  7.348,    0.265,
As Cl F O       ,  7.349,    0.265,
Cl F Ge O       ,   7.35,    0.265,
Bi O S S        ,   7.35,    0.265,
Cl In Nb O      ,  7.351,    0.265,
As F O S        ,  7.355,    0.265,
Ga Nd O S       ,  7.358,    0.265,
Cl Nb O P       ,  7.358,    0.265,
Br Ca Cu O      ,  7.364,    0.266,
I Nb Te Te      ,  7.365,    0.266,
Br Ca O Si      ,  7.377,    0.267,
As Cl Hf Hg     ,  7.377,    0.267,
Bi Cl O Te      ,  7.379,    0.267,
Cl P Se Ta      ,   7.38,    0.267,
Cu Eu O Se      ,  7.381,    0.267,
Ce Ga O S       ,  7.395,    0.268,
Ni Se Ta Te     ,  7.399,    0.268,
F O S Se        ,  7.404,    0.269,
I S Si Tb       ,  7.404,    0.269,
I Se Se Ta      ,  7.406,    0.269,
Cr Mo S Se      ,  7.409,    0.269,
Ag I O V        ,   7.41,    0.269,
I S Si Sm       ,  7.419,     0.27,
Cl Hf Hg Se     ,  7.425,     0.27,
Dy O P Zn       ,  7.426,    0.271,
Cl Nb O Te      ,  7.426,    0.271,
Cl F P Rh       ,  7.432,    0.271,
I Nd S Si       ,  7.437,    0.271,
Gd O P Zn       ,  7.439,    0.271,
Cl N Sb Se      ,  7.444,    0.272,
Bi Br Mn Se     ,  7.445,    0.272,
Cu Mo O S       ,  7.447,    0.272,
B Cl Mg O       ,  7.457,    0.273,
Cl Cr O Te      ,  7.457,    0.273,
As Au O Sm      ,  7.458,    0.273,
I Pr S Si       ,  7.459,    0.273,
O P Sm Zn       ,   7.46,    0.273,
Cl Nb S Tl      ,  7.463,    0.273,
B Mg O S        ,  7.463,    0.273,
Br Li O P       ,  7.466,    0.273,
Br Hg Hg O      ,   7.47,    0.274,
I Li S Sb       ,  7.471,    0.274,
Br Mo O Te      ,  7.473,    0.274,
Ce I S Si       ,  7.474,    0.274,
As Au Nd O      ,  7.476,    0.274,
Nd O P Zn       ,  7.478,    0.274,
Ag Ce O S       ,  7.479,    0.274,
Cl Dy O Si      ,   7.48,    0.274,
As Cl Eu O      ,  7.482,    0.275,
Br Ca O P       ,  7.486,    0.275,
Dy O S Si       ,  7.486,    0.275,
Cl Gd O Si      ,  7.493,    0.275,
Ga La O S       ,  7.496,    0.276,
Cl O Si Tb      ,  7.499,    0.276,
Gd O S Si       ,  7.499,    0.276,
O P Pr Zn       ,  7.499,    0.276,
Er O S Si       ,  7.508,    0.276,
Ca O S Zn       ,  7.513,    0.277,
Cl O Si Sm      ,  7.513,    0.277,
Ce O P Zn       ,  7.514,    0.277,
O S Si Sm       ,  7.519,    0.277,
Ca Cl Cu O      ,  7.521,    0.277,
Cl O Se Yb      ,  7.522,    0.278,
O S Si Tm       ,  7.523,    0.278,
Cu Nd O S       ,  7.525,    0.278,
I Li P S        ,  7.528,    0.278,
Ho O S Si       ,  7.528,    0.278,
F Ge Mg O       ,  7.529,    0.278,
Cl Eu O Se      ,   7.53,    0.278,
Cd I O V        ,   7.53,    0.278,
Cl Nd O Si      ,  7.531,    0.278,
Gd O Si Te      ,  7.533,    0.278,
Ca Cl O Si      ,  7.533,    0.278,
Cl N S Se       ,  7.534,    0.278,
Gd O Se Ti      ,  7.536,    0.279,
F Ga O Te       ,  7.537,    0.279,
Nd O S Si       ,  7.537,    0.279,
Ca O S Si       ,  7.539,    0.279,
I O Pb Sb       ,   7.54,    0.279,
As Ni P Sr      ,  7.541,    0.279,
Au Cl F P       ,  7.541,    0.279,
B Cu I O        ,  7.542,    0.279,
Cu O Pr S       ,  7.546,    0.279,
Br Nd O Te      ,  7.551,     0.28,
Cl O Pr Si      ,  7.553,     0.28,
Ag F O P        ,  7.553,     0.28,
O Si Sm Te      ,  7.553,     0.28,
O Se Sm Ti      ,  7.557,     0.28,
O Pr S Si       ,  7.559,     0.28,
Cu Nd O Te      ,  7.559,     0.28,
